date,VALUE
1989-01-01,51.3199
1989-04-01,51.3343
1989-07-01,53.9308
1989-10-01,54.3773
1990-01-01,54.0215
1990-04-01,51.4979
1990-07-01,56.2426
1990-10-01,56.4464
1991-01-01,61.4151
1991-04-01,60.4618
1991-07-01,60.8959
1991-10-01,65.369
1992-01-01,68.0633
1992-04-01,66.9623
1992-07-01,70.4019
1992-10-01,67.1748
1993-01-01,73.4391
1993-04-01,73.5819
1993-07-01,76.6808
1993-10-01,78.7549
1994-01-01,77.1361
1994-04-01,66.5759
1994-07-01,65.5731
1994-10-01,62.6302
1995-01-01,66.8477
1995-04-01,69.6139
1995-07-01,72.1814
1995-10-01,73.9003
1996-01-01,76.4855
1996-04-01,68.0684
1996-07-01,66.8864
1996-10-01,70.228
1997-01-01,69.8321
1997-04-01,67.8625
1997-07-01,70.3421
1997-10-01,75.5196
1998-01-01,74.3646
1998-04-01,74.1055
1998-07-01,74.5596
1998-10-01,78.4287
1999-01-01,75.7571
1999-04-01,73.179
1999-07-01,67.9288
1999-10-01,68.063
2000-01-01,67.6525
2000-04-01,66.4149
2000-07-01,65.9676
2000-10-01,69.7085
2001-01-01,76.3145
2001-04-01,71.5589
2001-07-01,74.6179
2001-10-01,77.338
2002-01-01,71.3095
2002-04-01,71.9041
2002-07-01,79.0045
2002-10-01,77.5505
2003-01-01,82.7402
2003-04-01,82.0375
2003-07-01,77.4529
2003-10-01,76.2697
2004-01-01,75.0407
2004-04-01,70.0411
2004-07-01,71.4136
2004-10-01,69.9838
2005-01-01,70.6314
2005-04-01,69.2969
2005-07-01,67.2373
2005-10-01,64.6063
2006-01-01,64.2432
2006-04-01,60.4282
2006-07-01,64.4573
2006-10-01,65.1575
2007-01-01,63.8499
2007-04-01,66.3327
2007-07-01,65.0429
2007-10-01,69.4245
2008-01-01,74.982
2008-04-01,72.5478
2008-07-01,73.4014
2008-10-01,80.28
2009-01-01,95.7084
2009-04-01,90.3526
2009-07-01,90.831
2009-10-01,92.898
2010-01-01,91.8834
2010-04-01,91.9626
2010-07-01,94.8894
2010-10-01,98.0709
2011-01-01,91.9365
2011-04-01,92.0348
2011-07-01,98.2472
2011-10-01,105.012
2012-01-01,100.716
2012-04-01,101.084
2012-07-01,97.1513
2012-10-01,101.513
2013-01-01,96.4246
2013-04-01,90.9241
2013-07-01,83.8879
2013-10-01,84.3499
2014-01-01,85.0629
2014-04-01,81.1842
2014-07-01,84.2587
2014-10-01,80.4945
2015-01-01,88.0708
2015-04-01,85.0183
2015-07-01,81.1711
2015-10-01,82.7222
2016-01-01,86.8283
2016-04-01,84.7448
2016-07-01,87.5772
2016-10-01,82.8273
2017-01-01,82.6434
2017-04-01,81.5377
2017-07-01,81.0417
2017-10-01,77.6545
2018-01-01,77.9555
2018-04-01,78.6562
2018-07-01,76.7073
2018-10-01,76.3691
2019-01-01,84.2722
2019-04-01,85.4437
2019-07-01,90.8455
2019-10-01,89.8521
2020-01-01,93.5586
2020-04-01,108.505
2020-07-01,105.354
2020-10-01,103.951
2021-01-01,99.3531
2021-04-01,92.9657
2021-07-01,88.4791
2021-10-01,82.2888
2022-01-01,79.0386
2022-04-01,62.8075
2022-07-01,62.0823
2022-10-01,55.0594
2023-01-01,60.312
2023-04-01,60.0445
2023-07-01,55.3239
2023-10-01,56.9134
2024-01-01,59.2544
2024-04-01,59.9523
2024-07-01,63.3497
2024-10-01,64.4311
2025-01-01,63.5674
2025-04-01,64.1362
2025-08-01,67.0093
