date,value
1978-07-01,104.4
1979-07-01,114.3
1980-07-01,127.1
1981-07-01,139.1
1982-07-01,147.5
1983-07-01,153.8
1984-07-01,160.2
1985-07-01,165.7
1986-07-01,168.6
1987-07-01,174.4
1988-07-01,180.7
1989-07-01,188.6
1990-07-01,197.9
1991-07-01,205.1
1992-07-01,210.2
1993-07-01,215.5
1994-07-01,220.0
1995-07-01,225.3
1996-07-01,231.3
1997-07-01,236.3
1998-07-01,239.5
1999-07-01,244.6
2000-07-01,252.9
2001-07-01,260.1
2002-07-01,264.2
2003-07-01,270.2
2004-07-01,277.5
2005-07-01,286.9
2006-07-01,296.2
2007-07-01,304.6
2008-07-01,316.3
2009-07-01,315.2
2010-07-01,320.4
2011-07-01,330.5
2012-07-01,337.5
2013-07-01,342.5
2014-07-01,348.3
2015-07-01,348.9
2016-07-01,353.4
2017-07-01,361.0
2018-07-01,369.8
2019-07-01,376.5
2020-07-01,381.2
2021-07-01,399.0
