date,rdpi
1989-01-01,3.3515705704556753
1989-02-01,3.0601758459254835
1989-03-01,3.152145051777122
1989-04-01,2.262066878499014
1989-05-01,1.6405836546458108
1989-06-01,1.553017452599037
1989-07-01,1.4803125939284678
1989-08-01,1.4587317658529164
1989-09-01,1.558402637296763
1989-10-01,1.5104613433782221
1989-11-01,1.5633161704350362
1989-12-01,1.05884975479269
1990-01-01,1.2142301854662474
1990-02-01,1.1153377405177745
1990-03-01,0.6141060528057629
1990-04-01,1.7422504993711563
1990-05-01,2.0603986908658056
1990-06-01,1.889313685460814
1990-07-01,1.8622732321362356
1990-08-01,0.9240094618568895
1990-09-01,0.5496126890446318
1990-10-01,-0.7862443970901634
1990-11-01,-0.8853458726718388
1990-12-01,-0.3492518657402299
1991-01-01,-1.24355363739439
1991-02-01,-1.336790971182289
1991-03-01,-1.2134059427652444
1991-04-01,-1.4542810398109451
1991-05-01,-1.3191458348516871
1991-06-01,-0.947176684881601
1991-07-01,-1.4829353396576206
1991-08-01,-0.6262359920896521
1991-09-01,-0.3008180784328074
1991-10-01,0.6776773811287162
1991-11-01,0.822831727205342
1991-12-01,1.1768612115398813
1992-01-01,2.481389578163773
1992-02-01,2.809758264539286
1992-03-01,2.748899330348875
1992-04-01,2.6526471130787765
1992-05-01,3.120384047267355
1992-06-01,3.0231702831923446
1992-07-01,3.1470208448625803
1992-08-01,3.272526257600883
1992-09-01,2.513154505648152
1992-10-01,1.6993415970868453
1992-11-01,1.6910521285199653
1992-12-01,4.350045578851414
1993-01-01,1.0660980810234477
1993-02-01,1.083825435690633
1993-03-01,0.6733400547313861
1993-04-01,0.9020989074180585
1993-05-01,0.28648164726947645
1993-06-01,-0.31772097672425614
1993-07-01,0.010730381286205848
1993-08-01,-0.1962673518181468
1993-09-01,0.0
1993-10-01,0.16275453000107465
1993-11-01,0.29643554334466415
1993-12-01,0.1537493884967489
1994-01-01,0.4827290281055552
1994-02-01,0.2101663520108321
1994-03-01,0.8548231338745937
1994-04-01,0.34194122885129463
1994-05-01,1.6532762006784552
1994-06-01,1.6796189521183225
1994-07-01,1.5163978398483602
1994-08-01,1.4981407322654405
1994-09-01,2.2254127781766053
1994-10-01,3.7083844876146355
1994-11-01,3.4205594002306716
1994-12-01,0.4710069081013124
1995-01-01,2.7187644567808977
1995-02-01,2.72287786151002
1995-03-01,2.673948506986301
1995-04-01,1.9168648610272898
1995-05-01,1.777434312210202
1995-06-01,2.247111862496487
1995-07-01,2.3921085080147897
1995-08-01,2.339098883291646
1995-09-01,2.2226123595505687
1995-10-01,1.3718185299954833
1995-11-01,1.658941205171982
1995-12-01,1.347362572490196
1996-01-01,1.167503897453659
1996-02-01,1.7509862274205812
1996-03-01,1.7960762641613615
1996-04-01,1.9365400020897816
1996-05-01,2.1916200731690427
1996-06-01,2.504305890458136
1996-07-01,2.005917974126059
1996-08-01,2.196137826580835
1996-09-01,2.102153677051488
1996-10-01,1.9783616692426564
1996-11-01,1.9644142754293936
1996-12-01,2.1654959739592305
1997-01-01,2.311485514690781
1997-02-01,1.8058767514623764
1997-03-01,1.961183496199781
1997-04-01,2.651450439061054
1997-05-01,1.813637745280161
1997-06-01,1.5256914339483174
1997-07-01,2.172226532195509
1997-08-01,2.43524537707569
1997-09-01,2.4659377628259094
1997-10-01,2.98406924657304
1997-11-01,3.372335417927519
1997-12-01,3.6120334037629487
1998-01-01,4.223985005187947
1998-02-01,4.59996659428763
1998-03-01,4.708818635607326
1998-04-01,4.962886529307986
1998-05-01,4.929343859881907
1998-06-01,5.193472576213964
1998-07-01,4.991581657918198
1998-08-01,4.7974483756412
1998-09-01,4.836167837678107
1998-10-01,4.47395100892829
1998-11-01,4.234834932509357
1998-12-01,3.8389331261733606
1999-01-01,3.5036449468512254
1999-02-01,3.216019417475735
1999-03-01,2.7331956141744884
1999-04-01,2.0961501870996324
1999-05-01,1.8746838644410735
1999-06-01,1.6551290119572126
1999-07-01,1.682231236046916
1999-08-01,1.7978726742179374
1999-09-01,1.384234756193048
1999-10-01,1.806229456879005
1999-11-01,2.056354728991794
1999-12-01,2.6527431421446312
2000-01-01,2.7582997207570514
2000-02-01,2.7940220922677117
2000-03-01,2.966744006187172
2000-04-01,3.82357508929958
2000-05-01,4.071373157486424
2000-06-01,4.002352504178797
2000-07-01,4.354010761333416
2000-08-01,4.549377388731357
2000-09-01,4.791029561671767
2000-10-01,4.498493327593622
2000-11-01,3.849446584724525
2000-12-01,3.249218062008441
2001-01-01,3.116036112201459
2001-02-01,2.841490578532291
2001-03-01,2.836197572407162
2001-04-01,2.0163944235026543
2001-05-01,1.3447833735873882
2001-06-01,1.0565790648531248
2001-07-01,1.99727375096308
2001-08-01,3.045400943396226
2001-09-01,2.057540384388634
2001-10-01,-0.0029424746211592634
2001-11-01,0.08832621816576847
2001-12-01,0.07940942913444715
2002-01-01,1.6280635998945803
2002-02-01,1.6653983492360913
2002-03-01,1.478321841766972
2002-04-01,2.131964809384157
2002-05-01,2.8039307991055695
2002-06-01,3.1336514107321634
2002-07-01,1.4003486345148142
2002-08-01,-0.20312991731754604
2002-09-01,0.7798509618161864
2002-10-01,2.8837099811676037
2002-11-01,3.0475069863215243
2002-12-01,3.120959210062302
2003-01-01,0.8874290488950276
2003-02-01,0.3800201525838487
2003-03-01,0.5498934761329011
2003-04-01,0.7982312573578065
2003-05-01,1.179130534329298
2003-06-01,1.1708264321206308
2003-07-01,2.6474127557160054
2003-08-01,3.328364199300493
2003-09-01,2.0434483549237603
2003-10-01,2.136483239903897
