date,FDHBATN,GFDEBTN,FDHBFRBN,FDHBPIN,FDHBFIN,FOREIGN,PD,IG
2005-01-01,25.099641380321554,60.913016282395496,5.618265307129486,30.194357673196947,15.28907553257599,0.0007519217475073275,14.90528214062096,25.100393302069058
2005-04-01,25.605154234547445,60.641527562135835,5.607980278976705,29.428934732921775,14.532616205213541,-0.000541684310096229,14.896318527708235,25.60461255023735
2005-07-01,25.347506232004193,60.35856413040849,5.603135199147934,29.408090093300878,14.685022996137306,-0.00016739404451505653,14.72306709716357,25.347338837959676
2005-10-01,25.936303587066067,61.32008336107732,5.585324271528716,29.802906049772282,15.265452255159106,-0.004450547289734957,14.537453794613173,25.931853039776332
2006-01-01,25.724765353154165,61.55641966121438,5.577550378111589,30.251868497760153,15.310504472335055,0.002235432188472717,14.9413640254251,25.72700078534263
2006-04-01,26.339564605875598,61.221423843255316,5.572430545295483,29.30761096291367,14.3804190142033,0.0018177291705554993,14.927191948710373,26.341382335046166
2006-07-01,26.414681617869924,61.3327952007572,5.54354418267438,29.373790751790818,14.60182082607676,0.0007786484220702317,14.771969925714053,26.415460266291994
2006-10-01,26.916911926014777,61.82689485995287,5.547894663365518,29.360606742661453,14.979814182210838,0.0014815279111349531,14.380792560450617,26.91839345392591
2007-01-01,26.698650663272478,62.25297033530157,5.493241217021999,30.059122863947636,15.439321069432557,0.0019555910594614865,14.619801794515075,26.700606254331937
2007-04-01,27.25053224943449,61.572187965601074,5.488789745815917,28.833331180866768,15.220021660757105,-0.00046521051609702517,13.613309520109665,27.250067038918395
2007-07-01,27.179203517796513,61.848260351108145,5.352882018182084,29.316573054171425,15.347995350490526,-0.0003982390418800071,13.968577703680902,27.178805278754623
2007-10-01,27.814256661441632,62.71923630882053,5.032939727454693,29.872121469042117,15.991782023557091,-8.154911792142261e-05,13.880339445485026,27.81417511232372
2008-01-01,27.90286877849838,64.17277812086026,4.019980773177209,32.250282153420464,17.042080195896546,-0.0003535842358106228,15.20820195752392,27.902515194262577
2008-04-01,28.299916700867318,63.851721489622314,3.2208370126642536,32.33079960373211,17.40516642975666,0.00016817235863708145,14.925633173975447,28.300084873225956
2008-07-01,28.260187144116188,67.2845538146556,3.198872622247978,35.78763915616076,18.809317323935655,0.037854892130680974,16.978321832225106,28.29804203624687
2008-10-01,29.621388194910697,73.24515779074339,3.257757556573674,40.34307288067092,21.064869832083442,0.02293915858810723,19.27820304858748,29.644327353498806
2009-01-01,29.732052073533037,77.10496385499424,3.4114294041654087,43.94528103269505,22.629910634131576,0.01620134460073946,21.31537039856347,29.748253418133775
2009-04-01,30.378550216406985,80.28013030312555,4.564976195370134,45.32642395966522,24.064690962584855,0.010179931683201233,21.261732997080358,30.388730148090186
2009-07-01,30.142754297529734,82.42733243997702,5.323595278859638,46.94273231659031,24.711946571367942,0.01825054699734295,22.230785745222363,30.161004844527074
2009-10-01,30.693562759977855,84.02935367690179,5.300572347147493,48.01229219517682,25.15212355971314,0.022926374599627132,22.860168635463683,30.71648913457748
2010-01-01,30.335184584273843,86.51174758346156,5.260551734143216,50.88721944655366,26.264830140123568,0.02879181849085088,24.622389306430083,30.363976402764685
2010-04-01,30.4573646013773,88.12831717188156,5.186849061290466,52.44725485178996,27.169209368664344,0.036848657423830374,25.278045483125616,30.494213258801135
2010-07-01,29.94405811008807,89.56528716737756,5.360726290244661,54.22872938502887,28.558399192159616,0.03177338201596116,25.670330192869255,29.97583149210403
2010-10-01,30.24143682038393,91.61136266563359,6.672340278772533,54.66485419385163,28.97291487080122,0.03273137262548407,25.691939323050413,30.274168193009416
2011-01-01,30.05281457561908,92.95616751101721,8.73142617723779,54.13888100689421,29.192042129717567,0.0330457512661252,24.946838877176642,30.08586032688521
2011-04-01,29.54329204465874,92.1938276211495,10.409746788292619,52.21071332958596,30.150020552741807,0.030075458612177874,22.060692776844142,29.573367503270916
2011-07-01,29.769951215135325,94.52097087101916,10.63863712456817,54.08085709313731,31.39187206078652,0.031525438178353085,22.688985032350793,29.801476653313674
2011-10-01,30.112123473237766,96.09066682186331,10.49975991441124,55.44219144898895,31.60469394942024,0.036591985225349885,23.837497499568716,30.148715458463123
2012-01-01,29.43661589672026,97.12296307433574,10.337408636749023,57.16099697152698,32.01914464929108,0.1879415693394794,25.141852322235902,29.624557466059738
2012-04-01,29.658674916533652,97.82754256922726,10.241788644874202,57.873911050259984,32.768910966963304,0.053167957559421004,25.10500008329668,29.71184287409307
2012-07-01,29.362653604206983,98.44787291798666,10.081779265837149,58.9440633743353,33.555480117699396,0.059376673607224886,25.388583256635904,29.42203027781421
2012-10-01,29.513155171869897,100.07517484668145,10.146533705115093,60.34632803394513,33.94439083222526,0.06915793575132624,26.401937201719868,29.582313107621218
