date,Imports EU,Exports EU,Balance EU
2000-12-01,2.2231400086069213,1.647813194583366,-0.5753268140235549
2001-01-01,2.249403671873966,1.657263484195428,-0.5921401876785379
2001-02-01,2.2527481409137176,1.6624181333584538,-0.5903300075552637
2001-03-01,2.2438782320854354,1.6654357156683273,-0.5784425164171083
2001-04-01,2.2495665102943434,1.6605395790669912,-0.5890269312273518
2001-05-01,2.2449788349245945,1.6572997028217271,-0.5876791321028676
2001-06-01,2.2362953924986417,1.6505031164945387,-0.5857922760041031
2001-07-01,2.2414230060684863,1.639463009248085,-0.6019599968204017
2001-08-01,2.2275754671349,1.6258333099733575,-0.6017421571615422
2001-09-01,2.195265808785636,1.6009746318172628,-0.5942911769683723
2001-10-01,2.1893628241093177,1.5858595089340253,-0.6035033151752924
2001-11-01,2.1674373466940104,1.5619031975559143,-0.6055341491380961
2001-12-01,2.1448817757891554,1.53297263620982,-0.6119091395793353
2002-01-01,2.112538636304802,1.5082770014177485,-0.6042616348870535
2002-02-01,2.0941862016430517,1.4821736891463333,-0.6120125124967186
2002-03-01,2.0756458878834634,1.4589199757140692,-0.6167259121693944
2002-04-01,2.0711976839062753,1.4405410881465224,-0.6306565957597531
2002-05-01,2.0647868210486564,1.416509442626462,-0.6482773784221944
2002-06-01,2.0635304119945643,1.3960486731990984,-0.6674817387954658
2002-07-01,2.070897293765051,1.3852707312026455,-0.685626562562405
2002-08-01,2.072476073133866,1.3734041869223965,-0.6990718862114698
2002-09-01,2.0895796264868793,1.3650516216860287,-0.7245280048008504
2002-10-01,2.089133988993776,1.3603995830922742,-0.7287344059015016
2002-11-01,2.0997939175800586,1.3590581038451848,-0.740735813734874
2002-12-01,2.132157847582773,1.3456801983958022,-0.7864776491869712
2003-01-01,2.1459286304333967,1.3457508294111569,-0.80017780102224
2003-02-01,2.15521723563662,1.3413250461867368,-0.8138921894498832
2003-03-01,2.1739245745775184,1.3433912812177393,-0.8305332933597784
2003-04-01,2.1801361409075284,1.3470534447086397,-0.8330826961988888
2003-05-01,2.185921719121587,1.3495940819287338,-0.8363276371928534
2003-06-01,2.202271685180672,1.3523962483408087,-0.8498754368398632
2003-07-01,2.2019783157510937,1.3573128138969721,-0.8446655018541215
2003-08-01,2.197644557840937,1.353964536507164,-0.8436800213337734
2003-09-01,2.208284535707381,1.3534865172517532,-0.8547980184556279
2003-10-01,2.2127729979045734,1.3530252726401357,-0.8597477252644379
2003-11-01,2.211526577273535,1.3576065912724982,-0.8539199860010371
2003-12-01,2.220206216586824,1.3614737043277811,-0.8587325122590427
2004-01-01,2.212545192210126,1.359813536718641,-0.852731655491485
2004-02-01,2.2277809371606847,1.3662771635630022,-0.8615037735976822
2004-03-01,2.2468564744582213,1.3743216006386136,-0.8725348738196076
2004-04-01,2.2625656245357897,1.3799158701158816,-0.8826497544199079
2004-05-01,2.271498769720608,1.3881448063085706,-0.8833539634120372
2004-06-01,2.2828919853541447,1.3878553760233665,-0.8950366093307783
2004-07-01,2.280975040540086,1.3899911594493606,-0.8909838810907259
2004-08-01,2.2986267630938553,1.3932401633655664,-0.9053865997282887
2004-09-01,2.2987201577050342,1.4001384973274644,-0.8985816603775701
2004-10-01,2.298817057946366,1.4033982668261276,-0.8954187911202381
2004-11-01,2.31638197694913,1.398840656193036,-0.9175413207560941
2004-12-01,2.3198297768463183,1.4088010925697927,-0.9110286842765254
2005-01-01,2.330989851316743,1.411723261913824,-0.9192665894029192
2005-02-01,2.3325023281760755,1.4118666840899519,-0.9206356440861235
2005-03-01,2.3241151580569053,1.4101566477792122,-0.9139585102776931
2005-04-01,2.3215842751882296,1.4148109211953341,-0.9067733539928955
2005-05-01,2.335706930149989,1.4167582302542312,-0.9189486998957577
2005-06-01,2.3413376078523114,1.4231537382128288,-0.9181838696394823
2005-07-01,2.3512799425678983,1.425628929888521,-0.9256510126793772
2005-08-01,2.359849457159871,1.425699901533236,-0.9341495556266354
2005-09-01,2.3710223079161317,1.4226629518205571,-0.9483593560955742
2005-10-01,2.383755525017742,1.42024792729612,-0.9635075977216221
2005-11-01,2.39168564524337,1.4258142803747276,-0.9658713648686426
2005-12-01,2.386750967445467,1.4273415825110853,-0.9594093849343819
2006-01-01,2.396509216217033,1.4280431706160797,-0.9684660456009532
2006-02-01,2.3875748290370797,1.4287860290964203,-0.9587887999406594
2006-03-01,2.39808357098815,1.4363747146472734,-0.961708856340876
2006-04-01,2.395718812587172,1.4369650735291495,-0.9587537390580216
2006-05-01,2.405112434261337,1.4453234763454583,-0.9597889579158787
2006-06-01,2.4074061230926542,1.4635608958718793,-0.9438452272207748
2006-07-01,2.413738745242423,1.4681812634218059,-0.9455574818206166
2006-08-01,2.424028939247198,1.4831512167314043,-0.9408777225157934
2006-09-01,2.417531053403581,1.5029704557971795,-0.9145605976064017
2006-10-01,2.4099437544425863,1.5177782861210773,-0.8921654683215088
2006-11-01,2.403805625101624,1.5301054141623207,-0.8737002109393032
2006-12-01,2.402460168203333,1.5403268544493773,-0.8621333137539556
2007-01-01,2.4013723371703497,1.564407154337794,-0.8369651828325562
2007-02-01,2.401123832274019,1.578815789354222,-0.8223080429197976
2007-03-01,2.406529688863927,1.6009593561412159,-0.8055703327227117
2007-04-01,2.4137786467857194,1.6124710146781382,-0.8013076321075816
2007-05-01,2.4054336058396886,1.6255530438884238,-0.779880561951265
2007-06-01,2.4102235607471885,1.629875481243731,-0.7803480795034575
2007-07-01,2.4186226946767695,1.6435192712276083,-0.7751034234491617
2007-08-01,2.4212080220924603,1.6560688271535409,-0.7651391949389197
2007-09-01,2.4228659868639992,1.6645874604595798,-0.7582785264044192
2007-10-01,2.451983978450465,1.6774125094792358,-0.7745714689712289
2007-11-01,2.4616628724956557,1.6858033744395837,-0.7758594980560721
2007-12-01,2.458113800717169,1.6934872793126312,-0.7646265214045381
2008-01-01,2.4609184154712427,1.7007263608208911,-0.760192054650351
2008-02-01,2.488206448831157,1.7271599439047558,-0.7610465049264011
2008-03-01,2.4840201484036717,1.7283292675415909,-0.7556908808620806
2008-04-01,2.5006664891277093,1.7499201161181155,-0.7507463730095938
2008-05-01,2.51404880342433,1.7654359059453066,-0.7486128974790233
2008-06-01,2.5279762351525097,1.7902163505412776,-0.7377598846112322
2008-07-01,2.545251249430941,1.8197292248887165,-0.7255220245422245
2008-08-01,2.5365173590367265,1.8393944819309522,-0.6971228771057738
2008-09-01,2.545097676135365,1.838497709853145,-0.7065999662822202
2008-10-01,2.530849332820475,1.8454068207319267,-0.6854425120885479
2008-11-01,2.4989473976593755,1.844472348057945,-0.6544750496014307
2008-12-01,2.4874705508753863,1.839193398158698,-0.6482771527166876
2009-01-01,2.4452647795327436,1.8172877949386885,-0.627976984594055
2009-02-01,2.390694017524201,1.7873155638325038,-0.6033784536916974
2009-03-01,2.342969939840929,1.7645643948307275,-0.5784055450102011
2009-04-01,2.2826687454144694,1.7278673119946377,-0.5548014334198313
2009-05-01,2.2068180412976823,1.6918223779358261,-0.514995663361856
2009-06-01,2.14279871965119,1.6543436991570963,-0.4884550204940932
2009-07-01,2.0824599363742013,1.6137218054190943,-0.4687381309551073
2009-08-01,2.0375300139573613,1.5702320200582758,-0.467297993899085
2009-09-01,2.0040445975499037,1.5551927057404447,-0.44885189180945895
2009-10-01,1.963305704640096,1.5420718744008073,-0.4212338302392886
2009-11-01,1.9558378743695097,1.5296679303830385,-0.42616994398647123
2009-12-01,1.9468805467912964,1.5240570776751017,-0.4228234691161946
2010-01-01,1.9460402372490544,1.528929273958237,-0.41711096329081687
2010-02-01,1.9512937617884343,1.521146940378731,-0.43014682140970284
2010-03-01,1.9761008887611624,1.5259575072193063,-0.45014338154185635
2010-04-01,1.9819986752118874,1.5304126358315002,-0.45158603938038777
2010-05-01,2.010379400229802,1.5363304743061255,-0.4740489259236767
2010-06-01,2.034724066809694,1.5424434443566633,-0.4922806224530311
2010-07-01,2.049918915285519,1.548461434115497,-0.5014574811700219
2010-08-01,2.0773481707658195,1.5609903216016776,-0.5163578491641425
2010-09-01,2.090176852991418,1.5701045769741826,-0.520072276017235
2010-10-01,2.102401965108049,1.5724478120547682,-0.5299541530532808
2010-11-01,2.114244494155843,1.5818667788683647,-0.5323777152874782
2010-12-01,2.129260307653845,1.5978995596112247,-0.53136074804262
2011-01-01,2.153951911975207,1.603344847637457,-0.5506070643377505
2011-02-01,2.1712574448378463,1.6115494259396013,-0.5597080188982456
2011-03-01,2.1988457526806804,1.6290019368806548,-0.5698438158000254
2011-04-01,2.2336785839427615,1.653380175915104,-0.5802984080276573
2011-05-01,2.2655444194028007,1.6697083904425536,-0.595836028960247
2011-06-01,2.2887270351440523,1.6840065841023575,-0.6047204510416945
2011-07-01,2.2928616908451707,1.6960316226852286,-0.5968300681599419
2011-08-01,2.3110885030917006,1.7107296005238786,-0.6003589025678221
2011-09-01,2.3235623646422985,1.7247216196455444,-0.5988407449967543
2011-10-01,2.3353959692938195,1.7297802400225288,-0.6056157292712911
2011-11-01,2.351571647426261,1.7314305986860623,-0.6201410487401984
2011-12-01,2.3687306285170915,1.729752029733983,-0.6389785987831087
2012-01-01,2.383369684979842,1.7299164661826314,-0.6534532187972099
2012-02-01,2.3859456763888462,1.7406981154919505,-0.6452475608968957
2012-03-01,2.3858124659566387,1.7393072525790125,-0.6465052133776263
2012-04-01,2.378021208786527,1.726043653950965,-0.6519775548355624
2012-05-01,2.3808207395003405,1.7207900676439816,-0.6600306718563589
2012-06-01,2.3671092307755166,1.7142064381005497,-0.6529027926749675
2012-07-01,2.378859930968595,1.7033150930401864,-0.6755448379284087
2012-08-01,2.381077928752388,1.6918753353124885,-0.6892025934398995
2012-09-01,2.3727347819825484,1.674451430253281,-0.6982833517292676
2012-10-01,2.371051415406786,1.6585444831316087,-0.7125069322751766
2012-11-01,2.37540327446943,1.649378552131163,-0.7260247223382665
2012-12-01,2.35567265198426,1.6375166378436348,-0.718156014140625
2013-01-01,2.3422155016450104,1.6274545744113265,-0.7147609272336835
2013-02-01,2.3389342465077836,1.6079838360491543,-0.7309504104586286
2013-03-01,2.322691455704138,1.5897415167908275,-0.7329499389133101
2013-04-01,2.328349600523168,1.5770835253234237,-0.7512660751997438
2013-05-01,2.3201028071674,1.5703886366146982,-0.7497141705527016
2013-06-01,2.3069656853899274,1.5637345339713096,-0.7432311514186175
2013-07-01,2.3093731822813166,1.5610541080232123,-0.7483190742581044
2013-08-01,2.291867616757973,1.5593159742785385,-0.7325516424794345
2013-09-01,2.2958384678175743,1.562648355069747,-0.7331901127478271
2013-10-01,2.3153228177078455,1.566939916755187,-0.7483829009526584
2013-11-01,2.3034701040182566,1.5694439696746374,-0.7340261343436195
2013-12-01,2.304362145683139,1.5585713598314905,-0.7457907858516485
2014-01-01,2.308536962096027,1.560917080837414,-0.747619881258613
2014-02-01,2.305344167319145,1.5605991429700177,-0.7447450243491277
2014-03-01,2.319235289783416,1.5656769422378105,-0.7535583475456051
2014-04-01,2.336375217402265,1.5747539691332624,-0.7616212482690025
2014-05-01,2.3510935281085272,1.5795652703275254,-0.7715282577810018
2014-06-01,2.375762995121666,1.5843492055219135,-0.7914137895997526
2014-07-01,2.3793223560441215,1.592450981914257,-0.7868713741298643
2014-08-01,2.389952451975723,1.5954607665888476,-0.7944916853868755
2014-09-01,2.395716576834966,1.5848917114224013,-0.8108248654125652
2014-10-01,2.38537475655176,1.5821139905022035,-0.8032607660495569
2014-11-01,2.383575582629891,1.5722057134730814,-0.8113698691568093
2014-12-01,2.39688650542359,1.57438063008212,-0.8225058753414697
2015-01-01,2.3968470986367603,1.572013761329537,-0.8248333373072233
2015-02-01,2.39895702139459,1.5730067858229118,-0.8259502355716785
2015-03-01,2.3906332675034037,1.5640911268589648,-0.8265421406444385
2015-04-01,2.3803172742405683,1.5589474780652688,-0.8213697961752993
2015-05-01,2.3672529889482674,1.5485061949020387,-0.8187467940462293
2015-06-01,2.3672380354539677,1.533640827519447,-0.8335972079345203
2015-07-01,2.3601035967285373,1.5187784541107963,-0.8413251426177409
2015-08-01,2.353520846850304,1.5003576878405198,-0.853163159009784
2015-09-01,2.350453391634541,1.5006056081680845,-0.8498477834664566
2015-10-01,2.349847502769421,1.4989292299036965,-0.8509182728657247
2015-11-01,2.3515823402508897,1.4953691151860424,-0.8562132250648478
2015-12-01,2.3439820807400626,1.4898075143314107,-0.8541745664086519
2016-01-01,2.3230785927606323,1.476721381306424,-0.8463572114542086
2016-02-01,2.3212403075032304,1.4756254156450277,-0.8456148918582028
2016-03-01,2.3191688538004733,1.4747056208985447,-0.8444632329019285
2016-04-01,2.302180332240016,1.4685776281943868,-0.8336027040456291
2016-05-01,2.2934401648454363,1.4583876819140396,-0.835052482931397
2016-06-01,2.284197279117507,1.460439615532939,-0.8237576635845676
2016-07-01,2.2619527188856763,1.4566842941048415,-0.8052684247808346
2016-08-01,2.261808051408234,1.4576432381397209,-0.8041648132685135
2016-09-01,2.25025795155866,1.4566043547744985,-0.7936535967841613
2016-10-01,2.2348307084835666,1.4461064413175138,-0.7887242671660528
2016-11-01,2.2284656106139287,1.4355595397406669,-0.7929060708732619
2016-12-01,2.2203877604308184,1.4381039378352234,-0.7822838225955947
2017-01-01,2.231602555561254,1.4382193749168062,-0.7933831806444476
2017-02-01,2.2244126650157314,1.4354456148268093,-0.7889670501889224
2017-03-01,2.21346194192657,1.437350887835902,-0.7761110540906685
2017-04-01,2.2084871604487306,1.4320796229508272,-0.7764075374979035
2017-05-01,2.2064869145066615,1.4364644461480114,-0.7700224683586503
2017-06-01,2.1970188121289125,1.4307858358782095,-0.7662329762507031
2017-07-01,2.195457041541139,1.426272089871933,-0.7691849516692061
2017-08-01,2.188269226280317,1.4295125091316263,-0.7587567171486908
2017-09-01,2.192012451249319,1.4301371725882195,-0.7618752786610994
2017-10-01,2.2013898069017475,1.4384630221366073,-0.7629267847651404
2017-11-01,2.207160859869958,1.447025040537621,-0.7601358193323368
2017-12-01,2.2262986101034743,1.4503084910663366,-0.7759901190371377
2018-01-01,2.2386407754909126,1.4554786742783212,-0.7831621012125913
2018-02-01,2.2521763816234373,1.4596193107194453,-0.7925570709039921
2018-03-01,2.2668940306744507,1.4744540904377188,-0.7924399402367315
2018-04-01,2.2868555119763134,1.4876284293717366,-0.7992270826045769
2018-05-01,2.298768061114278,1.5019940079414638,-0.7967740531728141
2018-06-01,2.30665717038644,1.5172781475831136,-0.7893790228033265
2018-07-01,2.3291852544969647,1.5223308719197142,-0.8068543825772507
2018-08-01,2.34509084976812,1.526444752872313,-0.8186460968958075
2018-09-01,2.344238394411915,1.533153198752365,-0.8110851956595497
2018-10-01,2.364058482348215,1.5384057051649267,-0.8256527771832886
2018-11-01,2.372352125180262,1.548481694941798,-0.8238704302384637
2018-12-01,2.3655044963366763,1.5473356930034492,-0.8181688033332267
2019-01-01,2.3693918042090356,1.5630884005075496,-0.8063034037014863
2019-02-01,2.365521618345711,1.575153208193092,-0.7903684101526188
2019-03-01,2.3724143095043106,1.5731405441567956,-0.7992737653475156
2019-04-01,2.383059712694533,1.5704728872150266,-0.8125868254795063
2019-05-01,2.396761343476226,1.5668517826154809,-0.8299095608607455
2019-06-01,2.3957168207706827,1.5587253193384605,-0.8369915014322225
2019-07-01,2.4078241415513717,1.5626173310818658,-0.845206810469506
2019-08-01,2.4089760083088727,1.5682821431036251,-0.8406938652052479
2019-09-01,2.418632543433825,1.5663316070126665,-0.8523009364211588
2019-10-01,2.415443818548228,1.5710478265707273,-0.8443959919775007
2019-11-01,2.402781708705539,1.572159704192035,-0.8306220045135043
2019-12-01,2.4003134561936457,1.571975648757195,-0.828337807436451
2020-01-01,2.3721551758593598,1.5376804150974186,-0.834474760761941
2020-02-01,2.342283608123612,1.5064770840735437,-0.8358065240500682
2020-03-01,2.3211112168525574,1.4713212571043914,-0.849789959748166
2020-04-01,2.259122539617191,1.4189481818241483,-0.8401743577930427
2020-05-01,2.181208359757388,1.3639920194589115,-0.8172163402984767
2020-06-01,2.1417953051379235,1.3200600647589287,-0.8217352403789947
2020-07-01,2.0940929520175318,1.2910614677260042,-0.8030314842915274
2020-08-01,2.0570417658853577,1.2500859620799358,-0.8069558038054222
2020-09-01,2.0296158495749963,1.21274520666903,-0.8168706429059662
2020-10-01,1.9835185905291515,1.1682862437915218,-0.8152323467376296
2020-11-01,1.961751532998185,1.1269248033221835,-0.8348267296760014
2020-12-01,1.9464699680255695,1.0910106186358857,-0.8554593493896834
2021-01-01,1.9459808704825725,1.0794456361757305,-0.866535234306842
2021-02-01,1.9551265099879522,1.0647361658722239,-0.8903903441157281
2021-03-01,1.944560924409144,1.0547430618701557,-0.8898178625389883
2021-04-01,1.9716159269484699,1.0780639333018065,-0.8935519936466633
2021-05-01,2.010309042143706,1.0996296620214416,-0.9106793801222646
2021-06-01,2.042307786146131,1.1164044496232821,-0.9259033365228486
2021-07-01,2.0560197451491624,1.1170037033399824,-0.9390160418091799
2021-08-01,2.0709533976897285,1.123952902760819,-0.9470004949289099
2021-09-01,2.078471188997278,1.1294639675289957,-0.9490072214682818
2021-10-01,2.084907034648424,1.142630730986819,-0.9422763036616053
2021-11-01,2.0990895186546488,1.150476690858051,-0.948612827796598
2021-12-01,2.090505877336178,1.1608246418688954,-0.9296812354672828
2022-01-01,2.082802233047916,1.1696119806684442,-0.9131902523794717
2022-02-01,2.074058138125395,1.1834103832667568,-0.8906477548586382
2022-03-01,2.086902154868769,1.2111380246187369,-0.875764130250032
2022-04-01,2.0942217733983925,1.2328880735925551,-0.8613336998058372
2022-05-01,2.1134970643144766,1.2550417844999944,-0.8584552798144826
2022-06-01,2.1180584365465034,1.2722539719066814,-0.8458044646398223
2022-07-01,2.106455502019355,1.2927255798712491,-0.8137299221481056
2022-08-01,2.101994443939156,1.3113233625751568,-0.7906710813639994
2022-09-01,2.10267596713185,1.3308894672367155,-0.7717864998951347
2022-10-01,2.1275755318570804,1.3367203764926008,-0.7908551553644795
2022-11-01,2.1284308174088498,1.3471826725617846,-0.7812481448470654
2022-12-01,2.140119424627331,1.3582824023415996,-0.7818370222857316
2023-01-01,2.1608446088972393,1.3731489618368153,-0.7876956470604237
2023-02-01,2.1673015828006954,1.375866539442094,-0.7914350433586015
2023-03-01,2.1636013477327647,1.3771266155172146,-0.78647473221555
2023-04-01,2.151143405518425,1.3687037136869575,-0.7824396918314673
2023-05-01,2.1374629051913563,1.361405670435868,-0.7760572347554884
2023-06-01,2.1296261059249733,1.3564979801327144,-0.7731281257922593
2023-07-01,2.1411519545571354,1.3527217504233804,-0.7884302041337558
2023-08-01,2.1473248083810033,1.3499488556999661,-0.797375952681037
2023-09-01,2.1323528242434326,1.3433773677327419,-0.788975456510691
2023-10-01,2.1154303083710633,1.3374573272617967,-0.7779729811092664
2023-11-01,2.0984798609981663,1.33431411812926,-0.764165742868906
2023-12-01,2.0879785993760946,1.3353515248167194,-0.752627074559375
2024-01-01,2.0753687403195777,1.3273032014980333,-0.7480655388215443
2024-02-01,2.0695933083778266,1.3272650293373205,-0.7423282790405067
2024-03-01,2.060332725301459,1.3156609939291755,-0.7446717313722833
2024-04-01,2.079451840056654,1.3108774187940027,-0.7685744212626514
2024-05-01,2.076556192200561,1.3045605901048454,-0.771995602095715
2024-06-01,2.0649278905912127,1.3002306254575549,-0.7646972651336572
2024-07-01,2.0669717218742405,1.2954340794809127,-0.7715376423933277
2024-08-01,2.06561848784746,1.2959106158079654,-0.7697078720394944
2024-09-01,2.080863712486643,1.2864503640013003,-0.7944133484853422
2024-10-01,2.0740422300415355,1.2855541461153002,-0.7884880839262358
2024-11-01,2.0869503052394,1.2893493306250654,-0.7976009746143344
2024-12-01,2.083752801495159,1.2722409603797264,-0.8115118411154328
2025-01-01,2.1026436386780913,1.2722637534342047,-0.8303798852438874
2025-02-01,2.127995288877772,1.2613311653486206,-0.8666641235291515
2025-03-01,2.2325603423201903,1.2686569385793365,-0.9639034037408545
2025-04-01,2.2231654234194527,1.2796308219621944,-0.9435346014572586
2025-05-01,2.234590351028393,1.2881517067235548,-0.9464386443048379
