date,All
1989-07-01,0.4157697537220617
1989-08-01,-1.7680108921838023
1989-09-01,-1.8615458775042226
1989-10-01,0.8304297391489524
1989-11-01,3.0679690228097245
1989-12-01,4.951244873621596
1990-01-01,4.415930100718435
1990-02-01,3.417484204499943
1990-03-01,2.2017918699050565
1990-04-01,2.134843231812833
1990-05-01,2.258445060909353
1990-06-01,1.545934197161336
1990-07-01,0.6783051602387458
1990-08-01,-0.7264331449360562
1990-09-01,-1.052016743360329
1990-10-01,-0.9535538929014042
1990-11-01,0.06252001585753675
1990-12-01,1.0375178777474625
1991-01-01,2.1000646386237998
1991-02-01,3.478087340439018
1991-03-01,3.0293420768447543
1991-04-01,3.653519917124992
1991-05-01,3.1658375151847773
1991-06-01,2.4539220249395033
1991-07-01,0.6886386768470976
1991-08-01,-1.1036666488791425
1991-09-01,-1.6515718524179324
1991-10-01,-0.2256143070239358
1991-11-01,1.696968982037217
1991-12-01,3.3144166629768046
1992-01-01,2.6526432707993486
1992-02-01,0.33793986490491257
1992-03-01,-0.4645233755925293
1992-04-01,-0.2848681464899916
1992-05-01,0.6949269419969983
1992-06-01,1.4689068067900157
1992-07-01,-0.19415789280621265
1992-08-01,-1.0160509718065147
1992-09-01,-2.2848605368054553
1992-10-01,-1.2594881128191182
1992-11-01,1.574928644657847
1992-12-01,3.135445145808702
1993-01-01,4.768189738616124
1993-02-01,3.610499873199857
1993-03-01,3.840531485994947
1993-04-01,2.4979106806871876
1993-05-01,1.2262173998258241
1993-06-01,0.441430194555692
1993-07-01,-1.6769869688995076
1993-08-01,-2.1062546540127514
1993-09-01,-1.7375330771697395
1993-10-01,0.024013804447364784
1993-11-01,2.365303356754689
1993-12-01,3.65381802365754
1994-01-01,3.636861063776431
1994-02-01,2.8534855081445043
1994-03-01,1.446324043329228
1994-04-01,0.6393477289648564
1994-05-01,0.6660589360281799
1994-06-01,-0.2874927884938261
1994-07-01,-0.2740438551432689
1994-08-01,0.6854689289658822
1994-09-01,1.7014637082098716
1994-10-01,2.689367405005605
1994-11-01,2.800449044658504
1994-12-01,2.110108040955172
1995-01-01,1.2374326576573447
1995-02-01,1.2917126430631365
1995-03-01,1.0851785473783515
1995-04-01,1.8863208735458548
