date,PI,DPI
1994-06-01,40.86803117637719,36.044355702801575
1994-07-01,40.857648392320066,36.13518428636439
1994-08-01,40.837369623087916,36.10110815759446
1994-09-01,40.89476772721369,36.13803898528338
1994-10-01,41.051899625820255,36.28051206231461
1994-11-01,41.18830955436123,36.410146329166885
1994-12-01,41.33295733409123,36.54487165049479
1995-01-01,41.42163245324551,36.60597889290344
1995-02-01,41.5459784921905,36.69318341839361
1995-03-01,41.64033450274613,36.75890136934911
1995-04-01,41.685710025164816,36.69359038473113
1995-05-01,41.709046838299564,36.725505106649166
1995-06-01,41.74650753102025,36.758571405915866
1995-07-01,41.813369069356995,36.90835248529427
1995-08-01,41.887774970044596,36.94129301044831
1995-09-01,41.96371432764005,36.97648019736486
1995-10-01,42.013430545420015,36.998245035101625
1995-11-01,42.0914565417358,37.048122996770836
1995-12-01,42.14585710006343,37.07865762288115
1996-01-01,42.231194547017296,37.11526484875875
1996-02-01,42.38938386240468,37.214638735136425
1996-03-01,42.56991352435824,37.33610277872183
1996-04-01,42.73753898762485,37.363694188343466
1996-05-01,42.84700174123241,37.450575644282594
1996-06-01,43.00050988359607,37.57133717387759
1996-07-01,43.08579952070389,37.73220334497572
1996-08-01,43.15407175992351,37.766228018394465
1996-09-01,43.1668415608893,37.752987078443915
1996-10-01,43.210716994387816,37.77172897174637
1996-11-01,43.25617806061817,37.794366924019236
1996-12-01,43.32029818122331,37.833374597469025
1997-01-01,43.469803133721875,37.91258052482113
1997-02-01,43.621209951914146,37.99437978611062
1997-03-01,43.784968873470746,38.09295786507667
1997-04-01,43.87438059625068,38.16341230942303
1997-05-01,43.982326813543175,38.252890496005755
1997-06-01,44.07141805125871,38.32118681056184
1997-07-01,44.21142626120525,38.42614446773343
1997-08-01,44.36817229626278,38.539181144189605
1997-09-01,44.515188946488955,38.643908643073644
1997-10-01,44.675977411885725,38.765035620501635
1997-11-01,44.859257787146866,38.90616401813372
1997-12-01,45.091712801004235,39.09130221740687
1998-01-01,45.38342607945424,39.32985782646384
1998-02-01,45.67554234463592,39.57004713453893
1998-03-01,45.97152048760794,39.81194346441681
1998-04-01,46.18827488906383,39.97942706073912
1998-05-01,46.36851688874577,40.11538147202063
1998-06-01,46.54188167583528,40.248819250760214
1998-07-01,46.68487952407687,40.36242057102451
1998-08-01,46.81471543329612,40.46330593863404
1998-09-01,46.909083047747316,40.5273753965937
1998-10-01,47.0055496387356,40.58759825827222
1998-11-01,47.12050509789922,40.66189925289772
1998-12-01,47.22106464028857,40.7245752841587
1999-01-01,47.35445881709298,40.84501852410104
1999-02-01,47.48174922292861,40.96047375422365
1999-03-01,47.59187533289997,41.0642528666858
1999-04-01,47.59645071663209,41.0492504037555
1999-05-01,47.568670774918736,41.00885289427804
1999-06-01,47.57681624570862,41.000452868577604
1999-07-01,47.667836064188684,41.06071596782201
1999-08-01,47.79393477578581,41.15371335406365
1999-09-01,47.85330376906103,41.18226295591651
1999-10-01,47.96813122252689,41.26058533892808
1999-11-01,48.12125369214031,41.371491189897945
1999-12-01,48.41572637413871,41.60807585649129
2000-01-01,48.76126108605583,41.86080368646928
2000-02-01,49.06553106898491,42.0794450320275
2000-03-01,49.28439560058407,42.22880369630545
2000-04-01,49.44807241008053,42.35950444991526
2000-05-01,49.60259739613056,42.49339518145394
2000-06-01,49.75652388236923,42.62764240150912
2000-07-01,49.90636174981958,42.76314571730793
2000-08-01,50.084157732168116,42.925560388528105
2000-09-01,50.22807551111777,43.06323324263692
2000-10-01,50.32570793480202,43.164968087776515
2000-11-01,50.343247063467686,43.184528786622
2000-12-01,50.38572880587759,43.217498388553054
2001-01-01,50.499036649551755,43.28812791877717
2001-02-01,50.64634723806637,43.373655560075285
2001-03-01,50.81348871960396,43.47058373083507
2001-04-01,50.82731033405505,43.44955886639195
2001-05-01,50.74927216351972,43.37426676114912
2001-06-01,50.588485168927605,43.25775462031061
2001-07-01,50.46661883216351,43.39302167949254
2001-08-01,50.368596462217944,43.80223621503226
2001-09-01,50.30349887167417,44.085734707310024
2001-10-01,50.206723436395855,43.90114263894432
2001-11-01,50.14357258605883,43.49518649769675
2001-12-01,50.1004285348283,43.24328972553463
2002-01-01,50.12238779758544,43.549596829616256
2002-02-01,50.13990111275913,43.86263440324742
2002-03-01,50.12196647864618,44.16166976298237
2002-04-01,50.097860802770974,44.21229633241922
2002-05-01,50.11870634982353,44.299500363122064
2002-06-01,50.190196167016325,44.41972631076314
2002-07-01,50.18902709289296,44.451404793080734
2002-08-01,50.140626404252465,44.42638607815021
2002-09-01,50.06166382521616,44.37286484666023
2002-10-01,50.0638314475108,44.398949740146996
2002-11-01,50.10216925170739,44.461971107688875
2002-12-01,50.163733271635685,44.545841927691846
2003-01-01,50.140850186592395,44.56743130603652
2003-02-01,50.02229402369024,44.49772012984882
2003-03-01,49.89971070279875,44.427584175088185
2003-04-01,49.90948963233126,44.46591159472381
2003-05-01,50.1086985137592,44.67209402040307
2003-06-01,50.33668339829429,44.885238429365074
2003-07-01,50.50147416000555,45.19072930812322
2003-08-01,50.56279900029804,45.48329427128047
2003-09-01,50.58916310683019,45.558396383977346
2003-10-01,50.66367651436096,45.50951684102382
2003-11-01,50.809867484072846,45.44825188261424
2003-12-01,50.940349778841004,45.574336248785926
2004-01-01,50.97612467647411,45.637441942879924
2004-02-01,50.938256854797146,45.63796956672456
2004-03-01,50.955108321639024,45.68773615212884
2004-04-01,51.058477491831475,45.79650838293545
2004-05-01,51.229339042568704,45.954397969522624
2004-06-01,51.35696162801931,46.06152951819209
2004-07-01,51.49219813786549,46.15294096819644
2004-08-01,51.60654365642099,46.21568546306262
2004-09-01,51.72565271072497,46.27657211943849
2004-10-01,51.793929229639275,46.30808818373257
2004-11-01,51.75128183366522,46.246239566028116
2004-12-01,52.27108418628003,46.74388037260328
2005-01-01,52.304811588393,46.655603145520615
2005-02-01,52.39916688718201,46.623078393999954
2005-03-01,51.96990788888353,46.080872141019256
2005-04-01,52.07502621477133,46.16729198939785
2005-05-01,52.238985324521686,46.310951172123595
2005-06-01,52.38857361731507,46.42933991168943
2005-07-01,52.50661296599429,46.51707125705965
2005-08-01,52.57419212617321,46.559232577195075
2005-09-01,52.5302731162021,46.50615775400562
2005-10-01,52.54890271709149,46.50995424231008
2005-11-01,52.65238993754813,46.586320234336505
2005-12-01,52.88728658216474,46.77835787690757
2006-01-01,53.259799785246464,47.06635172685599
2006-02-01,53.6205235875373,47.33684247568764
2006-03-01,53.9922959633462,47.61586528569938
2006-04-01,54.14053865452979,47.7150060080532
2006-05-01,54.171256326458014,47.72417436890296
2006-06-01,54.144055958698225,47.69021954079623
2006-07-01,54.09787677215403,47.65930712112842
2006-08-01,54.050877679818235,47.62809740505006
2006-09-01,54.08836190094976,47.66238831259102
2006-10-01,54.2367959895675,47.7751122955405
2006-11-01,54.492989184293926,47.96512600093439
2006-12-01,54.74828061159399,48.14452142254607
2007-01-01,54.9363709244055,48.245586268368925
2007-02-01,55.11068470398729,48.33236683642114
2007-03-01,55.24599866066843,48.39392116751745
2007-04-01,55.3771095480678,48.480991415631195
2007-05-01,55.43693037933215,48.523636277479795
2007-06-01,55.420014081305375,48.50479132681962
2007-07-01,55.38574068313812,48.479252965283926
2007-08-01,55.34245239901461,48.45225847914737
2007-09-01,55.33540594353243,48.46338826909392
2007-10-01,55.30127867849918,48.453278227832534
2007-11-01,55.25409192585843,48.42104174215763
2007-12-01,55.247300104447675,48.4174768720545
2008-01-01,55.25952112521003,48.422766881556186
2008-02-01,55.29243683415353,48.43737234609228
2008-03-01,55.272546032535864,48.393932655364175
2008-04-01,55.19688198509934,48.2864836741924
2008-05-01,55.885572746793684,48.96678329744415
2008-06-01,56.0975174838726,49.22305143808571
2008-07-01,56.05794196372523,49.287247525670374
2008-08-01,55.12800359339197,48.47602623306218
2008-09-01,54.66892628086857,48.124094447200044
2008-10-01,54.63524177606968,48.143224289291986
2008-11-01,54.84853780093198,48.39231365998996
2008-12-01,54.93091020384958,48.52889364029082
2009-01-01,54.71659789477502,48.636089058523005
2009-02-01,54.161581327479915,48.44448428698164
2009-03-01,53.679846702965506,48.32666184205433
2009-04-01,53.40813576829521,48.21441372829631
2009-05-01,53.57941112924149,48.496405696650584
2009-06-01,53.49200547935293,48.4863675809871
2009-07-01,53.30622655304822,48.31302911815928
2009-08-01,52.859907625039774,47.878336488279196
2009-09-01,52.766076825304786,47.7877436242288
2009-10-01,52.68364921494459,47.718237451445816
2009-11-01,52.682205141579296,47.72553468327217
2009-12-01,52.721542508810636,47.769161794569925
2010-01-01,52.90527893265809,47.882497465556064
2010-02-01,53.0494551566004,47.96686187740576
2010-03-01,53.17853849439831,48.03471093155181
2010-04-01,53.364639007641095,48.21727866875778
2010-05-01,53.68378585337922,48.50536240548499
2010-06-01,53.956828529451656,48.73846100374635
2010-07-01,54.130876455438454,48.857638747797715
2010-08-01,54.23438385467447,48.9072901691984
2010-09-01,54.32675617072965,48.94509276131351
2010-10-01,54.38304323316197,48.96258315852435
2010-11-01,54.38963749993464,48.9420982680258
2010-12-01,54.49421761689362,49.01882719507983
2011-01-01,54.824204532556216,49.17042714938618
2011-02-01,55.18666100357829,49.354508895734654
2011-03-01,55.39682077643059,49.39897017868799
2011-04-01,55.34002759736108,49.339434116700744
2011-05-01,55.20709872496061,49.2095430401669
2011-06-01,55.19352726847281,49.18461387977458
2011-07-01,55.28160385899131,49.2428971084997
2011-08-01,55.377946664168384,49.3129417226159
2011-09-01,55.37257803155384,49.29846636917812
2011-10-01,55.30631842632653,49.24654541917818
2011-11-01,55.240996055988056,49.20122503921087
2011-12-01,55.37531308509532,49.33597518603282
2012-01-01,55.57532994329447,49.56810209614841
2012-02-01,55.904407547245306,49.9069067596352
2012-03-01,56.13198159703188,50.15357645795425
2012-04-01,56.365506179922995,50.36173287418111
2012-05-01,56.49119091093936,50.47443688124978
2012-06-01,56.54467334866042,50.51274017944308
2012-07-01,56.40305642418759,50.35831867913333
2012-08-01,56.21599814993215,50.1534688184988
2012-09-01,56.1691477078384,50.07730558673486
2012-10-01,56.361105484869405,50.23123908917864
2012-11-01,56.84591734132903,50.65102405759091
2012-12-01,57.66149639107065,51.367726903088396
2013-01-01,57.384394290190535,50.963560223671806
2013-02-01,56.81208324980983,50.29564361841003
2013-03-01,55.83630100040762,49.26481028463234
2013-04-01,55.901401016090965,49.292742122142585
2013-05-01,56.09938198967634,49.443889607753725
2013-06-01,56.23187155350337,49.54707211431264
2013-07-01,56.25358494727723,49.58366909530245
2013-08-01,56.21607552274096,49.576741502341584
2013-09-01,56.24721519024748,49.633357707112786
2013-10-01,56.26862706564584,49.65582042495611
2013-11-01,56.31436413165252,49.6826761631136
2013-12-01,56.340813133471876,49.67748077229886
2014-01-01,56.51519381888347,49.80353325159529
2014-02-01,56.7393588004384,49.977987721743865
2014-03-01,57.01116672404521,50.20961443253888
2014-04-01,57.24252473099179,50.42738715123076
2014-05-01,57.426235776187205,50.61662472960782
2014-06-01,57.58984875908623,50.781822033552736
2014-07-01,57.75938460006447,50.927987416781264
2014-08-01,57.96922762352866,51.09167514673245
2014-09-01,58.169637320589125,51.24068434704782
2014-10-01,58.39233752779904,51.413742879654926
2014-11-01,58.620651033116125,51.596851425953425
2014-12-01,58.9096624415975,51.84185429009515
2015-01-01,59.28132970041769,52.113086488720484
2015-02-01,59.61993263672499,52.35954611940043
2015-03-01,59.78819915000005,52.440691727294876
2015-04-01,59.84433645444233,52.46154886472771
2015-05-01,59.867901181496826,52.447271767203326
2015-06-01,59.93822975919473,52.49203435296718
2015-07-01,59.98154589315053,52.537634085460475
2015-08-01,60.024143103595,52.592583051025365
2015-09-01,60.11336609797964,52.6841616567113
2015-10-01,60.22200169698882,52.77091324011028
2015-11-01,60.28855999413508,52.81601554839447
2015-12-01,60.38661416090605,52.89876675565866
2016-01-01,60.44879004940694,53.012182085173265
2016-02-01,60.52708312151031,53.1490415573192
2016-03-01,60.52117484991832,53.2040280372193
2016-04-01,60.47218559882714,53.16109233654074
2016-05-01,60.40434178881808,53.08909827728696
2016-06-01,60.35157053236059,53.022246100011365
2016-07-01,60.40000437123607,53.046376846939246
2016-08-01,60.46835945865117,53.09336726364713
2016-09-01,60.56433696132069,53.16975718031466
2016-10-01,60.61184936418846,53.212223045769434
2016-11-01,60.69008068002029,53.2801739755993
2016-12-01,60.771589848439824,53.348318955598415
2017-01-01,60.896747708910574,53.47476912591919
2017-02-01,61.03203561296741,53.61163902172411
2017-03-01,61.197484031947425,53.78789938714349
2017-04-01,61.32214930432466,53.91430571112779
2017-05-01,61.516498604682255,54.1126949286911
2017-06-01,61.6475787178247,54.23818558567641
2017-07-01,61.81461752234182,54.37736584925591
2017-08-01,61.88011941417676,54.40409651065155
2017-09-01,61.97627629720787,54.45033368540186
2017-10-01,62.0736970573167,54.486944953692735
2017-11-01,62.18628887921727,54.529892565262
2017-12-01,62.29452817879854,54.57904283161915
2018-01-01,62.37896077899939,54.71552017363846
2018-02-01,62.44945118078732,54.87243957017082
2018-03-01,62.52828362759436,55.06009962956821
2018-04-01,62.59532311737912,55.16969592972052
2018-05-01,62.689213541730396,55.303177670613195
2018-06-01,62.81244569889207,55.447944550603985
2018-07-01,63.009136613359686,55.631684259847134
2018-08-01,63.236320939905426,55.82715976941032
2018-09-01,63.380795872985765,55.95322936667841
2018-10-01,63.469210571623385,56.05568278268422
2018-11-01,63.53519184794899,56.148666276979775
2018-12-01,63.85924006754647,56.48081861095699
2019-01-01,64.2184615457529,56.7788671441651
2019-02-01,64.60125231111921,57.07676972884848
2019-03-01,64.77660157331199,57.14917134588857
2019-04-01,64.85615400282732,57.15638987233339
2019-05-01,64.86898250946767,57.10819057457781
2019-06-01,64.8683844196927,57.080752286908734
2019-07-01,64.89127573954924,57.13152248633728
2019-08-01,65.00375871661186,57.28977593579962
2019-09-01,65.13031677787133,57.46414340332267
2019-10-01,65.28595735925428,57.626999049406805
2019-11-01,65.43088632654944,57.7570235848184
2019-12-01,65.45081880660982,57.75322489821164
2020-01-01,65.63889871928924,57.8936114370613
2020-02-01,65.86480088923044,58.06450578466677
2020-03-01,65.81010233354469,58.03368962238731
2020-04-01,68.23650500815832,60.6961081404111
2020-05-01,69.55028459157707,62.2054299145723
2020-06-01,71.097062510345,63.8134714628952
2020-07-01,70.1336469507704,62.68992635802571
2020-08-01,69.38995943364512,61.80602273439155
2020-09-01,68.88921899329979,61.18996391458583
2020-10-01,68.17991102837222,60.35520224536429
2020-11-01,68.02237187712835,60.0665474855218
2020-12-01,67.8093733503094,59.72361232499842
2021-01-01,69.71702748480368,61.4724823674909
2021-02-01,70.02739072156761,61.65497351437788
2021-03-01,74.85099364436446,66.34995805679385
2021-04-01,73.87960891702626,65.27977440105276
2021-05-01,74.14301351744308,65.43299896832094
2021-06-01,69.74302898765261,60.94585814810194
2021-07-01,69.19306300080164,60.363360586628026
2021-08-01,69.19041473251535,60.357363704105076
2021-09-01,69.02086156730674,60.17147071339904
2021-10-01,68.758029854869,59.849415418020705
2021-11-01,68.49569233585906,59.50191408872194
2021-12-01,68.4368309073666,59.362564154681685
2022-01-01,68.18232893843364,58.77967883301256
2022-02-01,67.94669152085396,58.2370871776408
2022-03-01,67.67668292893991,57.69193542038976
2022-04-01,67.55047979212122,57.57140256727652
2022-05-01,67.39903076120639,57.43737773013354
2022-06-01,67.23351505047135,57.29881921076503
2022-07-01,67.25971047685074,57.3308471693255
2022-08-01,67.38155580599759,57.447025326152534
2022-09-01,67.63395032591325,57.67024976071275
2022-10-01,67.72443696928276,57.79117021328133
2022-11-01,67.75045036005656,57.8762857045887
2022-12-01,67.74676365998921,57.95026917749586
2023-01-01,67.73715052135054,58.289720637545884
2023-02-01,67.7536547277249,58.65771224087726
2023-03-01,67.83312791231171,59.07892702208337
2023-04-01,67.8727917813794,59.17076478132526
2023-05-01,67.9624831692755,59.2886810602483
2023-06-01,68.02369604254186,59.37235086031947
