date,Manufacturing,Mining,Electric and gas utilities,Durable manufacturing,Nondurable manufacturing,Consumer goods,Durable consumer goods,Automotive products,Nondurable consumer goods,Foods and tobacco,Chemical products,Consumer energy products,"Equipment, total",Transit equipment,Information processing and related equipment,Industrial equipment,Oil and gas well drilling and manufactured homes,Materials,Durable goods materials,Consumer parts,Equipment parts,Basic metals,Nondurable goods materials,Textile materials,Chemical materials,Energy materials,Nonindustrial supplies,Construction supplies,Business supplies,Motor vehicles and parts,Clothing,Paper products,Paper materials,Commercial energy products,Total index,"Food, beverage, and tobacco",Chemical,ENS
1985-06-01,1.3864198575956888,-2.0739515165951405,-0.5230283953218895,2.1772645845370198,-0.07833241201856689,0.6339845910596775,-0.6879176124324426,-1.9040891132418358,1.1045284795698995,3.8160886960789453,-0.23805082410764955,-1.3872184627571449,5.671772049056023,7.861204108490183,8.753212458444338,0.7619548783810659,-5.769674692804894,-1.0427342050483457,0.004211767678907741,4.724569896363784,-0.49308294905272554,-9.562373362005816,-1.7146206715993317,-6.319797358652868,-3.4215635235678277,-1.7395454833894708,1.836202623716554,2.6977153255428377,1.4988181740017703,4.46951376154916,-5.802935840711032,5.190969652109545,-2.2363801846313924,1.4088182081551492,0.7306797251541264,4.234740734886522,-1.918131516272259,
1985-07-01,0.6132314091394475,-5.3327030600261445,2.605127337338198,0.9125705076551194,-0.25220868964540566,0.26964297427924944,-1.6100223412137016,-0.6183185516314471,0.9654007468830939,3.3102368277126537,-1.9099821807267325,0.035999438540867956,4.275155142903597,4.041093712295374,6.026181598541092,0.07451258014086193,-8.837377283117586,-1.8156923443267026,-1.9585973982655158,3.870805275233624,-2.867811594799774,-13.980504211749246,-1.1407877712404368,-7.777640691131282,-1.3729140808164453,-2.0585279109324284,1.1833857359673017,2.790539644207879,0.5572214216012616,5.458546250016116,-4.264749975956505,3.8736482391512395,-3.3998637476754245,1.3359210490988538,-0.02291387499290254,4.4954088337263,-1.7746461723999962,
1985-08-01,0.8807804724798141,-4.491664507212578,1.313441132053983,0.8443042355356978,0.6465269625596459,1.2964851222328155,-1.194952278020489,-2.529780849322538,2.2510134550447924,4.228640745908918,1.7176429628340095,0.798258587150591,3.1513877465409568,1.9935284916863694,4.798963873097373,-0.22473625069407976,-10.570627160150758,-1.6656959318416598,-0.8411926985308793,3.8818541967492237,-2.71834061135372,-8.08038419771494,-1.169274567521006,-4.741411976138677,-2.4173450511327355,-2.806887827945015,1.6336630634929517,2.532432840814658,1.2814985961156156,1.9554207005679336,-2.8781303505307165,4.042700843090641,-1.1668208103285727,2.766908779263888,0.17799492018613083,4.3029020333474,-1.7354445527943407,
1985-09-01,1.2690946086473254,-4.007853591757327,4.348282174750184,1.0615796789073872,1.426427458384949,2.099242554414116,0.08223922347641022,1.3810765947355863,2.843839776427526,4.149761061597412,3.13859879096845,2.2464539917542714,2.4113575032265633,3.6502309224911045,2.801648295512571,-1.2060688790338836,-10.492069768463598,-0.63742208632247,-0.07709991656309478,4.852118774955594,-3.302609266451506,-2.802378838154884,-0.008624899618991932,-3.546296447707664,0.11010192054359269,-1.5577362541291717,2.098615005939175,2.193013152156942,2.0593551226600226,5.985465474994278,-0.41265334055136105,2.025704996254074,-0.8255089709026553,3.314294954348318,0.8154779178130456,4.27771453102459,0.1845072399354608,
1985-10-01,0.503638738570622,-1.4067319826135738,3.4656951705084094,0.5020652226805256,0.5000453457270071,1.0537691760996726,0.3185314474403622,2.0747838967819066,1.300176189778024,1.1799077684943038,3.0309910122251704,1.7767289400388853,1.7069859982520974,1.7759785404960926,2.0003814524362395,-2.209961155598361,-13.823901944312667,-0.3907529699812118,-1.0604064833287352,4.7119375537323815,-4.71998703893719,-5.441207068824783,-0.4403747990306628,0.07509737439403974,-1.282666127024712,0.3641136613572682,1.4625644597599852,2.598103284789177,1.019409728882792,6.423111111111113,0.4026341480524387,-0.5319339598970685,-1.6516292595630366,3.340816981077066,0.5130362266396737,1.4343520829384726,-0.4555230891708062,
1985-11-01,0.9142074387302301,-2.674098244377332,1.9796519061921813,0.9238361684990704,0.9591514471265716,1.3343004598491692,1.259738965062418,1.6555571991198725,1.3632505966943542,1.9028332222646327,3.1587565018865504,-1.2433636394471592,1.9968453820926824,0.0800169147373353,2.0105960852120353,-2.186341420683924,-18.629111136963928,-0.5883224754650751,-0.8064263840466546,3.4791270993929757,-4.326560310445182,-2.6074288867289908,0.3019357685339008,0.7835940622484383,-0.48412192883862115,-0.9054996849330199,1.4528188282637355,2.753570694893437,0.9474250564134756,3.5594247616948627,2.3392521307227243,-0.5283987438879256,-1.2432543846499722,2.86740208496461,0.5279730521382531,2.108196457758371,0.33092834492189915,
1985-12-01,0.9845027165738873,-0.8178322416147465,8.65735223870956,0.7358255787256907,1.345926653650542,1.8288845952336708,0.2583518930957762,-2.47026306142597,2.409798680392705,1.6118368790327908,3.126169110374266,5.7300395328564235,1.0661617031043624,-5.397193887102903,1.235110062029987,-0.9863311587449575,-19.877061704895706,1.1173413095197038,-0.31344464860378896,0.8861161666155581,-3.285691039270977,1.8928361683015593,1.2879395798914395,0.2747268308985529,1.291864357037542,2.6706160030242954,2.577655126888656,1.42826686546913,3.0231216022010843,-1.4292375748972574,1.5569445238629243,0.1109813926002845,1.4307734498378188,8.492462017120861,1.4633539281426744,1.9629502272295651,0.09796275374467367,
1986-01-01,2.350768338001763,1.3497438695266206,0.9790969408725259,2.0103084005517413,3.0484158698889763,3.5643291076422168,3.936935364120009,2.139809194956177,3.4337759321619643,3.3155162765567514,4.961768459967253,5.937884662083515,1.3263257514850357,-4.345083278707018,-0.30380904675828546,0.07116013253574138,-21.600162224275053,0.9701607915893584,0.7694583166576674,1.7175676411345098,-2.6618695305208773,0.5771126487188472,2.5099823479992844,1.0093417803070937,4.024341541202725,0.2667836129079504,4.0752471240403265,5.3599524587243375,3.578159595995478,0.7163352731975436,2.3093217243948416,-0.5922509093756356,2.3846233884164736,6.314006418589857,2.042568302210057,3.388422047915207,3.0524559973876375,
1986-02-01,2.1858158200404265,-1.8975021476389187,-3.2575539023963485,2.16423971356996,2.66218806385754,2.0744501737022913,4.161074605360238,5.345329758812523,1.3285565745317252,3.199384303859909,5.0907920132484685,-4.378365065360579,0.4255868236291649,-5.131701404670697,-0.172970605944478,0.10688495184225655,-24.781540081094455,0.3514607049787344,1.6661042686013205,3.303852165119059,-0.5949416127068452,0.3823345544201606,2.6989167419914972,2.6818675352877186,3.3200099367231672,-2.3926856839620814,2.497023365439377,4.285667661193604,1.8110847151233012,3.684380762752082,1.7502436490796747,-3.025449743254738,1.6627905881909877,0.8302352550740855,1.0483274768402273,3.217815854940209,3.0674088726459603,
1986-03-01,1.0263242250686977,-4.690068785921886,-0.028091790752515777,0.9132277947261125,1.7017941125239577,1.7908444533182521,2.9320085906472393,4.147612142843871,1.3811149427279235,1.6719102160752453,5.011080256624223,0.7399681022822957,-0.9281678773204183,-8.205477732139975,-0.3255526255819152,-0.7039753516929426,-34.13563865919156,-0.6182635791426749,0.314688970203858,-0.5831748912511037,-0.7733557574337246,-0.6568492919108659,1.8796628576824848,3.4124348230111456,2.150551175813753,-3.2604149414865558,1.414814904369277,1.7879162345548982,1.2708299343231255,-0.1918254450933521,1.405996470574289,-3.978546102981473,1.782083594899242,1.7447774336551758,0.17716115650512343,1.798331231537298,1.531886397398563,
1986-04-01,1.9263891317206072,-7.7581078203447955,-0.3767791439158952,1.7877716306393676,2.1065222818857032,3.0801941479380313,4.342060748408572,4.551708864040127,2.6280272412915195,2.5730347291835542,7.239516556404602,-0.7332113773161786,-0.8893736724266521,-9.801024127286961,0.5635380964935433,0.4130706110417881,-39.62293881561264,-0.7226271415747942,1.1872290383164064,-0.8192287447659763,1.41748794296499,0.9241968554551061,2.2829396932178225,2.449866923641686,2.508899032622791,-4.7308258353680905,2.10213016057208,2.915051497786325,1.7877714520623922,-1.3877838911268703,2.9564568270614267,1.500868183703452,3.9024436662606465,-0.9161732278176404,0.5395837861830843,2.2496419580197324,1.8817235496860762,
1986-05-01,1.823517510334316,-8.467525687832921,0.990025931593741,1.391547049441777,2.2824601705068615,3.4095940959409488,4.425384068306437,5.5150106039627556,3.0455199134912236,2.5854327475355765,9.131757954142717,1.362565931269466,-1.4784770677940706,-10.540234158905204,0.6615275271991683,-0.6975400036421053,-45.244868111531304,-0.7966827777443952,0.8513692268723005,-2.9060702968071284,1.0974300336061837,1.624516706883239,2.255787412114474,1.8321858522104995,4.387260071714816,-4.502923162583528,2.398004792704289,2.9769327300294135,2.1745451425466245,-1.5042599915878085,1.2803693086631318,1.5581873486171238,3.0189747946757217,0.9689076559066478,0.541901122652777,1.8164181074303842,3.4644734365271157,
1986-06-01,1.341670454861732,-9.856682663861683,2.495833657428159,0.5469962093873182,2.4000664858977894,3.137322394435982,5.898811820225935,8.464783325106517,2.164102147099811,0.6188506769943203,9.258960644185144,2.0730371291938,-2.9793505613517235,-10.0477677183323,-3.1392613630204513,-1.2146806161415835,-53.47171251301427,-1.097214118234724,-0.3211337601078168,-1.400761935935546,0.12283468963303346,-4.590431440162757,2.9464111020223394,1.8405777384758348,4.337584821541385,-4.554031211918719,2.8871205191995264,1.3849447677091398,3.4766597725914172,1.0355499968202064,0.11872300235964417,1.4080344514576515,5.423403568103646,6.196079915241404,0.18540518149086083,0.4090409956076124,4.281757012527043,
1986-07-01,2.3094843045569524,-8.624861652457605,3.97859304521353,1.8468505722213813,2.9489611500898683,4.006486320961522,7.074714511142277,6.982775619091819,2.9211008266099237,1.1744438181421124,9.697873927638945,5.418111766094458,-1.7386201078384622,-11.88505284203486,1.953351811479087,-2.47500179174841,-54.65866597095399,0.2516219002000941,1.6649478507713589,-1.3718458231344322,2.473358396698422,2.4263724674504106,3.044790281218246,4.655653792461623,4.65611868921687,-3.068534552026092,3.6248796701600305,2.2812601647964614,4.155279533043177,-2.38037019830305,-0.569952932347273,0.9588347767405248,5.034833077604861,4.447733173859403,1.3194082831557319,0.6555838356425703,5.218249781226358,
1986-08-01,2.0692800062284133,-9.319385406931758,1.6551787959962372,1.2564203647873473,3.2275035766710536,3.608265290135093,6.37748813705552,7.840896368996542,2.621142598756143,0.5121905145866412,8.680562092152044,4.873724647858224,-2.2072548567146466,-11.575661439112716,2.2004702794334863,-2.6706000574974964,-55.05935532110136,-0.4208837911102048,0.597128031687788,-4.002858420847232,2.6203568623050177,-1.8532121899424214,3.8741553645913696,4.056826253729229,6.293551893817417,-4.584839543389474,3.436009329621559,3.211205336877221,3.5262797111383914,-2.975423910710462,-0.17658492691060568,2.9872986589086548,6.340624231998038,2.8690132979124927,0.8247799581394988,-0.0911869214144212,6.627377277521229,
1986-09-01,2.3315903711378816,-11.099655940137776,0.6767865771202697,2.1541046157350863,2.452117003792198,3.169440064668949,7.479934494152496,10.255564599882106,1.6486979639285249,-0.30892442727638025,8.674606958892706,1.9480971829137772,-1.7854115016062377,-8.212850410238614,3.7853774887090186,-3.8719470271528333,-52.00570365534607,-0.44460321422730154,1.9402595938385225,-0.9524825092040112,3.983934152653834,-2.157363609590146,2.3446597358455,4.854961486948506,5.550014959609051,-5.135551755294399,3.2031580304588525,3.396857590643898,3.1292014408563995,0.7846496416683335,-1.1641145037385114,2.9564833033906446,4.662454772126501,1.0499465244627304,0.7412926803496367,-1.3007079373930086,5.749468074239017,
1986-10-01,2.891576107642213,-9.98062338481912,2.2453434035367703,2.1431968807585022,3.755228987628434,3.781755276080556,8.071254834567586,10.366555503295904,2.276401423808827,0.5587793909608507,10.40799333888427,1.2395380695670921,-2.0563285006490295,-8.975101116233875,3.8827049144265047,-4.460931208828944,-48.522882815538395,0.6549637249195772,2.320818148430659,-1.7402966950312182,4.627897749815801,-0.1238032254125554,4.649920080602055,5.22655108109471,8.066558833605741,-4.024086267179983,4.116540985506889,3.1666379631078323,4.489510645733175,-1.1121226801196094,-2.2065534302087797,5.368687341890754,6.96482050115621,2.9328006440424215,1.4862965758343893,0.12387153424302522,7.866373279368921,
1986-11-01,2.584616973559961,-7.764277978156642,2.469305772039121,1.508712461964934,3.844774353380531,3.912961642506896,6.972151908320345,9.124041952858741,2.812231062833548,1.683936507936501,7.9501985681839304,2.9012362841801753,-2.657953452935935,-9.834939980658309,3.2302577252379505,-5.733028491957082,-46.21494535287639,0.9241133740401253,1.9409956932953554,-2.1529658386490236,4.512358284627838,-0.7461129824844148,4.103933238255797,6.770743150780589,5.070614517725525,-2.542427253816415,3.989386477073631,3.4673793809171904,4.193567889724337,-1.9753616960320852,-1.7891866375446264,5.779113600161434,7.564818943353968,2.8915775039412006,1.5357187083427482,1.2300631366806813,5.082096747301512,
1986-12-01,3.27665082890809,-9.637726772149179,-0.8086784701286431,2.3573637368913936,4.312027810192731,3.9484233121402257,8.824474702139007,13.152318033505118,2.21385609753435,1.917014687487395,6.848153246499389,-0.5386458107663694,-1.6135992005813837,-5.531902061340766,4.98861294870403,-6.233822260569466,-42.47144849832177,0.41940784215943605,2.5930874318851105,0.34477987970931157,5.803339829783649,-4.368496675556899,5.153824824015452,8.934381778741862,7.948686463419508,-5.285868541428496,4.293007160722251,4.554161472454932,4.19394319786599,2.907666770629036,-1.44789651488465,5.998589075412486,6.831064702591827,1.6437769244755485,1.5210709724897686,1.4946848127835421,6.509895186318437,
1987-01-01,1.704183044305485,-8.49693173707915,0.9629812685444827,1.016646402368293,2.3622037705128607,1.675803948436383,5.379464120908728,6.63872776826584,0.33520737793608646,-1.0837759831058502,7.122164865776082,-2.2934974888194404,-1.628157928145224,-8.282089920675572,7.129048113156022,-7.183761929473464,-39.681344514630915,0.0640134066616449,1.1707579880921193,-1.8189765135094071,4.53692767317444,-4.9762573099415235,3.210178091274085,8.328624260768859,5.080796067450422,-3.4724169255442083,2.9342143832478795,3.3843330201245303,2.7550958358605104,-0.5174299041982189,-2.915877761880681,4.741888592113064,3.4830007390983075,1.8150493047329963,0.6100656345238598,-1.320789227594632,5.086654543689839,
1987-02-01,3.8024279837647113,-7.0786055100114265,2.819561430524531,3.5238431135445003,3.780019825704084,3.9178286386091887,8.045470518348296,11.962599143941844,2.4199627473580287,0.15139310289875585,7.163611415758009,2.4992256655200995,1.2601070127295833,-1.0523133783537086,9.617598999857414,-5.384791235277719,-40.00130465465198,1.6934891428766585,3.469139387904674,1.303803010939486,6.339949336079953,-1.5587841227750587,4.312589281599921,9.630849885631921,5.931059821186135,-2.4653550575669425,5.075150553639274,6.50733563445316,4.511043091311362,5.335048413888099,0.4044016264074024,7.673919972184384,4.478897502153312,3.6515799536618543,2.6567648418983847,0.0628964863032655,5.675559208461056,
1987-03-01,4.257637115943291,-5.007566662526852,5.422577931169004,3.631631934804469,4.61086004957072,4.45705178848721,7.639776870717907,11.99728688310615,3.299652282627785,1.765090845813666,8.886229299985349,3.2298962486651206,1.4169169341940346,0.1653047586667844,8.822985051877485,-5.878589191364181,-29.89212268723831,3.0828903582695855,4.122590349935562,1.2668222953479802,6.842178382884123,0.07909897582083492,4.868239473583591,10.377630600947407,7.584007627156941,0.35284422623815814,5.683426864995522,5.883317371752161,5.6001402562203095,5.967408384338158,-0.9060369860473871,7.108223919531165,3.0212370317864945,5.514438446817804,3.54296110984762,1.6278013325257357,7.270828983086242,
1987-04-01,4.335441016797592,-0.9900577732029792,5.761780681030326,4.131073686923736,4.671484009099425,3.7468989011316234,7.108543743594509,12.319015308065516,2.538348651823652,0.3186474271685391,6.62645320801698,6.6339378747421796,2.807215907247884,0.6808463087234928,11.416243377573876,-5.406273842943676,-21.619152888438563,4.125270118560143,4.903086588932415,1.567885704841565,7.200650594770441,1.3283310262748982,5.469902162570417,12.043760882832144,8.837423383895548,1.9808860079902457,5.659661645368197,5.155502823346536,5.855354506846244,6.637219005449579,-1.132018102934118,3.6873381075727574,4.542582128236372,7.046013823539932,4.0493229629387395,0.42317480783022887,7.229689324258914,
1987-05-01,4.961508523177849,-0.6071135447307308,5.3282595737977,4.951321045150925,5.1296913666148525,3.9773186325467558,7.727448659833702,11.245557528736816,2.6355204446667058,1.6670885618196962,4.178747921399628,4.163363627116845,3.8032948553645474,0.8391741666548436,12.030197697154033,-3.367219475894312,-10.265808013139132,4.614901994721121,5.973809424142229,2.9689641394093025,7.917241379310336,5.085824853395171,5.841853372649508,12.134707459408833,7.5264385473551965,1.7612393247732339,6.130970896008536,5.578642391531385,6.346851533063069,5.241563413346606,0.6673792828649994,3.8873520663907257,5.505461476431339,7.070536524364113,4.552760573702974,1.8273073368392234,5.7617810719124085,
1987-06-01,5.838304167444797,1.759081660188011,5.8967138576004885,5.976594403795987,5.633679977226902,4.16463124973927,5.461309742849996,6.030440202348419,3.694444645437023,2.445354504798769,7.115425678900689,4.660897661473484,5.379322670002695,-1.690334448498565,17.495383582340107,-1.118784660117833,8.530216414449754,6.047418869583954,7.631692915465149,0.746940311169797,10.584282507772302,12.200931105399103,6.044400174028541,13.911354287845313,8.764419234795074,3.849797162331914,6.391357899932171,6.960851123369882,6.178001575508563,0.501872580594398,1.1025780543053365,5.072373260058005,5.069610272583924,3.1374819618392724,5.519439713663821,2.1347786519531065,7.266418946773068,
1987-07-01,6.036530428372511,2.465800211023228,4.2055993236781,5.407320085011769,6.897227582619014,4.330323506227751,3.9747193818678195,3.6866619251652244,4.460603612247294,2.8860282353945,10.08207714685103,3.3538728948254493,5.374874015454112,-0.9265777429537381,14.661193612860245,1.5171351349880124,27.796531427280602,5.885745389510255,7.168428795024906,-0.8288389335799895,10.560796645702307,9.31445341194841,7.685973413472391,15.664947422244957,10.616038896749647,2.60606783338615,6.809195583619254,6.773668570486824,6.829344291628869,-1.059526344133166,2.9241946986806155,6.380726918256507,6.805066598918441,5.337321935257089,5.549483162984625,2.4607068736671733,9.63868264044141,
1987-08-01,6.369296037600836,5.688227928057699,8.252661558944464,6.502455051411826,6.12120279639583,4.8105270342064355,4.559904413628302,3.8938512446741624,4.902399853605788,3.552558056227917,9.250612954479953,6.467083226987569,6.9887298145933086,1.2610809500129383,16.594433208128677,1.4702395388886513,34.364219958492285,7.283170990619792,8.41340201511509,2.962759450293029,10.335447536770737,14.903369151860502,6.569516165085498,14.01203621787519,9.465633099550308,6.208583043647042,6.816277364617163,6.5008924018358005,6.940915600314113,1.4417626175500242,1.6702875869941458,5.178448394653445,3.9332634086505225,7.102165388269555,6.539368743960372,3.272106821428711,8.880374947309555,
1987-09-01,6.846808988519815,7.002197693043111,4.956902105290273,7.054953937924213,6.56505954406672,4.473331292059468,4.636893064491532,3.8265138352331363,4.414328230010245,3.6984206682490584,8.0677729387173,2.719237748969494,8.269292683268237,1.4817511386161497,17.984402098162523,4.805179442882523,30.514643842243117,7.260634043638592,8.057096445296974,1.9342324472967132,11.107635394282301,14.67870183353237,7.582497932853616,12.895054542318807,10.131730208973089,5.758554288253581,7.201142420496165,7.010477886386379,7.277012266458405,0.6795213232305919,1.926178715228577,6.821313575459609,5.2303503618255975,7.307741241939847,6.686739906867412,3.757665674935784,9.338102571745587,
1987-10-01,7.956540647054267,7.2726891238585,5.304057135633133,9.593571197537344,6.110588207260559,5.7527013425499485,8.00473823070158,10.097395505415863,4.92626256690456,4.403996426369372,6.483690601337666,5.594417854450473,9.784683301522712,8.06712825693101,19.277682485229654,7.290270519732833,26.091563806197126,8.061437262193948,10.669616356282008,7.74131548318433,12.605975243099765,17.912830848752257,6.457116763692317,12.126534044342275,8.624683790178288,5.6242441027121615,7.535812351519922,8.320632671369733,7.2322385762150665,9.413444036674012,3.3510954989283137,4.7018427064665635,4.355646125902646,7.563126560118705,7.649118005085254,3.944890552386471,7.601559854500972,
1987-11-01,8.133802690292736,6.602870580029818,5.292411831790633,9.668932678069897,6.325479597734929,5.065419967633766,6.346579636220762,6.048041803744919,4.591644217726087,3.775783286149048,8.510036189031922,3.8217137553085756,10.111951250192174,6.424116088164955,19.488680019787587,9.427735965832639,22.149805064387817,8.615090162899097,11.39054271453519,7.76821508698371,12.542953011090297,19.77631055718161,7.374758237349388,10.247597524547892,11.631315596617565,5.634303520616779,7.405095662878303,8.031800754594176,7.162402350311203,7.41121922604,2.4097377275206,5.132223577429662,4.185812687969115,5.512018045200051,7.742526773047431,3.630962333334642,10.070806911814213,
1987-12-01,7.799091278121595,6.816956323364698,3.83914122853779,9.471513985293111,5.920521730538031,4.353388391226187,3.5680160663222216,1.1734209357206593,4.64685514665224,3.7934622441568644,10.142444753822355,2.6421563480858,10.417460152580116,4.365296293488363,19.088937093275504,10.99093070107564,19.13696593137022,8.258471437878946,11.56111929307806,6.820020681022432,12.226345083487944,26.32908533396836,6.661459198936348,8.586392864550918,9.731202654359405,4.774093600714013,6.649860023995879,8.337200231128783,5.9997469986205365,1.9557470282408618,2.04121992701769,5.862179030078307,5.408990548666082,3.0866777655768507,7.328838312501662,2.9902484646559646,9.245542813466123,
1988-01-01,7.931088085678906,4.099764801190098,8.233492939315079,9.499794805974604,6.1572364037459915,5.756595713133961,3.843701612168693,0.694855448358922,6.471474067989558,5.229011573310638,9.653939588394378,10.30930503848313,10.829857350263872,7.459889611067827,18.15521706327361,10.879784806917737,18.204167976901743,8.139166657811137,11.407563168638601,6.0571756680882105,12.597368071248184,24.599207584931058,6.442485811185339,6.834556525960789,9.124796247374857,4.866200189960002,6.504800323980708,5.139220246767473,7.047662690602974,0.2186162639206346,2.303810612177659,5.0768778500181355,5.258459066154808,5.283187300130487,7.683256014634088,4.5209502675890745,9.06571950532098,8.69844387868403
1988-02-01,6.688262530589251,4.440266806456861,9.423595042632105,7.761984204022809,5.665677890120402,4.995388430054382,1.9054748199581972,-3.078802975861883,6.1579114810611735,4.593727429474304,9.593644788184964,10.729832161982067,9.35540006525759,5.290624057304361,15.930850265614227,10.489363990218026,28.534010714215107,7.233816469758136,9.10949978280482,1.9513549318888268,11.083624559887962,18.415326910069595,5.569121179491421,5.52876317339126,7.90722643299433,5.914979786469621,6.176459361529774,4.149240428220224,6.990565683142247,-3.297711332949993,1.3633209399493085,5.1814377783458765,7.176732352915116,6.245417488025251,6.815010338304517,3.7535131626063034,8.025795753908715,7.779958558821031
1988-03-01,6.903206285205643,5.728169208457512,7.8765120454064474,8.444846146144247,5.488663420293105,4.618829227200227,3.157632631464291,-0.4317042656445391,5.1619110204448315,3.868929241863839,7.454280898994026,7.694948133498758,10.326940357437842,6.854288099752637,17.827022159971982,12.531169186132086,27.410828993694047,7.470961980685331,9.318030161484048,4.874240830954779,10.314023795591964,18.340093647649837,6.134634465415489,3.496138016292183,9.297697443811215,5.918998161020572,5.921202909136025,5.042237804863059,6.272818782409972,0.309571306757217,2.4777718027859885,5.169808265756348,7.719389168371871,5.264069661995774,6.92376356971911,3.174427834879401,8.027987874784849,8.145132367101503
1988-04-01,7.226197326467898,4.527213398474816,5.662880435458018,9.035606472338653,5.52897327037265,5.53529845343006,6.184085539615647,3.927017228476437,5.298144516731917,4.4696622838885425,10.254332563897094,4.644316670202575,10.273191531558323,12.133710432798917,16.886936742617365,13.177730001146259,27.35107185177206,7.164373203038021,9.757589787684374,10.397708884400991,10.324919959368927,16.004000770790693,5.594664002020333,2.27965500354792,8.239202242130016,4.686684148013853,4.896774364784129,4.122596080302987,5.202433520352767,6.713991124667884,2.331801568432623,4.671030659274589,5.875653750799392,3.7054169759351163,6.867457888147577,3.812117876207033,8.621900713966092,7.612049061503494
1988-05-01,6.187432699989581,5.700281361432502,4.54694043705397,8.775188487098307,3.5746843835465114,4.052200737399536,5.366344056118,5.796210045846872,3.573666389874308,2.748047972172407,8.3830172447386,4.067480307393767,9.94387120626492,15.321234834989417,15.877248266834743,12.367759883715323,28.703676945158897,6.745307113417187,9.761910248096562,10.687882496940038,10.502300613496928,15.858827678347387,3.968260856358019,0.5422950363352719,6.855505112352289,4.782462965562484,3.1366905281319246,3.4426802537133483,3.019858950419163,10.025650854756618,-0.3108102976359217,2.4832492458823907,3.3360547526403606,0.9518660421399483,5.981899007846314,2.4290951677784056,7.265391567620205,6.580687489775213
1988-06-01,5.9800302383431925,4.540155332105389,4.766195825862085,8.636648488646514,3.441573408650722,3.9523899343443025,6.900823129987543,9.059091125860208,2.881771651666054,2.8118738550053424,6.400617972504907,2.001623061534219,10.032713429465279,19.405222347650696,14.849316112317613,11.039372536248116,23.40352088367277,6.337091383854876,9.040590405904059,12.789284262862877,9.728823388509976,11.253931082849466,3.901154486063141,-1.5797549010026612,6.796326670971342,4.586935060557185,2.841815601352904,2.4619581081948505,2.988913409377547,13.702513741970378,-1.0493125723001873,2.832443998309375,2.8627541787806132,2.7753354948257147,5.741687913317128,2.7509732487259297,6.810642777038134,6.478454300188776
1988-07-01,5.084367543814472,3.8624811018654226,5.582936570753616,7.7856114419904365,2.5546011908871513,3.1048929161493044,4.720925030060674,2.85521291234645,2.4979685230414272,3.354623431140946,3.9452140202458796,3.086104575143578,8.681713316595152,13.377009609879265,13.658088579836193,7.194277395120885,9.64188935673489,5.836826698489439,8.541373242299933,10.239052602588817,9.336210875612828,14.301391529972097,2.7104234046151143,-5.6571315993061315,5.029484308453447,4.71464652907112,2.4243385650071003,2.031969361890962,2.574113889414309,6.518482888402266,-2.4919123283399847,0.7284794219289958,1.6990621177110254,2.6668363827763386,5.040822414780433,3.4376984494168816,4.872935018152136,5.575583834411826
