date,p50uwe,nuwe,P50_tot,P50_men,P50_women,p10uwe,p25uwe,p75uwe,p90uwe,IndexWS,IndexWSGoods,business_ulc,manuf_ulc,nfbus_ulc,AHEGoods
1992-04-01,3.3175355450236976,0.9725549730768224,3.546099290780136,2.6639344262294973,3.2697547683923744,,,,,,,1.705453658800904,-0.14449932063752557,1.901812155296545,2.073274637886957
1992-07-01,3.8004750593824133,0.892169897138051,3.74707259953162,2.0283975659229236,3.8147138964577554,,,,,,,1.4549033884821316,0.11934209955299924,1.803387443982607,1.8926553672316437
1992-10-01,3.009259259259256,1.3361749000263323,3.023255813953485,1.0040160642570184,3.5040431266846417,,,,,,,0.6783970027430364,1.525513456281935,0.8792418384879763,1.855496204666851
1993-01-01,2.934537246049662,0.6404931315539208,2.9748283752860427,1.0040160642570184,3.4666666666666623,,,,,,,0.48497768303243927,-4.50708762886598,0.3909064226058634,2.1580717488789425
1993-04-01,4.357798165137616,1.007822961449012,4.337899543378998,1.7964071856287456,2.638522427440626,,,,,,,1.720808193817347,-0.3714902807775311,1.6516916842189477,2.198107957707318
1993-07-01,4.347826086956519,1.2865415958664306,4.06320541760723,2.385685884691857,4.199475065616798,,,,,,,1.6520028707370793,0.7206172384647047,0.9987631827430787,2.3288051011921107
1993-10-01,4.943820224719109,2.166875398757062,4.966139954853266,2.385685884691857,3.90625,,,,,,,1.5921958480635823,-0.3117983207585384,1.393195033998218,2.7049406569141565
1994-01-01,2.8508771929824483,1.1890947806634466,2.8888888888888964,3.976143141153088,1.546391752577314,,,,,,,0.4136888582452647,1.812804336335927,0.4013449041157857,2.9629629629629672
1994-04-01,2.19780219780219,1.3024467392315664,2.188183807439814,2.549019607843128,2.3136246786632286,,,,,,,-0.11129587681512065,-1.7375563648976744,-0.18622218142236857,2.6681187040566323
1994-07-01,1.3157894736842035,2.218570254724739,1.3015184381778733,0.5825242718446644,1.2594458438287104,,,,,,,0.2745636399293927,-2.3066909098733768,0.7571368376698695,2.8718504470333306
1994-10-01,1.0706638115631772,2.0526875751688323,1.0752688172043001,2.9126213592232997,1.0025062656641603,,,,,,,0.045787545787545625,-3.3198830034800064,0.15354733720045477,2.8218220908357905
1995-01-01,1.9189765458422103,3.2499083783560145,2.1598272138228847,1.1472275334607929,2.0304568527918843,,,,,,,1.846007579458897,-1.5054951123874782,1.5354273385484785,2.478017585931269
1995-04-01,2.1505376344086002,2.747038295527604,2.1413276231263323,2.294455066921608,2.01005025125629,,,,,,,1.506134647651014,-1.0556738331880977,1.1443812326733305,2.6252983293556076
1995-07-01,3.6796536796536827,1.2482136477313333,3.6402569593147804,4.633204633204624,1.4925373134328401,,,,,,,1.5007497229285072,-0.8534960298668404,1.1578823560161489,2.844350803265727
1995-10-01,2.5423728813559254,1.5365961449114396,2.553191489361706,3.207547169811331,0.7444168734491274,,,,,,,1.984962406015045,-0.7464004946559522,1.695603747624963,2.5352848928384963
1996-01-01,2.3012552301255207,1.5606393697902288,2.3255813953488413,3.969754253308122,3.233830845771135,,,,,,,1.426182110490215,0.23998564571838799,1.6425712758607158,2.860114404576186
1996-04-01,2.3157894736842044,1.6211384838835885,2.3060796645702375,3.9252336448598157,2.4630541871921263,,,,,,,0.8936296602399363,-0.7213253656796148,1.2457457587488063,3.3333333333333215
1996-07-01,1.8789144050104456,2.224158083937988,1.8595041322314154,2.9520295202952074,2.450980392156854,,,,,,,0.9159109010096866,-1.9527258186342156,1.092952651637491,3.3290653008962945
1996-10-01,3.0991735537190035,1.9084182449248255,2.9045643153526868,2.925045703839113,4.187192118226601,,,,,,,1.1488210480427696,-2.3795220931784766,1.316857580950681,3.4667346418557177
1997-01-01,3.0674846625766916,2.294276147419927,3.0991735537190035,4.545454545454541,1.9277108433734869,,,,,,,2.1194186299198448,-3.1257691361063267,2.2124177557747426,3.665318503538928
1997-04-01,2.6748971193415683,2.6727208760279675,2.868852459016402,3.237410071942448,3.605769230769229,,,,,,,1.6011980186614316,-3.166795809048961,1.6781924789263547,3.1507876969242288
1997-07-01,2.254098360655732,3.3806888665954826,2.2312373225152227,3.942652329749108,3.349282296650724,,,,,,,1.2742015555187836,-3.113175484309494,1.4645180253287426,2.924411400247817
1997-10-01,2.4048096192384794,3.3313985960377934,2.4193548387096753,3.730017761989335,3.546099290780136,,,,,,,2.2537996425357143,-2.2198671270497794,2.308249926873618,3.6215816703621506
1998-01-01,3.3730158730158832,2.699098463640981,3.4068136272545013,2.60869565217392,6.619385342789608,,,,,,,1.7499718352172344,-0.7529563932002992,1.719075463648445,3.218727139722022
1998-04-01,3.206412825651306,2.3140265775750457,3.1872509960159334,3.1358885017421567,4.17633410672853,,,,,,,3.184681279919377,1.136508599195163,3.054928137894497,3.127272727272734
1998-07-01,4.208416833667328,1.669501340818269,4.166666666666674,3.6206896551724155,6.018518518518512,,,,,,,3.125942684766203,2.1702018194148742,3.115986750129074,2.9135564652058576
1998-10-01,5.870841487279854,1.969159027078593,5.905511811023612,4.6232876712328785,6.849315068493156,,,,,,,1.5371837306457303,1.2551716100460242,1.5650249857046994,2.5439847836423946
1999-01-01,3.262955854126681,2.645332303102488,3.2945736434108586,2.7118644067796627,2.882483370288247,,,,,,,1.2253183244141042,0.8866651151966387,1.17931510904965,2.5041341837940045
1999-04-01,5.436893203883497,2.131912755892329,5.405405405405395,4.391891891891886,4.899777282850781,,,,,,,0.5017824876691002,-1.0354435895377878,0.478755969144129,3.3380347907851604
1999-07-01,5.000000000000004,1.6574812442911924,4.9523809523809526,3.4941763727121433,4.148471615720517,,,,,,,0.26935780711057067,-0.30671336034242547,0.1917650938672022,3.930744033692113
1999-10-01,4.990757855822547,2.0828786130772325,4.832713754646845,2.9459901800327426,2.564102564102555,,,,,,,0.9193353437435103,-0.12660850348749086,0.9252799706260362,3.7097148156735704
2000-01-01,6.505576208178443,3.9781281365004917,6.566604127579745,4.785478547854782,4.525862068965525,,,,,,,4.174718343238393,3.328642937879178,4.498902706656915,4.102327725282318
2000-04-01,4.7882136279926435,3.9340062509606977,4.761904761904767,3.5598705501618033,4.033970276008492,,,,,,,2.470875496543923,1.8133154126016793,2.6455929125894118,3.6396724294813554
2000-07-01,5.128205128205132,3.7828615272786026,5.081669691470059,2.893890675241151,4.192872117400426,,,,,,,4.5509797248018735,3.0340948226380338,4.76910323304236,3.466906798739311
2000-10-01,2.992957746478875,3.001517048983371,3.014184397163122,3.0206677265500748,4.374999999999996,,,,,,,3.619646745705296,3.2925367630111113,3.738737099962397,3.8229376257544967
2001-01-01,2.7923211169284423,0.9793570832453469,2.992957746478875,2.9921259842519587,3.9175257731958846,2.1352313167259718,3.149606299212593,4.225352112676051,7.499999999999996,,,2.746278407765179,0.9644148769924588,2.600630031501572,3.3650653088332927
2001-04-01,4.0421792618629215,-0.06112951569647862,3.8461538461538547,3.90625,5.102040816326525,3.2258064516129004,5.319148936170204,4.5882352941176485,6.800000000000006,,,3.2043910708569934,2.7142060520535916,3.067717731978359,3.3801580333626013
2001-07-01,3.832752613240409,-0.35798013599354084,3.799654576856648,7.03125,2.6156941649899457,3.9568345323740983,4.78723404255319,5.39906103286385,6.1128526645767955,,,0.8138399293121878,0.4278408521163568,0.550383988829406,3.503046127067022
2001-10-01,3.589743589743599,-1.208916127119064,3.7865748709122293,4.475308641975317,3.592814371257491,3.5087719298245723,4.155844155844157,3.5469107551487467,5.23028883684622,,,0.7612198197356701,0.0948353769427257,0.694379500607889,3.3161068044789133
2002-01-01,3.735144312393879,-1.6111205153992447,3.7606837606837695,3.5168195718654482,4.166666666666674,2.7874564459930307,3.30788804071247,3.94144144144144,3.0007501875468856,3.5388127853881457,,-3.3416600431474985,-3.8882501216114584,-3.6525318686816854,3.7267080745341685
2002-04-01,2.195945945945943,-0.8681754503660155,2.3569023569023573,1.9548872180451093,1.747572815533971,2.777777777777768,1.7676767676767735,3.4870641169853833,2.4719101123595433,3.5067873303167296,,-1.7804631501562196,-4.642350647048388,-1.6725027644673762,3.5031847133757843
2002-07-01,1.1744966442952975,-0.9489314758227452,1.1647254575707144,-0.8759124087591275,4.117647058823537,1.384083044982698,1.2690355329949332,2.3385300668151476,1.6248153618906969,3.139013452914785,,-1.666436018082862,-5.895470228651945,-1.4650573409093481,3.3214210636955954
2002-10-01,1.1551155115511635,-0.3672129835304516,1.1608623548922115,0.8862629246676468,4.046242774566466,1.016949152542379,2.244389027431426,2.541436464088398,2.9673590504450953,2.666666666666684,,-0.8910363366703811,-5.470718059611657,-0.7998792635074081,3.418090871196311
2003-01-01,1.4729950900163713,0.1811575868595039,1.317957166392092,1.7725258493352936,4.0000000000000036,1.6949152542372836,1.9704433497536922,2.383531960996743,2.9133284777858703,2.866593164277842,,0.10220024199139033,-3.4359003853453807,0.47210452394159663,3.1385504852364354
2003-04-01,1.8181818181818077,-0.03980812483828089,1.8092105263157965,2.0648967551622377,5.15267175572518,1.6891891891891886,1.985111662531014,2.1739130434782705,3.289473684210531,2.622950819672143,,0.01871213715998188,-1.6568679850347379,0.1581462911766085,3.097435897435896
2003-07-01,2.487562189054726,-0.08574892321036032,2.1381578947368363,2.6509572901325384,4.331450094161959,2.3890784982935065,3.007518796992481,3.3732317736670403,2.107558139534893,2.826086956521734,,-0.2673953581104005,-0.4821805406552415,-0.29243543518856496,2.909460834181088
2003-10-01,1.9575856443719397,0.8355510921415954,2.1311475409836023,2.7818448023426035,3.703703703703698,1.6778523489932917,1.4634146341463428,3.0172413793103425,3.746397694524495,2.9220779220779036,,-0.058455602969542664,1.3878734995165454,-0.1802244613746118,2.3579201934704086
2004-01-01,2.2580645161290214,0.7394835737665195,2.276422764227637,2.3222060957909907,2.93040293040292,2.333333333333343,1.6908212560386549,2.9629629629629672,3.1847133757961776,2.5723472668810254,2.4651661307609762,0.17015983289130343,0.16200505074570604,0.2854558483207592,2.3823823823823753
2004-04-01,3.7337662337662447,0.8542243284681783,3.7156704361873905,3.3236994219653093,4.537205081669682,0.9966777408637828,1.9464720194647178,3.0851063829787195,2.26468506723283,2.555910543130979,2.3404255319148914,0.8863216482308589,0.6474480151228645,0.7029321980374093,2.248308794269782
2004-07-01,2.265372168284796,0.9401018032592745,2.254428341384873,2.152080344332852,3.6101083032491044,1.0000000000000009,1.9464720194647178,2.1052631578947434,3.9857651245551518,2.5369978858351017,2.857142857142869,2.779900986606143,2.4569384225365365,2.8245659497279307,2.2143139580862004
2004-10-01,3.51999999999999,1.1393627934307426,3.6918138041733606,2.564102564102555,3.035714285714275,1.650165016501659,1.9230769230769162,2.3012552301255207,2.5694444444444464,2.5236593059936974,2.5263157894736876,2.0670293033865583,-0.8222555621460126,2.293217656369073,2.402047647174621
2005-01-01,2.9968454258675115,1.1672683513838766,2.861685214626397,2.553191489361706,3.2028469750889688,1.6286644951140072,2.8503562945368266,2.672147995888996,3.4979423868312765,2.612330198537105,2.405857740585793,1.7783713492426134,-0.0975215260929585,1.7301159657959309,2.190066484161135
2005-04-01,0.6259780907668322,2.0059230009871643,0.7788161993769416,-0.13986013986013734,1.388888888888884,0.9868421052631637,1.193317422434359,1.238390092879249,3.114186851211076,2.492211838006231,2.494802494802495,1.4267501159016982,-1.502559045875007,1.6353077816492423,2.4323798404358943
2005-07-01,2.689873417721511,3.0324945028096684,2.5196850393700787,1.54494382022472,2.4390243902439046,0.990099009900991,0.7159904534606243,2.4742268041237025,1.5742642026009612,2.3711340206185483,2.263374485596703,0.7608434493095118,-2.0742762001664916,0.8797653958944052,2.4177949709864643
2005-10-01,1.8547140649149974,3.001447548522407,1.8575851393188847,1.388888888888884,1.906412478336228,2.5974025974025983,3.0660377358490587,3.476482617586907,3.9268788083953954,2.6666666666666616,2.77207392197123,1.4670150827488238,-1.2148787466579103,1.5037076938946292,2.345702749471279
2006-01-01,2.297090352220521,2.5623488362872315,2.3183925811437467,1.9363762102351245,2.4137931034482696,1.9230769230769162,2.771362586605086,3.103103103103111,1.7229953611663351,2.5458248472504996,2.860061287027582,3.171150016690283,1.9951905907002132,3.1826084953999745,2.1814006888633664
2006-04-01,2.488335925349916,2.466806023303536,2.472952086553315,2.5210084033613356,2.2260273972602773,2.931596091205213,4.009433962264142,3.669724770642202,3.489932885906044,2.8368794326241176,3.144016227180546,2.574533487218744,1.816274967821907,2.6946107784431295,2.203647416413368
2006-07-01,4.006163328197232,2.5998785901278687,4.147465437788012,4.426002766251735,2.5510204081632626,3.594771241830075,4.502369668246442,2.917505030181089,3.5040431266846417,3.2225579053373643,2.8169014084507005,2.5219148839533023,0.3270597681063636,2.5299781976744207,2.3418319169027146
2006-10-01,3.490136570561453,2.202697922542285,3.49544072948329,2.465753424657535,3.2312925170068008,2.215189873417711,3.4324942791762014,2.8656126482213384,2.084690553745938,3.1968031968031996,2.897102897102899,2.968418199069256,1.4909781576448289,2.8905976536476974,2.8743189930490187
2007-01-01,3.7425149700598848,2.337898307705699,3.776435045317217,2.0352781546811416,2.6936026936027035,2.8301886792452935,3.8202247191011285,2.4271844660194164,3.2573289902280145,3.5749751737835123,3.1777557100297837,3.681720813995004,0.08286841429538949,3.643525906417744,3.4269662921348365
2007-04-01,4.704097116843697,0.9425675994748861,4.52488687782806,4.508196721311486,2.1775544388609624,3.797468354430378,4.9886621315192725,4.916420845624381,4.085603112840475,3.5467980295566415,2.851524090462143,3.3042199545474826,-0.5911134001310936,2.9699775220884295,3.90334572490707
2007-07-01,2.9629629629629672,0.09522136656527902,2.9498525073746285,2.516556291390737,2.9850746268656803,3.785488958990535,4.761904761904767,5.767350928641246,4.361979166666674,3.3170731707317103,3.131115459882583,2.3480158158801334,-0.6472796601193265,2.057768130066906,3.7460786122900824
2007-10-01,2.639296187683282,1.3236298326520402,2.7900146842878115,3.475935828876997,1.317957166392092,4.024767801857587,3.9823008849557473,3.3621517771373677,3.1269942565411712,3.388189738625358,3.0097087378640808,1.7595436594997738,-1.517030036492928,1.544066810794198,3.341855368882385
2008-01-01,3.7518037518037506,0.5845799335146618,3.784570596797665,4.122340425531923,3.770491803278686,5.198776758409784,4.112554112554112,5.402843601895735,4.290220820189283,3.163950143815919,3.0798845043310763,1.3117117892652574,-1.5801933550245395,1.2382100865670154,3.5487959442332073
2008-04-01,4.202898550724643,0.2245529991860007,4.18470418470418,4.8366013071895475,4.2622950819672045,5.487804878048785,4.535637149028071,5.154639175257736,5.607476635514019,3.2350142721217834,3.154875717017225,0.6082174053704259,1.303472393938332,0.5932890257740464,3.1127012522361275
2008-07-01,3.597122302158273,-0.9956406088370007,3.72492836676217,3.6175710594315236,2.5764895330112614,4.863221884498481,4.761904761904767,4.528650646950094,6.550218340611358,3.116147308781869,2.941176470588225,1.7736367669815678,4.798569076414627,1.8144329896907285,3.71753824261829
2008-10-01,4.0000000000000036,-2.348640115216305,3.857142857142848,4.134366925064592,5.203252032520322,3.8690476190476275,4.255319148936176,4.92565055762082,7.178217821782185,2.7153558052434468,2.827521206409056,3.1272907593463017,9.574935569306042,3.2810980222630404,4.099664251634572
2009-01-01,2.6425591098748313,-5.762062587435568,2.664796633941102,4.0868454661558085,1.8957345971563955,1.4534883720930258,1.6632016632016633,3.507194244604306,5.747126436781613,2.230483271375472,1.9607843137255054,-2.2538263003048287,8.31220228926226,-2.2110905494224897,3.7069417730372534
2009-04-01,2.086230876216977,-6.524519459666356,2.0775623268697974,1.9950124688279391,2.515723270440251,1.4450867052023142,1.446280991735538,1.6042780748663166,2.4188790560472073,1.7511520737327313,1.3901760889712733,-1.0343644821746323,6.772903735732383,-0.8916677409651519,3.3136710617626353
2009-07-01,2.499999999999991,-6.655223240106722,2.4861878453038777,2.244389027431426,4.2386185243328045,0.28985507246377384,0.8264462809917328,1.4146772767462457,2.751756440281028,1.46520146520146,1.105990783410138,-2.6337614834977874,0.08025137896736645,-2.432265353541807,2.555307837420684
2009-10-01,2.7472527472527375,-6.668935655264995,2.751031636863832,2.109181141439209,2.9366306027820643,1.7191977077363862,1.8367346938775508,1.5057573073516295,0.34642032332563577,1.3673655423883213,1.0082493125572967,-5.1439920556107355,-4.462340533920061,-5.061423518824693,2.053980648446796
2010-01-01,2.1680216802167918,-3.5359171067051887,2.1857923497267784,2.5766871165644245,2.635658914728678,2.005730659025784,2.0449897750511203,0.8688097306689846,1.4874141876430214,1.5454545454545388,1.1904761904761862,-2.3970704886503214,-7.019002505223781,-2.37636899518201,1.7534985668521408
2010-04-01,0.8174386920980936,-0.33156896035154704,0.6784260515603879,-0.4889975550122272,2.914110429447847,0.5698005698005604,0.20366598778003286,0.8771929824561431,0.40322580645162365,1.5398550724637472,1.3711151736745864,-1.9333037290558686,-7.540740902015008,-1.8535781646324412,1.780016792611261
2010-07-01,0.27100271002709064,1.3242054767139688,0.5390835579514919,0.12195121951219523,0.9036144578313143,1.4450867052023142,0.0,0.6974716652136115,0.6837606837606813,1.534296028880866,1.5496809480401108,-1.171768354610081,-4.1245496538405035,-1.1383001966353556,1.9230769230769162
2010-10-01,0.5347593582887722,1.4181523500810478,0.40160642570281624,0.36452004860267895,1.501501501501501,-0.28169014084507005,-0.8016032064128265,1.308900523560208,4.718066743383198,1.618705035971213,1.361161524500898,-0.23693026536190098,-2.9576601924124146,-0.2391738033043489,2.079174983366583
2011-01-01,0.13262599469496816,1.5575133493766824,0.2673796791443861,-1.7942583732057371,2.5679758308157163,0.561797752808979,0.2004008016031955,0.8613264427217882,-0.3945885005636973,1.5219337511190645,1.538461538461533,3.3443550092960628,1.0612638687891973,3.5170784964684287,2.220381110190539
2011-04-01,1.75675675675675,0.7966091504839845,1.6172506738544534,1.9656019656019597,2.3845007451564815,2.2662889518413554,1.2195121951219523,0.8695652173912993,1.7785427423981703,1.605709188224802,1.623083859332719,1.7162926312069393,1.371653283726193,1.6555486835130084,2.045867018643799
2011-07-01,1.75675675675675,0.061153030527205665,1.8766756032171594,1.8270401948842885,1.6417910447761086,1.7094017094017033,1.8442622950819665,1.7316017316017396,2.6598754951895787,1.6000000000000014,1.526032315978454,2.7735419567283204,1.2368802346538477,2.705032155406739,1.8867924528301883
2011-10-01,1.5957446808510634,1.3363963244107158,1.333333333333342,1.4527845036319542,1.4792899408283988,0.8474576271186418,1.4141414141414232,2.84237726098191,1.0439560439560402,1.504424778761071,1.7009847806624734,0.7257342950877765,-0.017536270853546476,0.683887219374224,1.515398403128554
2012-01-01,1.8543046357615944,2.5435019170336304,1.866666666666661,2.436053593179044,2.0618556701030855,0.5586592178770999,1.4000000000000012,3.15969257045261,5.149971703452172,1.6754850088183337,1.6934046345810971,0.1357363698061942,1.906979451656099,-0.08071546185387524,1.296806613713719
2012-04-01,2.39043824701195,2.1631723877407083,2.3872679045092937,4.819277108433728,0.0,-0.27700831024930483,1.4056224899598346,3.706896551724137,5.6933483652762185,1.668129938542573,1.5971606033717833,0.9826489174574959,2.5238388366880082,0.8724183262170948,1.3904607922392787
2012-07-01,0.6640106241699861,2.099618520015367,0.7894736842105177,0.0,1.7621145374449254,-0.5602240896358524,0.4024144869215318,1.9574468085106433,2.6460859977949225,1.6622922134733153,1.6799292661361598,0.3752365387923673,2.9427165148183,0.17537064532093805,1.2238325281803464
2012-10-01,1.4397905759162333,2.327071300439587,1.4473684210526416,3.5799522673030992,0.5830903790087438,1.4005602240896309,0.5976095617529875,2.7638190954773822,2.610114192495927,1.6564952048822912,1.6725352112676006,5.461364683175041,4.132270059166054,5.190330403485088,1.2359550561797716
2013-01-01,0.5201560468140354,1.7613805415054973,0.5235602094240788,2.2592152199762294,0.8658008658008587,2.2222222222222143,0.591715976331364,3.06291390728477,1.3993541442411273,1.647875108412844,1.752848378615246,1.314642884038153,-0.020563673128992654,1.1933996811856584,1.4402304368698937
2013-04-01,0.6485084306095956,1.3866049100409672,0.6476683937823857,-0.8045977011494232,2.765647743813693,3.8888888888888973,0.990099009900991,2.6600166251039115,1.0666666666666602,1.6407599309153698,1.9213973799126594,2.0031611883487566,-0.5426409280406053,2.1228701290308516,1.483017062669445
2013-07-01,1.715039577836408,1.8170057058999545,1.6971279373368064,2.2727272727272707,1.7316017316017396,4.225352112676051,2.004008016032066,1.919866444073448,1.2889366272824887,1.721170395869187,2.0000000000000018,0.6512634296303554,-0.5685543121962233,0.8914283259405575,1.352211263124392
2013-10-01,1.4193548387096744,0.9362448106801313,1.4267185473411104,-0.3456221198156695,3.1884057971014457,3.8674033149171283,1.7821782178217838,1.8744906275468542,0.6359300476947549,1.8867924528301883,1.904761904761898,-2.4104153235031123,-0.93536651095939,-2.1562470660644095,1.5062628825114999
2014-01-01,2.975420439844756,1.6772898271056214,2.864583333333326,0.5813953488372103,2.4320457796852546,2.717391304347827,1.5686274509803866,0.7228915662650603,0.4777070063694211,1.6211604095563104,1.8087855297157729,2.448632864348288,3.0794720904987694,2.5938777247956457,1.624861965609714
2014-04-01,0.5154639175257714,2.2659654106762295,0.5148005148005064,-0.34762456546929554,1.2747875354107707,0.8021390374331583,0.9803921568627416,0.7287449392712642,0.0,1.7841971112999122,1.8851756640959838,0.493327430270063,2.1744330413586477,0.4440132043831868,1.508485229415446
2014-07-01,2.4643320363164634,2.271972994244198,2.4390243902439046,2.6900584795321647,2.269503546099294,2.972972972972965,2.357563850687616,1.6380016380016293,0.5302226935312904,2.1150592216582,1.8755328218243772,1.129143830149526,2.807871133493234,1.0634560725577336,1.9149270130278007
2014-10-01,1.653944020356235,2.45918065482722,1.662404092071612,1.5028901734104094,1.6853932584269593,0.5319148936170137,0.9727626459143934,0.8000000000000007,0.42127435492365084,2.1043771043770976,2.124044180118956,2.6873241837865436,4.673384491572508,2.670746529628776,1.5932521087160145
2015-01-01,1.5075376884422065,2.7480901396570445,1.51898734177216,2.4277456647398887,1.2569832402234526,0.7936507936507908,0.7722007722007707,1.9138755980861344,1.5847860538827252,2.5188916876574208,2.2842639593908753,0.4000787719862009,4.3808890366921815,0.4886449698617179,1.288419745420688
2015-04-01,2.6923076923076827,2.0778001970813254,2.8169014084507005,3.488372093023262,1.3986013986013957,1.8567639257294433,1.747572815533971,2.0900321543408262,1.3192612137203241,2.17028380634392,2.354920100925151,1.9992867182746954,5.601881786359275,2.0989520989521004,1.811145510835943
2015-07-01,1.6455696202531733,2.402299383431461,1.3784461152882121,2.05011389521641,0.832177531206657,0.7874015748031482,0.38387715930903177,3.0620467365028103,1.7405063291139333,1.988400994200501,2.4267782426778295,2.6508534506345605,5.446885677322344,2.7712823105605855,1.6171261358385758
2015-10-01,3.254067584480591,2.37035243275463,3.2704402515723263,2.9612756264236983,0.6906077348066253,3.703703703703698,3.8535645472061564,5.555555555555558,4.562139486103822,2.06100577081616,2.579034941763725,1.6031960153574776,3.8160829922248896,1.7445664025586893,2.2140221402214166
2016-01-01,2.722772277227725,1.821930331921573,2.6184538653366562,2.0316027088036037,2.6206896551724146,3.149606299212593,4.214559386973171,3.9123630672926346,3.952158086323454,1.9656019656019597,2.481389578163773,0.712316888104314,1.1097895116926049,0.7608920090852678,2.34482758620691
2016-04-01,2.871410736579283,2.2037529075380036,3.1133250311332406,2.584269662921357,2.8965517241379413,2.864583333333326,4.007633587786263,3.385826771653533,4.010416666666661,2.450980392156854,2.5472473294987585,0.5933772110242597,0.8001942424018527,0.6746403118154776,2.767219096852669
2016-07-01,2.98879202988791,2.1168715933578497,3.0902348578492056,2.4553571428571397,2.8885832187070193,2.864583333333326,4.397705544933084,4.612978889757624,2.903058579574913,2.3558082859463925,2.450980392156854,0.36393459428982755,0.7707391755712445,0.4202154372802802,3.1524704455895947
2016-10-01,2.9090909090909056,1.232793209174532,2.923264311814866,2.212389380530966,4.115226337448563,3.0612244897959107,3.5250463821892453,1.5789473684210575,3.660982948846536,2.342487883683364,2.4330900243308973,0.4922636981054884,1.135913215813078,0.4000857326569962,2.8580024067388576
2017-01-01,4.216867469879526,1.428348923928291,4.252733900364514,4.092920353982299,2.1505376344086002,3.562340966921118,5.698529411764697,2.9367469879518104,4.102051025512754,2.4096385542168752,2.5827280064568026,1.6585175845915678,3.431470375077472,1.6352961668903765,2.8152141359688354
2017-04-01,4.247572815533984,1.984419696669848,4.227053140096615,2.6286966046002114,4.825737265415553,3.797468354430378,5.321100917431187,3.5795887281035776,4.50676014021032,2.3125996810207328,2.3237179487179516,1.9710275310017789,3.7482327067078547,1.8959476162749178,2.2340582926468233
2017-07-01,3.8694074969770176,1.8397999716271762,3.597122302158273,2.8322440087146017,2.807486631016043,4.556962025316458,5.311355311355315,1.420029895366226,1.9647355163727953,2.5396825396825307,2.551834130781483,2.3922369765066342,4.957439280734244,2.288245440349468,2.5859535703790515
2017-10-01,0.9422850412249772,2.5910414494733525,1.0650887573964596,2.056277056277067,1.449275362318847,3.2178217821782207,3.942652329749108,1.5544041450777257,1.4513788098693858,2.6045777426992878,2.454473475851149,2.4736526520117375,4.778308357140637,2.4976873265494914,2.807838549283437
2018-01-01,1.8497109826589586,2.42985926688708,1.9813519813519864,1.5940488841657885,2.499999999999991,3.9312039312039415,2.4347826086956514,2.3408924652523755,3.5559827006246936,2.7450980392156765,2.596380802517717,1.9389967229644478,4.008164591668861,1.9285635075055652,3.5537430818526117
2018-04-01,1.9790454016298087,2.104576085806009,2.085747392815751,2.77481323372466,0.12787723785165905,3.9024390243902474,1.9163763066202044,1.764705882352935,1.1978917105893716,2.727981293842552,2.8191072826938113,1.7855531605594166,2.0249535653718898,1.8747055108321975,3.5890014471780196
