date,1 year,2 year,3 year,4 year,5 year,6 year,7 year,8 year,9 year,10 year,11 year,12 year,13 year,14 year,15 year,16 year,17 year,18 year,19 year,20 year,21 year,22 year,23 year,24 year,25 year,26 year,27 year,28 year,29 year,30 year
1992-12-01,0.030122331,0.031902548,0.032927952,0.033550009,0.033930127,0.034158395,0.034288406,0.034353228,0.034373875,0.034364061,0.034332959,0.034286848,0.034230121,0.034165911,0.034096489,0.034023528,0.033948276,0.033871672,0.03379443,0.033717096,0.03364009,0.033563731,0.033488267,0.033413886,0.033340731,0.033268906,0.033198491,0.033129539,0.033062087,0.032996156
1993-01-01,0.030462732,0.031495661,0.032213538,0.032673673,0.032961372,0.033136113,0.033236246,0.033286335,0.033302301,0.033294652,0.033270463,0.033234599,0.033190469,0.033140509,0.033086487,0.033029705,0.032971135,0.03291151,0.032851386,0.032791188,0.032731242,0.0326718,0.032613053,0.032555147,0.032498195,0.032442278,0.032387458,0.032333777,0.032281262,0.032229931
1993-02-01,0.029146659,0.030051148,0.030712139,0.031150554,0.031436628,0.031621816,0.031739808,0.031812338,0.031853553,0.031872819,0.031876461,0.03186884,0.031853024,0.031831213,0.031805012,0.031775611,0.031743904,0.03171057,0.031676132,0.031640994,0.031605471,0.031569809,0.031534203,0.031498803,0.03146373,0.031429077,0.031394918,0.031361307,0.031328288,0.031295893
1993-03-01,0.029762001,0.029490215,0.029627552,0.029777401,0.029893232,0.029976471,0.030034834,0.030075176,0.030102588,0.030120671,0.030131953,0.030138218,0.030140741,0.030140446,0.030138014,0.030133951,0.030128645,0.030122389,0.030115413,0.030107896,0.030099979,0.030091775,0.030083374,0.030074849,0.030066256,0.030057644,0.030049049,0.030040504,0.030032031,0.030023652
1993-04-01,0.029080126,0.029378206,0.029763621,0.030051219,0.030250809,0.030387059,0.030479459,0.030541517,0.030582335,0.030608057,0.030622885,0.030629736,0.030630678,0.030627198,0.03062039,0.030611066,0.030599841,0.030587184,0.03057346,0.030558953,0.030543887,0.030528438,0.030512748,0.030496929,0.030481073,0.030465252,0.030449524,0.030433936,0.030418524,0.03040332
1993-05-01,0.028227684,0.028602657,0.029040641,0.029368062,0.029599668,0.029762808,0.02987856,0.029961409,0.030021088,0.030064162,0.030095118,0.030117079,0.03013226,0.030142262,0.030148263,0.030151144,0.030151576,0.030150073,0.030147039,0.030142791,0.03013758,0.030131608,0.03012504,0.030118009,0.030110622,0.030102968,0.030095122,0.030087144,0.030079083,0.030070982
1993-06-01,0.028107258,0.028779479,0.029196806,0.029468788,0.029650958,0.029775672,0.029862556,0.029923852,0.029967398,0.029998339,0.030020138,0.030035181,0.030045151,0.03005126,0.030054398,0.030055228,0.030054255,0.030051867,0.030048365,0.030043987,0.030038921,0.030033319,0.030027303,0.030020971,0.030014405,0.030007669,0.030000819,0.029993898,0.029986944,0.029979987
1993-07-01,0.028204755,0.028385638,0.02868018,0.028913065,0.029083766,0.029208276,0.029300214,0.029369254,0.029421992,0.02946292,0.029495123,0.02952076,0.029541368,0.029558061,0.029571665,0.029582798,0.029591935,0.029599443,0.029605611,0.029610668,0.029614798,0.029618151,0.029620849,0.029622993,0.029624666,0.029625939,0.02962687,0.029627509,0.029627898,0.029628073
1993-08-01,0.028309168,0.028725724,0.029101598,0.029370992,0.029558867,0.029690471,0.02978369,0.029850446,0.029898637,0.029933546,0.02995877,0.029976807,0.029989424,0.029997898,0.030003169,0.03000594,0.030006744,0.030005992,0.030004007,0.03000104,0.029997294,0.029992929,0.029988076,0.029982842,0.029977313,0.029971561,0.029965644,0.029959612,0.029953505,0.029947355
1993-09-01,0.026860327,0.027191341,0.027527487,0.027784813,0.027977435,0.028124102,0.028238738,0.028330804,0.028406635,0.028470506,0.028525351,0.02857322,0.028615581,0.028653506,0.028687792,0.028719046,0.028747738,0.028774236,0.028798836,0.028821776,0.028843251,0.028863424,0.02888243,0.028900385,0.028917388,0.028933522,0.028948861,0.028963469,0.028977403,0.028990712
1993-10-01,0.027698057,0.027545638,0.027723967,0.027906707,0.028056769,0.028176324,0.028272424,0.028351192,0.028417153,0.028473516,0.028522543,0.028565844,0.028604583,0.028639615,0.028671581,0.028700972,0.028728167,0.028753466,0.028777112,0.028799298,0.028820187,0.028839914,0.028858591,0.028876314,0.028893167,0.028909222,0.028924541,0.028939178,0.028953184,0.0289666
1993-11-01,0.028056918,0.028156677,0.028404921,0.028610697,0.028765847,0.028882047,0.028970334,0.029038788,0.029092991,0.029136774,0.029172782,0.029202871,0.029228369,0.029250242,0.029269208,0.029285807,0.029300456,0.029313479,0.029325132,0.029335621,0.029345111,0.02935374,0.029361619,0.029368841,0.029375487,0.029381621,0.029387302,0.029392577,0.029397488,0.029402073
1993-12-01,0.026618748,0.027780093,0.028467256,0.02891136,0.029210619,0.029418519,0.029566593,0.029674239,0.029753786,0.029813298,0.029858193,0.029892204,0.029917964,0.029937372,0.029951824,0.029962366,0.029969793,0.02997472,0.029977629,0.029978898,0.029978833,0.029977678,0.029975633,0.02997286,0.029969494,0.029965646,0.029961409,0.029956859,0.029952061,0.02994707
1994-01-01,0.028546535,0.029016318,0.029408695,0.029683277,0.029871292,0.030000389,0.030089602,0.030151476,0.030194272,0.030223498,0.030242892,0.030255047,0.030261793,0.030264449,0.030263984,0.030261121,0.030256407,0.030250263,0.030243014,0.030234918,0.030226176,0.03021695,0.030207371,0.030197542,0.030187548,0.030177459,0.03016733,0.030157206,0.030147126,0.030137118
1994-02-01,0.028042649,0.028325738,0.028711576,0.029008628,0.029222979,0.029377076,0.029489065,0.029571621,0.029633326,0.029679993000000002,0.029715608,0.029742954,0.029764007,0.029780199,0.029792586,0.029801962,0.029808931,0.02981396,0.029817416,0.029819587,0.029820707,0.029820963,0.029820506,0.029819463,0.029817935,0.02981601,0.029813757,0.029811237,0.0298085,0.029805588
1994-03-01,0.032724485,0.03185882,0.031846306,0.031928073,0.031994656,0.032032926,0.032047048,0.032043215,0.032026613,0.032001088,0.031969395,0.031933488,0.031894761,0.031854215,0.031812576,0.031770376,0.031728008,0.031685762,0.031643855,0.03160245,0.031561665,0.031521589,0.031482286,0.0314438,0.031406163,0.031369392,0.031333499,0.031298486,0.031264351,0.031231087
1994-04-01,0.032195329,0.03329433,0.033982277,0.034396716,0.034636815,0.034765169,0.03482081,0.03482835,0.034803603,0.034756939,0.034695308,0.034623465,0.034544726,0.034461444,0.034375318,0.034287586,0.034199163,0.034110731,0.034022796,0.033935742,0.033849852,0.033765338,0.033682356,0.033601019,0.033521404,0.033443563,0.033367528,0.033293314,0.033220921,0.033150341
1994-05-01,0.032434833,0.033406803,0.033978432,0.034310491,0.034494182,0.034584002,0.034613258,0.034602754,0.034565782,0.034511028,0.034444295,0.034369544,0.034289531,0.034206204,0.034120966,0.034034834,0.033948556,0.033862684,0.033777628,0.03369369,0.033611094,0.033530003,0.033450533,0.033372766,0.033296755,0.03322253,0.033150107,0.033079487,0.033010659,0.032943609
1994-06-01,0.034229273,0.034425401,0.034747802,0.034960483,0.035072882,0.035113927,0.035106703,0.035067218,0.035006227,0.034930951,0.034846282,0.034755584,0.034661197,0.034564777,0.034467508,0.034370243,0.034273601,0.034178036,0.034083874,0.033991354,0.033900644,0.033811861,0.033725084,0.033640359,0.033557713,0.03347715,0.033398664,0.033322237,0.033247843,0.033175448
1994-07-01,0.032848815,0.034247607,0.035099387,0.035607253,0.035899216,0.036053651,0.036118885,0.036125237,0.036092128,0.036032277,0.035954197,0.035863707,0.035764865,0.035660549,0.035552832,0.035443229,0.035332857,0.035222545,0.035112913,0.035004424,0.034897425,0.034792172,0.034688854,0.034587605,0.03448852,0.034391659,0.034297059,0.034204736,0.03411469,0.034026908
1994-08-01,0.032882372,0.033757207,0.034215532,0.034462388,0.034585097,0.034631227,0.034628777,0.03459491,0.034540471,0.034472497,0.034395666,0.034313151,0.034227149,0.034139207,0.034050428,0.033961605,0.033873316,0.033785982,0.033699908,0.033615316,0.033532364,0.033451162,0.033371783,0.033294274,0.033218657,0.033144941,0.03307312,0.033003178,0.032935091,0.032868831
1994-09-01,0.03251555,0.033748931,0.03435466,0.034680493,0.034849932,0.034924845,0.034940265,0.034917252,0.034868974,0.034803927,0.034727742,0.03464424,0.034556066,0.034465086,0.034372633,0.034279675,0.034186917,0.034094877,0.034003936,0.033914375,0.033826395,0.033740144,0.033655721,0.033573196,0.033492608,0.033413979,0.033337313,0.033262603,0.033189833,0.033118976
1994-10-01,0.034983836,0.036007146,0.036548555,0.036831029,0.036959001,0.036991267,0.036962895,0.036895513,0.036802827,0.03669374,0.036574162,0.036448101,0.036318325,0.036186773,0.036054822,0.035923457,0.035793389,0.035665129,0.035539044,0.035415393,0.035294357,0.035176055,0.035060562,0.034947918,0.034838134,0.034731204,0.034627103,0.034525796,0.034427238,0.034331377
1994-11-01,0.035738487,0.036889137,0.037539924,0.0378921,0.038060235,0.038112722,0.038091308,0.038022033,0.037921503,0.037800547,0.037666375,0.037523888,0.037376474,0.037226515,0.037075707,0.036925266,0.036776072,0.036628763,0.0364838,0.03634151,0.036202126,0.036065806,0.035932649,0.035802716,0.035676029,0.035552591,0.035432379,0.035315361,0.035201488,0.035090706
1994-12-01,0.039072213,0.038873276,0.038929038,0.038936866,0.038881283,0.038778461,0.038644143,0.038489843,0.03832344,0.038150244,0.037973828,0.037796616,0.037620259,0.037445886,0.03727427,0.037105937,0.036941236,0.036780394,0.036623547,0.036470764,0.036322068,0.036177446,0.036036858,0.035900247,0.03576754,0.035638655,0.035513501,0.035391986,0.035274011,0.035159477
1995-01-01,0.037001702,0.038105331,0.038687863,0.038980354,0.039098209,0.03910774,0.039048809,0.038946087,0.038815228,0.0386664,0.038506352,0.038339649,0.038169438,0.037997915,0.037826632,0.037656694,0.037488891,0.037323783,0.037161768,0.037003122,0.036848029,0.036696606,0.036548917,0.036404988,0.036264816,0.036128372,0.035995614,0.035866483,0.035740913,0.035618828
1995-02-01,0.035637152,0.036868635,0.037505015,0.037835251,0.037985512,0.038024976,0.037994441,0.037918932,0.03781426,0.037690674,0.037554978,0.03741178,0.03726426,0.037114649,0.036964531,0.036815039,0.036666989999999997,0.036520973,0.036377412,0.036236605,0.036098762,0.035964022,0.035832471,0.035704156,0.035579093,0.035457274,0.035338674,0.035223251,0.035110957,0.035001733
1995-03-01,0.03474127,0.035451,0.035823307,0.03600698,0.036076784,0.036075929,0.036030463,0.035956528,0.035864373,0.035760654,0.035649787,0.03553476,0.035417626,0.03529982,0.035182352,0.03506594,0.034951094,0.034838178,0.034727444,0.034619068,0.034513165,0.034409807,0.034309029,0.034210845,0.034115247,0.034022212,0.033931706,0.033843689,0.033758112,0.033674922
1995-04-01,0.034644238,0.035244194,0.035502949,0.035606595,0.035623481,0.035588603,0.035521971,0.035435653,0.035337186,0.035231408,0.035121502,0.0350096,0.034897155,0.034785167,0.034674335,0.034565141,0.034457922,0.034352908,0.034250251,0.034150048,0.034052354,0.033957193,0.033864565,0.033774452,0.033686827,0.033601648,0.03351887,0.03343844,0.033360303,0.033284402
1995-05-01,0.034662409,0.034517124,0.034304103,0.034110267,0.033939611,0.033787684,0.033650172,0.033523867,0.033406506,0.033296496,0.033192698,0.033094277,0.033000605,0.032911196,0.032825665,0.032743695,0.032665026,0.032589432,0.032516723,0.032446726,0.032379292,0.032314284,0.03225158,0.032191065,0.032132637,0.032076198,0.032021659,0.031968937,0.031917952,0.031868631
1995-06-01,0.030571159,0.030675927,0.030576668,0.030473523,0.030388568,0.030320745,0.030266123,0.030221269,0.03018364,0.03015143,0.030123366,0.030098542,0.030076301,0.030056162,0.030037763,0.030020827,0.030005141,0.029990534,0.029976872,0.029964041,0.029951953,0.02994053,0.029929708,0.029919433,0.029909657,0.02990034,0.029891447,0.029882945,0.029874808,0.02986701
1995-07-01,0.032567759,0.031889636,0.03156046,0.031353617,0.031207426,0.03109646,0.031007861,0.030934367,0.030871575,0.030816679,0.030767811,0.030723686,0.030683392,0.030646263,0.030611799,0.030579619,0.030549424,0.030520976,0.030494082,0.030468584,0.030444349,0.030421266,0.03039924,0.030378187,0.030358037,0.030338725,0.030320197,0.030302402,0.030285295,0.030268837
1995-08-01,0.032675624,0.032471844,0.032316406,0.032192139,0.032087773,0.031996833,0.031915437,0.031841158,0.031772425,0.031708179,0.031647686,0.031590417,0.031535979,0.03148407,0.031434453,0.031386935,0.031341357,0.031297582,0.031255495,0.031214994,0.031175988,0.031138396,0.031102145,0.031067168,0.031033404,0.031000795,0.030969289,0.030938837,0.030909392,0.030880912
1995-09-01,0.032099157,0.031809187,0.031658122,0.031552771,0.031469164,0.031398159,0.031335397,0.031278499,0.031226046,0.031177132,0.031131149,0.031087665,0.031046367,0.031007014,0.03096942,0.030933433,0.030898928,0.0308658,0.030833958,0.030803323,0.030773826,0.030745403,0.030717999,0.030691562,0.030666044,0.030641403,0.030617598,0.030594591,0.030572348,0.030550835
1995-10-01,0.031309968,0.031326904,0.031209388,0.031097369,0.031003828,0.030926314,0.030860975,0.030804698,0.030755234,0.030711001,0.030670883,0.030634082,0.030600019,0.030568262,0.030538483,0.030510428,0.030483896,0.030458725,0.030434782,0.030411956,0.030390154,0.030369297,0.030349315,0.030330147,0.030311742,0.03029405,0.03027703,0.030260643,0.030244854,0.030229632
1995-11-01,0.029833163,0.030156328,0.030235273,0.030257797,0.030260705,0.030255152,0.030245467,0.030233621,0.030220622,0.030207028,0.030193172,0.030179261,0.03016543,0.030151767,0.030138331,0.03012516,0.030112281,0.03009971,0.030087455,0.030075523,0.030063913,0.030052624,0.030041653,0.030030993,0.030020641,0.030010587,0.030000827,0.029991351,0.029982152,0.029973223
1995-12-01,0.027518619,0.028371686,0.028456383,0.028430254,0.028396168,0.028372427,0.028360227,0.028357373,0.028361459,0.028370533,0.028383141,0.028398226,0.028415025,0.028432983,0.028451695,0.028470863,0.028490264,0.028509732,0.028529142,0.0285484,0.028567435,0.028586193,0.028604636,0.028622732,0.028640463,0.028657813,0.028674773,0.028691338,0.028707506,0.028723277
1996-01-01,0.030038319,0.029666451,0.029374867,0.029176733,0.029044142,0.028955329,0.028895847,0.028856324,0.02883064,0.028814735,0.028805861,0.028802118,0.028802169,0.028805051,0.028810059,0.02881667,0.028824486,0.028833207,0.028842597,0.028852475,0.028862696,0.028873147,0.028883738,0.028894397,0.028905065,0.028915696,0.028926254,0.028936708,0.028947035,0.028957217
1996-02-01,0.029196834,0.029032205,0.028889857,0.028795342,0.028735922,0.02870015,0.028680183,0.028670871,0.028668837,0.028671836,0.028678354,0.028687344,0.028698075,0.028710022,0.028722807,0.028736149,0.02874984,0.028763724,0.028777682,0.028791623,0.028805479,0.028819196,0.028832734,0.028846062,0.028859158,0.028872004,0.02888459,0.028896905,0.028908946,0.028920709
1996-03-01,0.026168022,0.028160727,0.02881884,0.02913277,0.029312469,0.029426646,0.029504139,0.029559108,0.029599303,0.029629321,0.029652061,0.02966944,0.029682778,0.029693012,0.029700824,0.029706722,0.029711093,0.029714234,0.029716378,0.029717709,0.029718373,0.029718491,0.029718158,0.029717454,0.029716444,0.029715183,0.029713716,0.02971208,0.029710307,0.029708425
1996-04-01,0.031333648,0.03157641,0.031537907,0.031462244,0.031386677,0.031317547,0.031255047,0.031198191,0.03114596,0.031097521,0.031052242,0.031009648,0.030969377,0.030931151,0.030894754,0.03086001,0.030826777,0.030794937,0.030764387,0.030735041,0.030706824,0.030679667,0.030653512,0.030628303,0.030603993,0.030580535,0.030557889,0.030536015,0.03051488,0.030494449
1996-05-01,0.032478188,0.032748079,0.032877639,0.032931257,0.032939379,0.032919511,0.032882204,0.03283399,0.032779006,0.032719934,0.032658545,0.03259603,0.032533202,0.032470623,0.032408683,0.032347654,0.032287725,0.032229025,0.032171641,0.032115626,0.032061012,0.032007812,0.031956027,0.031905648,0.031856658,0.031809035,0.031762754,0.031717785,0.031674098,0.03163166
1996-06-01,0.032261356,0.033148001,0.033527597,0.033711262,0.033792623,0.033814377,0.033799542,0.033761575,0.033708753,0.033646355,0.033577849,0.033505573,0.033431132,0.033355651,0.033279925,0.033204525,0.03312986,0.033056226,0.032983835,0.032912838,0.032843339,0.032775406,0.032709084,0.032644396,0.032581349,0.032519938,0.032460151,0.032401968,0.032345362,0.032290305
1996-07-01,0.03144873,0.032362311,0.032644536,0.03274876,0.032777951,0.032768953,0.032738553,0.032695536,0.032644921,0.032589758,0.032531982,0.032472864,0.032413259,0.032353754,0.032294755,0.032236547,0.032179326,0.032123231,0.032068353,0.032014753,0.031962466,0.03191151,0.031861891,0.031813602,0.031766632,0.03172096,0.031676564,0.031633419,0.031591495,0.031550764
1996-08-01,0.031073244,0.032072324,0.03245352,0.032631999,0.032714208,0.032743081,0.032740064,0.032717132,0.032681449,0.032637507,0.032588231,0.03253558,0.032480897,0.032425122,0.032368923,0.032312779,0.032257037,0.03220195,0.032147699,0.032094416,0.032042193,0.031991096,0.031941166,0.031892428,0.031844894,0.031798567,0.031753441,0.031709505,0.031666743,0.031625134
1996-09-01,0.031347765,0.032772105,0.03328795,0.03352156,0.033626417,0.033661711,0.033656056,0.03362509,0.033578033,0.033520617,0.033456549,0.033388302,0.033317569,0.033245531,0.033173025,0.033100652,0.033028845,0.032957919,0.032888101,0.032819554,0.032752392,0.032686694,0.032622512,0.032559874,0.032498795,0.032439275,0.032381307,0.032324873,0.032269953,0.032216519
1996-10-01,0.031805381,0.032503857,0.032762512,0.032872732,0.03291125,0.03290985,0.032884698,0.03284492,0.032796003,0.032741396,0.032683341,0.032623335,0.032562397,0.032501235,0.032440344,0.032380076,0.032320677,0.032262323,0.032205135,0.032149197,0.032094561,0.032041259,0.031989307,0.031938707,0.031889453,0.031841532,0.031794923,0.031749604,0.031705549,0.031662729
1996-11-01,0.030987135,0.031575925,0.031829685,0.031955822,0.03201551,0.032036456,0.032033552,0.0320155,0.031987647,0.031953407,0.031915023,0.03187401,0.031831412,0.031787958,0.03174417,0.031700422,0.031656985,0.031614055,0.031571775,0.031530248,0.031489546,0.03144972,0.031410803,0.031372814,0.031335764,0.031299654,0.031264479,0.031230231,0.031196898,0.031164464
1996-12-01,0.029632444,0.030263283,0.030415425,0.03046032,0.030469903,0.030465123,0.03045369,0.030438918,0.030422409,0.03040501,0.030387208,0.030369297,0.030351465,0.030333833,0.030316483,0.030299466,0.03028282,0.030266566,0.030250718,0.030235283,0.030220262,0.030205653,0.030191453,0.030177656,0.030164254,0.030151239,0.030138601,0.03012633,0.030114418,0.030102854
1997-01-01,0.031574043,0.032108967,0.032353035,0.032474082,0.032527803,0.032541368,0.032529978,0.032502707,0.032465203,0.032421093,0.032372774,0.03232186,0.032269465,0.03221637,0.032163125,0.032110126,0.032057658,0.032005925,0.031955075,0.03190521,0.031856403,0.031808702,0.031762135,0.031716719,0.031672458,0.031629348,0.031587381,0.031546541,0.03150681,0.031468168
1997-02-01,0.031308768,0.031876106,0.032169131,0.032328747,0.032410933,0.032445516,0.0324499,0.032434713,0.032406659,0.032370082,0.032327871,0.032281987,0.032233789,0.032184236,0.032134012,0.032083613,0.032033398,0.031983633,0.031934511,0.031886173,0.031838722,0.031792229,0.031746746,0.031702303,0.03165892,0.031616605,0.031575359,0.031535176,0.031496045,0.031457951
1997-03-01,0.032344619,0.032723654,0.032834226,0.032858572,0.032842784,0.032805463,0.032755906,0.032699294,0.032638706,0.032576053,0.032512559,0.032449028,0.032385994,0.032323817,0.032262738,0.032202917,0.03214446,0.03208743,0.032031865,0.031977779,0.031925173,0.031874035,0.031824347,0.031776084,0.031729218,0.031683715,0.031639543,0.031596666,0.031555048,0.031514652
1997-04-01,0.032328116,0.033359542,0.033731098,0.033888592,0.033945573,0.033947511,0.033916988,0.033866561,0.03380371,0.033733109,0.033657783,0.033579751,0.033500386,0.03342064,0.033341182,0.033262484,0.033184883,0.033108614,0.033033844,0.032960685,0.032889213,0.032819471,0.032751482,0.032685253,0.032620777,0.032558036,0.032497008,0.032437663,0.032379968,0.032323886
1997-05-01,0.031341546,0.032530506,0.03294162,0.033118389,0.033190744,0.033207635,0.033192312,0.03315732,0.033109995,0.033054865,0.032994845,0.032931873,0.032867268,0.032801946,0.032736554,0.032671553,0.032607271,0.032543946,0.032481745,0.032420787,0.032361152,0.032302893,0.032246041,0.032190612,0.032136609,0.032084023,0.032032842,0.031983046,0.031934611,0.03188751
1997-06-01,0.03201087,0.032570317,0.032855056,0.033003891,0.033073558,0.033094616,0.033084972,0.03305558,0.033013348,0.032962754,0.032906769,0.032847406,0.032786056,0.032723695,0.032661015,0.032598517,0.032536558,0.032475399,0.032415228,0.032356178,0.032298343,0.032241787,0.03218655,0.032132656,0.032080114,0.032028922,0.031979073,0.03193055,0.031883335,0.031837403
1997-07-01,0.030903227,0.031712498,0.031967628,0.032066583,0.032099577,0.032098878,0.032079193,0.032048219,0.032010361,0.031968296,0.031923728,0.031877777,0.0318312,0.031784518,0.031738095,0.031692186,0.031646972,0.031602579,0.031559094,0.031516576,0.031475062,0.031434574,0.031395121,0.031356704,0.031319315,0.031282945,0.031247576,0.03121319,0.031179768,0.031147286
1997-08-01,0.029692178,0.030729975,0.031099401,0.031272469,0.031359342,0.031400608,0.03141523,0.031413331,0.031400794,0.031381246,0.031357024,0.031329685,0.031300299,0.031269618,0.031238177,0.031206367,0.031174472,0.031142704,0.031111218,0.031080131,0.031049529,0.031019473,0.03099001,0.030961171,0.030932977,0.03090544,0.030878567,0.030852359,0.030826812,0.030801922
1997-09-01,0.030134879,0.031121132,0.031389934,0.031482465,0.031510133,0.03150819,0.03149092,0.031465099,0.031434317,0.031400638,0.031365322,0.031329177,0.031292735,0.031256358,0.031220296,0.031184722,0.031149757,0.031115482,0.031081954,0.031049208,0.031017267,0.030986141,0.030955833,0.030926339,0.030897651,0.030869757,0.030842643,0.030816294,0.030790691,0.030765817
1997-10-01,0.029881361,0.030605105,0.030893423,0.031038439,0.031114874,0.03115296,0.031167849,0.031168031,0.031158599,0.031142757,0.031122599,0.031099536,0.031074538,0.031048294,0.031021294,0.030993896,0.030966363,0.030938891,0.030911625,0.030884672,0.030858114,0.030832008,0.030806399,0.030781318,0.030756784,0.030732811,0.030709406,0.030686572,0.030664308,0.03064261
1997-11-01,0.029327548,0.030174173,0.030520812,0.030702373,0.030804703,0.030862531,0.030893265,0.030906659,0.03090857,0.030902691,0.030891439,0.030876445,0.030858841,0.030839428,0.030818785,0.030797337,0.030775398,0.030753205,0.030730938,0.030708731,0.030686689,0.03066489,0.030643395,0.030622249,0.030601486,0.030581129,0.030561196,0.030541699,0.030522644,0.030504035
1997-12-01,0.029354614,0.029994531,0.030083984,0.030077097,0.030051158,0.030023632,0.029998554,0.029976478,0.029957084,0.029939903,0.029924514,0.029910579,0.029897839,0.029886094,0.029875191,0.029865012,0.029855461,0.029846464,0.02983796,0.029829898,0.029822237,0.029814941,0.029807979,0.029801326,0.029794958,0.029788857,0.029783003,0.029777381,0.029771976,0.029766777
1998-01-01,0.027570107,0.028783443,0.029142695,0.029298879,0.029382678,0.029433917,0.029468081,0.029492246,0.029510053,0.029523563,0.029534029,0.029542262,0.02954881,0.02955406,0.029558292,0.029561714,0.029564483,0.029566722,0.029568525,0.029569968,0.029571113,0.029572008,0.029572693,0.029573201,0.029573561,0.029573794,0.029573921,0.029573956,0.029573915,0.029573808
1998-02-01,0.026177094,0.027819915,0.028373793,0.028646251,0.02880843,0.028916425,0.028993833,0.029052268,0.029098101,0.029135125,0.029165736,0.029191527,0.0292136,0.029232738,0.02924952,0.029264376,0.029277638,0.029289564,0.029300357,0.029310181,0.029319169,0.02932743,0.029335054,0.029342116,0.029348679,0.029354799,0.02936052,0.029365883,0.029370923,0.029375668
1998-03-01,0.028714847,0.029389525,0.029496793,0.029504671,0.029492702,0.029478796,0.029467049,0.029458001,0.029451308,0.029446482,0.029443091,0.029440794,0.029439333,0.029438513,0.029438189,0.029438249,0.029438609,0.029439204,0.029439982,0.029440903,0.029441936,0.029443054,0.029444238,0.029445471,0.029446739,0.02944803,0.029449337,0.029450651,0.029451967,0.02945328
1998-04-01,0.027267374,0.02855318,0.028909515,0.029055844,0.029132183,0.029179176,0.029211702,0.029236133,0.029255551,0.029271605,0.029285262,0.029297127,0.029307604,0.029316974,0.029325442,0.029333161,0.029340248,0.029346794,0.029352872,0.029358541,0.029363848,0.029368835,0.029373533,0.029377973,0.029382177,0.029386168,0.029389962,0.029393575,0.029397022,0.029400315
1998-05-01,0.02644841,0.028241272,0.028882066,0.029205781,0.029397546,0.0295215,0.029606077,0.02966589,0.029709223,0.029741111,0.029764786,0.029782409,0.029795477,0.029805058,0.029811929,0.029816671,0.029819725,0.029821431,0.029822053,0.029821801,0.029820842,0.02981931,0.029817314,0.029814943,0.029812271,0.029809359,0.029806256,0.029803003,0.029799637,0.029796186
1998-06-01,0.024650222,0.027166043,0.028016997,0.028434355,0.028680824,0.028843018,0.028957564,0.029042565,0.029107988,0.029159772,0.029201678,0.029236206,0.02926508,0.029289531,0.029310458,0.029328537,0.029344282,0.029358093,0.029370285,0.029381109,0.029390768,0.029399428,0.029407225,0.029414274,0.02942067,0.029426491,0.029431807,0.029436675,0.029441146,0.029445262
1998-07-01,0.027361812,0.028432135,0.028789264,0.028963841,0.029067383,0.029136208,0.029185511,0.029222734,0.029251947,0.029275565,0.029295113,0.0293116,0.029325726,0.029337988,0.029348752,0.029358292,0.029366818,0.029374494,0.029381448,0.029387784,0.029393587,0.029398925,0.029403857,0.029408429,0.029412683,0.029416652,0.029420366,0.029423851,0.029427127,0.029430215
1998-08-01,0.027124419,0.028297815,0.028669248,0.028843942,0.028945642,0.029013118,0.029061931,0.029099423,0.029129483,0.029154367,0.029175474,0.029193727,0.029209755,0.029224009,0.029236818,0.029248431,0.029259038,0.029268789,0.029277802,0.029286173,0.02929398,0.029301287,0.02930815,0.029314614,0.029320717,0.029326494,0.029331972,0.029337177,0.029342131,0.029346853
1998-09-01,0.025336411,0.02646287,0.026791272,0.02694841,0.027051991,0.027134299,0.027206285,0.027272227,0.027334005,0.027392548,0.027448371,0.027501796,0.027553046,0.027602288,0.027649658,0.027695267,0.027739215,0.027781588,0.027822463,0.027861913,0.027900002,0.027936791,0.027972338,0.028006696,0.028039914,0.028072039,0.028103117,0.02813319,0.028162297,0.028190477
1998-10-01,0.023601762,0.023643988,0.023587819,0.023576981,0.023610562,0.023675394,0.023760593,0.023858568,0.023964225,0.02407417,0.024186129,0.024298568,0.024410446,0.024521049,0.024629891,0.024736641,0.024841079,0.024943064,0.025042511,0.025139376,0.025233646,0.025325331,0.025414455,0.025501056,0.025585181,0.025666881,0.025746214,0.02582324,0.025898021,0.025970619
1998-11-01,0.023458166,0.024279354,0.024561922,0.024733634,0.024871923,0.024996836,0.025114618,0.025227445,0.025336152,0.025441109,0.025542518,0.025640521,0.02573524,0.025826787,0.025915274,0.026000807,0.026083494,0.026163437,0.026240736,0.026315491,0.026387795,0.02645774,0.026525413,0.026590901,0.026654283,0.02671564,0.026775046,0.026832575,0.026888295,0.026942275
1998-12-01,0.022704824,0.023893118,0.024205365,0.02435903,0.024476835,0.024586655,0.024695048,0.024803065,0.02491037,0.025016398,0.025120657,0.025222784,0.025322537,0.025419763,0.025514379,0.025606347,0.025695665,0.025782355,0.025866456,0.025948017,0.026027098,0.026103761,0.026178072,0.026250102,0.026319918,0.026387591,0.026453188,0.026516779,0.02657843,0.026638205
1999-01-01,0.02395567,0.02482668,0.025100174,0.025254341,0.025374704,0.025482826,0.025585103,0.025683567,0.025778881,0.025871265,0.025960803,0.026047547,0.02613155,0.026212869,0.026291571,0.026367728,0.026441415,0.026512711,0.026581695,0.026648443,0.026713034,0.026775544,0.026836046,0.026894612,0.026951312,0.027006214,0.027059383,0.027110882,0.027160771,0.027209111
