date,VALUE
1989-01-01,53.5439
1989-02-01,51.9005
1989-03-01,48.5152
1989-04-01,51.5317
1989-05-01,51.0923
1989-06-01,51.379
1989-07-01,55.8636
1989-08-01,51.8236
1989-09-01,54.1052
1989-10-01,54.5083
1989-11-01,54.4495
1989-12-01,54.1743
1990-01-01,53.9314
1990-02-01,52.4805
1990-03-01,55.6526
1990-04-01,49.8378
1990-05-01,51.874
1990-06-01,52.7819
1990-07-01,55.0594
1990-08-01,55.1409
1990-09-01,58.5273
1990-10-01,55.9039
1990-11-01,58.0548
1990-12-01,55.3805
1991-01-01,61.9721
1991-02-01,61.6854
1991-03-01,60.5877
1991-04-01,59.8342
1991-05-01,62.4444
1991-06-01,59.1069
1991-07-01,59.452
1991-08-01,59.7825
1991-09-01,63.4533
1991-10-01,63.1115
1991-11-01,66.4176
1991-12-01,66.5778
1992-01-01,68.3905
1992-02-01,68.2779
1992-03-01,67.5215
1992-04-01,66.9063
1992-05-01,70.3321
1992-06-01,63.6486
1992-07-01,70.1108
1992-08-01,67.9452
1992-09-01,73.1497
1992-10-01,67.9797
1992-11-01,65.8751
1992-12-01,67.6696
1993-01-01,74.3596
1993-02-01,70.2373
1993-03-01,75.7203
1993-04-01,74.5686
1993-05-01,71.3291
1993-06-01,74.8482
1993-07-01,75.883
1993-08-01,76.9068
1993-09-01,77.2525
1993-10-01,81.0991
1993-11-01,76.0365
1993-12-01,79.129
1994-01-01,81.9523
1994-02-01,77.0929
1994-03-01,72.363
1994-04-01,69.0268
1994-05-01,66.4424
1994-06-01,64.2584
1994-07-01,67.0698
1994-08-01,62.8774
1994-09-01,66.7721
1994-10-01,63.6363
1994-11-01,62.3568
1994-12-01,61.8974
1995-01-01,66.4654
1995-02-01,64.2866
1995-03-01,69.791
1995-04-01,66.173
1995-05-01,71.0107
1995-06-01,71.658
1995-07-01,71.4363
1995-08-01,68.382
1995-09-01,76.7257
1995-10-01,74.2127
1995-11-01,72.6625
1995-12-01,74.8257
1996-01-01,81.4413
1996-02-01,75.5565
1996-03-01,72.4588
1996-04-01,69.5604
1996-05-01,69.7116
1996-06-01,64.9332
1996-07-01,62.7628
1996-08-01,68.8653
1996-09-01,69.031
1996-10-01,69.8727
1996-11-01,71.4234
1996-12-01,69.3879
1997-01-01,70.0649
1997-02-01,72.1376
1997-03-01,67.2938
1997-04-01,65.5334
1997-05-01,69.3559
1997-06-01,68.6982
1997-07-01,68.7216
1997-08-01,70.1838
1997-09-01,72.121
1997-10-01,75.4482
1997-11-01,75.2725
1997-12-01,75.8381
1998-01-01,77.5126
1998-02-01,72.6389
1998-03-01,72.9423
1998-04-01,74.9474
1998-05-01,72.1209
1998-06-01,75.2481
1998-07-01,74.7231
1998-08-01,72.0752
1998-09-01,76.8805
1998-10-01,77.742
1998-11-01,77.2523
1998-12-01,80.2919
1999-01-01,78.4068
1999-02-01,73.678
1999-03-01,75.1863
1999-04-01,75.0774
1999-05-01,74.5075
1999-06-01,69.9522
1999-07-01,67.3615
1999-08-01,67.7764
1999-09-01,68.6487
1999-10-01,70.2403
1999-11-01,65.3149
1999-12-01,68.6337
2000-01-01,68.1956
2000-02-01,67.8674
2000-03-01,66.8945
2000-04-01,68.4477
2000-05-01,64.9344
2000-06-01,65.8626
2000-07-01,63.7047
2000-08-01,66.8861
2000-09-01,67.3119
2000-10-01,66.0204
2000-11-01,67.183
2000-12-01,75.9221
2001-01-01,75.5343
2001-02-01,76.191
2001-03-01,77.2183
2001-04-01,72.3949
2001-05-01,72.3923
2001-06-01,69.8895
2001-07-01,70.9435
2001-08-01,73.6202
2001-09-01,79.29
2001-10-01,79.0678
2001-11-01,80.566
2001-12-01,72.3801
2002-01-01,71.0673
2002-02-01,70.5053
2002-03-01,72.3559
2002-04-01,71.0166
2002-05-01,73.9145
2002-06-01,70.7814
2002-07-01,77.5326
2002-08-01,77.6394
2002-09-01,81.8414
2002-10-01,76.9777
2002-11-01,82.0577
2002-12-01,73.6163
2003-01-01,82.6414
2003-02-01,82.0112
2003-03-01,83.5681
2003-04-01,80.9315
2003-05-01,80.3902
2003-06-01,84.7908
2003-07-01,79.3009
2003-08-01,75.453
2003-09-01,77.6049
2003-10-01,78.5546
2003-11-01,72.5079
2003-12-01,77.7465
2004-01-01,74.0494
2004-02-01,73.3269
2004-03-01,77.7457
2004-04-01,71.4849
2004-05-01,70.4727
2004-06-01,68.1658
2004-07-01,70.0528
2004-08-01,69.7345
2004-09-01,74.4535
2004-10-01,69.1654
2004-11-01,71.2968
2004-12-01,69.4893
2005-01-01,73.6673
2005-02-01,69.4051
2005-03-01,68.8217
2005-04-01,66.9897
2005-05-01,70.1526
2005-06-01,70.7485
2005-07-01,68.4564
2005-08-01,65.2767
2005-09-01,67.9787
2005-10-01,64.1114
2005-11-01,64.1956
2005-12-01,65.5119
2006-01-01,64.9604
2006-02-01,63.2484
2006-03-01,64.521
2006-04-01,58.135
2006-05-01,62.82
2006-06-01,60.3297
2006-07-01,61.6804
2006-08-01,62.1198
2006-09-01,69.5717
2006-10-01,62.4082
2006-11-01,66.9121
2006-12-01,66.1522
2007-01-01,63.8089
2007-02-01,64.8509
2007-03-01,62.8899
2007-04-01,67.9099
2007-05-01,65.9036
2007-06-01,65.1846
2007-07-01,61.0128
2007-08-01,66.6884
2007-09-01,67.4275
2007-10-01,68.4441
2007-11-01,66.5631
2007-12-01,73.2663
2008-01-01,75.6777
2008-02-01,72.4753
2008-03-01,76.793
2008-04-01,71.6002
2008-05-01,75.2014
2008-06-01,70.8419
2008-07-01,68.282
2008-08-01,74.2381
2008-09-01,77.6842
2008-10-01,81.1186
2008-11-01,77.9368
2008-12-01,81.7846
2009-01-01,94.575
2009-02-01,93.8444
2009-03-01,98.7059
2009-04-01,92.6966
2009-05-01,90.5046
2009-06-01,87.8566
2009-07-01,89.7586
2009-08-01,91.4659
2009-09-01,91.2684
2009-10-01,93.5431
2009-11-01,93.665
2009-12-01,91.4859
2010-01-01,94.0119
2010-02-01,90.3898
2010-03-01,91.2485
2010-04-01,96.3989
2010-05-01,87.8686
2010-06-01,91.6202
2010-07-01,96.8465
2010-08-01,92.4909
2010-09-01,95.3307
2010-10-01,108.0906
2010-11-01,99.733
2010-12-01,86.3893
2011-01-01,87.8045
2011-02-01,93.9708
2011-03-01,94.0341
2011-04-01,91.897
2011-05-01,95.9246
2011-06-01,88.2827
2011-07-01,91.7333
2011-08-01,96.4558
2011-09-01,106.5525
2011-10-01,101.0465
2011-11-01,107.5285
2011-12-01,106.4603
2012-01-01,106.2712
2012-02-01,98.3025
2012-03-01,97.5745
2012-04-01,100.258
2012-05-01,99.5687
2012-06-01,103.4253
2012-07-01,101.5822
2012-08-01,92.707
2012-09-01,97.1646
2012-10-01,102.0924
2012-11-01,102.689
2012-12-01,99.7572
2013-01-01,99.9227
2013-02-01,93.3181
2013-03-01,96.0328
2013-04-01,90.0587
2013-05-01,93.4563
2013-06-01,89.2573
2013-07-01,83.9022
2013-08-01,85.382
2013-09-01,82.3796
2013-10-01,85.825
2013-11-01,84.4138
2013-12-01,82.8107
2014-01-01,84.9394
2014-02-01,88.1294
2014-03-01,82.1199
2014-04-01,84.1323
2014-05-01,79.4855
2014-06-01,79.9346
2014-07-01,81.8143
2014-08-01,79.2175
2014-09-01,91.7442
2014-10-01,77.9079
2014-11-01,80.8264
2014-12-01,82.7491
2015-01-01,88.4209
2015-02-01,88.5942
2015-03-01,87.1972
2015-04-01,84.979
2015-05-01,86.5464
2015-06-01,83.5295
2015-07-01,79.4075
2015-08-01,83.4381
2015-09-01,80.6678
2015-10-01,85.0378
2015-11-01,78.8781
2015-12-01,84.2508
2016-01-01,88.0632
2016-02-01,86.3886
2016-03-01,86.0329
2016-04-01,82.0571
2016-05-01,89.1626
2016-06-01,83.0148
2016-07-01,88.421
2016-08-01,88.5461
2016-09-01,85.7646
2016-10-01,90.6173
2016-11-01,81.707
2016-12-01,76.1576
2017-01-01,80.4383
2017-02-01,88.5039
2017-03-01,78.9879
2017-04-01,82.4265
2017-05-01,80.78
2017-06-01,81.4066
2017-07-01,78.7824
2017-08-01,81.8002
2017-09-01,82.5423
2017-10-01,82.3313
2017-11-01,74.9281
2017-12-01,75.7042
2018-01-01,80.7991
2018-02-01,78.1492
2018-03-01,74.9181
2018-04-01,79.909
2018-05-01,77.8545
2018-06-01,78.2049
2018-07-01,77.633
2018-08-01,76.92
2018-09-01,75.5689
2018-10-01,72.6157
2018-11-01,78.9193
2018-12-01,77.5722
2019-01-01,84.9508
2019-02-01,82.6555
2019-03-01,85.2103
2019-04-01,80.4672
2019-05-01,86.0694
2019-06-01,89.7946
2019-07-01,91.9399
2019-08-01,88.0265
2019-09-01,92.5702
2019-10-01,91.03
2019-11-01,90.3428
2019-12-01,88.1837
2020-01-01,91.0823
2020-02-01,93.2757
2020-03-01,96.3177
2020-04-01,112.1155
2020-05-01,108.7437
2020-06-01,104.6549
2020-07-01,107.7162
2020-08-01,107.4121
2020-09-01,100.9351
2020-10-01,103.5994
2020-11-01,103.7776
2020-12-01,104.4747
2021-01-01,97.7431
2021-02-01,100.3874
2021-03-01,99.9288
2021-04-01,92.9219
2021-05-01,91.8539
2021-06-01,94.1212
2021-07-01,89.0417
2021-08-01,85.3862
2021-09-01,91.0095
2021-10-01,82.4976
2021-11-01,81.081
2021-12-01,83.2878
2022-01-01,80.5224
2022-02-01,82.861
2022-03-01,73.7325
2022-04-01,63.8479
2022-05-01,63.9193
2022-06-01,60.6552
2022-07-01,61.1959
2022-08-01,64.7021
2022-09-01,60.349
2022-10-01,51.6079
2022-11-01,55.9652
2022-12-01,57.605
2023-01-01,63.1764
2023-02-01,60.8175
2023-03-01,56.942
2023-04-01,61.5284
2023-05-01,59.3518
2023-06-01,59.2534
2023-07-01,55.5271
2023-08-01,53.0107
2023-09-01,57.434
2023-10-01,55.6512
2023-11-01,53.9721
2023-12-01,61.117
2024-01-01,59.8479
2024-02-01,59.5647
2024-03-01,58.3506
2024-04-01,59.9052
2024-05-01,58.225
2024-06-01,61.7267
2024-07-01,59.015
2024-08-01,64.8545
2024-09-01,66.1794
2024-10-01,63.7967
2024-11-01,65.6423
2024-12-01,63.8543
2025-01-01,61.5092
2025-02-01,63.548
2025-03-01,65.645
2025-04-01,65.8696
2025-05-01,62.254
2025-06-01,63.4052
2025-07-01,66.5422
2025-08-01,66.3038
2025-09-01,67.3512
2025-11-01,71.0624
2025-12-01,65.8355
