date,B245RC,B247RC,B248RC,B102RC,B104RC,LA000239,LA000355,W070RC,W024RC,A991RC,A799RC,W071RC,SalesExcise,Other,GDP
1989-01-01,,,,,,,,,,,,,,,
1989-01-01,,,,,,,,,,,,,,,
1989-04-01,,,,,,,,,,,,,,,
1989-04-01,,,,,,,,,,,,,,,
1989-07-01,-0.584480619026376,-0.039302025654041284,-0.17011361582134654,-1.0020916006014802,-0.020636035258061236,-0.08707857095087945,0.03053795112280966,-1.8481454811755782,0.014865630354293558,-0.08320226428149624,0.0832022642814998,-0.6237826446804178,-0.257192186772226,-0.9977086008457583,-9.687525640901754
1989-07-01,-0.584480619026376,-0.039302025654041284,-0.17011361582134654,-1.0020916006014802,-0.020636035258061236,-0.08707857095087945,0.03053795112280966,-1.8481454811755782,0.014865630354293558,-0.08320226428149624,0.0832022642814998,-0.6237826446804178,-0.257192186772226,-0.9977086008457583,-9.687525640901754
1989-10-01,-1.703838874201681,-0.06493029545369167,-0.9224183400024266,-0.5110475132755616,-0.0019609043837187645,-0.26907606740232737,-0.14764779147265727,-3.865783241884813,-0.3103081244799881,-0.20305010753182273,0.20305010753181918,-1.7687691696553678,-1.191494407404754,-0.7578718733520269,-19.388265922366372
1989-10-01,-1.703838874201681,-0.06493029545369167,-0.9224183400024266,-0.5110475132755616,-0.0019609043837187645,-0.26907606740232737,-0.14764779147265727,-3.865783241884813,-0.3103081244799881,-0.20305010753182273,0.20305010753181918,-1.7687691696553678,-1.191494407404754,-0.7578718733520269,-19.388265922366372
1990-01-01,-0.20319459884069957,-0.05551517140602358,0.06650059049717783,-0.4073423166635419,-0.0004922645713634211,-0.18697295614790121,-0.5279924248439585,-1.4012892735543971,-1.2727723174995873,-0.5842432405434579,0.5842432405434579,-0.2587097702467247,-0.12047236565071984,-0.4941147128129906,-22.465565960208778
1990-01-01,-0.20319459884069957,-0.05551517140602358,0.06650059049717783,-0.4073423166635419,-0.0004922645713634211,-0.18697295614790121,-0.5279924248439585,-1.4012892735543971,-1.2727723174995873,-0.5842432405434579,0.5842432405434579,-0.2587097702467247,-0.12047236565071984,-0.4941147128129906,-22.465565960208778
1990-04-01,0.8200475798910052,-0.00819436759024117,0.13657805097730957,-0.13818688752247876,0.031155140904479683,-0.04035397393042395,-0.19054104498738766,0.600920328635496,0.012342723563946834,-0.011445113095462034,0.011445113095462034,0.8118532123007611,0.09622407704688385,-0.11661591572477548,-4.6150205009372485
1990-04-01,0.8200475798910052,-0.00819436759024117,0.13657805097730957,-0.13818688752247876,0.031155140904479683,-0.04035397393042395,-0.19054104498738766,0.600920328635496,0.012342723563946834,-0.011445113095462034,0.011445113095462034,0.8118532123007611,0.09622407704688385,-0.11661591572477548,-4.6150205009372485
1990-07-01,0.09106830618491912,-0.023292808469393078,-0.6389604006589131,0.12586016880116047,0.05463888028905339,-0.01011726276657754,0.1522145487418456,-0.6513948684388282,1.4682510246813791,0.5273908756423111,-0.5273908756423111,0.06777549771552671,-0.6490776634254907,-0.22230725147070185,-7.345080627662242
1990-07-01,0.09106830618491912,-0.023292808469393078,-0.6389604006589131,0.12586016880116047,0.05463888028905339,-0.01011726276657754,0.1522145487418456,-0.6513948684388282,1.4682510246813791,0.5273908756423111,-0.5273908756423111,0.06777549771552671,-0.6490776634254907,-0.22230725147070185,-7.345080627662242
1990-10-01,-0.4717871823788613,-0.08468735394281457,-0.38317326129619644,0.03763526800360362,0.02956622845470913,-0.04294726455838216,-0.08530904294439168,-1.0425980141717446,0.8948774234791301,-0.05939015821509486,0.05939015821510196,-0.556474536321673,-0.42612052585458216,0.025306090948917337,-34.56688552809726
1990-10-01,-0.4717871823788613,-0.08468735394281457,-0.38317326129619644,0.03763526800360362,0.02956622845470913,-0.04294726455838216,-0.08530904294439168,-1.0425980141717446,0.8948774234791301,-0.05939015821509486,0.05939015821510196,-0.556474536321673,-0.42612052585458216,0.025306090948917337,-34.56688552809726
1991-01-01,-0.9188941697448669,-0.020676605534403425,-0.7239002086999733,0.006721242642822922,0.06184478180349018,-0.22429220899419278,0.3687679019460113,-1.4619218357044872,1.4934891384385764,0.10034233173765017,-0.10034233173765728,-0.9395707752792717,-0.9481924176941732,0.05707345532294106,-25.407017406905084
1991-01-01,-0.9188941697448669,-0.020676605534403425,-0.7239002086999733,0.006721242642822922,0.06184478180349018,-0.22429220899419278,0.3687679019460113,-1.4619218357044872,1.4934891384385764,0.10034233173765017,-0.10034233173765728,-0.9395707752792717,-0.9481924176941732,0.05707345532294106,-25.407017406905084
1991-04-01,-0.28564292237402533,-0.008390666553966364,-0.3738852504326182,-0.054784192903271745,0.1009031255649302,0.08826297110272385,0.7462640923968884,-0.15095703380033854,2.8816185889407535,0.41392445143200973,-0.41392445143200973,-0.294033588927995,-0.28562227932988904,-0.317565257939342,3.7436490284695765
1991-04-01,-0.28564292237402533,-0.008390666553966364,-0.3738852504326182,-0.054784192903271745,0.1009031255649302,0.08826297110272385,0.7462640923968884,-0.15095703380033854,2.8816185889407535,0.41392445143200973,-0.41392445143200973,-0.294033588927995,-0.28562227932988904,-0.317565257939342,3.7436490284695765
1991-07-01,0.2287217746774779,0.04181586278664806,0.08480156413996909,-0.087858201745322,0.08004315552050012,0.4386482289552678,0.3944668167806924,0.9848211930003288,2.3351083544612123,0.031869919688716664,-0.03186991968871311,0.27053763746412685,0.5234497930952458,-0.203633054339722,3.2925283151661233
1991-07-01,0.2287217746774779,0.04181586278664806,0.08480156413996909,-0.087858201745322,0.08004315552050012,0.4386482289552678,0.3944668167806924,0.9848211930003288,2.3351083544612123,0.031869919688716664,-0.03186991968871311,0.27053763746412685,0.5234497930952458,-0.203633054339722,3.2925283151661233
1991-10-01,0.1234322611864993,0.043855143787113304,0.3375541369975217,-0.06811260704794053,0.06442440494779045,0.12594126260908567,0.1074405758484005,0.826207374671668,2.4496913554683317,-0.03769911344011234,0.037699113440115894,0.16728740497361372,0.46349539960660024,0.08798399424304293,-6.46995413261493
