date,VALUE
1989-01-01,68.1598187457
1989-04-01,67.9282298345
1989-07-01,67.9235974075
1989-10-01,67.6864038333
1990-01-01,67.1052683854
1990-04-01,66.4361055068
1990-07-01,65.9524646971
1990-10-01,65.2878121824
1991-01-01,64.9354573949
1991-04-01,64.2802824852
1991-07-01,64.1119647705
1991-10-01,63.7050619578
1992-01-01,63.6334115314
1992-04-01,63.3525045149
1992-07-01,63.0442718841
1992-10-01,62.837111200500004
1993-01-01,62.7101162717
1993-04-01,62.450100104499995
1993-07-01,62.232296489300005
1993-10-01,62.1388805817
1994-01-01,62.0558131536
1994-04-01,61.9013906526
1994-07-01,61.693343436999996
1994-10-01,61.4194862601
1995-01-01,61.3197001092
1995-04-01,61.10207781770001
1995-07-01,60.8972162227
1995-10-01,60.893644083599995
1996-01-01,60.683313451800004
1996-04-01,60.5221273959
1996-07-01,60.3278349571
1996-10-01,60.1737456379
1997-01-01,60.0662024994
1997-04-01,60.0291861279
1997-07-01,59.60574143
1997-10-01,59.7715432026
1998-01-01,59.9487956222
1998-04-01,60.0834957365
1998-07-01,60.2293289259
1998-10-01,60.278483208500006
1999-01-01,60.3238958135
1999-04-01,60.351199837299994
1999-07-01,60.2821239525
1999-10-01,60.4680411096
2000-01-01,61.339850613500005
2000-04-01,61.783717017200004
2000-07-01,62.0724089346
2000-10-01,62.5444799386
2001-01-01,63.915020335200005
2001-04-01,63.688159524700005
2001-07-01,63.5713315908
2001-10-01,63.6622224741
2002-01-01,63.6677505554
2002-04-01,63.345527106400006
2002-07-01,62.9559126747
2002-10-01,62.5828784766
2003-01-01,62.3865040974
2003-04-01,61.7441305926
2003-07-01,61.2451260081
2003-10-01,61.035310510900004
2004-01-01,61.5606036676
2004-04-01,61.3625879596
2004-07-01,61.5365592334
2004-10-01,61.643863403199994
2005-01-01,61.8098381414
2005-04-01,61.6952543609
2005-07-01,61.6906954583
2005-10-01,61.7226392109
2006-01-01,60.6044634421
2006-04-01,59.879282194
2006-07-01,59.30183268729999
2006-10-01,58.8259571048
2007-01-01,57.558972504799996
2007-04-01,56.46213446149999
2007-07-01,55.29935278
2007-10-01,54.2055203437
2008-01-01,52.47985480770001
2008-04-01,51.249156159399995
2008-07-01,50.0638277204
2008-10-01,49.1168971055
2009-01-01,47.811634770299996
2009-04-01,46.860748993
2009-07-01,46.350478386599995
2009-10-01,46.0434265244
2010-01-01,46.46262495770001
2010-04-01,46.5447237578
2010-07-01,46.5372027642
2010-10-01,46.7499035
2011-01-01,46.1359830066
2011-04-01,46.1317100395
2011-07-01,46.1791560833
2011-10-01,46.0035464123
2012-01-01,45.8058970145
2012-04-01,46.6748544258
2012-07-01,47.6146710071
2012-10-01,48.441186536000004
2013-01-01,49.8196703091
2013-04-01,51.24085930020001
2013-07-01,52.44516650600001
2013-10-01,53.354323592600004
2014-01-01,54.2101162701
2014-04-01,55.1369076626
2014-07-01,55.903131750200004
2014-10-01,56.403344444
2015-01-01,57.196895408500005
2015-04-01,57.8266754166
2015-07-01,58.420604266400005
2015-10-01,58.739863201999995
2016-01-01,59.2616583479
2016-04-01,59.8998043745
2016-07-01,60.4110433861
2016-10-01,60.86230197850001
2017-01-01,61.3042676791
2017-04-01,61.771084996800006
2017-07-01,62.1924837237
2017-10-01,62.498856869499996
2018-01-01,62.7462630103
2018-04-01,63.1385031184
2018-07-01,63.3907552249
2018-10-01,63.6383090845
2019-01-01,64.2895078388
2019-04-01,64.43492983189999
2019-07-01,64.4248494808
2019-10-01,64.5836246604
2020-01-01,64.839611315
