date,Value
1993-04-05,1.068
1993-04-12,1.079
1993-04-19,1.079
1993-04-26,1.086
1993-05-03,1.086
1993-05-10,1.097
1993-05-17,1.106
1993-05-24,1.106
1993-05-31,1.107
1993-06-07,1.104
1993-06-14,1.101
1993-06-21,1.095
1993-06-28,1.089
1993-07-05,1.086
1993-07-12,1.081
1993-07-19,1.075
1993-07-26,1.069
1993-08-02,1.062
1993-08-09,1.06
1993-08-16,1.059
1993-08-23,1.065
1993-08-30,1.062
1993-09-06,1.055
1993-09-13,1.051
1993-09-20,1.045
1993-09-27,1.047
1993-10-04,1.092
1993-10-11,1.09
1993-10-18,1.093
1993-10-25,1.092
1993-11-01,1.084
1993-11-08,1.075
1993-11-15,1.064
1993-11-22,1.058
1993-11-29,1.051
1993-12-06,1.036
1993-12-13,1.018
1993-12-20,1.003
1993-12-27,0.999
1994-01-03,0.992
1994-01-10,0.995
1994-01-17,1.001
1994-01-24,0.999
1994-01-31,1.005
1994-02-07,1.007
1994-02-14,1.016
1994-02-21,1.009
1994-02-28,1.004
1994-03-07,1.007
1994-03-14,1.005
1994-03-21,1.007
1994-03-28,1.012
1994-04-04,1.011
1994-04-11,1.028
1994-04-18,1.033
1994-04-25,1.037
1994-05-02,1.04
1994-05-09,1.045
1994-05-16,1.046
1994-05-23,1.05
1994-05-30,1.056
1994-06-06,1.065
1994-06-13,1.073
1994-06-20,1.079
1994-06-27,1.095
1994-07-04,1.097
1994-07-11,1.103
1994-07-18,1.109
1994-07-25,1.114
1994-08-01,1.13
1994-08-08,1.157
1994-08-15,1.161
1994-08-22,1.165
1994-08-29,1.161
1994-09-05,1.156
1994-09-12,1.15
1994-09-19,1.14
1994-09-26,1.129
1994-10-03,1.12
1994-10-10,1.114
1994-10-17,1.106
1994-10-24,1.107
1994-10-31,1.121
1994-11-07,1.123
1994-11-14,1.122
1994-11-21,1.113
1994-11-28,1.117
1994-12-05,1.127
1994-12-12,1.131
1994-12-19,1.134
1994-12-26,1.125
1995-01-02,1.127
1995-01-09,1.134
1995-01-16,1.126
1995-01-23,1.132
1995-01-30,1.131
1995-02-06,1.124
1995-02-13,1.121
1995-02-20,1.115
1995-02-27,1.121
1995-03-06,1.123
1995-03-13,1.116
1995-03-20,1.114
1995-03-27,1.121
1995-04-03,1.133
1995-04-10,1.149
1995-04-17,1.163
1995-04-24,1.184
1995-05-01,1.194
1995-05-08,1.216
1995-05-15,1.226
1995-05-22,1.244
1995-05-29,1.246
1995-06-05,1.246
1995-06-12,1.243
1995-06-19,1.236
1995-06-26,1.229
1995-07-03,1.222
1995-07-10,1.212
1995-07-17,1.2
1995-07-24,1.191
1995-07-31,1.179
1995-08-07,1.174
1995-08-14,1.172
1995-08-21,1.171
1995-08-28,1.163
1995-09-04,1.16
1995-09-11,1.158
1995-09-18,1.157
1995-09-25,1.156
1995-10-02,1.151
1995-10-09,1.144
1995-10-16,1.133
1995-10-23,1.125
1995-10-30,1.115
1995-11-06,1.112
1995-11-13,1.109
1995-11-20,1.106
1995-11-27,1.107
1995-12-04,1.108
1995-12-11,1.11
1995-12-18,1.124
1995-12-25,1.128
1996-01-01,1.129
1996-01-08,1.139
1996-01-15,1.145
1996-01-22,1.138
1996-01-29,1.133
1996-02-05,1.13
1996-02-12,1.126
1996-02-19,1.133
1996-02-26,1.153
1996-03-04,1.17
1996-03-11,1.171
1996-03-18,1.181
1996-03-25,1.21
1996-04-01,1.223
1996-04-08,1.248
1996-04-15,1.287
1996-04-22,1.301
1996-04-29,1.318
1996-05-06,1.321
1996-05-13,1.323
1996-05-20,1.33
1996-05-27,1.321
1996-06-03,1.315
1996-06-10,1.307
1996-06-17,1.302
1996-06-24,1.289
1996-07-01,1.279
1996-07-08,1.276
1996-07-15,1.273
1996-07-22,1.272
1996-07-29,1.263
1996-08-05,1.253
1996-08-12,1.248
1996-08-19,1.249
1996-08-26,1.253
1996-09-02,1.242
1996-09-09,1.247
1996-09-16,1.25
1996-09-23,1.251
1996-09-30,1.245
1996-10-07,1.239
1996-10-14,1.248
1996-10-21,1.249
1996-10-28,1.26
1996-11-04,1.268
1996-11-11,1.272
1996-11-18,1.282
1996-11-25,1.289
1996-12-02,1.287
1996-12-09,1.287
1996-12-16,1.283
1996-12-23,1.278
1996-12-30,1.274
1997-01-06,1.272
1997-01-13,1.287
1997-01-20,1.287
1997-01-27,1.284
1997-02-03,1.282
1997-02-10,1.28
1997-02-17,1.273
1997-02-24,1.27
1997-03-03,1.261
1997-03-10,1.253
1997-03-17,1.246
1997-03-24,1.25
1997-03-31,1.246
1997-04-07,1.248
1997-04-14,1.244
1997-04-21,1.245
1997-04-28,1.24
1997-05-05,1.238
1997-05-12,1.238
1997-05-19,1.247
1997-05-26,1.255
1997-06-02,1.258
1997-06-09,1.251
1997-06-16,1.242
1997-06-23,1.232
1997-06-30,1.226
1997-07-07,1.222
1997-07-14,1.219
1997-07-21,1.222
1997-07-28,1.216
1997-08-04,1.237
1997-08-11,1.272
1997-08-18,1.274
1997-08-25,1.288
1997-09-01,1.287
1997-09-08,1.288
1997-09-15,1.281
1997-09-22,1.269
1997-09-29,1.255
1997-10-06,1.254
1997-10-13,1.248
1997-10-20,1.238
1997-10-27,1.228
1997-11-03,1.221
1997-11-10,1.222
1997-11-17,1.213
1997-11-24,1.207
1997-12-01,1.197
1997-12-08,1.187
1997-12-15,1.176
1997-12-22,1.167
1997-12-29,1.158
1998-01-05,1.148
1998-01-12,1.14
1998-01-19,1.129
1998-01-26,1.112
1998-02-02,1.108
1998-02-09,1.101
1998-02-16,1.085
1998-02-23,1.09
1998-03-02,1.075
1998-03-09,1.065
1998-03-16,1.055
1998-03-23,1.047
1998-03-30,1.077
1998-04-06,1.074
1998-04-13,1.072
1998-04-20,1.075
1998-04-27,1.086
1998-05-04,1.095
1998-05-11,1.109
1998-05-18,1.109
1998-05-25,1.108
1998-06-01,1.104
1998-06-08,1.113
1998-06-15,1.104
1998-06-22,1.096
1998-06-29,1.096
1998-07-06,1.097
1998-07-13,1.092
1998-07-20,1.097
1998-07-27,1.088
1998-08-03,1.077
1998-08-10,1.072
1998-08-17,1.065
1998-08-24,1.058
1998-08-31,1.053
1998-09-07,1.046
1998-09-14,1.042
1998-09-21,1.053
1998-09-28,1.053
1998-10-05,1.059
1998-10-12,1.063
1998-10-19,1.058
1998-10-26,1.055
1998-11-02,1.05
1998-11-09,1.048
1998-11-16,1.037
1998-11-23,1.03
1998-11-30,1.015
1998-12-07,0.996
1998-12-14,0.987
1998-12-21,0.986
1998-12-28,0.979
1999-01-04,0.977
1999-01-11,0.982
1999-01-18,0.985
1999-01-25,0.977
1999-02-01,0.971
1999-02-08,0.968
1999-02-15,0.96
1999-02-22,0.949
1999-03-01,0.955
1999-03-08,0.963
1999-03-15,1.017
1999-03-22,1.056
1999-03-29,1.121
1999-04-05,1.158
1999-04-12,1.179
1999-04-19,1.175
1999-04-26,1.171
1999-05-03,1.176
1999-05-10,1.18
1999-05-17,1.18
1999-05-24,1.166
1999-05-31,1.151
1999-06-07,1.152
1999-06-14,1.148
1999-06-21,1.163
1999-06-28,1.153
1999-07-05,1.165
1999-07-12,1.182
1999-07-19,1.208
1999-07-26,1.232
1999-08-02,1.234
1999-08-09,1.246
1999-08-16,1.275
1999-08-23,1.273
