date,PrRes,PrNR,Pub,Total,PrMan
2009-04-01,1.6924665795929241,2.5642993647070145,2.2123513980515708,6.469124279884116,0.4422677036582072
2009-05-01,1.6473915651970137,2.5403688074934827,2.202247502128451,6.390007874818949,0.4390881805158356
2009-06-01,1.6503657960970808,2.463119303514663,2.2318039979317494,6.345282144038246,0.4129964907049714
2009-07-01,1.6949781300535043,2.393148800660123,2.23964053521674,6.327767465930368,0.40058221734963456
2009-08-01,1.7382656715728182,2.3213868157767044,2.1797153353820558,6.2393678227315785,0.3845883684928025
2009-09-01,1.7588558062831434,2.2301725489902955,2.151515944278595,6.1405512205027355,0.3612321008642745
2009-10-01,1.7562418693622288,2.1257634472680245,2.1208241849246963,6.00282950155495,0.35836173830162354
2009-11-01,1.754968643274795,2.056508846120968,2.075145972538466,5.886623461934229,0.3490244193440298
2009-12-01,1.7459330600415022,1.9553213517837282,2.049859366938614,5.751106953407181,0.2904257514154595
2010-01-01,1.7348041083158894,1.8312433845216254,2.0307391172572524,5.596786610094767,0.307133837782139
2010-02-01,1.7323559874387027,1.816882025403578,1.9841007120137182,5.533338724855999,0.3071130820272641
2010-03-01,1.7198151525844572,1.8125368702593565,2.0339920932554265,5.56634411609924,0.33217944801792937
2010-04-01,1.7158662595707566,1.800866257211705,2.0753250553989555,5.592057572181417,0.3082808573548252
2010-05-01,1.6963400063803247,1.77407506084517,2.052986209322411,5.523401276547906,0.2890598358018858
2010-06-01,1.672328253714755,1.7647903468266397,2.049746622089582,5.486865222630977,0.28111119796654155
2010-07-01,1.6253428091304083,1.6820742267420423,2.0118201871921713,5.319237223064622,0.2704004676689121
2010-08-01,1.582039549077691,1.6913463893692315,2.0423650389375236,5.315750977384447,0.2581091608945831
2010-09-01,1.5707315610555734,1.6736664741067446,2.090095192670104,5.334493227832422,0.24800538014227946
2010-10-01,1.5562495459798291,1.6958837785567722,2.0209030009373437,5.273029745471467,0.23832110973584186
2010-11-01,1.556808041336037,1.7383137070780719,1.9767832798356575,5.271905028249766,0.22713448296245534
2010-12-01,1.5613207873764963,1.681292250798427,1.9136385743886435,5.156251612563567,0.20315524883480648
2011-01-01,1.5698015740390838,1.4729631652509585,1.916707439283316,4.959478704512356,0.195693332726566
2011-02-01,1.5652008362099148,1.4971256642507222,1.882274266680895,4.944600767141532,0.21285797710485246
2011-03-01,1.5737017120469678,1.5449878083161928,1.8916326329607474,5.010322153323908,0.22588097227049853
2011-04-01,1.58622373525022,1.555906251205809,1.847693390691203,4.989816892123907,0.2209058345430604
2011-05-01,1.5846827025545227,1.5942896182942534,1.826250148332587,5.005222469181363,0.23758393300157624
2011-06-01,1.590997136500831,1.6901709197065167,1.8278533642113963,5.109027848170588,0.2675744537744691
2011-07-01,1.6023648562388044,1.6856170031716264,1.7954287469528638,5.0834106063632944,0.26181732052673196
2011-08-01,1.612773203212036,1.7440799127499025,1.8420909237654641,5.19895044274635,0.2747023188469085
2011-09-01,1.5986523241784085,1.7508793635861675,1.8503509785476187,5.199876275588458,0.2882599848667662
2011-10-01,1.6090396929043023,1.7246225355591256,1.8111330570175808,5.144795285481008,0.2840915660165186
2011-11-01,1.5672988607036586,1.7605943421431642,1.8190260253707211,5.146919228217544,0.2841659709105417
2011-12-01,1.5653260055904905,1.7927430677657774,1.826589250939528,5.184658324295797,0.2933988138939024
2012-01-01,1.5823129209248956,1.8466777694193133,1.7891320359004128,5.2181290085299405,0.274334835295127
2012-02-01,1.5475427829950932,1.8389650042604326,1.7679539725296038,5.15446175978513,0.27489654046366824
2012-03-01,1.5700171854720995,1.848631556609219,1.742207961326309,5.160856703407627,0.2808671833406405
2012-04-01,1.6045204518176492,1.8889403135502372,1.7299012456891625,5.223362011057049,0.28634975170507226
2012-05-01,1.6323049908076093,1.8908593490485899,1.7421434116077925,5.2653139391954324,0.284703711308502
2012-06-01,1.6638618285857787,1.8670256859410201,1.763145383987218,5.2940267283844165,0.28688634590425255
2012-07-01,1.6841729731934758,1.8746794702178906,1.7286554738396913,5.287507917251057,0.29126619403206044
2012-08-01,1.7148684062343686,1.8597885931631486,1.7239765871639916,5.2986274448346515,0.28737139966085795
2012-09-01,1.7532355842606113,1.8720318175615356,1.684857435634985,5.310124837457132,0.2937337514578382
2012-10-01,1.7990215595547945,1.8732457144233896,1.6806163601215593,5.352883634099744,0.2966092133713305
2012-11-01,1.8094449597306808,1.8394691383481807,1.6727678197924387,5.321675815395972,0.29421864302551454
2012-12-01,1.8215186835366382,1.8548856761815884,1.632893776949297,5.309298136667524,0.2990483982168786
2013-01-01,1.8415718700632362,1.7746115719753388,1.613594059951916,5.229777501990491,0.29846010106442383
2013-02-01,1.8650316511741496,1.7645384516625235,1.6417912038862843,5.271355272545011,0.30503976352298
2013-03-01,1.874576267724976,1.7434328742904108,1.5748079265558552,5.192817068571242,0.3027356308845364
2013-04-01,1.898270397049959,1.7582465909839398,1.6192062918858778,5.275723279919776,0.29724699008387095
