date,gdp,pop_contr,epop_contr,hours_contr,TOT_HRS,LPROD,label
2023-04-01,2.4500901651913543,0.7959763751217652,-0.44797576426571784,0.026928578251772528,0.3715512831367729,2.0708446322516227,Q2 \\ 2023
2023-07-01,4.3554742448972394,0.9737848963260909,-0.10794419681910972,-0.4544012123493757,0.4062682559229813,3.9332265381163856,Q3
2023-10-01,3.192207698993532,1.0271426703817754,-0.47442022923281923,-0.9705865587447016,-0.4280432259130218,3.6358137794964662,Q4
2024-01-01,1.6290670035631338,0.89750694272408,-0.5717051705757092,-0.8786631738071593,-0.5605979473834455,2.20200937027768,Q1 \\ 2024
2024-04-01,2.9888456644788786,0.9588425264847711,0.2448201278499429,-0.27486905254777705,0.9276384190531228,2.0422624344656803,Q2
2024-07-01,3.0728288753783195,0.8380872856968757,-0.852162199877049,0.24864430044078123,0.22758789865908735,2.838780256386131,Q3
2024-10-01,2.4504613898451044,0.6159471385580817,-0.43678237163530254,0.4008406542100218,0.5780657773023279,1.8616341426654914,Q4
2025-01-01,-0.5025174277523803,0.501188364723637,1.1274888893614499,0.10907347770015008,1.744780254136069,-2.2087596791453556,Q1 \\ 2025
2025-04-01,2.9682518058413487,0.5201524073292108,-1.1594348004692168,-0.1173354439262253,-0.7616967121974239,3.758577479122649,Q2
2025-07-01,2.5000000000000355,0.6134322115599833,0.0,0.0,0.6125258614722462,1.8759832559283707,Q3
