date,CES,PNS_payrolls,PNS_hrs,CES_PNS,CPS
1996-08-01,,92.92825421219757,103.30330330330331,95.99795630329119,94.5855100140054
1996-09-01,,93.05255782943284,103.30330330330331,96.1263660460207,94.85327143666896
1996-10-01,,93.33619608330602,103.30330330330331,96.41937373170352,95.10338919598942
1996-11-01,,93.53847196953431,103.30330330330331,96.62833140396337,95.14169900491257
1996-12-01,,93.72605742827116,103.30330330330331,96.82211337935519,95.30217952813285
1997-01-01,,93.90347259105239,103.003003003003,96.72339669288581,95.64864214442795
1997-02-01,,94.21423163414056,103.30330330330331,97.32641345989293,95.59858646050074
1997-03-01,,94.48204942763834,103.60360360360362,97.88680796557126,96.24268277546226
1997-04-01,,94.76342761574362,103.60360360360362,98.17832590820285,96.50274716975166
1997-05-01,,95.0368955736612,103.90390390390391,98.74704465011044,96.7779209294968
1997-06-01,,95.1679793882002,103.003003003003,98.02587666712512,96.90125036199197
1997-07-01,,95.44822754342151,103.60360360360362,98.88780331075202,97.19772120818911
1997-08-01,,95.40302622806324,103.90390390390391,99.12746869342307,97.5899746082909
1997-09-01,,95.84260901992248,103.90390390390391,99.58421237505459,97.44414375464473
1997-10-01,,96.07765585978552,103.90390390390391,99.82843521767505,97.53799439650396
1997-11-01,,96.31383273253252,103.60360360360362,99.78460147965082,97.9215620643389
1997-12-01,,96.54548947374369,103.90390390390391,100.3145326063523,98.00774107876667
1998-01-01,,96.73985512978427,103.90390390390391,100.5164861108269,98.08125483548635
1998-02-01,,96.93309075294091,103.60360360360362,100.42617510439824,98.1181880060184
1998-03-01,,96.97038183811148,103.30330330330331,100.17360766459564,98.34899284567766
1998-04-01,,97.21785903969806,103.30330330330331,100.42925978875714,98.56973299958298
1998-05-01,,97.51505768817873,103.60360360360362,101.02911382108609,98.74757781071354
1998-06-01,,97.69812301537975,103.30330330330331,100.92538834021212,98.84629867131824
1998-07-01,,97.71281344287118,103.60360360360362,101.23399590928098,98.93717366009638
1998-08-01,,98.0405229792187,103.60360360360362,101.57351479828964,99.23537362172927
1998-09-01,,98.22697840507159,103.003003003003,101.17673751633501,99.52677937286802
1998-10-01,,98.39874340343304,103.60360360360362,101.94464406661983,99.64844291746317
1998-11-01,,98.59649915812551,103.30330330330331,101.85344057175728,99.81501353729153
1998-12-01,,98.86657701739121,103.60360360360362,102.42933654954945,99.99705241059202
1999-01-01,,98.93776908908049,103.30330330330331,102.20598368361469,99.95335746344568
1999-02-01,,99.30728984213441,103.60360360360362,102.88593091752665,99.93218335751918
1999-03-01,,99.37961194670764,103.003003003003,102.36398467784001,99.93120325038709
1999-04-01,,99.63838947713379,103.30330330330331,102.92974768809016,99.87249264117574
1999-05-01,,99.83501519894229,103.003003003003,102.83306370341504,100.09634619793368
1999-06-01,,100.0395511509385,103.003003003003,103.0437418761919,100.33126184700916
1999-07-01,,100.26668776061382,103.30330330330331,103.578800569523,100.59677163835855
1999-08-01,,100.38873131208119,103.30330330330331,103.70487558965745,100.82611581179324
1999-09-01,,100.57518673793406,103.003003003003,103.5954626159501,101.04554848802213
1999-10-01,,100.91758670177302,103.30330330330331,104.25120067690668,101.37240958761464
1999-11-01,,101.16958403489542,103.30330330330331,104.51152224625832,101.65391232223617
1999-12-01,,101.4272315324376,103.30330330330331,104.77768062209769,101.87196464612866
2000-01-01,,101.5843061033076,103.30330330330331,104.9399438424559,102.25340932329705
2000-02-01,,101.66905856960437,103.30330330330331,105.0274959397715,102.40221725635294
2000-03-01,,101.96964731673692,103.30330330330331,105.3380140449174,102.44588714363063
2000-04-01,,102.2453753404224,103.30330330330331,105.62285020151745,102.86812678803261
2000-05-01,,102.10186116415987,103.003003003003,105.16798312104156,102.28483357429283
2000-06-01,,102.30526708327213,103.003003003003,105.37749732601303,102.6666719048244
2000-07-01,,102.439740996463,103.003003003003,105.51600949485527,102.2904737781306
2000-08-01,,102.46234165414214,102.70270270270272,105.23159413128114,102.65529594497403
2000-09-01,,102.66461754037041,103.003003003003,105.74763908812929,102.54110916695964
2000-10-01,,102.65105714576295,102.70270270270272,105.42541004159438,102.6381938979128
2000-11-01,,102.78779112472174,102.70270270270272,105.565839533498,102.67396040481893
2000-12-01,,102.82395217700835,102.10210210210211,104.98541663718571,102.81356472850452
2001-01-01,,102.81152181528483,102.70270270270272,105.59021159407631,102.80316645077438
2001-02-01,,102.75841026973885,102.10210210210211,104.91849697210573,102.73319973235661
2001-03-01,,102.68947826381746,102.10210210210211,104.84811594503887,102.60371462319074
2001-04-01,,102.44426112799883,102.10210210210211,104.59774409465345,102.32806215168738
2001-05-01,,102.32334760941544,102.10210210210211,104.4742888504542,101.94978250990185
2001-06-01,,102.09734103262404,102.10210210210211,104.2435313846612,101.78755643935173
2001-07-01,,101.97303741538879,102.10210210210211,104.11661477847505,101.70698564789409
2001-08-01,,101.79901235125944,101.8018018018018,103.63322879002087,101.24871889717961
2001-09-01,,101.51650413027018,101.50150150150151,103.04077596405803,101.46671145478878
2001-10-01,,101.20009492276225,101.20120120120121,102.41571167859125,101.09259773197785
2001-11-01,,100.84413456431582,101.50150150150151,102.35831075897521,100.93681439898295
2001-12-01,,100.72322104573243,101.50150150150151,102.23558172209476,100.77685197244625
2002-01-01,,100.7107906840089,101.20120120120121,101.92052991144448,100.1853265855598
2002-02-01,,100.64976890827523,101.50150150150151,102.16102669969078,100.81105513567046
2002-03-01,,100.59778739561321,101.8018018018018,102.41036014148011,100.89635606349788
2002-04-01,,100.42376233148384,101.8018018018018,102.23319949060968,100.94781153099139
2002-05-01,,100.2519973331224,101.8018018018018,102.05833962741289,101.21989464333447
2002-06-01,,100.1491643406823,101.8018018018018,101.95365378826217,101.11878637189852
2002-07-01,,99.98078944097273,101.50150150150151,101.48200249564199,100.89978952629315
2002-08-01,,99.9107274021674,101.8018018018018,101.71092068869294,101.29207809058633
2002-09-01,,99.89716700755991,101.8018018018018,101.6971159626511,101.56952051734716
2002-10-01,,99.98078944097273,101.50150150150151,101.48200249564199,101.44284243412147
2002-11-01,,99.92428779677489,101.50150150150151,101.42465247840815,101.15628231403697
2002-12-01,,99.72427197631451,101.50150150150151,101.22163341740031,101.25413515318587
2003-01-01,,99.76947329167278,101.20120120120121,100.96790540328449,101.132893968529
2003-02-01,,99.62369904964234,100.90090090090091,100.52120985189137,101.08749112381294
2003-03-01,,99.27677895426757,101.20120120120121,100.4692928155801,101.07882526862552
2003-04-01,,99.24400800063282,100.90090090090091,100.13809816280069,101.07005898531337
2003-05-01,,99.22140734295368,101.20120120120121,100.41325607980598,101.01351526706712
2003-06-01,,99.19880668527455,100.90090090090091,100.09248962838512,101.18616864150984
2003-07-01,,99.17168589605959,100.90090090090091,100.06512450773579,100.89318754379892
2003-08-01,,99.23270767179325,101.20120120120121,100.42469214833132,100.97503124886786
2003-09-01,,99.36718158498412,100.90090090090091,100.2623814190831,101.0875002018615
2003-10-01,,99.45193405128089,101.20120120120121,100.64655187772271,101.33950074728521
2003-11-01,,99.52877628738996,101.50150150150151,101.02320235777118,101.74122500740445
2003-12-01,,99.61352875368674,100.90090090090091,100.51094793164788,101.85730919263696
2004-01-01,,99.71297164747494,101.20120120120121,100.91072506065784,102.14203317439103
