year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995-01-01,Less than 25,27.749634,1.8386555,11.225475,1.9354268,1.0838391,2.5160549,0.38708535,0.19354267,1.1612561,3.8708537,2.3225121,3.8708537,2.3225121,1.5483414,1.9354268,11.419018,52.256523,8.7094202,32.902256,5.8062806,1.9354268,5.8062806,0.075481646,11.999646,90.965057,19.354267,10.257762,5.0708184,3.0966828,2.9031403,90.965057,19.354267,11.999646,9.6771336,1.9354268
1995-01-01,25-49.9,55.499268,54.811287,94.44883,15.676957,2.7095976,9.6771336,1.1612561,3.8708537,3.4837682,6.773994,6.580451,16.451128,13.935073,2.9031403,9.6771336,80.126671,96.771339,16.64467,54.191952,13.547988,14.515701,9.6771336,13.547988,40.643963,85.352325,36.773109,11.612561,5.8062806,2.7095976,3.6773109,85.158783,13.547988,12.386731,6.773994,2.5160549
1995-01-01,50-74.9,69.374084,184.09779,250.44423,48.38567,4.8385668,19.354267,1.9354268,19.354267,9.2900486,19.354267,9.6771336,21.289696,31.740999,8.3223352,22.063866,196.8329,164.51128,21.289696,65.804512,21.676781,29.031403,19.354267,57.095089,70.197929,102.57762,48.38567,11.419018,4.4514818,2.9031403,3.8708537,102.57762,23.225122,13.74153,5.3224239,3.4837682
1995-01-01,75-89.9,83.248901,429.10349,499.53366,162.18877,12.677046,29.031403,2.9031403,38.708534,19.354267,40.643963,13.547988,48.38567,67.739937,17.41884,58.062805,328.44193,247.73463,27.289518,96.771339,76.642899,145.15701,21.289696,125.80274,67.256081,96.771339,48.38567,13.935073,19.354267,2.7095976,5.8062806,98.706764,23.225122,13.547988,9.2900486,3.0966828
1995-01-01,90-100,156.58722,1324.5093,1467.8276,627.07831,37.740822,67.739937,5.2256522,135.47987,96.771339,156.76958,32.902256,228.38036,193.54268,51.869438,251.79903,768.36444,358.05396,39.289165,243.86377,193.54268,522.56525,48.38567,312.57144,143.60867,145.15701,116.12561,15.096329,15.483415,2.7095976,17.41884,145.15701,29.031403,14.322159,6.773994,5.8062806
1998-01-01,Less than 25,29.568905,0.91166669,10.848833,1.8598,1.094,2.7349999,0.36466667,0.18233334,1.2763333,2.7349999,2.188,10.028334,3.829,0.91166669,3.2820001,11.669333,72.933334,8.9343338,72.933334,4.5583334,2.5526667,1.8233334,0.91166669,15.188367,103.01833,122.16333,14.586667,1.8233334,2.8808668,2.7349999,103.01833,9.1166668,12.763333,18.233334,2.0056667
1998-01-01,25-49.9,55.441696,59.878265,111.041,18.926201,3.0996666,11.304667,0.91166669,5.2876668,5.4699998,10.94,9.1166668,18.233334,14.769,2.7349999,11.851666,95.178001,109.4,15.680667,54.700001,18.233334,12.763333,9.1166668,18.233334,52.584934,100.28333,52.876667,14.222,5.4699998,3.0996666,3.6466668,100.28333,21.879999,14.732533,7.2933335,2.9173334
1998-01-01,50-74.9,73.922256,220.18573,301.944,78.403336,8.7519999,27.35,1.8233334,18.233334,14.586667,26.438334,12.763333,38.290001,51.053333,10.94,45.583332,214.05933,175.03999,23.338667,63.816666,41.936668,65.639999,14.586667,61.993332,83.9645,107.57667,41.936668,16.227667,5.4699998,3.2820001,9.1166668,109.4,20.056667,16.41,12.398666,2.9173334
1998-01-01,75-89.9,103.49117,566.92902,661.87,264.93033,19.145,45.583332,3.6466668,41.936668,49.23,67.463333,18.233334,45.583332,109.4,10.94,125.62767,397.66901,255.26666,28.808666,145.53847,82.050003,136.75,27.35,145.86667,118.51667,127.63333,109.4,18.233334,2.3703334,2.7349999,10.94,125.81,36.466667,18.233334,6.9286666,12.216333
1998-01-01,90-100,160.78091,1641.547,1788.3253,846.57367,40.569168,80.226669,3.6466668,182.33333,158.63,200.56667,36.466667,227.91667,233.38667,45.583332,443.98166,944.48669,455.83334,42.301334,291.73334,227.91667,455.83334,100.28333,455.03836,176.86333,182.33333,131.28,26.985332,18.233334,3.4278667,36.466667,182.33333,32.82,21.879999,14.586667,51.053333
2001-01-01,Less than 25,32.714169,2.0088754,13.727314,2.1762815,1.0881407,2.5110941,0.33481255,9.207345,2.5110941,3.3481255,3.0133128,8.3703136,3.3481255,1.6740627,3.3481255,13.559908,80.355011,10.546596,25.110941,3.6829381,5.1895943,6.6962509,0.033481255,14.648049,92.073448,13.392502,14.062127,0.9039939,2.6785004,3.3481255,93.747513,18.41469,11.718439,15.401377,2.3436878
2001-01-01,25-49.9,58.541145,68.636574,126.05692,17.661362,3.6829381,8.3703136,0.7533282,50.221882,5.3570008,8.3703136,8.3703136,16.740627,12.55547,4.5199695,11.718439,105.96817,117.18439,19.586535,33.481255,15.066565,10.044376,16.740627,21.762815,63.99942,95.421577,33.481255,15.568784,3.0133128,3.1807191,2.0088754,95.421577,20.088753,15.401377,8.3703136,3.6829381
2001-01-01,50-74.9,86.08992,264.3345,365.28049,92.106934,9.207345,18.41469,1.6740627,11.885845,13.894721,25.110941,15.903596,36.82938,50.221882,7.5332823,50.221882,243.57613,200.88753,25.445753,83.70314,50.221882,68.636574,16.740627,77.006889,100.44376,113.83627,78.680946,16.740627,13.05769,3.3481255,6.6962509,115.51033,16.740627,15.552043,13.392502,3.6829381
2001-01-01,75-89.9,117.08229,722.27435,853.43719,341.8436,22.767254,33.481255,3.3481255,33.481255,41.85157,63.614384,18.41469,117.18439,133.92502,16.740627,192.51721,472.08569,334.81256,31.807192,150.66565,83.70314,167.40628,26.785004,180.79878,133.92502,143.96939,50.221882,20.088753,20.494587,3.3481255,11.718439,150.66565,31.807192,18.41469,14.062127,5.0221882
2001-01-01,90-100,211.7812,2204.4058,2427.0562,1200.303,62.861057,66.962509,3.3481255,154.01378,217.62816,249.43535,50.221882,334.81256,334.81256,58.592197,783.46136,1198.6289,585.92194,48.213005,355.73834,354.90131,669.62512,66.962509,574.20349,215.95409,229.34659,130.57689,20.088753,33.481255,3.3481255,50.221882,234.36879,31.807192,20.088753,23.436878,12.722877
2004-01-01,Less than 25,32.26413,2.6711669,12.098815,1.5869874,0.80135012,3.1425493,0.47138241,,2.9854219,3.1425493,1.2570198,0.78563732,4.7138243,1.0213286,3.1425493,11.627433,102.13286,8.7991381,5.9708438,3.9281867,3.1425493,4.7138243,1.5712746,17.362585,111.5605,39.281868,16.341257,0.45566967,2.796869,4.7138243,117.8456,23.56912,13.984344,15.712747,3.9281867
2004-01-01,25-49.9,58.075432,68.507576,132.77271,15.477056,3.1425493,9.4276485,0.78563732,20.426571,5.4994612,11.627433,6.2850986,14.769982,18.383913,3.1425493,12.570197,113.13177,133.55835,18.855297,39.281868,23.333429,11.156051,10.998922,24.669012,69.45034,117.8456,40.853142,14.612855,1.5712746,3.1425493,3.1425493,117.8456,37.710594,13.512962,11.78456,2.5140395
2004-01-01,50-74.9,82.273529,268.84509,404.91748,75.248344,9.0662546,17.284021,1.5712746,23.56912,12.570197,25.140394,7.8563733,31.425493,53.42334,7.8563733,41.717342,296.02814,251.40395,27.497307,102.13286,37.710594,69.136086,15.712747,105.74679,141.41472,152.41365,80.292137,20.426571,12.41307,3.9281867,6.2850986,152.41365,26.71167,20.426571,15.712747,4.0853143
2004-01-01,75-89.9,120.99048,801.19293,945.26312,318.96875,25.140394,48.709515,2.6711669,39.281868,31.425493,81.706284,15.712747,78.563736,152.41365,10.998922,149.27109,566.91589,392.81866,35.667934,157.12747,116.27433,157.12747,39.281868,228.46333,172.84021,179.12532,157.12747,20.426571,34.568043,4.7138243,7.8563733,183.83914,36.139317,20.426571,12.570197,10.998922
2004-01-01,90-100,225.84889,2246.1372,2470.9866,1145.4907,66.779175,72.278633,3.9281867,161.84129,171.26894,259.26031,31.425493,196.40933,421.10162,62.850986,612.79712,1425.9318,707.07361,47.923878,510.66428,392.81866,785.63733,125.70197,766.78204,302.15613,292.25708,227.83482,27.025925,78.563736,4.8709517,31.425493,293.82837,59.708439,26.71167,11.78456,31.425493
2007-01-01,Less than 25,33.84798,1.8746109,11.591105,2.0034008,1.0017004,2.8620014,0.71550035,1.4310007,1.4310007,3.5775015,1.7172008,12.592806,4.2930021,1.7172008,2.9192414,12.163506,128.79005,9.8739042,18.603008,5.7240028,0.71550035,1.8603009,1.4310007,17.028908,151.68607,52.947025,16.313408,1.4310007,2.1465011,7.1550031,151.68607,48.654022,13.594506,17.172009,3.0051014
2007-01-01,25-49.9,58.866055,77.574547,154.90582,19.175409,2.8620014,10.017005,1.0017004,0.071550034,4.2930021,12.879005,4.2930021,20.03401,21.46501,4.2930021,12.020406,137.87691,143.10007,18.603008,42.930019,35.775017,17.172009,10.732505,32.913013,91.870239,120.20406,105.89405,18.603008,2.8620014,4.0068016,5.5809026,121.63506,20.03401,17.172009,17.172009,3.0051014
2007-01-01,50-74.9,80.940826,315.66443,435.91141,86.14624,8.6575537,21.46501,1.7172008,27.189013,8.5860043,35.775017,9.3015041,71.550034,71.550034,14.310006,44.361019,327.55606,286.20013,25.185612,85.860039,57.240025,71.550034,18.603008,116.62656,138.96448,148.82407,103.03204,20.03401,6.0102029,5.1516023,7.1550031,155.97906,27.189013,17.172009,14.310006,7.1550031
2007-01-01,75-89.9,117.73211,818.8186,985.38702,311.95813,21.99448,35.775017,2.8620014,57.240025,28.620012,71.550034,21.46501,114.48005,171.72008,28.620012,134.15631,628.20929,450.7652,31.338915,214.6501,114.48005,143.10007,42.930019,274.75214,181.73708,183.16809,134.51407,17.172009,14.310006,5.7240028,7.1550031,174.58208,42.930019,17.172009,17.172009,6.1533027
2007-01-01,90-100,226.63431,2714.8945,3018.6958,1107.5945,66.112228,71.550034,5.0085025,237.54611,178.87508,386.37018,42.930019,226.0981,453.341,71.550034,634.79187,1659.9608,799.92938,45.076519,608.17529,381.61926,872.9104,93.015045,967.64264,294.78613,257.58011,236.11511,24.327011,61.533028,7.1550031,21.46501,283.33813,60.102028,21.46501,27.189013,13.308306
2010-01-01,Less than 25,31.922314,0.0,10.038577,1.4477403,0.88913107,2.0486891,0.27315855,,1.3657928,2.0486891,2.0486891,12.292135,6.8289638,1.3657928,3.2505867,12.701873,163.89513,9.4239702,81.947563,4.5071163,1.6389513,6.8289638,-8.1947565,27.862173,193.94257,150.2372,18.028465,2.5950062,2.5950062,3.4144819,188.4794,76.484398,12.155556,21.852684,5.0534334
2010-01-01,25-49.9,51.353287,44.115105,94.348961,10.653184,2.3218477,7.5118604,0.75118601,13.657928,3.4144819,6.8289638,4.2339578,13.657928,16.389513,4.0973783,8.1947565,81.537827,129.75031,16.389513,30.047441,17.072409,15.843196,6.8289638,9.5605497,75.118599,124.28714,54.63171,14.286192,1.7755306,2.7315855,3.4144819,124.28714,24.58427,12.155556,13.657928,3.4144819
2010-01-01,50-74.9,74.948044,214.15631,327.24396,61.597252,7.1021223,19.121099,0.81947565,47.802746,8.8776531,27.315855,7.921598,40.973782,55.997501,6.8289638,31.413233,247.2085,204.86891,24.037952,68.289635,40.973782,54.63171,17.755306,57.883663,117.32159,137.94507,71.021225,17.755306,6.8289638,4.0973783,8.1947565,136.57927,27.315855,15.023721,16.389513,5.0534334
2010-01-01,75-89.9,101.31865,655.47125,790.79401,273.15854,19.394257,34.144817,1.7755306,68.289635,34.144817,80.581772,17.755306,95.605492,181.65044,13.657928,122.92135,485.94907,341.44818,31.140076,163.89513,88.776527,170.72409,28.681648,166.62946,137.94507,143.40823,121.55556,18.438202,15.023721,4.6436954,13.657928,143.40823,34.144817,15.023721,16.389513,5.7363296
2010-01-01,90-100,222.06827,2545.5645,2843.5806,1214.8727,82.767044,88.776527,4.0973783,300.4744,150.2372,334.61923,40.973782,204.86891,564.07239,98.337082,599.58301,1521.9028,733.43073,45.071159,478.02747,334.61923,819.47565,68.289635,543.58551,318.22971,296.37701,256.76904,24.58427,40.973782,6.8289638,34.144817,289.54807,102.43446,21.852684,19.121099,20.486891
2013-01-01,Less than 25,29.718328,0.0,9.3425941,1.272833,0.76369983,3.5639324,0.63641649,,1.9092495,3.1820827,1.4001163,19.092495,6.1095986,1.272833,3.1820827,10.691797,127.2833,9.1643982,21.638163,1.272833,5.4731822,3.8184991,-7.6369982,28.384176,154.0128,95.462479,20.365328,1.1455498,2.6729493,3.1820827,154.0128,50.913322,12.219197,25.456661,3.8184991
2013-01-01,25-49.9,49.099846,39.916042,79.552063,10.182664,2.4183829,10.182664,0.70005816,0.063641652,6.3641653,8.2734146,4.7094822,14.001163,15.273996,3.8184991,7.8279233,62.36882,108.19081,16.674112,31.820826,8.909831,12.728331,6.3641653,7.6369982,42.258057,124.73764,34.366493,15.273996,3.8184991,1.9092495,2.545666,124.73764,31.820826,12.728331,15.273996,4.0730658
2013-01-01,50-74.9,71.065567,214.12871,309.42572,64.787201,7.6369982,11.455498,1.272833,25.456661,12.728331,26.729494,7.6369982,44.549156,66.187317,9.9280977,35.639324,228.7281,190.92496,22.147295,89.098312,31.820826,35.639324,19.092495,44.55043,105.64514,127.2833,76.36998,17.819662,10.819081,3.6912158,5.091332,127.2833,25.456661,16.546829,16.801395,4.3276324
2013-01-01,75-89.9,111.1207,642.88251,801.88483,303.06155,24.565678,31.820826,2.545666,10.182664,25.456661,91.643982,17.819662,127.2833,210.01746,12.728331,133.64748,453.51041,318.20825,30.547993,168.01396,95.462479,127.2833,19.092495,118.43711,154.39465,168.01396,101.82664,21.638163,34.366493,3.1820827,12.728331,175.65096,31.820826,20.365328,19.728912,5.091332
2013-01-01,90-100,233.87032,2382.2344,2663.6323,1194.0447,82.734146,63.641651,4.4549155,272.38626,190.92496,392.03256,38.18499,300.38861,572.77484,50.913322,633.99817,1271.5602,636.4165,42.00349,477.31238,292.75159,890.98315,89.098312,486.22223,267.29495,280.02325,252.02094,22.910995,38.18499,5.091332,21.638163,280.02325,42.00349,20.365328,23.165562,8.782548
2016-01-01,Less than 25,31.232649,0.12333709,8.880271,1.2333709,0.88802707,4.0701241,0.30834273,,2.0967305,4.9334836,1.356708,4.9334836,5.3034949,0.86335963,2.5900788,11.347013,131.97069,9.990304,12.333709,3.7001128,2.4667418,2.4667418,1.2210371,26.011793,127.0372,12.333709,27.134161,0.98669672,1.8500564,2.4667418,129.50395,24.667418,14.800451,30.834272,3.8234499
2016-01-01,25-49.9,51.221542,49.236168,95.610916,12.358377,2.7380834,6.1668544,0.61668545,6.5368657,3.8234499,9.4969559,4.9334836,37.001129,18.500565,4.3167982,9.8669672,75.235626,111.00338,16.897182,44.401352,7.4002256,12.333709,9.2502823,12.087035,51.801579,102.36979,48.101467,18.500565,2.3434048,2.4667418,3.0834272,102.36979,20.967306,13.56708,19.733934,3.1450958
2016-01-01,50-74.9,79.955582,236.86888,345.97287,76.715668,9.2502823,19.733934,0.98669672,65.36866,8.6335964,37.001129,9.8669672,61.668545,64.135284,7.4002256,36.384441,246.67418,208.43968,24.667418,80.169113,29.600903,38.234497,19.857271,53.03495,102.36979,130.73732,78.935738,19.733934,3.0834272,3.7001128,8.5102596,133.20406,38.234497,16.033821,18.500565,4.8101463
2016-01-01,75-89.9,112.43754,746.18939,916.39459,350.15399,29.107553,30.834272,2.4667418,61.668545,34.534386,117.17023,14.800451,123.33709,244.20744,22.200676,151.58128,504.20203,367.54453,30.710936,197.33934,98.66967,123.33709,24.667418,136.90417,139.37091,177.60541,123.33709,19.733934,14.800451,3.7001128,12.333709,183.77226,37.001129,17.267193,18.500565,5.6735063
2016-01-01,90-100,266.10217,2943.4397,3206.5176,1598.572,97.436302,67.835403,3.7001128,476.08118,246.67418,678.354,55.50169,325.60992,778.25702,61.668545,804.77454,1480.045,740.02252,44.771362,463.13077,415.646,863.35962,55.50169,646.90302,283.67532,246.67418,214.60654,27.750845,96.202934,5.3034949,49.334835,293.54227,61.668545,23.434048,32.067642,43.16798
2019-01-01,Less than 25,34.227177,0.35935363,10.201007,1.5997033,1.0432848,2.3184106,0.23184106,0.034776159,0.81144369,3.4776158,1.7388079,0.46368212,5.4482651,1.1592053,2.7241325,11.244291,162.28874,9.5054836,25.502516,9.2736425,1.2751259,2.3184106,1.1592053,23.71734,162.28874,28.980133,25.502516,1.0432848,1.970649,2.3184106,162.28874,22.0249,11.592053,37.09457,3.4776158
2019-01-01,25-49.9,54.291386,66.770226,107.11057,13.006284,3.4776158,2.8980134,0.57960266,0.11592053,3.4776158,9.2736425,4.6368213,37.09457,22.0249,3.3616953,10.085086,90.070251,127.51258,16.228874,46.368214,11.592053,17.388079,9.2736425,20.286093,48.988014,119.39815,32.457748,18.547285,1.970649,2.5966198,3.4776158,120.55735,24.343311,15.069669,19.70649,3.2457747
2019-01-01,50-74.9,81.43708,259.89383,374.43491,70.711525,11.01245,17.388079,0.61437881,3.4776158,11.592053,37.09457,10.432848,38.253777,67.929428,4.8686624,35.935364,284.00531,231.84106,23.184107,81.144371,41.731392,45.209007,12.751258,72.798096,116.15237,144.90067,112.44292,19.70649,4.6368213,3.5355761,7.882596,150.69669,25.502516,16.228874,23.184107,5.7960267
2019-01-01,75-89.9,118.02475,757.07697,937.44934,348.92081,31.252174,34.776157,1.1592053,69.552315,34.776157,92.736427,22.0249,115.92053,222.56741,11.592053,152.78326,521.6424,376.74173,29.791576,207.49774,115.92053,139.10463,24.343311,144.90067,154.52206,192.42809,126.35338,20.865696,32.457748,4.6368213,12.751258,208.65695,26.661722,19.70649,16.808477,6.0278673
2019-01-01,90-100,273.81741,3012.0791,3289.8247,1552.1759,92.736427,115.92053,2.4343312,695.52319,236.47787,579.60266,46.368214,463.68213,811.44373,62.597088,905.91895,1465.2355,695.52319,43.354279,492.66226,333.27151,987.64294,69.552315,598.14996,288.64212,292.11972,278.20926,23.184107,34.776157,7.1870728,45.209007,293.27893,59.119469,20.865696,23.184107,26.661722
2022-01-01,Less than 25,34.58918,3.471,12.7,1.6,1.0,2.0,0.40000001,,0.94999999,1.2,1.2,7.0,6.0,2.0,2.01,15.0,88.0,13.0,10.0,13.0,2.7,2.0,0.28,16.5,125.0,100.0,20.0,1.5,1.8,2.5,125.0,,13.0,27.0,1.4
2022-01-01,25-49.9,59.45015,93.400002,165.89999,18.0,4.3800001,15.0,1.0,,1.4,19.0,5.0,30.0,22.379999,10.0,12.2,137.7,169.0,23.200001,49.0,20.0,10.0,5.5,38.0,82.800003,130.0,60.0,19.0,1.8,2.5999999,4.0,130.0,17.0,14.0,19.0,2.4000001
2022-01-01,50-74.9,83.230209,356.89999,473.10001,93.400002,13.0,20.0,1.8,25.0,8.0,44.0,6.0,90.0,80.0,10.0,39.0,363.20001,300.0,31.0,120.0,50.0,76.0,15.0,128.0,125.0,142.0,58.0,19.0,2.0,3.0,4.3000002,144.0,27.0,16.0,22.0,2.8499999
2022-01-01,75-89.9,140.51854,1036.3,1217.4,480.5,41.500999,40.0,3.0,40.0,30.0,138.0,20.0,135.0,269.0,13.0,198.02499,686.0,500.0,42.0,240.0,185.0,105.0,24.0,248.0,175.0,191.0,113.0,24.0,33.0,3.3,14.0,199.0,27.0,21.0,40.0,3.5
2022-01-01,90-100,301.5744,3795.0,4170.0298,1939.05,128.0,68.0,8.0,396.0,313.0,600.0,50.0,350.0,900.0,70.0,1048.0,1841.0,900.0,62.799999,575.0,430.0,1000.0,40.0,923.0,306.0,317.0,300.0,22.1,367.0,5.1300001,77.0,336.0,48.0,21.0,41.0,6.0
