date,value
1989-01-01,53.62198826918439
1989-04-01,56.506885915170976
1989-07-01,60.38165468703796
1989-10-01,62.941933418805405
1990-01-01,61.430570328489694
1990-04-01,63.401374851526064
1990-07-01,55.85730904536921
1990-10-01,61.622582900760406
1991-01-01,68.82328502523208
1991-04-01,68.12153555793236
1991-07-01,72.21141780736029
1991-10-01,82.11088382530667
1992-01-01,83.72277177580786
1992-04-01,83.58972564948724
1992-07-01,86.39786467478288
1992-10-01,95.93602930847676
1993-01-01,97.58950254482998
1993-04-01,97.237719083418
1993-07-01,98.16006582336637
1993-10-01,98.00490481737374
1994-01-01,93.89449099985708
1994-04-01,90.40222202097988
1994-07-01,92.6375150839046
1994-10-01,89.911013634192
1995-01-01,94.23956621410768
1995-04-01,98.59986732281146
1995-07-01,103.0919821859078
1995-10-01,106.9188826243001
1996-01-01,109.41494299871472
1996-04-01,112.4457557929774
1996-07-01,112.1051867923245
1996-10-01,107.9476890400699
1997-01-01,104.8160246728842
1997-04-01,115.7096072871964
1997-07-01,119.4296183464337
1997-10-01,116.3786206135741
1998-01-01,127.3663638353406
1998-04-01,127.7884058072941
1998-07-01,118.5534480594406
1998-10-01,132.7459852490029
1999-01-01,135.4745261407728
1999-04-01,142.7533557854139
1999-07-01,136.9655773302977
1999-10-01,153.060523792777
2000-01-01,161.5403459040935
2000-04-01,151.3040816735761
2000-07-01,143.9945456182388
2000-10-01,124.298134496743
2001-01-01,114.2806868967768
2001-04-01,120.8366450436024
2001-07-01,105.6213950428922
2001-10-01,119.7665462894754
2002-01-01,119.1294982732891
2002-04-01,106.5320669987829
2002-07-01,92.25358565129298
2002-10-01,93.307852386764
2003-01-01,89.17753855662187
2003-04-01,98.61455253624248
2003-07-01,102.4764370988548
2003-10-01,107.3555079534698
2004-01-01,105.7059962889443
2004-04-01,103.93301548857
2004-07-01,98.21680671308116
2004-10-01,102.9544833821645
2005-01-01,100.7829921783269
2005-04-01,100.2909151957724
2005-07-01,99.81472294724152
2005-10-01,95.85721632616068
2006-01-01,98.83076042309482
2006-04-01,92.86650372328724
2006-07-01,92.7367414261108
2006-10-01,94.63374698363482
2007-01-01,95.8553462103987
2007-04-01,97.21274225257454
2007-07-01,97.61391391809312
2007-10-01,94.48657375330608
2008-01-01,94.23320997965692
2008-04-01,93.9169930901815
2008-07-01,90.43767631970384
2008-10-01,80.31413260420392
2009-01-01,76.34625691980625
2009-04-01,91.59791364292624
2009-07-01,99.86229289680676
2009-10-01,105.4330130729931
2010-01-01,107.380770387593
2010-04-01,95.49619738822456
2010-07-01,102.0232636343219
2010-10-01,122.1747855806831
2011-01-01,124.18811366054967
2011-04-01,123.8108658809213
2011-07-01,115.22933961739407
2011-10-01,121.9588616330757
2012-01-01,131.3800196534579
2012-04-01,129.2180184142354
2012-07-01,131.5351076120296
2012-10-01,129.4286620309281
2013-01-01,141.4972725531296
2013-04-01,141.80972429485618
2013-07-01,141.2387945729953
2013-10-01,147.4511914088177
2014-01-01,151.0976444969205
2014-04-01,151.46468835087077
2014-07-01,151.2049232238807
2014-10-01,156.7435111188967
2015-01-01,154.7076350736166
2015-04-01,151.55619627456772
2015-07-01,144.7653919179033
2015-10-01,151.8572522292202
2016-01-01,156.0580064334656
2016-04-01,154.88935213736391
2016-07-01,153.21450155859822
2016-10-01,154.5172844063465
2017-01-01,159.93459412418292
2017-04-01,152.86667264030248
2017-07-01,154.3404613021801
2017-10-01,157.35794212108328
2018-01-01,156.3672180082339
2018-04-01,160.2543126552315
2018-07-01,168.9557081575242
2018-10-01,151.73176665272828
2019-01-01,163.141517101537
2019-04-01,159.2067314111726
2019-07-01,159.17206332267162
2019-10-01,166.0904859200653
2020-01-01,143.0302291428545
2020-04-01,167.69101187033093
2020-07-01,175.8364051664737
2020-10-01,186.73272574234988
2021-01-01,190.8079318443298
2021-04-01,194.9555389799075
2021-07-01,187.1539876529257
2021-10-01,190.1390971712736
2022-01-01,184.715843818213
2022-04-01,161.604833862706
2022-07-01,156.93103462409928
2022-10-01,157.58740352445548
