date,value
1996-01-01,50.341879796524005
1996-02-01,50.30605963692491
1996-03-01,50.27497040882301
1996-04-01,50.4324038327065
1996-05-01,50.47694227933
1996-06-01,50.474211878084695
1996-07-01,50.45326957247261
1996-08-01,50.402198036553806
1996-09-01,50.322983431969305
1996-10-01,50.3117455439009
1996-11-01,50.2918168634664
1996-12-01,50.3166638181884
1997-01-01,50.166008027904994
1997-02-01,50.34660591872691
1997-03-01,50.2831792909749
1997-04-01,50.3093571427968
1997-05-01,50.308980292717095
1997-06-01,50.2962097536502
1997-07-01,50.3804686186773
1997-08-01,50.4214437700317
1997-09-01,50.463765208660604
1997-10-01,50.435247414844596
1997-11-01,50.4256670497086
1997-12-01,50.205922580408604
1998-01-01,50.4101923088362
1998-02-01,50.4233309612943
1998-03-01,50.490350373766304
1998-04-01,50.613573136235104
1998-05-01,50.466310689966
1998-06-01,50.5090986248141
1998-07-01,50.4182804544255
1998-08-01,50.3847779908152
1998-09-01,50.4508325181525
1998-10-01,50.47083651444551
1998-11-01,50.507723250744895
1998-12-01,50.530164753778195
1999-01-01,50.484302707014905
1999-02-01,50.50189897156619
1999-03-01,50.538093439666
1999-04-01,50.50115683066559
1999-05-01,50.573535413289704
1999-06-01,50.6293488010016
1999-07-01,50.5972778603346
1999-08-01,50.6488857431168
1999-09-01,50.558790131848994
1999-10-01,50.5242274703026
1999-11-01,50.5099455506129
1999-12-01,50.417273596889004
2000-01-01,50.499386981030305
2000-02-01,50.6136625215201
2000-03-01,50.458677186041
2000-04-01,50.4489548181899
2000-05-01,50.460187153027505
2000-06-01,50.430730511950195
2000-07-01,50.599486176388794
2000-08-01,50.5518385213527
2000-09-01,50.6002142151758
2000-10-01,50.670711286682
2000-11-01,50.6595400856666
2000-12-01,50.8281796812652
2001-01-01,50.7337665153572
2001-02-01,50.7100310338828
2001-03-01,50.7083099305936
2001-04-01,50.6410924965087
2001-05-01,50.671696238418896
2001-06-01,50.6389796717038
2001-07-01,50.6155234905482
2001-08-01,50.5687923230684
2001-09-01,50.5661825382411
2001-10-01,50.6238630986369
2001-11-01,50.735391193683895
2001-12-01,50.8122105011665
2002-01-01,50.77758930163429
2002-02-01,50.889552871492604
2002-03-01,50.822888812254995
2002-04-01,50.912527003004904
2002-05-01,50.908314927071
2002-06-01,50.8631511385187
2002-07-01,50.884752916043
2002-08-01,50.901951055247594
2002-09-01,50.92797325503759
2002-10-01,50.87678680962699
2002-11-01,50.834328259596695
2002-12-01,50.86398968847789
2003-01-01,50.8310299500968
2003-02-01,50.8840730724652
2003-03-01,50.860880125028395
2003-04-01,50.8762067997007
2003-05-01,50.6921575828645
2003-06-01,50.7534717228505
2003-07-01,50.7446153172017
2003-08-01,50.847271744159805
2003-09-01,50.9259926629132
2003-10-01,50.8652563125598
2003-11-01,50.8886044713132
2003-12-01,50.7913735375185
2004-01-01,50.8187512940214
2004-02-01,50.711079030633
2004-03-01,50.733717078241604
2004-04-01,50.788237777580406
2004-05-01,50.7901131451722
2004-06-01,50.7988630592102
2004-07-01,50.8758156811058
2004-08-01,50.82187861544279
2004-09-01,50.755721399169
2004-10-01,50.7856648996084
2004-11-01,50.687524424769904
2004-12-01,50.6526883462011
2005-01-01,50.7839185250046
2005-02-01,50.7662789284088
2005-03-01,50.823497613677404
2005-04-01,50.931174227251795
2005-05-01,50.7473119631101
2005-06-01,50.7995838587223
2005-07-01,50.60964528666601
2005-08-01,50.612286412400294
2005-09-01,50.4547606284324
2005-10-01,50.444182734979705
2005-11-01,50.6907364275348
2005-12-01,50.706869038852
2006-01-01,50.7093486653864
2006-02-01,50.733394965510605
2006-03-01,50.6725391228009
2006-04-01,50.6974761201382
2006-05-01,50.7807947281953
2006-06-01,50.811216981532105
2006-07-01,50.81455107074449
2006-08-01,50.7211158449251
2006-09-01,50.7540059238057
2006-10-01,50.682629090139194
2006-11-01,50.6101279553248
2006-12-01,50.596380548031405
2007-01-01,50.6212962331293
2007-02-01,50.6696447294074
2007-03-01,50.6990712980096
2007-04-01,50.65550245377089
2007-05-01,50.6960334705881
2007-06-01,50.6744054316365
2007-07-01,50.7741829356108
2007-08-01,50.8765765928743
2007-09-01,50.7661459808967
2007-10-01,50.6820557552181
2007-11-01,50.7096133853233
2007-12-01,50.813523250844604
2008-01-01,50.5398397691097
2008-02-01,50.5011390030505
2008-03-01,50.56774057057039
2008-04-01,50.578907406982296
2008-05-01,50.6022230976737
2008-06-01,50.542846976479105
2008-07-01,50.5245719164036
2008-08-01,50.5557485606398
2008-09-01,50.4505067941579
2008-10-01,50.511707666454996
2008-11-01,50.465845914549504
2008-12-01,50.407781768526604
2009-01-01,50.4199219247365
2009-02-01,50.276800219962105
2009-03-01,50.342066470964994
2009-04-01,50.3190579535169
2009-05-01,50.2975821130618
2009-06-01,50.3258622627323
2009-07-01,50.2562054350406
2009-08-01,50.213369352216
2009-09-01,50.22446088540819
2009-10-01,50.2951559309076
2009-11-01,50.312563626166394
2009-12-01,50.2179708324519
2010-01-01,50.0844744260223
2010-02-01,49.9196054763486
2010-03-01,49.8311939844585
2010-04-01,49.8366761016799
2010-05-01,49.7288180885747
2010-06-01,49.821356435188
2010-07-01,49.8080278121805
2010-08-01,49.8750134257678
2010-09-01,50.072839627738496
2010-10-01,50.0192696702707
2010-11-01,50.013918845626606
2010-12-01,49.97761548526
2011-01-01,49.983261423108
2011-02-01,50.0876278217225
2011-03-01,50.008050576235
2011-04-01,49.9963421587886
2011-05-01,50.000581117699504
2011-06-01,49.9294347204181
2011-07-01,49.8570981662064
