date,Demographics,Disabled/Ill,Discouraged,Family,Other,Retired,School
2003-05-01,-0.12634644905726114,-0.1877348559598122,-0.09062175328532862,-0.12197289615869522,0.019008254942794678,0.18014684319496155,-0.4362403259923058
2003-06-01,-0.13092805941899618,-0.18729623407125473,-0.08262347740431641,-0.11292460064093301,0.016943644732236862,0.18529333174228668,-0.46318882765869285
2003-07-01,-0.13399372498194376,-0.19475768009821515,-0.08247969672083855,-0.11112925906976123,0.014616580059131024,0.18532564863562584,-0.48000025562941984
2003-08-01,-0.13600836197535196,-0.20537447805205922,-0.08898444163302588,-0.11264576266209314,0.014354179923733112,0.18999790772795677,-0.5084145348519082
2003-09-01,-0.13612359762191772,-0.21228321517507176,-0.09520952589809895,-0.12254354854424854,0.018218415789306164,0.1811866958936057,-0.5357170632729926
2003-10-01,-0.1339788238207499,-0.2036148061354961,-0.10492079891264439,-0.1270289843281116,0.0191445850456754,0.16764781127373363,-0.5570642805347839
2003-11-01,-0.1351088285446167,-0.18995143473148346,-0.09295403336485242,-0.14839544892311096,0.01936475746333599,0.16324163104097034,-0.573235734676321
2003-12-01,-0.1369878649711609,-0.18681234990557094,-0.09791812238593911,-0.16398336738348007,0.016306325172384617,0.1613369521995387,-0.59029902331531
2004-01-01,-0.14724681774775186,-0.18242159858345985,-0.10218434035778046,-0.17782201369603534,0.017434637993574142,0.1580060149232545,-0.5964448830733695
2004-02-01,-0.15322864055633548,-0.19360138103365898,-0.09970986284315586,-0.1988851154843969,0.021716094731042745,0.166686593244473,-0.616645797466238
2004-03-01,-0.15710492928822836,-0.20786089201768299,-0.0991253027071557,-0.21135037144025226,0.027661285518358114,0.16586994752287865,-0.6285007577389474
2004-04-01,-0.16128122806549075,-0.23099705576896667,-0.10198575134078669,-0.2146276334921522,0.02533457785223925,0.168234140922626,-0.6383672511825957
2004-05-01,-0.16805976629257205,-0.2539722559352722,-0.10657928263147687,-0.2165598173936214,0.034617085475474596,0.17746668308973312,-0.6578928635766106
2004-06-01,-0.17799437046051028,-0.2711224059263859,-0.10142186656594276,-0.23944415152072906,0.04207391369466984,0.17583497489492084,-0.6647228728979822
2004-07-01,-0.18906245628992716,-0.27198465541005135,-0.09163310751318932,-0.2487068995833397,0.04620303322250641,0.18481295555830002,-0.6777344271540637
2004-08-01,-0.2029046416282654,-0.2853661465148125,-0.09328209174176072,-0.25672285507122705,0.04670878794665134,0.18929094076156616,-0.6690848153084512
2004-09-01,-0.21650691827138266,-0.30026740084091763,-0.09066445442537474,-0.24827166150013635,0.042999384459108114,0.19324018309513713,-0.6801071731994548
2004-10-01,-0.22798577944437665,-0.32745562493801117,-0.10064273762206244,-0.23623698701461215,0.043713444999108675,0.1975099866588912,-0.6708334665745492
2004-11-01,-0.23623009522755942,-0.34857212255398373,-0.1176169918229184,-0.22381767630577087,0.053200350763897064,0.20474682872494077,-0.6680219899863
2004-12-01,-0.24360517660776776,-0.37344712764024734,-0.12273183092474937,-0.2084661896030111,0.060262810438871384,0.2131250686943531,-0.6690601663043099
2005-01-01,-0.24656852086385092,-0.3921239636838436,-0.12641792806486296,-0.21071514735619257,0.05671222073336446,0.22368356585502625,-0.6745035294443364
2005-02-01,-0.2525051434834798,-0.4065680628021564,-0.131990946829319,-0.2173497031132383,0.06295338583489263,0.2233440987765789,-0.6647296094646054
2005-03-01,-0.26153971751530963,-0.4212693932155762,-0.13414902302126097,-0.23715198040008545,0.06047859787940979,0.23253268251816417,-0.6559403147548433
2005-04-01,-0.272593895594279,-0.43517050022880177,-0.14555755381782864,-0.24490635842084885,0.06946390494704247,0.24762374038497592,-0.6425970389197269
2005-05-01,-0.28273214896519977,-0.4366903565824032,-0.1400466077029705,-0.24780953923861215,0.06383548025041819,0.25009922683238983,-0.6294890462110438
2005-06-01,-0.2898906668027242,-0.44339606538414955,-0.16410304233431816,-0.24333211282889078,0.051176478154957294,0.27040354907512665,-0.6152353715151544
2005-07-01,-0.29667466878890986,-0.45995740219950676,-0.1762912143021822,-0.22340149929126163,0.04645040413985646,0.2817263205846152,-0.6106162598977485
2005-08-01,-0.30068854490915936,-0.45941897357503514,-0.17303751471141982,-0.20808186382055283,0.04271281262238824,0.2882825521131358,-0.6069509778171773
2005-09-01,-0.30592183272043866,-0.4555108956992626,-0.1678208665301404,-0.19876336057980915,0.04616628090540564,0.2972319101293883,-0.5974905099719758
2005-10-01,-0.31060030062993366,-0.4517812592287864,-0.15552236388127016,-0.1950389395157499,0.04621174496908986,0.305910874158144,-0.6066312547773118
2005-11-01,-0.3198663393656413,-0.44465987011790276,-0.14145762349168467,-0.19923821091651917,0.04113281999404228,0.3090836418171725,-0.61192048403124
2005-12-01,-0.32622665166854853,-0.4353725351393223,-0.1482411908606689,-0.19586036602656076,0.041152983127782705,0.313615364332994,-0.6140033869693675
2006-01-01,-0.335259735584259,-0.4369393301506843,-0.1514825038611889,-0.18552392721176147,0.04486339554811514,0.3197048169871173,-0.6204583216458555
2006-02-01,-0.34191856781641644,-0.4254307597875595,-0.147915134827296,-0.17484029134114643,0.036537220391134384,0.3269358227650323,-0.6230976277341442
2006-03-01,-0.3494411706924438,-0.41883131489157677,-0.13648116340239858,-0.16226153820753098,0.039962795563042164,0.3265797471006713,-0.6205072160810228
2006-04-01,-0.3544355432192485,-0.39918050169944763,-0.11506813267866778,-0.16578609744707773,0.030874166016777393,0.3270753038426242,-0.6359733485927181
2006-05-01,-0.3574118018150329,-0.39285747334361076,-0.10761972516775131,-0.16874435047308634,0.03071963631858432,0.33586329470078136,-0.6461440119892354
2006-06-01,-0.3608723481496175,-0.3862850678463783,-0.09323841271301125,-0.16076161215702722,0.0471168585742513,0.33809204275409366,-0.6731238526602583
2006-07-01,-0.3661712010701497,-0.38149822503328323,-0.08457684889435768,-0.15716633448998163,0.04663775519778335,0.34506985296805714,-0.67319911904633
2006-08-01,-0.3732229272524516,-0.3812908815840874,-0.08434054131309199,-0.15227645635604858,0.054915451134244564,0.3508533972005048,-0.6758352275937791
2006-09-01,-0.377372403939565,-0.3804716281592846,-0.07500923238694668,-0.1513433332244558,0.05420719583829248,0.35748813922206546,-0.6835711343834796
2006-10-01,-0.382441778977712,-0.3802469000220299,-0.07207873277366161,-0.14882168422142694,0.05834283462415135,0.3730945599575839,-0.6894982575128474
2006-11-01,-0.3885964552561442,-0.38363002240657806,-0.07503707893192768,-0.1272539918621387,0.053804491957028744,0.3918053892751536,-0.696281204000115
2006-12-01,-0.3966361284255981,-0.38375590617457966,-0.04917263674239325,-0.11241833368937204,0.05258673336356878,0.40789463867743825,-0.7098583038896318
2007-01-01,-0.4078999161720276,-0.38180121531089206,-0.0284750324984393,-0.10206556568543146,0.05425351361433661,0.4275875786940255,-0.7122286129742856
2007-02-01,-0.4198238253593445,-0.3886711783707142,-0.026767700910568237,-0.09442425022522638,0.053801992908120155,0.44445786625146866,-0.7121349529673653
2007-03-01,-0.42635401089986164,-0.3960710329314079,-0.022244810437162865,-0.08367293824752231,0.05505670948574937,0.45848075921336795,-0.72524263523519
2007-04-01,-0.4347383975982666,-0.40195432181159596,-0.028620489562551255,-0.07587037980556488,0.057538971304893494,0.4679081030189991,-0.7385106602062779
2007-05-01,-0.4421855012575785,-0.39899740368127823,-0.03972851360837626,-0.07200930267572403,0.06322513024012244,0.4766862529019513,-0.7496509545793133
2007-06-01,-0.45265456040700275,-0.40147195880611797,-0.03551044501364231,-0.076276995241642,0.0490056428437432,0.4832688719034195,-0.7368378962079682
2007-07-01,-0.45891255140304565,-0.4050898365676403,-0.030838263531526078,-0.0672563910484314,0.05351933650672436,0.4848695981005826,-0.7608839931587377
2007-08-01,-0.4642978310585022,-0.4065589668850098,-0.023120160525043953,-0.055690109729766846,0.053860122958819034,0.4841223669548831,-0.8082081408550339
2007-09-01,-0.4706005255381266,-0.40978283310929875,-0.020410198097427834,-0.05146544426679611,0.049636474189659,0.4859478523333869,-0.8158760300527015
2007-10-01,-0.4805470506350199,-0.41467156261205673,-0.0034825255473456274,-0.06609739114840885,0.045735365711152554,0.48664870361487056,-0.8351268091549473
2007-11-01,-0.4872466127077738,-0.42764504129687886,-0.0014287419617176056,-0.05818456411361694,0.05192145084341371,0.48683304339647293,-0.8470148934672275
2007-12-01,-0.49794365962346393,-0.4541443660855293,-0.013205967843532562,-0.0546709323922796,0.056012487038969994,0.4925546546777091,-0.8445416111499067
2008-01-01,-0.5020951231320699,-0.4641327696541939,-0.022756665324171532,-0.04824219892422388,0.05942534965773427,0.4999724216759205,-0.8512889811148243
2008-02-01,-0.5064904689788818,-0.4743431694805622,-0.01627473781506228,-0.037661753594875336,0.06178082354987657,0.5034580205877623,-0.8824283101906376
2008-03-01,-0.5118861794471741,-0.47508360197146793,-0.015189948802193154,-0.027334317564964294,0.06437647389248013,0.5123379329840341,-0.903284782543778
2008-04-01,-0.5202208956082662,-0.47631201644738574,-0.011165036509434456,-0.016159440080325105,0.06722875793154037,0.5210231368740401,-0.9061580368628102
2008-05-01,-0.5343958735466005,-0.4824882683654632,-0.0035773031413555145,0.0040980676809940775,0.07226306867475307,0.5194731056690216,-0.9014955566575127
2008-06-01,-0.5424256126085917,-0.47126800442735295,-0.007605335364739174,0.03006899108489325,0.07949203330402577,0.5230127523342767,-0.9233605427046614
2008-07-01,-0.5531892180442811,-0.46611204743385315,-0.015545931334296936,0.03801851222912411,0.07709848772113526,0.5349047482013702,-0.9190879606952267
2008-08-01,-0.5631431937217714,-0.4722897584239636,-0.016397594784697045,0.05265412231286337,0.07824349449947476,0.547501010199388,-0.8996604476124044
2008-09-01,-0.5734120806058248,-0.48104729503393173,-0.034143077209591866,0.06507113575935364,0.09076933298880852,0.5600120251377425,-0.8979690416405597
2008-10-01,-0.5801911155382792,-0.4874099666873608,-0.054922762016455406,0.0918656587600708,0.10183229654406512,0.5774417271216712,-0.8937567938119169
2008-11-01,-0.5822653571764628,-0.4898487900694217,-0.07867839497824525,0.1025817667444544,0.10808729566633701,0.5899540459116301,-0.9021471720188852
2008-12-01,-0.5825792749722799,-0.489604938775301,-0.10254966715971636,0.11514890938997269,0.10885786032304168,0.6029247927169004,-0.9103917982429262
2009-01-01,-0.5894904335339864,-0.4848700016736984,-0.12935378278295206,0.12502434353033642,0.10151308573161566,0.6094704692562423,-0.9196008089929815
2009-02-01,-0.5940203865369161,-0.48612865308920483,-0.1648291014134884,0.14592576771974564,0.10678338585421443,0.6182947816948094,-0.9151739223549762
2009-03-01,-0.5990371108055116,-0.5051870209475364,-0.2021542129417262,0.1593269407749176,0.10131673188880086,0.6287518888711929,-0.9007230866700406
2009-04-01,-0.6021653612454733,-0.5226336730023231,-0.24558507526914286,0.1783364141980801,0.10596011222029722,0.6503094608585038,-0.895563373342156
2009-05-01,-0.599519411722819,-0.5397655069828033,-0.2896546075741451,0.18634709219137768,0.10413261673723662,0.6829776490728059,-0.9051600005477662
2009-06-01,-0.6028398871421815,-0.5658486547569428,-0.32746819779276826,0.1999448984861374,0.10912574750060833,0.7067207867900529,-0.9056840402384596
2009-07-01,-0.6087789932886759,-0.5716200917959213,-0.36524703415731596,0.218467166026433,0.11682627179349458,0.7183743951221309,-0.9305253004034357
2009-08-01,-0.6176888942718507,-0.5808240734040737,-0.3924396354705093,0.22040978074073792,0.11765346474324667,0.7269908053179583,-0.9619906855126219
2009-09-01,-0.6277138988176981,-0.592255499213934,-0.4185134544968603,0.22787445535262396,0.11577853389705217,0.7353524677455425,-1.0105241400500136
2009-10-01,-0.6354376673698426,-0.6029527944823112,-0.4510727711021898,0.22714498142401318,0.10997888554508484,0.7305819230775037,-1.0495274327695365
2009-11-01,-0.648656984170278,-0.6219792490204181,-0.4667809698730705,0.2308556189139681,0.10180908720940351,0.7280572007099786,-1.0863146434227624
2009-12-01,-0.6624902288118998,-0.6335621389249955,-0.49409585384031174,0.22509582340717316,0.09787048135573662,0.7282284709314504,-1.137861609458923
2010-01-01,-0.6763607263565065,-0.6455550280710067,-0.5038341662536066,0.23691455523172955,0.09913222165778279,0.7311784351865449,-1.1878037514785929
2010-02-01,-0.6900176405906678,-0.6578319395581875,-0.5206668749451635,0.2438882365822792,0.09224071788291133,0.7454931425551572,-1.2292823133369284
2010-03-01,-0.7051587104797364,-0.6691690534353256,-0.5243278108537195,0.2499059463540707,0.09365020475039876,0.7631187482426562,-1.2729557231068602
2010-04-01,-0.7132326563199362,-0.6933949266870822,-0.5266888532787559,0.26986443748076727,0.08794942405074835,0.7721501092116037,-1.3092442105213804
2010-05-01,-0.7211426893870035,-0.721660815179348,-0.5164917868872487,0.2694912875692044,0.07806392386555672,0.7792660811295113,-1.3420401451488333
2010-06-01,-0.7269586126009623,-0.7439719823499527,-0.519512143606941,0.2573459098736439,0.07420117811610305,0.7866318803280592,-1.3897535856813183
2010-07-01,-0.7325559854507447,-0.7675684057176113,-0.5189642154922092,0.23263078182935715,0.06921333260834217,0.7924411911517382,-1.4193323596070213
2010-08-01,-0.7350494464238485,-0.7827592392762508,-0.5328640186538303,0.22924579679965973,0.059454018870989445,0.8012451386700072,-1.4322144445031872
2010-09-01,-0.7383142908414205,-0.7864303576449547,-0.5421228551616275,0.22773034870624542,0.05255284874389565,0.8022880336890617,-1.4365537557750931
2010-10-01,-0.7517347733179728,-0.7925685184697304,-0.5462407134473322,0.22814155866702368,0.047446500199536445,0.8007260505110025,-1.449396911387642
2010-11-01,-0.7631475726763407,-0.787315734972557,-0.556042247141401,0.2254933739701901,0.04880288615822792,0.8022047424068055,-1.4678505404541893
2010-12-01,-0.7734268903732301,-0.783514541884264,-0.5655510195841396,0.2299927795926724,0.0454005474845568,0.8043670250723758,-1.479653036221861
2011-01-01,-0.7859627405802408,-0.8043324264387284,-0.584054986635844,0.22699497640132904,0.0485369935631752,0.8066379930824041,-1.4854975510388604
2011-02-01,-0.8000065883000692,-0.8189479199548568,-0.6000028302272165,0.2145521342754364,0.04984650295227766,0.8048543240875006,-1.4895435888320199
2011-03-01,-0.8149648706118267,-0.8347497632106151,-0.6131359686454141,0.2167242889602976,0.047259560475746754,0.794750265777111,-1.5046666841953984
2011-04-01,-0.8330663045247396,-0.8483226721485462,-0.631808831046025,0.20426387588183026,0.053881946951150894,0.7847111827383437,-1.5342117131998139
2011-05-01,-0.8530100186665853,-0.8549194782972336,-0.6461504691590869,0.20374351491530707,0.06442357165118062,0.7735042522350946,-1.5627303315947456
2011-06-01,-0.8722116549809774,-0.8712787181138992,-0.6619840549925964,0.21357834339141846,0.06827489317705238,0.7643741865952811,-1.5819553130616741
2011-07-01,-0.8888016144434612,-0.8865339681506157,-0.6800231679032247,0.2220811943213139,0.07409217456976569,0.7603793094555535,-1.6090019450833397
2011-08-01,-0.9057124455769857,-0.9088556592663135,-0.685835365826885,0.22741022209326367,0.08356032582620776,0.7615587053199611,-1.639177417382597
2011-09-01,-0.9162972370783489,-0.9339181085427608,-0.6795089691877363,0.2224623536070185,0.08390155465652549,0.7725324171284833,-1.65531385379533
2011-10-01,-0.9224668145179749,-0.95673461134235,-0.6795739599814021,0.22041133294502835,0.0836408153797189,0.782559191187223,-1.6657635103911153
2011-11-01,-0.9342486659685771,-0.9759971251090374,-0.6813147415717447,0.20938211431105902,0.08545773259053624,0.7912533047298589,-1.6789352366079884
2011-12-01,-0.9457344810167949,-0.9936362194518242,-0.6779297099759185,0.1987614358464871,0.09296703307578957,0.790299940854311,-1.6802135699739056
2012-01-01,-0.9641657272974651,-1.0079461460312213,-0.6673127257575595,0.198599385718504,0.09312100398043788,0.7907977948586145,-1.6988551399360103
2012-02-01,-0.978851318359375,-1.0340863838791847,-0.6514671413848798,0.20715799182653427,0.09449992406492436,0.7846192456781864,-1.7011978197842827
2012-03-01,-0.9881362318992615,-1.0409782640635967,-0.6386307378609979,0.20164251327514648,0.09502085158601403,0.7816696539521217,-1.718317484483122
2012-04-01,-0.9990880886713664,-1.0518376715481281,-0.6268328987061975,0.18030243615309338,0.09305265654499328,0.7798615532616773,-1.7136712713787956
2012-05-01,-1.0065088669459026,-1.0527826845645905,-0.6226525797198217,0.18275845795869827,0.09136259322986007,0.7798188365995884,-1.718614296987652
2012-06-01,-1.0137433807055156,-1.0438791165749226,-0.6244138969729345,0.17006918787956238,0.09400640847161412,0.7857226456205049,-1.7111736504981918
2012-07-01,-1.0227531194686887,-1.0568606046338882,-0.621862957874934,0.1715551440914469,0.09095819744591915,0.7926546658078828,-1.7012228102733689
2012-08-01,-1.031990349292755,-1.0535433888435364,-0.639766516784827,0.17433191339174847,0.09506467807417118,0.7948270998895168,-1.7156619733820362
2012-09-01,-1.0458072026570637,-1.0513917542994022,-0.6615310907363889,0.19706621145208647,0.09727886645123363,0.7845508245130381,-1.721331709995865
2012-10-01,-1.0577529668807981,-1.0453002216915284,-0.6661891316374147,0.2045883797109127,0.10464253524939215,0.7835920279224715,-1.7146214998016758
2012-11-01,-1.0615830620129902,-1.0562928393483162,-0.6731749667475622,0.2083910939594107,0.09549680786828196,0.7799934906264148,-1.695068071906765
2012-12-01,-1.0612890124320982,-1.0743730391065274,-0.6775406654924152,0.22528634096185307,0.09379728386799491,0.7828706565002599,-1.6866160711894436
2013-01-01,-1.0457019011179607,-1.0785844797889386,-0.6826245381186407,0.20270636305212975,0.08669253438711166,0.7827560417354107,-1.6570498390744133
2013-02-01,-1.0319461425145466,-1.0700535029172897,-0.6995457534988725,0.18590399995446205,0.08146700371677673,0.780913233757019,-1.6549063070366783
2013-03-01,-1.0225385427474973,-1.075105120738348,-0.7156260311603544,0.1797056756913662,0.07507515062267578,0.7749360365172229,-1.6550365680207806
2013-04-01,-1.0162825385729473,-1.0766291059553623,-0.7164327427744863,0.1705549346903954,0.07390332175418735,0.7773703274627528,-1.6635213512927285
2013-05-01,-1.0179127256075542,-1.0793442217012252,-0.7204589899629352,0.14750383173425963,0.0705770721348623,0.7802828835944333,-1.6537219130744534
2013-06-01,-1.0193874438603718,-1.1052850944300499,-0.7162783760577438,0.1508687622845173,0.06676377961412072,0.7852778770029545,-1.6570633122076588
2013-07-01,-1.0190064708391826,-1.1140992244084682,-0.7065898428360622,0.14120591804385185,0.06438092871879542,0.7825736266871295,-1.656023769949873
2013-08-01,-1.0171969731648762,-1.1441715061664581,-0.6778231821954248,0.1273899960021172,0.0558956409804523,0.7797563448548317,-1.6440972530593472
2013-09-01,-1.0150000452995298,-1.1719379884501304,-0.653538294136524,0.11114024867614081,0.05460268585011363,0.7744263547162213,-1.6475336781392498
2013-10-01,-1.0102838277816772,-1.2084082079430427,-0.646111664051811,0.08852755029996207,0.05391358087460196,0.7627022452652454,-1.664537424221634
2013-11-01,-1.012090841929118,-1.2315843875209485,-0.6217016062388818,0.07264738281567862,0.05911478462318576,0.7555221828321614,-1.6897718577335281
2013-12-01,-1.0148555040359495,-1.2458850940068569,-0.6051021472861373,0.05610665927330594,0.04852595739066601,0.7416381811102233,-1.7139276334395008
2014-01-01,-1.0214745998382566,-1.2609967961907387,-0.6009191895524661,0.06522759795188904,0.04873256354282296,0.7248754613101482,-1.7448827158659688
2014-02-01,-1.0293165842692058,-1.278673143436512,-0.5772178682188194,0.07352692385514548,0.04658104541401065,0.7242071131865182,-1.770841345811884
2014-03-01,-1.0370433330535886,-1.2917480741937961,-0.560293688128392,0.0699215258161221,0.05055921307454503,0.7345461752265692,-1.766101783141493
2014-04-01,-1.0428910454114277,-1.2989664139846955,-0.552320387214422,0.06667052706082632,0.04709452235450351,0.7299745921045542,-1.7765927904595928
2014-05-01,-1.044297715028127,-1.3101021759212017,-0.5497296030322711,0.06725688775380423,0.045057277505596516,0.7315120194107294,-1.7853778942177696
2014-06-01,-1.0492851336797078,-1.318360771983862,-0.5262220433602731,0.050898268818855286,0.03396753842631972,0.7242212848116956,-1.7814671465506153
2014-07-01,-1.0520597298940022,-1.3312849216163158,-0.5196572902301948,0.05150412519772818,0.02778154642631614,0.7198253180831671,-1.7796404504527645
2014-08-01,-1.0552833477656047,-1.3314973562955856,-0.5215452207873266,0.05351038028796484,0.01966656030466163,0.7255592849105597,-1.7863777310897904
2014-09-01,-1.0554795463879902,-1.3266109861433506,-0.5228591772417228,0.03287363797426224,0.009703442143897179,0.7306451133141914,-1.7750129258881016
2014-10-01,-1.058494548002879,-1.3166186399757862,-0.5269806987295549,0.045630522072315216,-0.0067437378068765375,0.7383963248382011,-1.7538046929985276
2014-11-01,-1.0559792319933574,-1.308977945397297,-0.5451934256901347,0.05066165079673102,-0.016245983230570915,0.7552224987496934,-1.7369402417292195
2014-12-01,-1.0588934024175007,-1.305141020566225,-0.5468960696210468,0.027788616716861725,-0.008410898347695706,0.7740883622318506,-1.7388004654397564
2015-01-01,-1.0655661424001057,-1.3081211907168235,-0.5309776092569034,0.02081847439209561,-0.012860664476951,0.794227747246623,-1.741347011799614
2015-02-01,-1.0725279649098713,-1.3113940134644508,-0.5364113952964542,0.017269328236579895,-0.019365378345052364,0.7998917096604905,-1.7334509175270787
2015-03-01,-1.0801360011100767,-1.3264711946249008,-0.537494585538904,0.0031595428784685353,-0.021583571409185764,0.7985436667998633,-1.730457677816351
2015-04-01,-1.080666979153951,-1.3308425433933735,-0.5326530740906799,0.0064723193645477295,-0.022802408784627914,0.808789674192667,-1.7328955698758355
2015-05-01,-1.0837669173876445,-1.3332712774475421,-0.5167499495049321,0.002007124324639342,-0.021237142694493172,0.8078676337997117,-1.721078297123312
2015-06-01,-1.088517904281616,-1.3307642502089347,-0.5158198221276205,-0.020429491996765137,-0.014550797641277313,0.8120675571262836,-1.7197526836146908
2015-07-01,-1.090968648592631,-1.3089145844181385,-0.5177156689266365,-0.036535660425822236,-0.012992469904323456,0.8064348871509233,-1.7352393673111992
2015-08-01,-1.0990500450134275,-1.2989101931452751,-0.5015123014648759,-0.06470655401547809,-0.013011748281617996,0.7913227193057537,-1.7335197422653428
2015-09-01,-1.1125504970550535,-1.3003947834173832,-0.4874552134424446,-0.0704859693845119,-0.012594670988619328,0.7862670036653676,-1.759761928891142
2015-10-01,-1.1238003770510356,-1.2970813239614163,-0.47168733241657423,-0.09208228439092636,-0.011203849377731445,0.7883917540311813,-1.780022106443842
2015-11-01,-1.1326476931571958,-1.30168010170261,-0.4430898775657022,-0.10004738966623972,-0.015875619525710705,0.7811347953975201,-1.7954187622914715
2015-12-01,-1.1428266763687132,-1.2983480778833236,-0.42410034996767876,-0.09962227195501328,-0.02799596792707837,0.7805131996671357,-1.7785471087942524
2016-01-01,-1.1461501320203145,-1.2950406409800053,-0.41815557827552197,-0.11022953937451074,-0.027991070722540257,0.7843331433832645,-1.7751543937871856
2016-02-01,-1.145130395889282,-1.2770003018279876,-0.4041108302772043,-0.11999011039733887,-0.032218087775012005,0.7886394237478576,-1.767125927532713
2016-03-01,-1.1461446682612102,-1.253935818870863,-0.3846751060336826,-0.10567580660184284,-0.03814125278343772,0.7914322117964425,-1.769839832559227
2016-04-01,-1.1509602268536885,-1.248695980757475,-0.36891535855829694,-0.08884078512589166,-0.04693040779481317,0.7920132794727883,-1.775489266340931
2016-05-01,-1.1555110414822896,-1.2522719490031395,-0.36105173639953114,-0.06519512583812137,-0.04993045392135764,0.7833332289010286,-1.8014768604189149
2016-06-01,-1.15556667248408,-1.243143094082674,-0.3403970971703527,-0.04244167357683182,-0.06086240367343043,0.7707075991978249,-1.8173944670706978
2016-07-01,-1.156508922576904,-1.243813304851452,-0.3276548503587644,-0.040355014304320314,-0.06883296494682645,0.773954282825192,-1.8001170984158916
2016-08-01,-1.1550212899843852,-1.2415636951724682,-0.3236457239836452,-0.03792357941468616,-0.06397240795195103,0.7822207640856504,-1.7852174273381634
2016-09-01,-1.1507436633110044,-1.2296946719288826,-0.32695146898428606,-0.027152523398399353,-0.061699173723658074,0.7976037605355182,-1.7636294011026612
2016-10-01,-1.146658758322398,-1.2239591218531132,-0.31879867116610217,-0.011287815868854523,-0.05993747618049383,0.8089442271739244,-1.7622075819720822
