date,PTECON,PTNONECON,TOTAL
1999-08-01,2.356738148174711,13.634798823782543,15.991536971957254
1999-09-01,2.3484837633037774,13.495724169543482,15.84420793284726
1999-10-01,2.255832755006403,13.470605490409312,15.726438245415716
1999-11-01,2.3031601499732193,13.317621853240494,15.620782003213712
1999-12-01,2.3420389935581443,13.20259386347261,15.544632857030754
2000-01-01,2.2549150540884395,13.32775696401836,15.5826720181068
2000-02-01,2.22314258437693,13.379569832088503,15.602712416465437
2000-03-01,2.2684190572475673,13.296684780319307,15.565103837566873
2000-04-01,2.2318582706951267,13.10813934753522,15.339997618230344
2000-05-01,2.305671826277495,13.081158524594768,15.386830350872263
2000-06-01,2.250492667840186,12.918066357624253,15.16855902546444
2000-07-01,2.2097583603930335,13.035746918005595,15.245505278398626
2000-08-01,2.253111974963863,13.01275664145277,15.265868616416633
2000-09-01,2.257258732230315,13.055193028249063,15.312451760479378
2000-10-01,2.2289688827810576,13.24830671284935,15.477275595630408
2000-11-01,2.4251199619479302,13.29444187966033,15.71956184160826
2000-12-01,2.263905953311739,13.394253322908522,15.658159276220262
2001-01-01,2.317107093184979,13.121696801112655,15.438803894297637
2001-02-01,2.29365140117327,13.435536287151795,15.729187688325064
2001-03-01,2.278980573080237,13.123593007420583,15.40257358050082
2001-04-01,2.290884522424758,13.06828075698793,15.359165279412688
2001-05-01,2.3995590225931145,13.025579480595598,15.425138503188712
2001-06-01,2.6451446389084596,12.900660588600488,15.545805227508946
2001-07-01,2.4753922619627717,13.01669288707589,15.492085149038662
2001-08-01,2.358951453058262,13.14801373495994,15.506965188018201
2001-09-01,2.939807901992513,13.082943835987471,16.022751737979984
2001-10-01,3.079410907374762,13.03874075205086,16.11815165942562
2001-11-01,2.9929284525790347,12.962423738214088,15.955352190793123
2001-12-01,3.044246561103219,13.05845258307058,16.102699144173798
2002-01-01,2.8578775810901913,12.789558182690103,15.647435763780294
2002-02-01,2.965026649983063,12.978645448072285,15.943672098055348
2002-03-01,2.838435503630235,13.016936482997766,15.855371986628
2002-04-01,2.9013646571083087,13.150457764726205,16.051822421834512
2002-05-01,2.8308656115028494,13.069726365756393,15.900591977259243
2002-06-01,2.7954256670902162,13.15051654604718,15.945942213137396
2002-07-01,2.862509754632155,13.160638937038597,16.02314869167075
2002-08-01,2.9660227985849152,13.0157438503817,15.981766648966616
2002-09-01,2.974194789491041,13.031768714960975,16.005963504452016
2002-10-01,2.9687435484536935,12.865931706511416,15.834675254965111
2002-11-01,2.9846732992739984,12.903248047103922,15.88792134637792
2002-12-01,2.97864420332814,12.90102436132519,15.879668564653329
2003-01-01,3.156841650849339,13.084413137175629,16.24125478802497
2003-02-01,3.3155373032169746,12.789185489390828,16.104722792607802
2003-03-01,3.1858213145964305,13.02885866513265,16.214679979729084
2003-04-01,3.2756666712181,12.993432281497059,16.269098952715158
2003-05-01,3.119453924914676,12.96518771331058,16.084641638225257
2003-06-01,3.1226199543031226,13.078011097813077,16.2006310521162
2003-07-01,3.1730211284431853,12.927603508891695,16.10062463733488
2003-08-01,3.0175151080610467,13.234320051896617,16.251835159957665
2003-09-01,3.331740940421757,13.01166996519484,16.343410905616597
2003-10-01,3.2804874723956488,12.86430927778838,16.144796750184028
2003-11-01,3.307482993197279,13.029251700680271,16.33673469387755
2003-12-01,3.2372605279120013,12.70914406831642,15.946404596228422
2004-01-01,3.2041241606624813,12.916604241293363,16.120728401955844
2004-02-01,3.1006959354913466,12.976027373917074,16.07672330940842
2004-03-01,3.2270797038327528,13.032175522648085,16.259255226480835
2004-04-01,3.110657133129043,13.030983997276133,16.141641130405176
2004-05-01,3.1197089722231666,13.349199333627986,16.468908305851155
2004-06-01,3.013020480130205,13.246982232469822,16.260002712600027
2004-07-01,3.01235002572922,13.343309048560517,16.35565907428974
2004-08-01,3.0319048006288796,13.278984034046246,16.310888834675126
2004-09-01,3.043787945595767,13.156734389309094,16.20052233490486
2004-10-01,3.261318195043067,13.340956608229076,16.602274803272145
2004-11-01,3.0689380542919236,13.143046125187293,16.21198417947922
2004-12-01,2.990024247090687,13.161645019890718,16.151669266981404
2005-01-01,2.964959568733154,12.812354335974707,15.777313904707862
2005-02-01,2.86457631231296,13.198619611226443,16.063195923539404
2005-03-01,2.9570526514411255,13.15106711323463,16.108119764675756
2005-04-01,2.872567583900729,13.14814068732122,16.02070827122195
2005-05-01,2.8909092127213403,13.074413276073454,15.965322488794795
2005-06-01,2.9697530119674616,12.602018252723838,15.571771264691298
2005-07-01,2.9444831093741635,13.078189410568017,16.02267251994218
2005-08-01,2.998417668698549,13.054567062138217,16.052984730836766
2005-09-01,3.117622737639543,13.057337583525614,16.17496032116516
2005-10-01,2.845981026793155,13.23791174725502,16.083892774048174
2005-11-01,2.8114483723719723,13.099656815380001,15.911105187751975
2005-12-01,2.7427847763780577,13.050056655335599,15.792841431713658
2006-01-01,2.7447508221603845,13.095317347251253,15.840068169411639
2006-02-01,2.770826003544852,13.009074554736094,15.779900558280946
2006-03-01,2.6337252093652403,12.821175893324845,15.454901102690085
2006-04-01,2.5848184993471675,12.867756708929553,15.452575208276723
2006-05-01,2.7212730606544033,13.181393932573856,15.902666993228259
2006-06-01,2.8529143597129907,12.896917161092539,15.749831520805529
2006-07-01,2.84257185701923,12.806436909173785,15.649008766193015
2006-08-01,2.765034670041393,12.86680376492921,15.631838434970602
2006-09-01,2.7132702984267647,12.891165882027138,15.604436180453904
2006-10-01,2.86238580382923,12.885997855841516,15.748383659670747
2006-11-01,2.749235594399171,13.032951458603993,15.782187053003163
2006-12-01,2.741403242280596,13.064059921954795,15.805463164235393
2007-01-01,2.794102282818785,12.923131170662906,15.717233453481692
2007-02-01,2.7584764320218587,13.09230437368858,15.850780805710437
2007-03-01,2.7788122913277276,13.15509209348518,15.933904384812905
2007-04-01,2.8294026962311807,12.995047069242627,15.824449765473808
2007-05-01,2.9298486932599723,12.955393987030849,15.885242680290823
2007-06-01,2.8371482151841665,13.097143902614333,15.934292117798499
2007-07-01,2.881335999059156,12.964051903249835,15.845387902308989
2007-08-01,2.9957642930559283,12.868824018487846,15.864588311543775
2007-09-01,2.9469279205287653,12.865188313973952,15.812116234502719
2007-10-01,2.823420353433475,12.654798508972927,15.478218862406404
2007-11-01,2.921311795105145,12.726622680144311,15.647934475249455
2007-12-01,3.0002988604321783,12.69961927779727,15.699918138229446
2008-01-01,3.145466465017558,12.700648436029416,15.846114901046974
2008-02-01,3.190305428465438,12.610882963560751,15.801188392026189
2008-03-01,3.1863190997219117,12.615978376692569,15.80229747641448
2008-04-01,3.394702443275303,12.817928190987779,16.212630634263085
2008-05-01,3.425727302774412,12.620623059823851,16.046350362598265
2008-06-01,3.590105823877444,12.663871481987906,16.25397730586535
2008-07-01,3.8389579786235424,12.429678446808097,16.26863642543164
2008-08-01,3.783602020162829,12.6809836977257,16.46458571788853
2008-09-01,3.977485928705441,12.467490457397941,16.444976386103384
2008-10-01,4.319584700018079,12.29564296598569,16.615227666003772
2008-11-01,4.72778535815674,12.240120538803277,16.967905896960016
2008-12-01,5.191555397497656,12.279590055284343,17.471145452782
2009-01-01,5.217560469489657,12.228130471435056,17.445690940924713
2009-02-01,5.6918039576026604,12.205412261062005,17.897216218664667
2009-03-01,5.9331875717724305,12.18428240545503,18.11746997722746
2009-04-01,5.765359946669774,12.326790025176528,18.0921499718463
2009-05-01,5.888967152836566,12.214776376924915,18.10374352976148
2009-06-01,5.832622353214923,12.149357532511182,17.981979885726105
2009-07-01,5.754618063196593,12.23479307711227,17.989411140308864
2009-08-01,5.85132236385906,12.075926561983579,17.927248925842637
2009-09-01,5.751266032621062,12.084354502135517,17.835620534756575
2009-10-01,5.838708838370701,12.131301045622433,17.970009883993132
2009-11-01,5.922873965089226,11.918532863697214,17.84140682878644
2009-12-01,5.942094297601087,12.040937620419173,17.98303191802026
2010-01-01,5.5575825493211015,12.082692658518152,17.640275207839252
2010-02-01,5.814150194542402,11.898968079430556,17.71311827397296
2010-03-01,5.997245930602648,11.889915169466205,17.88716110006885
2010-04-01,5.935765932402893,11.647113606084515,17.582879538487408
2010-05-01,5.740114607602002,11.605479878772933,17.345594486374935
2010-06-01,5.583402770544735,11.645271325903552,17.228674096448287
2010-07-01,5.530577587496991,11.839339974364146,17.369917561861136
2010-08-01,5.711096400711291,12.063393170047895,17.774489570759187
2010-09-01,6.004870920603994,11.879201169020945,17.88407208962494
2010-10-01,5.751944543886484,11.86513489764702,17.617079441533505
2010-11-01,5.757015409570155,11.985725871857259,17.742741281427413
2010-12-01,5.815164334526521,11.917344614383339,17.73250894890986
2011-01-01,5.526448001148353,11.619242739604472,17.145690740752823
2011-02-01,5.524299346012766,11.882726121633794,17.40702546764656
2011-03-01,5.636475067807218,12.051429167535991,17.687904235343208
2011-04-01,5.634903577499463,11.915880242016895,17.550783819516358
2011-05-01,5.587735129887476,12.012066797412025,17.5998019272995
2011-06-01,5.495415596102931,12.001617257704797,17.497032853807728
2011-07-01,5.402249360680549,11.870466050832421,17.27271541151297
2011-08-01,5.715400624349636,11.824271592091572,17.539672216441208
2011-09-01,5.946889334397364,11.935301788738151,17.882191123135517
2011-10-01,5.622852540578458,11.977708640499866,17.600561181078326
2011-11-01,5.480509706218208,12.041290356067684,17.52180006228589
2011-12-01,5.306016429104841,12.05558622033183,17.36160264943667
2012-01-01,5.379548001373226,12.110298547101003,17.48984654847423
2012-02-01,5.32614387958958,12.177460545286447,17.503604424876027
2012-03-01,5.02426510025913,12.011709284066455,17.035974384325588
2012-04-01,5.120191529975089,12.169918146818079,17.29010967679317
2012-05-01,5.230973874188008,12.558599046917982,17.78957292110599
2012-06-01,5.204954766157477,12.041938832754074,17.24689359891155
2012-07-01,5.215943413274131,12.089862405452152,17.305805818726284
2012-08-01,5.152394306132603,12.256159417948735,17.408553724081337
2012-09-01,5.588424851765919,12.092678525393143,17.68110337715906
2012-10-01,5.273409876955912,12.182264679789654,17.455674556745567
2012-11-01,5.256923611736986,11.971957924010866,17.228881535747853
2012-12-01,5.103837355745753,12.139846300151644,17.243683655897396
2013-01-01,5.23295005874309,11.774298132419124,17.007248191162212
2013-02-01,5.265530029875348,12.184506026578758,17.450036056454106
2013-03-01,4.981774781458662,12.1602528950679,17.142027676526563
2013-04-01,5.125037002715677,12.215400852027749,17.340437854743428
2013-05-01,5.102998662689024,12.270471144943935,17.37346980763296
2013-06-01,5.202601621840269,12.140045842990967,17.342647464831234
2013-07-01,5.2050463049248386,12.229513043142951,17.43455934806779
2013-08-01,5.022974840140098,12.538800167089747,17.561775007229844
2013-09-01,4.986928902220481,12.19176938344242,17.1786982856629
2013-10-01,5.130824384346331,12.097780478816599,17.22860486316293
2013-11-01,4.970856277976362,12.101890316555567,17.072746594531928
2013-12-01,5.043755074686497,12.130272840922272,17.174027915608768
2014-01-01,4.696431330140584,12.400226582213296,17.09665791235388
2014-02-01,4.69440388981432,12.245068592707884,16.939472482522206
2014-03-01,4.765170354039019,12.409311149280898,17.174481503319917
2014-04-01,4.833010446099286,12.158152527209417,16.991162973308704
2014-05-01,4.6594383494771465,12.304411500218391,16.963849849695535
2014-06-01,4.766645044859897,12.724540322528851,17.491185367388752
2014-07-01,4.744658893511189,12.599434640753298,17.344093534264488
2014-08-01,4.5968103503490685,12.581822839941076,17.178633190290142
2014-09-01,4.4988464496283,12.58074852601897,17.079594975647268
2014-10-01,4.491199805647724,12.654634726404417,17.14583453205214
