date,AM
1999-01-22,287.75
1999-01-25,286.3
1999-01-26,287.3
1999-01-27,285.8
1999-01-28,282.3
1999-01-29,285.65
1999-02-01,287.1
1999-02-02,289.75
1999-02-03,287.55
1999-02-04,287.25
1999-02-05,289.75
1999-02-08,288.85
1999-02-09,287.65
1999-02-10,287.1
1999-02-11,287.5
1999-02-12,287.4
1999-02-15,290.05
1999-02-16,288.05
1999-02-17,285.35
1999-02-18,285.65
1999-02-19,287.05
1999-02-22,287.2
1999-02-23,286.65
1999-02-24,286.1
1999-02-25,287.1
1999-02-26,286.8
1999-03-01,287.05
1999-03-02,286.4
1999-03-03,286.65
1999-03-04,286.7
1999-03-05,287.9
1999-03-08,288.5
1999-03-09,291.9
1999-03-10,291.5
1999-03-11,293.8
1999-03-12,293.65
1999-03-15,291.25
1999-03-16,286.8
1999-03-17,283.9
1999-03-18,284.35
1999-03-19,283.45
1999-03-22,284.5
1999-03-23,285.1
1999-03-24,284.25
1999-03-25,283.75
1999-03-26,282.0
1999-03-29,280.35
1999-03-30,280.05
1999-03-31,279.8
1999-04-01,280.5
1999-04-06,278.35
1999-04-07,280.25
1999-04-08,280.4
1999-04-09,281.6
1999-04-12,282.7
1999-04-13,282.5
1999-04-14,283.85
1999-04-15,281.25
1999-04-16,283.9
1999-04-19,284.65
1999-04-20,284.55
1999-04-21,283.9
1999-04-22,283.35
1999-04-23,283.7
1999-04-26,283.1
1999-04-27,281.5
1999-04-28,282.8
1999-04-29,283.7
1999-04-30,285.85
1999-05-04,285.6
1999-05-05,285.5
1999-05-06,288.1
1999-05-07,283.4
1999-05-10,280.65
1999-05-11,278.3
1999-05-12,278.0
1999-05-13,278.4
1999-05-14,277.2
1999-05-17,276.1
1999-05-18,274.7
1999-05-19,272.85
1999-05-20,274.4
1999-05-21,274.85
1999-05-24,272.2
1999-05-25,272.65
1999-05-26,269.5
1999-05-27,268.25
1999-05-28,271.05
1999-06-01,265.5
1999-06-02,267.05
1999-06-03,263.85
1999-06-04,266.5
1999-06-07,266.35
1999-06-08,263.85
1999-06-09,262.0
1999-06-10,258.35
1999-06-11,259.2
1999-06-14,259.3
1999-06-15,259.65
1999-06-16,258.9
1999-06-17,259.0
1999-06-18,260.5
1999-06-21,259.15
1999-06-22,259.15
1999-06-23,258.7
1999-06-24,260.7
1999-06-25,261.15
1999-06-28,260.0
1999-06-29,260.8
1999-06-30,261.2
1999-07-01,263.0
1999-07-02,262.9
1999-07-05,262.85
1999-07-06,261.3
1999-07-07,256.2
1999-07-08,256.4
1999-07-09,257.0
1999-07-12,256.05
1999-07-13,254.25
1999-07-14,255.6
1999-07-15,253.75
1999-07-16,254.8
1999-07-19,253.15
1999-07-20,253.0
1999-07-21,252.9
1999-07-22,255.35
1999-07-23,254.9
1999-07-26,253.5
1999-07-27,254.2
1999-07-28,254.0
1999-07-29,254.5
1999-07-30,256.75
1999-08-02,255.35
1999-08-03,255.7
1999-08-04,257.5
1999-08-05,256.25
1999-08-06,255.3
1999-08-09,256.45
1999-08-10,257.0
1999-08-11,256.9
1999-08-12,260.2
1999-08-13,260.7
1999-08-16,259.25
1999-08-17,259.0
1999-08-18,261.5
1999-08-19,258.6
1999-08-20,258.6
1999-08-23,257.5
1999-08-24,254.2
1999-08-25,253.2
1999-08-26,253.15
1999-08-27,254.7
1999-08-31,254.6
1999-09-01,255.45
1999-09-02,254.05
1999-09-03,255.4
1999-09-06,254.9
1999-09-07,254.9
1999-09-08,256.0
1999-09-09,256.8
1999-09-10,256.2
1999-09-13,256.6
1999-09-14,256.7
1999-09-15,257.4
1999-09-16,255.7
1999-09-17,255.2
1999-09-20,255.3
1999-09-21,255.2
1999-09-22,262.6
1999-09-23,263.4
1999-09-24,265.6
1999-09-27,281.7
1999-09-28,288.25
1999-09-29,317.25
1999-09-30,303.75
1999-10-01,303.0
1999-10-04,311.75
1999-10-05,326.25
1999-10-06,325.0
1999-10-07,318.0
1999-10-08,322.75
1999-10-11,317.75
1999-10-12,323.5
1999-10-13,320.5
1999-10-14,322.65
1999-10-15,316.0
1999-10-18,317.65
1999-10-19,309.0
1999-10-20,309.75
1999-10-21,305.5
1999-10-22,303.25
1999-10-25,302.4
1999-10-26,297.95
1999-10-27,290.4
1999-10-28,300.9
1999-10-29,298.85
1999-11-01,293.85
1999-11-02,292.05
1999-11-03,291.75
1999-11-04,292.25
1999-11-05,292.0
1999-11-08,289.0
1999-11-09,291.25
1999-11-10,291.85
1999-11-11,296.25
1999-11-12,292.8
1999-11-15,292.7
1999-11-16,292.0
1999-11-17,295.45
1999-11-18,293.65
1999-11-19,293.7
1999-11-22,294.4
1999-11-23,296.7
1999-11-24,297.85
1999-11-25,298.5
1999-11-26,297.2
1999-11-29,293.1
1999-11-30,292.0
1999-12-01,291.4
1999-12-02,289.25
1999-12-03,280.85
1999-12-06,277.25
1999-12-07,280.0
1999-12-08,283.3
1999-12-09,279.6
1999-12-10,278.45
1999-12-13,279.75
1999-12-14,280.3
1999-12-15,279.85
1999-12-16,280.25
1999-12-17,283.05
1999-12-20,284.25
1999-12-21,284.6
1999-12-22,287.0
1999-12-23,286.4
1999-12-24,287.8
1999-12-29,290.65
1999-12-30,290.85
2000-01-04,282.05
2000-01-05,282.1
2000-01-06,280.35
2000-01-07,282.0
2000-01-10,281.7
2000-01-11,281.7
2000-01-12,282.25
2000-01-13,282.2
2000-01-14,284.15
2000-01-17,284.9
2000-01-18,286.85
2000-01-19,288.75
2000-01-20,288.35
2000-01-21,287.7
2000-01-24,287.45
2000-01-25,288.7
2000-01-26,284.9
2000-01-27,286.5
2000-01-28,286.15
2000-01-31,283.05
2000-02-01,283.65
2000-02-02,283.1
2000-02-03,285.25
2000-02-04,287.5
2000-02-07,316.6
2000-02-08,303.15
2000-02-09,306.0
2000-02-10,311.25
2000-02-11,316.5
2000-02-14,308.75
2000-02-15,307.0
2000-02-16,300.5
2000-02-17,306.25
2000-02-18,302.25
2000-02-21,305.75
2000-02-22,305.4
2000-02-23,305.25
2000-02-24,299.9
2000-02-25,297.15
2000-02-28,292.75
2000-02-29,294.0
2000-03-01,293.75
2000-03-02,289.0
2000-03-03,289.3
2000-03-06,289.25
2000-03-07,288.35
2000-03-08,292.75
2000-03-09,289.0
2000-03-10,292.1
2000-03-13,289.65
2000-03-14,290.3
2000-03-15,288.7
2000-03-16,288.4
2000-03-17,285.5
2000-03-20,284.85
2000-03-21,286.15
2000-03-22,289.4
2000-03-23,286.5
2000-03-24,284.9
2000-03-27,284.35
2000-03-28,280.3
2000-03-29,279.1
2000-03-30,276.7
2000-03-31,275.9
2000-04-03,278.8
2000-04-04,276.75
2000-04-05,283.1
2000-04-06,278.85
2000-04-07,279.95
2000-04-10,281.5
2000-04-11,281.2
2000-04-12,280.25
2000-04-13,281.4
2000-04-14,280.65
2000-04-17,283.5
2000-04-18,281.8
2000-04-19,281.4
2000-04-20,280.5
2000-04-25,280.0
2000-04-26,277.7
2000-04-27,276.1
2000-04-28,275.85
2000-05-02,275.0
2000-05-03,277.6
2000-05-04,277.3
2000-05-05,280.5
2000-05-08,277.25
2000-05-09,276.9
2000-05-10,277.8
2000-05-11,277.0
2000-05-12,276.2
2000-05-15,275.65
2000-05-16,275.7
2000-05-17,274.85
2000-05-18,272.5
2000-05-19,273.75
2000-05-22,274.0
2000-05-23,275.15
2000-05-24,273.9
2000-05-25,273.0
2000-05-26,270.45
2000-05-30,274.4
2000-05-31,272.25
2000-06-01,272.8
2000-06-02,272.95
2000-06-05,281.7
2000-06-06,284.8
2000-06-07,286.95
2000-06-08,285.1
2000-06-09,285.15
2000-06-12,284.1
2000-06-13,293.0
2000-06-14,286.05
2000-06-15,289.15
2000-06-16,290.3
2000-06-19,288.1
2000-06-20,286.4
2000-06-21,286.6
2000-06-22,286.1
2000-06-23,285.3
2000-06-26,283.0
2000-06-27,284.2
2000-06-28,286.35
2000-06-29,290.85
2000-06-30,289.15
2000-07-03,288.05
2000-07-04,287.8
2000-07-05,287.7
2000-07-06,285.4
2000-07-07,284.15
2000-07-10,284.25
2000-07-11,283.6
2000-07-12,282.85
2000-07-13,280.65
2000-07-14,280.65
2000-07-17,282.4
2000-07-18,282.65
2000-07-19,281.8
2000-07-20,277.9
2000-07-21,280.35
2000-07-24,280.05
2000-07-25,278.75
2000-07-26,280.15
2000-07-27,280.2
2000-07-28,278.45
2000-07-31,277.4
2000-08-01,277.3
2000-08-02,277.15
2000-08-03,276.65
2000-08-04,273.3
2000-08-07,273.5
2000-08-08,274.0
2000-08-09,272.3
2000-08-10,272.45
2000-08-11,273.15
2000-08-14,275.45
2000-08-15,274.7
2000-08-16,275.5
2000-08-17,277.15
2000-08-18,277.15
2000-08-21,276.4
2000-08-22,274.0
2000-08-23,272.45
2000-08-24,272.0
2000-08-25,273.35
2000-08-29,274.0
2000-08-30,272.6
2000-08-31,274.95
2000-09-01,276.6
2000-09-04,277.0
2000-09-05,276.2
2000-09-06,275.3
2000-09-07,272.95
2000-09-08,274.1
2000-09-11,272.6
2000-09-12,272.8
2000-09-13,272.8
2000-09-14,272.8
2000-09-15,272.85
2000-09-18,272.45
2000-09-19,272.0
2000-09-20,271.1
2000-09-21,269.65
2000-09-22,272.35
2000-09-25,273.55
2000-09-26,274.05
2000-09-27,274.75
2000-09-28,277.2
2000-09-29,274.1
2000-10-02,274.3
2000-10-03,272.4
2000-10-04,271.3
2000-10-05,271.35
2000-10-06,270.8
2000-10-09,270.25
2000-10-10,269.75
2000-10-11,273.0
2000-10-12,270.8
2000-10-13,275.85
2000-10-16,272.05
2000-10-17,270.55
2000-10-18,271.3
2000-10-19,270.5
2000-10-20,271.5
2000-10-23,271.25
2000-10-24,270.4
2000-10-25,269.3
2000-10-26,266.75
2000-10-27,266.05
2000-10-30,265.65
2000-10-31,263.8
2000-11-01,266.0
2000-11-02,265.75
2000-11-03,266.45
2000-11-06,265.75
2000-11-07,264.1
2000-11-08,265.0
2000-11-09,264.3
2000-11-10,265.15
2000-11-13,264.3
2000-11-14,264.5
2000-11-15,265.25
2000-11-16,265.4
2000-11-17,266.5
2000-11-20,265.75
2000-11-21,267.25
2000-11-22,266.45
2000-11-23,265.9
2000-11-24,266.0
2000-11-27,266.2
2000-11-28,269.75
2000-11-29,269.0
2000-11-30,267.0
2000-12-01,271.2
2000-12-04,271.15
2000-12-05,271.85
2000-12-06,270.85
2000-12-07,275.1
2000-12-08,273.3
2000-12-11,272.5
2000-12-12,271.0
2000-12-13,269.95
2000-12-14,269.7
2000-12-15,270.3
2000-12-18,270.5
2000-12-19,269.45
2000-12-20,270.2
2000-12-21,273.0
2000-12-22,273.95
2000-12-27,274.7
2000-12-28,274.6
2000-12-29,272.65
2001-01-02,272.8
2001-01-03,269.0
2001-01-04,268.75
2001-01-05,268.0
2001-01-08,268.6
2001-01-09,267.75
2001-01-10,266.7
2001-01-11,264.8
2001-01-12,263.65
2001-01-15,263.35
2001-01-16,264.5
2001-01-17,263.1
2001-01-18,264.1
2001-01-19,265.75
2001-01-22,266.1
2001-01-23,267.1
2001-01-24,265.7
2001-01-25,263.6
2001-01-26,264.5
2001-01-29,263.1
2001-01-30,263.4
2001-01-31,266.2
2001-02-01,266.85
2001-02-02,268.0
2001-02-05,266.25
2001-02-06,264.55
2001-02-07,262.9
2001-02-08,263.4
2001-02-09,260.5
2001-02-12,260.9
2001-02-13,261.5
2001-02-14,260.9
2001-02-15,259.5
2001-02-16,256.7
2001-02-19,258.95
2001-02-20,258.3
2001-02-21,257.3
2001-02-22,258.0
2001-02-23,259.95
2001-02-26,262.8
2001-02-27,268.1
2001-02-28,265.0
2001-03-01,266.7
2001-03-02,263.35
2001-03-05,261.85
2001-03-06,262.6
2001-03-07,261.55
2001-03-08,263.6
2001-03-09,268.75
2001-03-12,270.5
2001-03-13,269.4
2001-03-14,267.45
2001-03-15,262.7
2001-03-16,260.2
2001-03-19,260.5
2001-03-20,262.6
2001-03-21,261.2
2001-03-22,262.25
2001-03-23,262.3
2001-03-26,261.3
2001-03-27,262.75
2001-03-28,261.2
2001-03-29,260.2
2001-03-30,259.05
2001-04-02,257.55
2001-04-03,257.0
2001-04-04,259.2
2001-04-05,258.2
2001-04-06,258.1
2001-04-09,260.9
2001-04-10,257.05
2001-04-11,258.45
2001-04-12,259.4
2001-04-17,262.15
2001-04-18,260.1
2001-04-19,261.35
2001-04-20,264.2
2001-04-23,262.9
2001-04-24,263.65
2001-04-25,263.95
2001-04-26,262.2
2001-04-27,264.45
2001-04-30,263.45
2001-05-01,263.8
2001-05-02,265.0
2001-05-03,265.3
2001-05-04,265.8
2001-05-08,265.6
2001-05-09,265.2
2001-05-10,269.4
2001-05-11,268.95
2001-05-14,267.7
2001-05-15,268.05
2001-05-16,269.1
2001-05-17,271.75
2001-05-18,272.1
2001-05-21,288.35
2001-05-22,282.75
2001-05-23,283.85
2001-05-24,283.45
2001-05-25,280.65
2001-05-29,276.65
2001-05-30,273.65
2001-05-31,266.1
2001-06-01,265.65
2001-06-04,266.25
2001-06-05,266.15
2001-06-06,266.95
2001-06-07,266.25
2001-06-08,267.25
2001-06-11,272.75
2001-06-12,267.9
2001-06-13,271.8
2001-06-14,272.2
2001-06-15,274.35
2001-06-18,271.5
2001-06-19,273.95
2001-06-20,272.4
2001-06-21,272.65
2001-06-22,273.2
2001-06-25,273.1
2001-06-26,273.85
2001-06-27,276.0
2001-06-28,271.45
2001-06-29,269.9
2001-07-02,269.1
2001-07-03,268.6
2001-07-04,267.6
2001-07-05,267.55
2001-07-06,265.2
2001-07-09,266.85
2001-07-10,267.2
2001-07-11,266.55
2001-07-12,267.55
2001-07-13,266.4
2001-07-16,268.0
2001-07-17,266.85
2001-07-18,268.1
2001-07-19,271.55
2001-07-20,270.1
2001-07-23,269.25
2001-07-24,268.9
2001-07-25,269.25
2001-07-26,267.15
2001-07-27,265.85
2001-07-30,266.4
2001-07-31,265.55
2001-08-01,267.7
2001-08-02,268.3
2001-08-03,267.5
2001-08-06,267.9
2001-08-07,266.7
2001-08-08,266.5
2001-08-09,269.0
2001-08-10,273.35
2001-08-13,275.1
2001-08-14,274.1
2001-08-15,276.35
2001-08-16,275.1
2001-08-17,276.25
2001-08-20,277.75
2001-08-21,276.95
2001-08-22,277.25
2001-08-23,274.3
2001-08-24,275.15
2001-08-28,271.6
2001-08-29,272.85
2001-08-30,273.4
2001-08-31,275.35
2001-09-03,273.55
2001-09-04,272.25
2001-09-05,271.7
2001-09-06,272.0
2001-09-07,273.15
2001-09-10,273.2
2001-09-11,271.4
2001-09-12,279.5
2001-09-13,278.5
2001-09-14,284.5
2001-09-17,291.0
2001-09-18,288.65
2001-09-19,289.35
2001-09-20,288.2
2001-09-21,291.3
2001-09-24,289.65
2001-09-25,287.95
2001-09-26,291.6
2001-09-27,291.25
2001-09-28,290.85
2001-10-01,291.65
2001-10-02,291.1
2001-10-03,289.95
2001-10-04,289.15
2001-10-05,291.6
2001-10-08,292.85
2001-10-09,291.1
2001-10-10,286.5
2001-10-11,282.35
2001-10-12,282.85
2001-10-15,283.75
2001-10-16,281.25
2001-10-17,281.65
2001-10-18,282.2
2001-10-19,278.7
2001-10-22,277.55
2001-10-23,274.9
2001-10-24,276.15
2001-10-25,275.35
2001-10-26,276.95
2001-10-29,277.7
2001-10-30,280.2
2001-10-31,280.95
2001-11-01,279.45
2001-11-02,280.2
2001-11-05,278.95
2001-11-06,278.9
2001-11-07,280.5
2001-11-08,280.2
2001-11-09,277.3
2001-11-12,277.7
2001-11-13,277.65
2001-11-14,277.55
2001-11-15,276.05
2001-11-16,275.5
2001-11-19,274.2
2001-11-20,273.75
2001-11-21,273.15
2001-11-22,273.2
2001-11-23,272.55
2001-11-26,273.05
2001-11-27,273.65
2001-11-28,274.6
2001-11-29,274.65
2001-11-30,274.7
2001-12-03,275.25
2001-12-04,276.55
2001-12-05,275.75
2001-12-06,274.1
2001-12-07,274.75
2001-12-10,273.35
2001-12-11,272.6
2001-12-12,273.25
2001-12-13,273.95
2001-12-14,274.85
2001-12-17,277.8
2001-12-18,278.85
2001-12-19,278.9
2001-12-20,276.25
2001-12-21,277.8
2001-12-24,277.7
2001-12-27,278.05
2001-12-28,277.6
2001-12-31,276.5
2002-01-02,278.1
2002-01-03,278.65
2002-01-04,278.95
2002-01-07,279.65
2002-01-08,278.2
2002-01-09,279.35
2002-01-10,287.0
2002-01-11,286.6
2002-01-14,286.4
2002-01-15,283.85
2002-01-16,287.95
2002-01-17,285.15
2002-01-18,283.7
2002-01-21,282.65
2002-01-22,283.35
2002-01-23,281.6
2002-01-24,279.05
2002-01-25,279.0
2002-01-28,279.35
2002-01-29,277.8
2002-01-30,280.95
2002-01-31,281.5
2002-02-01,282.0
2002-02-04,285.8
2002-02-05,290.35
2002-02-06,297.45
2002-02-07,300.35
2002-02-08,305.1
2002-02-11,301.5
2002-02-12,298.9
2002-02-13,298.6
2002-02-14,298.1
2002-02-15,300.4
2002-02-18,298.5
2002-02-19,297.25
2002-02-20,294.2
2002-02-21,291.15
2002-02-22,293.35
2002-02-25,291.8
2002-02-26,293.0
2002-02-27,299.3
2002-02-28,296.55
2002-03-01,295.8
2002-03-04,299.55
2002-03-05,296.6
2002-03-06,294.35
2002-03-07,292.15
2002-03-08,289.3
2002-03-11,291.75
2002-03-12,292.0
2002-03-13,293.75
2002-03-14,292.7
2002-03-15,291.0
2002-03-18,291.0
2002-03-19,293.2
2002-03-20,292.7
2002-03-21,292.25
2002-03-22,293.65
2002-03-25,297.7
2002-03-26,297.1
2002-03-27,297.5
2002-03-28,303.0
2002-04-02,302.65
2002-04-03,304.95
2002-04-04,301.5
2002-04-05,300.8
2002-04-08,298.5
2002-04-09,299.3
2002-04-10,297.8
2002-04-11,301.8
2002-04-12,301.65
2002-04-15,301.8
2002-04-16,299.35
2002-04-17,300.15
2002-04-18,302.3
2002-04-19,303.7
2002-04-22,303.35
2002-04-23,303.25
2002-04-24,304.5
2002-04-25,305.1
2002-04-26,307.65
2002-04-29,310.65
2002-04-30,309.35
2002-05-01,308.3
2002-05-02,308.1
2002-05-03,308.85
2002-05-07,312.65
2002-05-08,310.9
2002-05-09,308.75
2002-05-10,310.65
2002-05-13,311.6
2002-05-14,309.95
2002-05-15,307.5
2002-05-16,309.05
2002-05-17,310.65
2002-05-20,311.8
2002-05-21,315.1
2002-05-22,318.25
2002-05-23,316.25
2002-05-24,320.9
2002-05-27,320.8
2002-05-28,321.4
2002-05-29,325.2
2002-05-30,324.65
2002-05-31,327.25
2002-06-05,324.5
2002-06-06,322.9
2002-06-07,326.55
2002-06-10,323.1
2002-06-11,319.0
2002-06-12,319.55
2002-06-13,317.6
2002-06-14,319.7
2002-06-17,317.95
2002-06-18,318.05
2002-06-19,321.85
2002-06-20,320.85
2002-06-21,323.5
2002-06-24,326.35
2002-06-25,323.1
2002-06-26,324.6
2002-06-27,319.45
2002-06-28,319.05
2002-07-01,312.3
2002-07-02,312.9
2002-07-03,312.85
2002-07-04,310.9
2002-07-05,310.75
2002-07-08,313.0
2002-07-09,312.45
2002-07-10,315.95
2002-07-11,314.5
2002-07-12,316.5
2002-07-15,316.35
2002-07-16,320.35
2002-07-17,317.75
2002-07-18,316.6
2002-07-19,319.15
2002-07-22,324.0
2002-07-23,320.3
2002-07-24,313.6
2002-07-25,310.25
2002-07-26,308.6
2002-07-29,303.05
2002-07-30,304.45
2002-07-31,305.5
2002-08-01,300.65
2002-08-02,306.5
2002-08-05,307.6
2002-08-06,306.75
2002-08-07,307.8
2002-08-08,312.95
2002-08-09,309.6
2002-08-12,316.25
2002-08-13,314.7
2002-08-14,316.25
2002-08-15,312.7
2002-08-16,314.55
2002-08-19,313.05
2002-08-20,307.6
2002-08-21,308.35
2002-08-22,306.45
2002-08-23,305.8
2002-08-27,309.4
2002-08-28,310.95
2002-08-29,310.65
2002-08-30,312.4
2002-09-02,312.25
2002-09-03,313.5
2002-09-04,312.7
2002-09-05,316.2
2002-09-06,317.9
2002-09-09,322.2
2002-09-10,318.35
2002-09-11,317.15
2002-09-12,318.0
2002-09-13,318.5
2002-09-16,316.55
2002-09-17,315.3
2002-09-18,317.6
2002-09-19,320.15
2002-09-20,321.55
2002-09-23,323.45
2002-09-24,323.3
2002-09-25,325.25
2002-09-26,322.35
2002-09-27,320.15
2002-09-30,322.4
2002-10-01,322.6
2002-10-02,320.4
2002-10-03,322.7
2002-10-04,321.65
2002-10-07,322.35
2002-10-08,320.7
2002-10-09,318.8
2002-10-10,319.5
2002-10-11,317.1
2002-10-14,318.0
2002-10-15,317.5
2002-10-16,314.0
2002-10-17,312.8
2002-10-18,312.45
2002-10-21,313.4
2002-10-22,311.65
2002-10-23,313.4
2002-10-24,311.1
2002-10-25,312.3
2002-10-28,313.3
2002-10-29,316.35
2002-10-30,316.8
2002-10-31,316.35
2002-11-01,318.75
2002-11-04,317.2
2002-11-05,318.9
2002-11-06,317.5
2002-11-07,319.7
2002-11-08,322.55
2002-11-11,321.1
2002-11-12,321.9
2002-11-13,323.2
2002-11-14,318.6
2002-11-15,318.5
2002-11-18,319.8
2002-11-19,319.8
2002-11-20,319.0
2002-11-21,318.4
2002-11-22,318.2
2002-11-25,319.5
2002-11-26,318.0
2002-11-27,318.2
2002-11-28,317.3
2002-11-29,318.25
2002-12-02,317.3
2002-12-03,317.7
2002-12-04,320.7
2002-12-05,322.1
2002-12-06,325.3
2002-12-09,325.3
2002-12-10,325.95
2002-12-11,323.75
2002-12-12,326.15
2002-12-13,333.5
2002-12-16,332.9
2002-12-17,341.0
2002-12-18,337.05
2002-12-19,345.75
2002-12-20,343.1
2002-12-23,343.9
2002-12-24,345.0
2002-12-27,348.3
2002-12-30,348.5
2002-12-31,342.75
2003-01-02,342.2
2003-01-03,344.0
2003-01-06,356.1
2003-01-07,348.7
2003-01-08,346.75
2003-01-09,354.6
2003-01-10,353.15
2003-01-13,352.35
2003-01-14,353.75
2003-01-15,351.9
2003-01-16,350.85
2003-01-17,358.2
2003-01-20,355.8
2003-01-21,355.55
2003-01-22,359.25
2003-01-23,363.3
2003-01-24,364.1
2003-01-27,370.8
2003-01-28,366.45
2003-01-29,369.85
2003-01-30,363.0
2003-01-31,370.35
2003-02-03,369.0
2003-02-04,374.85
2003-02-05,385.0
2003-02-06,372.5
2003-02-07,370.55
2003-02-10,371.75
2003-02-11,362.15
2003-02-12,363.15
2003-02-13,354.25
2003-02-14,356.25
2003-02-17,346.55
2003-02-18,347.0
2003-02-19,347.2
2003-02-20,351.1
2003-02-21,354.0
2003-02-24,352.9
2003-02-25,359.1
2003-02-26,352.55
2003-02-27,354.0
2003-02-28,347.65
2003-03-03,348.45
2003-03-04,352.4
2003-03-05,354.5
2003-03-06,353.25
2003-03-07,356.6
2003-03-10,353.1
2003-03-11,353.15
2003-03-12,349.0
2003-03-13,342.9
2003-03-14,335.5
2003-03-17,340.5
2003-03-18,334.9
2003-03-19,339.0
2003-03-20,335.5
2003-03-21,332.55
2003-03-24,330.15
2003-03-25,333.0
2003-03-26,329.6
2003-03-27,333.15
2003-03-28,330.3
2003-03-31,335.35
2003-04-01,335.65
2003-04-02,330.25
2003-04-03,324.7
2003-04-04,323.2
2003-04-07,319.75
2003-04-08,322.3
2003-04-09,324.1
2003-04-10,325.1
2003-04-11,325.05
2003-04-14,325.6
2003-04-15,323.7
2003-04-16,323.85
2003-04-17,326.1
2003-04-22,333.25
2003-04-23,333.8
2003-04-24,332.0
2003-04-25,333.4
2003-04-28,333.75
2003-04-29,332.6
2003-04-30,336.0
2003-05-01,338.95
2003-05-02,341.25
2003-05-06,342.65
2003-05-07,343.0
2003-05-08,341.4
2003-05-09,348.7
2003-05-12,350.35
2003-05-13,350.75
2003-05-14,348.9
2003-05-15,353.85
2003-05-16,352.55
2003-05-19,359.75
2003-05-20,368.0
2003-05-21,364.9
2003-05-22,369.6
2003-05-23,369.7
2003-05-27,372.35
2003-05-28,364.55
2003-05-29,361.1
2003-05-30,365.8
2003-06-02,361.3
2003-06-03,365.3
2003-06-04,365.3
2003-06-05,362.6
2003-06-06,367.35
2003-06-09,362.8
2003-06-10,359.4
2003-06-11,354.15
2003-06-12,354.2
2003-06-13,353.95
2003-06-16,359.0
2003-06-17,359.75
2003-06-18,361.25
2003-06-19,356.45
2003-06-20,359.6
2003-06-23,356.05
2003-06-24,354.35
2003-06-25,347.85
2003-06-26,345.85
2003-06-27,343.5
2003-06-30,345.15
2003-07-01,348.55
2003-07-02,351.2
2003-07-03,349.6
2003-07-04,351.1
2003-07-07,350.25
2003-07-08,345.3
2003-07-09,345.45
2003-07-10,343.4
2003-07-11,344.2
2003-07-14,344.5
2003-07-15,348.5
2003-07-16,343.0
2003-07-17,344.6
2003-07-18,344.0
2003-07-21,347.8
2003-07-22,352.25
2003-07-23,352.2
2003-07-24,359.8
2003-07-25,361.1
2003-07-28,361.95
2003-07-29,364.0
2003-07-30,359.1
2003-07-31,355.75
2003-08-01,353.05
2003-08-04,348.95
2003-08-05,349.5
2003-08-06,352.65
2003-08-07,350.15
2003-08-08,353.5
2003-08-11,357.0
2003-08-12,360.0
2003-08-13,356.0
2003-08-14,362.25
2003-08-15,363.3
2003-08-18,361.3
2003-08-19,358.3
2003-08-20,362.2
2003-08-21,364.0
2003-08-22,360.75
2003-08-26,360.75
2003-08-27,364.3
2003-08-28,370.9
2003-08-29,371.0
2003-09-01,376.35
2003-09-02,375.5
2003-09-03,372.2
2003-09-04,373.0
2003-09-05,371.0
2003-09-08,376.4
2003-09-09,378.2
2003-09-10,381.15
2003-09-11,379.05
2003-09-12,377.5
2003-09-15,375.3
2003-09-16,374.9
2003-09-17,372.9
2003-09-18,376.95
2003-09-19,376.3
2003-09-22,386.2
2003-09-23,386.45
2003-09-24,385.25
2003-09-25,391.85
2003-09-26,384.1
2003-09-29,379.85
2003-09-30,384.5
2003-10-01,385.0
2003-10-02,385.15
2003-10-03,383.95
2003-10-06,372.75
2003-10-07,376.2
2003-10-08,376.6
2003-10-09,376.45
2003-10-10,370.35
2003-10-13,370.8
2003-10-14,373.65
2003-10-15,374.5
2003-10-16,371.2
2003-10-17,371.8
2003-10-20,371.45
2003-10-21,374.8
2003-10-22,381.55
2003-10-23,386.75
2003-10-24,384.6
2003-10-27,386.75
2003-10-28,386.55
2003-10-29,382.7
2003-10-30,391.0
2003-10-31,384.6
2003-11-03,383.25
2003-11-04,378.3
2003-11-05,382.15
2003-11-06,381.9
2003-11-07,381.0
2003-11-10,382.85
2003-11-11,386.4
2003-11-12,388.05
2003-11-13,395.5
2003-11-14,395.35
2003-11-17,398.0
2003-11-18,392.4
2003-11-19,397.15
2003-11-20,395.75
2003-11-21,393.85
2003-11-24,394.25
2003-11-25,391.5
2003-11-26,392.0
2003-11-27,396.25
2003-11-28,398.1
2003-12-01,398.75
2003-12-02,401.05
2003-12-03,403.3
2003-12-04,402.4
2003-12-05,402.0
2003-12-08,408.75
2003-12-09,408.25
2003-12-10,407.3
2003-12-11,404.0
2003-12-12,406.6
2003-12-15,404.5
2003-12-16,409.7
2003-12-17,407.5
2003-12-18,410.75
2003-12-19,408.75
2003-12-22,410.8
2003-12-23,409.6
2003-12-24,410.8
2003-12-29,413.5
2003-12-30,415.6
2003-12-31,417.25
2004-01-02,415.2
2004-01-05,417.75
2004-01-06,428.0
2004-01-07,420.65
2004-01-08,418.1
2004-01-09,422.8
2004-01-12,428.2
2004-01-13,424.5
2004-01-14,421.0
2004-01-15,415.5
2004-01-16,410.3
2004-01-19,407.1
2004-01-20,408.3
2004-01-21,411.25
2004-01-22,412.0
2004-01-23,411.4
2004-01-26,406.2
2004-01-27,404.0
2004-01-28,410.7
2004-01-29,410.15
2004-01-30,401.3
2004-02-02,401.85
2004-02-03,401.75
2004-02-04,399.6
