date,APERMITS,ASTARTS,ACOMPLETIONS
2000-01-01,1257.0,1278.6666666666667,1300.0
2000-04-01,1176.6666666666667,1235.6666666666667,1277.0
2000-07-01,1171.3333333333333,1189.3333333333333,1197.6666666666667
2000-10-01,1204.0,1224.3333333333333,1210.0
2001-01-01,1241.6666666666667,1257.6666666666667,1171.0
2001-04-01,1250.3333333333333,1297.0,1249.6666666666667
2001-07-01,1222.6666666666667,1275.6666666666667,1272.0
2001-10-01,1221.6666666666667,1256.3333333333333,1309.0
2002-01-01,1325.0,1370.3333333333333,1339.3333333333333
2002-04-01,1296.0,1349.0,1299.3333333333333
2002-07-01,1330.0,1338.6666666666667,1315.0
2002-10-01,1391.0,1395.0,1345.3333333333333
2003-01-01,1377.3333333333333,1412.3333333333333,1321.3333333333333
2003-04-01,1413.6666666666667,1426.0,1364.6666666666667
2003-07-01,1510.6666666666667,1524.6666666666667,1388.6666666666667
2003-10-01,1542.6666666666667,1657.3333333333333,1450.6666666666667
2004-01-01,1583.6666666666667,1557.6666666666667,1457.3333333333333
2004-04-01,1635.6666666666667,1608.0,1557.0
2004-07-01,1605.0,1640.3333333333333,1544.3333333333333
2004-10-01,1592.6666666666667,1610.6666666666667,1552.6666666666667
2005-01-01,1621.3333333333333,1704.6666666666667,1573.6666666666667
2005-04-01,1660.3333333333333,1697.0,1685.0
2005-07-01,1745.3333333333333,1747.0,1639.6666666666667
2005-10-01,1711.0,1725.3333333333333,1637.6666666666667
2006-01-01,1627.6666666666667,1742.6666666666667,1772.0
2006-04-01,1446.3333333333333,1510.6666666666667,1696.0
2006-07-01,1269.0,1390.6666666666667,1647.6666666666667
2006-10-01,1178.6666666666667,1250.3333333333333,1531.0
2007-01-01,1152.3333333333333,1173.6666666666667,1377.0
2007-04-01,1031.6666666666667,1152.6666666666667,1258.0
2007-07-01,916.3333333333334,978.0,1178.0
2007-10-01,786.0,838.6666666666666,1099.0
2008-01-01,671.3333333333334,741.6666666666666,946.0
2008-04-01,633.0,669.3333333333334,841.3333333333334
2008-07-01,547.6666666666666,586.3333333333334,787.6666666666666
2008-10-01,417.6666666666667,468.0,729.6666666666666
2009-01-01,358.3333333333333,356.3333333333333,548.6666666666666
2009-04-01,426.6666666666667,425.6666666666667,510.3333333333333
2009-07-01,485.6666666666667,502.0,499.3333333333333
2009-10-01,487.6666666666667,485.6666666666667,528.6666666666666
2010-01-01,516.6666666666666,526.0,465.0
2010-04-01,445.3333333333333,489.3333333333333,586.0
2010-07-01,405.6666666666667,430.6666666666667,475.6666666666667
2010-10-01,424.3333333333333,439.6666666666667,455.0
2011-01-01,399.3333333333333,416.6666666666667,424.0
2011-04-01,409.0,421.3333333333333,443.0
2011-07-01,423.0,424.0,464.3333333333333
2011-10-01,448.6666666666667,475.3333333333333,454.0
2012-01-01,479.0,485.3333333333333,415.6666666666667
2012-04-01,493.3333333333333,515.3333333333334,483.6666666666667
2012-07-01,533.6666666666666,549.0,492.6666666666667
2012-10-01,572.6666666666666,598.3333333333334,521.0
2013-01-01,604.0,626.3333333333334,579.3333333333334
2013-04-01,623.6666666666666,603.0,535.0
2013-07-01,626.3333333333334,600.3333333333334,575.3333333333334
2013-10-01,622.3333333333334,647.0,588.3333333333334
2014-01-01,615.6666666666666,604.3333333333334,618.3333333333334
2014-04-01,632.0,633.6666666666666,600.3333333333334
2014-07-01,653.3333333333334,654.6666666666666,626.3333333333334
2014-10-01,658.3333333333334,692.3333333333334,632.6666666666666
2015-01-01,649.3333333333334,638.0,612.0
2015-04-01,695.3333333333334,716.6666666666666,654.3333333333334
2015-07-01,709.6666666666666,746.3333333333334,653.0
2015-10-01,723.3333333333334,748.0,667.6666666666666
2016-01-01,726.6666666666666,788.0,704.3333333333334
2016-04-01,751.0,766.3333333333334,727.0
2016-07-01,741.0,760.0,742.0
2016-10-01,782.6666666666666,825.6666666666666,776.0
2017-01-01,809.0,828.3333333333334,771.3333333333334
2017-04-01,803.3333333333334,841.3333333333334,791.6666666666666
2017-07-01,821.3333333333334,849.0,793.6666666666666
2017-10-01,857.6666666666666,875.3333333333334,822.6666666666666
2018-01-01,856.0,880.3333333333334,848.0
2018-04-01,862.6666666666666,914.6666666666666,840.3333333333334
2018-07-01,860.6666666666666,881.3333333333334,873.0
2018-10-01,835.3333333333334,809.3333333333334,805.0
2019-01-01,800.6666666666666,844.0,875.0
2019-04-01,825.6666666666666,865.6666666666666,892.6666666666666
2019-07-01,891.6666666666666,908.3333333333334,909.6666666666666
2019-10-01,937.3333333333334,936.6666666666666,937.3333333333334
2020-01-01,941.0,960.6666666666666,904.6666666666666
2020-04-01,758.6666666666666,777.3333333333334,873.0
2020-07-01,1074.0,1054.0,929.6666666666666
2020-10-01,1181.0,1210.0,934.0
2021-01-01,1175.0,1131.6666666666667,1003.6666666666666
2021-04-01,1111.3333333333333,1109.6666666666667,951.6666666666666
2021-07-01,1065.0,1111.0,949.3333333333334
2021-10-01,1123.3333333333333,1164.3333333333333,977.6666666666666
2022-01-01,1188.6666666666667,1182.3333333333333,1009.3333333333334
2022-04-01,1023.0,1091.0,1015.6666666666666
2022-07-01,891.3333333333334,903.6666666666666,1028.6666666666667
2022-10-01,791.6666666666666,841.3333333333334,1032.6666666666667
2023-01-01,800.6666666666666,828.6666666666666,1024.6666666666667
2023-04-01,916.6666666666666,937.6666666666666,989.3333333333334
2023-07-01,972.6666666666666,973.6666666666666,986.0
2023-10-01,997.0,1048.6666666666667,1002.6666666666666
2024-01-01,1019.0,1066.0,964.0
2024-04-01,962.3333333333334,1010.3333333333334,1077.3333333333333
2024-07-01,958.0,974.0,1044.6666666666667
2024-10-01,976.3333333333334,1013.3333333333334,978.0
2025-01-01,984.0,1015.3333333333334,1024.3333333333333
2025-04-01,896.0,940.6666666666666,980.0
2025-07-01,871.0,885.3333333333334,1004.6666666666666
2025-10-01,885.0,925.0,1006.3333333333334
2026-03-01,895.0,1032.0,896.0
