date,A261RC,A4002C,A4102C,A038RC,W271RC,indirect,W056RC,A107RC,A262RC,NDI
2001-04-01,65.06497025911713,36.67167855532224,30.126875300597167,6.54480325472507,14.715038546395252,4.0142786469477665,4.3902415754427535,0.37596292849498786,9.663980573098875,55.40098968601825
2001-07-01,64.56007695992867,36.33581371465624,29.778805777073963,6.557007937582283,14.577295777152056,3.9401941737879587,4.368812921334642,0.42861874754668267,9.70676727119158,54.853309688737085
2001-10-01,63.8698894865101,36.20975167958978,29.621634908767483,6.58811677082229,13.785543189355128,4.13642057370536,4.4145108935707364,0.2780903198653769,9.738168054793446,54.131721431716656
2002-01-01,64.4980056016312,36.153123619380125,29.51159546832641,6.641528151053719,14.41093434410792,4.178739057705789,4.432363876856303,0.2536248191505139,9.755208580437378,54.74279702119383
2002-04-01,64.96334054781659,36.353166782165744,29.654915904585977,6.698250877579768,14.62679865602099,4.214289472722104,4.4501689890801,0.23587951635799578,9.769085636907763,55.19425491090883
2002-07-01,64.98673363897525,36.253300522557566,29.521736128887675,6.731564393669894,14.670515461593563,4.275852916169232,4.518900271192518,0.2430473550232863,9.787064738654896,55.19966890032037
2002-10-01,65.30316199074437,36.171439151470025,29.367623833674028,6.803815317795993,15.046149055717088,4.283391449548975,4.527498152349854,0.24410670280087832,9.802176501948306,55.500985488796076
2003-01-01,65.13093380962381,36.0345515907138,29.164630210627152,6.869921380086644,14.98507902995587,4.2944110551869015,4.5673103567577975,0.272899301570896,9.816886342186143,55.314047467437675
2003-04-01,65.51417191866177,36.36909084032994,29.42476389306443,6.944332705729027,15.027367021877922,4.277686143213539,4.606724748781299,0.32903860556775993,9.840027913240371,55.67414400542139
2003-07-01,66.05626902835334,36.56740325887499,29.570974905838597,6.996428353036397,15.25124090545354,4.381147267578919,4.6434327266728985,0.26228545909397866,9.856483307988487,56.19978572036486
2003-10-01,66.45657356863711,36.86412495315234,29.81736561457598,7.046753675157938,15.311125320140407,4.388141186227634,4.64892461416621,0.26078342793857673,9.893182109116736,56.563391459520375
2004-01-01,66.87678767958425,36.76562515699816,29.655636116920775,7.109989040077384,15.647759976307725,4.507166215261469,4.755467813726874,0.24830159846540556,9.956236331016893,56.92055134856736
2004-04-01,67.48844646591004,37.100915279460565,29.947201906714394,7.153707817452027,15.83352159978785,4.534431070913867,4.776986323828762,0.2425552529148938,10.019578515747762,57.46886795016229
2004-07-01,68.14981990191848,37.51851418169469,30.29977121713615,7.2187429645585475,15.977747202094516,4.548185103023695,4.798062570446265,0.24987746742257053,10.10537341510557,58.04444648681291
2004-10-01,68.3544401662154,37.470372738834236,30.22978814750939,7.240590041971563,16.07908622461582,4.587128010180902,4.8719951595093445,0.28486714932844304,10.21785319258444,58.13658697363096
2005-01-01,68.80011966007183,37.4363520231694,30.142800305110537,7.293546321995173,16.417043535971548,4.63160334952459,4.937716646758965,0.3061132972343743,10.315120751406285,58.48499890866554
2005-04-01,69.30977829041721,37.51364499341025,30.201690570569266,7.3119544228409925,16.690484619960067,4.686437058223156,5.010907909218163,0.3244708509950072,10.419211618823741,58.89056667159348
2005-07-01,69.64993784892037,37.69922966195844,30.383774608298378,7.315455053660062,16.733057344710726,4.703633113474513,5.031184887198452,0.32755177372393873,10.514012444490334,59.135925404430026
2005-10-01,70.5235463280815,37.75627049032862,30.46231189629299,7.293958594035635,17.422887638060352,4.710693790821846,5.046513928218549,0.33582013739670297,10.63369440887066,59.88985191921083
2006-01-01,71.46206825628435,38.28704794164594,30.99197601964448,7.295077101953798,17.653070383677722,4.797231563275301,5.085905127346469,0.28867356407116745,10.724718367685389,60.73734988859896
2006-04-01,71.59166576561849,38.117037664811285,30.86518316132511,7.251854503486177,17.861985049879724,4.816855880650263,5.080953913951614,0.26409803330135073,10.795782046736434,60.79588371888206
2006-07-01,71.68312411153852,38.05396644083298,30.819998549869183,7.233967890963796,17.92070363568787,4.842549011178932,5.09571538018938,0.25316636901044653,10.865905023838735,60.81721908769979
2006-10-01,71.66045431647987,38.51269616834048,31.236526814198104,7.2761693541423735,17.31084125750405,4.851257054034919,5.096932971869445,0.24567591783452639,10.985664880451903,60.674789436027964
2007-01-01,71.49964101318258,38.97024974027014,31.68050770346155,7.289742036808586,16.621035198904416,4.8674506077433275,5.114219898801672,0.24676929105834364,11.040905466264716,60.45873554691788
2007-04-01,71.68350483006667,38.808289642294056,31.522920850527996,7.285368791766064,16.989622131019686,4.815821493331379,5.103224916971688,0.28740342364030835,11.069771563421547,60.61373326664513
