date,value
1988-01-01,3.7661158525512883
1988-02-01,4.5188651652530165
1988-03-01,5.047307132459955
1988-04-01,5.268271618266218
1988-05-01,5.471609232887631
1988-06-01,5.837600057690917
1988-07-01,6.031882809134004
1988-08-01,5.822421524663679
1988-09-01,5.613432141194985
1988-10-01,5.3642572566875435
1988-11-01,5.7095265097816705
1988-12-01,5.718211605538515
1989-01-01,4.959400811983761
1989-02-01,4.330488316776271
1989-03-01,3.8902553088301595
1989-04-01,3.346665299285534
1989-05-01,2.930566530387879
1989-06-01,2.974142336388086
1989-07-01,3.4674251659217115
1989-08-01,4.112143196148876
1989-09-01,4.6167926510965795
1989-10-01,4.972991222147205
1989-11-01,5.1396385824923785
1989-12-01,5.498900219956004
1990-01-01,5.718763546633765
1990-02-01,6.29987259438074
1990-03-01,6.455485161720564
1990-04-01,6.503043133104014
1990-05-01,6.3651535380507385
1990-06-01,6.226427578905591
1990-07-01,5.5275559628223725
1990-08-01,5.457327993227179
1990-09-01,5.2716845413602
1990-10-01,4.644132119769706
1990-11-01,4.1230867346938815
1990-12-01,3.7749557745766937
1991-01-01,3.750315417612926
1991-02-01,3.967828418230579
1991-03-01,4.219131742153737
1991-04-01,4.028200509348401
1991-05-01,4.506229014340857
1991-06-01,4.326024666749717
1991-07-01,4.028531555279891
1991-08-01,3.4797912742767334
1991-09-01,3.0347799322868463
1991-10-01,3.0764975258936067
1991-11-01,3.2431935809879464
1991-12-01,3.083619981126917
1992-01-01,2.854710728726473
1992-02-01,2.8456147802081055
1992-03-01,2.329215880744151
1992-04-01,2.0719510374682892
1992-05-01,1.7325766447467084
1992-06-01,1.1642833686598797
1992-07-01,1.1566897209634996
1992-08-01,1.34570627200572
1992-09-01,1.601147090452848
1992-10-01,1.9351183731886046
1992-11-01,1.845040341718085
1992-12-01,1.6211906449326685
1993-01-01,1.1941357294868782
1993-02-01,0.31267514232617977
1993-03-01,0.16741071428569843
1993-04-01,0.3363654976746844
1993-05-01,1.0920897284533604
1993-06-01,1.4990999498332824
1993-07-01,1.4558528822350647
1993-08-01,1.3072280288532356
1993-09-01,1.2436787016347317
1993-10-01,0.9945300845350502
1993-11-01,1.2028892642861333
1993-12-01,1.5633626827071145
1994-01-01,1.6503096156093022
1994-02-01,1.7349369247507962
1994-03-01,1.955724967013639
1994-04-01,2.1192863805970186
1994-05-01,1.4452554744525559
1994-06-01,1.1019043465620104
1994-07-01,1.4204380410155037
1994-08-01,1.1828300735272634
1994-09-01,0.9670393494990659
1994-10-01,0.7385524372230501
1994-11-01,0.4921288168762805
1994-12-01,0.3633658550542318
1995-01-01,0.4367690583604089
1995-02-01,0.43934445183109183
1995-03-01,0.41700218566662617
1995-04-01,0.5509405954725821
1995-05-01,0.9267520506547555
1995-06-01,1.9583596940242698
1995-07-01,2.2397250465415963
1995-08-01,2.975643382352944
1995-09-01,3.3881730326737136
1995-10-01,3.5679374389052
1995-11-01,3.7545105676155544
1995-12-01,4.14789896801413
1996-01-01,4.463136211483998
1996-02-01,4.967049411493862
1996-03-01,5.793739439241641
1996-04-01,5.626845332727681
1996-05-01,5.229988308095934
1996-06-01,4.949936539275135
1996-07-01,4.605429027649377
1996-08-01,4.362378667856737
1996-09-01,4.161798252934945
1996-10-01,4.341670599339298
1996-11-01,4.811062960611667
1996-12-01,5.104973585525419
1997-01-01,5.15432859529481
1997-02-01,5.143248800548328
1997-03-01,4.85110990795885
1997-04-01,4.975004031607799
1997-05-01,4.858946912007811
1997-06-01,4.797097554420859
1997-07-01,4.938271604938271
1997-08-01,5.655334616206975
1997-09-01,5.80364296779019
1997-10-01,5.8131800888605145
1997-11-01,5.756873485726333
1997-12-01,5.607062867857704
1998-01-01,5.808047922906634
1998-02-01,6.388360147062655
1998-03-01,6.674067954146445
1998-04-01,6.884809381160872
1998-05-01,7.096707499870769
1998-06-01,7.054750609052451
1998-07-01,7.010335587597294
1998-08-01,6.75655165435598
1998-09-01,7.393664016155488
1998-10-01,7.900030171980288
1998-11-01,8.220030878031759
1998-12-01,8.495474834159467
1999-01-01,8.541538461538467
1999-02-01,8.29881620548516
1999-03-01,7.839388145315507
1999-04-01,7.82829492646
1999-05-01,7.7244208494208655
1999-06-01,7.667800507833067
1999-07-01,7.784031288753224
1999-08-01,7.561073857308709
1999-09-01,7.020966528770223
1999-10-01,6.603905485389405
1999-11-01,6.08159414620677
1999-12-01,6.021001909264467
2000-01-01,5.966662886948648
2000-02-01,5.786769864439756
2000-03-01,6.293204057814883
2000-04-01,6.769005198382749
2000-05-01,6.007929929885081
2000-06-01,5.851336017976738
2000-07-01,5.626604124258772
2000-08-01,5.837775917522148
2000-09-01,6.3012013792800525
2000-10-01,6.100813150301643
2000-11-01,5.889115439677228
2000-12-01,6.176439060992611
2001-01-01,6.546676368617033
2001-02-01,7.121769638884157
2001-03-01,7.63302364864864
2001-04-01,7.644451842450217
2001-05-01,7.989772415104701
2001-06-01,8.447359018012923
2001-07-01,8.678439012128457
2001-08-01,8.735742236283418
2001-09-01,10.23966942148762
2001-10-01,9.617009003069699
2001-11-01,10.281254481020973
2001-12-01,10.321851148891481
2002-01-01,9.46871547654915
2002-02-01,9.22652926726979
2002-03-01,8.251103482099076
2002-04-01,6.9392094326858
2002-05-01,7.604101440200384
2002-06-01,7.312582370726406
2002-07-01,7.507420685401489
2002-08-01,7.591738289848959
2002-09-01,5.8100307369368
2002-10-01,6.837446200687891
2002-11-01,6.928449364737355
2002-12-01,6.208133533438254
2003-01-01,6.284518981999665
2003-02-01,6.406669957764244
