date,value
1990-01-01,23.34727272727272
1990-02-01,23.262631578947367
1990-03-01,20.062272727272724
1990-04-01,21.4035
1990-05-01,18.097727272727273
1990-06-01,16.822380952380954
1990-07-01,18.392857142857146
1990-08-01,28.17521739130435
1990-09-01,29.107368421052637
1990-10-01,29.62565217391304
1990-11-01,24.885714285714283
1990-12-01,23.363000000000003
1991-01-01,27.429090909090903
1991-02-01,21.59842105263158
1991-03-01,17.74421052631579
1991-04-01,17.37272727272727
1991-05-01,16.93227272727273
1991-06-01,17.135000000000005
1991-07-01,17.29409090909091
1991-08-01,15.681363636363635
1991-09-01,16.956500000000005
1991-10-01,16.36391304347826
1991-11-01,17.773500000000002
1991-12-01,18.347619047619048
1992-01-01,17.68318181818182
1992-02-01,17.47736842105263
1992-03-01,17.520454545454548
1992-04-01,16.562857142857144
1992-05-01,15.076999999999998
1992-06-01,15.203181818181816
1992-07-01,13.601818181818182
1992-08-01,14.421904761904763
1992-09-01,13.696666666666669
1992-10-01,17.63681818181818
1992-11-01,14.4245
1992-12-01,12.191363636363638
1993-01-01,12.408999999999999
1993-02-01,13.72157894736842
1993-03-01,13.606086956521736
1993-04-01,12.840952380952384
1993-05-01,13.606
1993-06-01,12.52409090909091
1993-07-01,11.50047619047619
1993-08-01,11.928636363636365
1993-09-01,12.931428571428574
1993-10-01,11.875238095238094
1993-11-01,14.083809523809524
1993-12-01,11.356363636363637
1994-01-01,11.29047619047619
1994-02-01,13.64421052631579
1994-03-01,15.223478260869562
1994-04-01,16.471052631578946
1994-05-01,13.897142857142859
1994-06-01,13.408636363636367
1994-07-01,12.4845
1994-08-01,11.889130434782608
1994-09-01,13.233333333333333
1994-10-01,15.245238095238097
1994-11-01,16.38380952380952
1994-12-01,14.177142857142856
1995-01-01,12.274285714285714
1995-02-01,11.47
1995-03-01,12.166521739130435
1995-04-01,12.442631578947369
1995-05-01,12.265909090909092
1995-06-01,11.896818181818183
1995-07-01,12.514000000000003
1995-08-01,12.798260869565214
1995-09-01,12.057
1995-10-01,14.357272727272726
1995-11-01,12.46904761904762
1995-12-01,11.7485
1996-01-01,13.473636363636361
1996-02-01,15.033000000000001
1996-03-01,17.76238095238095
1996-04-01,16.575238095238095
1996-05-01,16.14636363636364
1996-06-01,16.395000000000003
1996-07-01,17.978636363636358
1996-08-01,15.760454545454547
1996-09-01,16.578000000000007
1996-10-01,16.38173913043478
1996-11-01,15.996999999999995
1996-12-01,19.260952380952382
1997-01-01,19.473333333333336
1997-02-01,20.13947368421053
1997-03-01,20.169999999999995
1997-04-01,19.662272727272725
1997-05-01,19.924761904761905
1997-06-01,20.194285714285712
1997-07-01,20.529090909090908
1997-08-01,23.084761904761905
1997-09-01,23.812380952380956
1997-10-01,23.870869565217394
1997-11-01,32.206111111111106
1997-12-01,26.276363636363637
1998-01-01,23.866499999999995
1998-02-01,19.998947368421053
1998-03-01,20.158636363636365
1998-04-01,22.02857142857143
1998-05-01,20.874
1998-06-01,21.66272727272727
1998-07-01,19.930000000000003
1998-08-01,31.58809523809524
1998-09-01,38.20476190476191
1998-10-01,36.60818181818182
1998-11-01,26.222999999999995
1998-12-01,25.479090909090907
1999-01-01,28.03526315789474
1999-02-01,28.82263157894737
1999-03-01,25.3095652173913
1999-04-01,23.478571428571428
1999-05-01,26.204499999999996
1999-06-01,23.626363636363635
1999-07-01,21.04904761904762
1999-08-01,24.323636363636357
1999-09-01,24.541428571428572
1999-10-01,24.02142857142857
1999-11-01,21.818095238095236
1999-12-01,22.04095238095238
2000-01-01,23.201999999999998
2000-02-01,23.5955
2000-03-01,22.71826086956522
2000-04-01,27.164210526315788
2000-05-01,26.373181818181816
2000-06-01,21.54
2000-07-01,19.893
2000-08-01,18.088695652173914
2000-09-01,19.687500000000004
2000-10-01,25.2
2000-11-01,26.38285714285714
2000-12-01,26.5305
2001-01-01,24.918571428571425
2001-02-01,23.411578947368422
2001-03-01,28.49681818181818
2001-04-01,28.134000000000004
2001-05-01,22.944090909090907
2001-06-01,20.940476190476186
2001-07-01,22.316190476190474
2001-08-01,21.861739130434785
2001-09-01,35.065333333333335
2001-10-01,32.721304347826084
2001-11-01,26.63095238095238
2001-12-01,23.72
2002-01-01,22.25285714285714
2002-02-01,22.87578947368421
2002-03-01,18.984999999999996
2002-04-01,19.900454545454547
2002-05-01,20.087727272727275
2002-06-01,25.271000000000004
2002-07-01,34.04954545454545
2002-08-01,33.74272727272727
2002-09-01,37.6475
2002-10-01,35.24304347826087
2002-11-01,28.175000000000004
2002-12-01,28.21047619047619
2003-01-01,27.424285714285713
2003-02-01,32.218421052631584
2003-03-01,30.634285714285717
2003-04-01,23.991904761904756
2003-05-01,20.239523809523813
2003-06-01,20.36238095238095
2003-07-01,19.16136363636364
2003-08-01,19.274285714285714
2003-09-01,19.532380952380954
2003-10-01,18.023478260869567
2003-11-01,17.401052631578946
2003-12-01,16.826363636363638
2004-01-01,16.101
2004-02-01,15.99842105263158
2004-03-01,17.687391304347823
2004-04-01,15.69857142857143
2004-05-01,17.705
2004-06-01,15.342727272727274
2004-07-01,15.50238095238095
2004-08-01,16.68409090909091
2004-09-01,14.092857142857142
2004-10-01,14.973809523809523
2004-11-01,13.577619047619047
2004-12-01,12.459545454545456
2005-01-01,13.438000000000002
2005-02-01,11.708947368421052
2005-03-01,13.126363636363635
2005-04-01,14.45904761904762
2005-05-01,13.967619047619044
2005-06-01,11.868636363636368
2005-07-01,11.049
2005-08-01,12.951304347826085
2005-09-01,12.628095238095238
2005-10-01,14.937619047619048
