date,gdp,pop_contr,epop_contr,hours_contr,hh_inp,prod
1990-01-01,0.6444807364463873,1.2512871851353746,-1.6144688057159629,-0.22265640663782227,-0.6056527915551724,1.2433784426288064
1991-01-01,1.1837626755273862,1.3335920540747614,-1.692012594381287,-0.1992000879915412,-0.5752754988395808,1.7688165500661046
1992-01-01,4.38312719410559,1.3504738402335903,-0.17829064884327672,-0.02033750884710972,1.1481239332375215,3.2000761404145264
1993-01-01,2.6233695189875617,1.2661094907142678,1.0373818496576315,0.5009416430181768,2.829125806146399,-0.20355244993082167
1994-01-01,4.122695336733734,1.1973957779452538,1.6617053003698812,-0.1478452595035734,2.7265150098782165,1.3696535637843954
1995-01-01,2.2040073840885634,1.187136595463445,-0.37685904088912703,0.5682886026362299,1.3785570410202175,0.8130168313068398
1996-01-01,4.431480073859068,1.1842029954588273,1.2036741780881932,0.10433110995990702,2.509718097484165,1.875895461756133
1997-01-01,4.496001762205387,1.2008268230970842,1.2317668198075282,0.3201481925520583,2.7763173203258775,1.670054703855578
1998-01-01,4.888960224452921,1.1502243712891547,0.7884415219931995,0.093008336040451,2.0427463791067133,2.7883086152296563
1999-01-01,4.8319819468719105,1.150854681329988,0.3546936370771192,0.306005687806557,1.823667788858474,2.9549549379137674
2000-01-01,2.9409189969718144,1.0429198403981432,0.3417599965294449,-0.320105966576148,1.0658951041858793,1.867838114760817
2001-01-01,0.1818589405777421,0.985017327657367,-1.9215124912999537,-0.7726522363857263,-1.7211068883222491,1.9587517487813928
2002-01-01,1.99810182217382,0.9414168908781495,-0.49813851583881685,-0.08836806691046029,0.35175257707197594,1.6558245495742085
2003-01-01,4.314515869627816,0.9213357497866892,-0.4336083738333524,-0.12016329205250809,0.3657585116364631,3.948441196763847
2004-01-01,3.3535971616062366,0.9136332062813113,0.6945118631196456,-0.11442994558375774,1.4984862280818578,1.8302765941050014
2005-01-01,2.977477610056567,0.934911421653678,0.7396466008582847,0.40804001483994434,2.096368942603105,0.8791881846941157
2006-01-01,2.6534245586265435,0.9628226744837765,1.1886114898757905,0.23757214845437913,2.404980192288275,0.24387904059540721
2007-01-01,2.134798410693511,0.9610845513643551,-0.43706785974864104,-0.22385384789850027,0.29678879855475626,1.8403064771038424
2008-01-01,-2.4625990650805893,0.9206613868931235,-2.409406701990438,-1.2842664850297392,-2.769136938752101,0.28848309324195076
2009-01-01,0.15773893918564752,0.8731125734613487,-4.783506345690999,-1.4084802313167581,-5.284834120635621,5.82353519469716
2010-01-01,2.779064045368801,0.8214347979359216,-0.0497083152983302,0.6465614440925499,1.4243625414495364,1.3438450602522134
2011-01-01,1.5669219488554986,0.7852603003744851,0.48846383703474716,0.44051497761015135,1.7229549651263998,-0.14222507195881806
2012-01-01,1.5587110596539333,0.7746730178322336,0.9680483262948569,0.4197355379173484,2.1779928885734323,-0.5987128722310886
2013-01-01,3.0155047735575593,0.7562819714152069,-0.13651366437464896,0.33253778090180375,0.9533655745779523,2.0679467234028386
2014-01-01,2.721089245010738,0.7983764098071722,1.557839204849082,0.32585058701756764,2.7013369707388604,0.04291979341332908
2015-01-01,2.12554974939973,0.7795782563546849,0.7261249545052695,0.08248675055397559,1.5954112701365764,0.5422566159990733
2016-01-01,2.183150145684354,0.7572316599597229,0.5502625156149188,-0.4966942963039983,0.8101595920175064,1.3709611979232346
2017-01-01,2.9991932061325386,0.6556038570134204,0.7735438147525531,0.5306538674243605,1.969868338251951,1.0214148494345903
2018-01-01,2.129957161806728,0.5584657660223924,1.1840330120332643,0.36316526735282184,2.1185819783833133,0.027888703666709147
2019-01-01,3.3554353321951225,0.511778570576854,0.9447765973360611,0.31339660820773607,1.7818019626147152,1.5534425420221432
2020-01-01,1.5185533903118034,0.272369321559901,-1.9029485959615746,-1.795880788725132,-2.653391181865583,7.566658694921372
2021-01-01,5.7327730980133556,0.30243893268644406,3.2064279628237324,0.5427353774869387,4.069252427348968,1.6132174166483215
2022-01-01,1.3319925848687881,0.6805961811776451,1.7881127340562242,-0.32703237106386507,2.144847819910767,-0.7640054821539927
2023-01-01,3.1987038905307963,0.8896016431582887,0.6617480446409585,-0.34492165458465673,1.2089729186140763,2.005830968224273
2024-01-01,2.5353007333163866,0.8275959733659521,-0.40395740355952947,-0.12601181792605554,0.29310330126953443,2.2362442686940156
