date,LA104104005.Q,LA144104005.Q,LA153165105.Q,LA153166000.Q,LA154104005.Q,LA214104005.Q,LA314104005.Q,LA384104005.Q,FL264090005.Q,FL104104005.Q,FL104190005.Q,FL114190005.Q,FL144104005.Q,FL144190005.Q,FL154104005.Q,FL154190005.Q,FL214104005.Q,FL214190005.Q,FL314104005.Q,FL314190005.Q,FL384104005.Q,FL384122005.Q,FL384123005.Q,FL384190005.Q,FL153165005.Q,FL153166000.Q,FL104122005.Q,FL104123005.Q,FL113165505.Q,Government,NCB
2007-10-01,6335072.0,10141926.0,10624984.0,2609477.0,14350589.0,2939964.0,6074315.0,33506794.0,15891425.0,6335072.0,12872594.0,5378305.0,10141926.0,18250899.0,14350589.0,14612288.0,2939964.0,5122719.0,6074315.0,8056344.0,33506794.0,12615524.0,20891270.0,46042250.0,10823278.0,2609477.0,3358353.0,2976719.0,1259649.0,9014279.0,3806854.0
2008-01-01,6450937.0,10344052.0,10694802.0,2645604.0,14507741.0,2964053.0,6243059.0,34058906.0,15627981.0,6443086.0,12961280.0,5501986.0,10333839.0,18463266.0,14465942.0,14735013.0,2964253.0,5357382.0,6259453.0,8295835.0,34023487.0,12874427.0,21149060.0,46851496.0,10897073.0,2602008.0,3404981.0,3038105.0,1290941.0,9207112.0,3893115.0
2008-04-01,6569296.0,10549456.0,10688466.0,2662410.0,14440430.0,2982968.0,6327804.0,34300658.0,15438810.0,6575412.0,13073464.0,5612768.0,10553667.0,18686232.0,14392879.0,14668388.0,2970699.0,5438934.0,6217605.0,8295782.0,34134850.0,12949287.0,21185563.0,47089336.0,10885527.0,2620453.0,3505144.0,3070268.0,1332486.0,9310772.0,3980160.0
2008-07-01,6635692.0,10687028.0,10666308.0,2657388.0,14557090.0,2989050.0,6821396.0,35054564.0,14875188.0,6630263.0,13070088.0,5719237.0,10680134.0,18789325.0,14531085.0,14812458.0,2966879.0,5784483.0,6762926.0,8849527.0,34941024.0,13524626.0,21416398.0,48235793.0,10858715.0,2643813.0,3541841.0,3088422.0,1377801.0,9810446.0,4051336.0
2008-10-01,6589863.0,10715247.0,10577260.0,2643789.0,14218706.0,2981255.0,7376817.0,35292025.0,13946528.0,6589863.0,13173320.0,5823633.0,10715247.0,18996953.0,14218706.0,14507751.0,2981255.0,6268050.0,7376817.0,9425404.0,35292025.0,14166221.0,21125804.0,49198158.0,10784278.0,2643789.0,3556577.0,3033286.0,1436625.0,10358072.0,4125384.0
2009-01-01,6516245.0,10629036.0,10577231.0,2622827.0,14150974.0,3016640.0,7787502.0,35584152.0,13175265.0,6512685.0,12976460.0,5820742.0,10622732.0,18797202.0,14106085.0,14405068.0,3010254.0,6501309.0,7820167.0,9893928.0,35559238.0,14712890.0,20846348.0,49597507.0,10781597.0,2578142.0,3630410.0,2882275.0,1443117.0,10804142.0,4112791.0
2009-04-01,6456737.0,10539569.0,10557952.0,2591475.0,14129345.0,3058810.0,8252399.0,35980122.0,13808454.0,6467933.0,12916938.0,5800125.0,10547605.0,18717063.0,14075604.0,14383374.0,3043260.0,6499967.0,8162894.0,10247946.0,35829363.0,15149011.0,20680352.0,49848350.0,10748935.0,2548873.0,3687450.0,2780483.0,1443072.0,11311209.0,4082832.0
2009-07-01,6356410.0,10405895.0,10490680.0,2576593.0,14088559.0,3083906.0,8638185.0,36216545.0,14882754.0,6348610.0,12868448.0,5779236.0,10395795.0,18647684.0,14069446.0,14387278.0,3063902.0,6338646.0,8557508.0,10692243.0,36086651.0,15583532.0,20503119.0,50065851.0,10689123.0,2558711.0,3705254.0,2643356.0,1454572.0,11722091.0,4049485.0
2009-10-01,6181139.0,10197383.0,10441302.0,2555017.0,14056634.0,3124030.0,8882645.0,36260692.0,15177917.0,6181139.0,12843912.0,5757989.0,10197383.0,18601901.0,14056634.0,14382555.0,3124030.0,6371517.0,8882645.0,10980461.0,36260692.0,15995342.0,20265350.0,50336434.0,10638528.0,2555017.0,3730973.0,2450166.0,1462322.0,12006675.0,4016244.0
2010-01-01,6162379.0,10172446.0,10317055.0,2536551.0,14003617.0,3154300.0,9296065.0,36626428.0,15720219.0,6152920.0,12907422.0,5740612.0,10159617.0,18648034.0,13953685.0,14274812.0,3157581.0,6463106.0,9343729.0,11510491.0,36614612.0,16555606.0,20059006.0,50896443.0,10508114.0,2493057.0,3802866.0,2350054.0,1458203.0,12450365.0,4010067.0
2010-04-01,6101612.0,10104168.0,10251896.0,2518416.0,13946502.0,3160376.0,9796052.0,37007099.0,15269559.0,6087596.0,12982381.0,5729683.0,10086754.0,18712064.0,13897718.0,14212440.0,3154070.0,6714230.0,9692462.0,11907533.0,36831004.0,16943658.0,19887346.0,51546267.0,10440842.0,2478453.0,3847746.0,2239850.0,1455026.0,12956428.0,4002556.0
2010-07-01,6143323.0,10141871.0,10158184.0,2522094.0,13857648.0,3173006.0,10217548.0,37390073.0,16426734.0,6129408.0,13129736.0,5719736.0,10125416.0,18849472.0,13845785.0,14150305.0,3162011.0,6698167.0,10099248.0,12351238.0,37232460.0,17441939.0,19790521.0,52049182.0,10362728.0,2503726.0,3934300.0,2195108.0,1438617.0,13390554.0,3998548.0
2010-10-01,6079016.0,10065733.0,9992280.0,2646811.0,13865064.0,3219261.0,10528562.0,37678620.0,17073324.0,6079016.0,13162363.0,5701607.0,10065733.0,18863970.0,13865064.0,14164434.0,3219261.0,6742682.0,10528562.0,12786264.0,37678620.0,17971712.0,19706908.0,52557350.0,10190590.0,2646811.0,3976813.0,2102203.0,1423062.0,13747823.0,3986717.0
2011-01-01,6089861.0,10060625.0,9958674.0,2672031.0,13889049.0,3196937.0,10724880.0,37871491.0,17946458.0,6100298.0,13321209.0,5690269.0,10067393.0,19011478.0,13838415.0,14143155.0,3200709.0,6692707.0,10774648.0,13071835.0,37881165.0,18252992.0,19628173.0,52919175.0,10151503.0,2628309.0,4031846.0,2068452.0,1434497.0,13921817.0,3970764.0
2011-04-01,6183607.0,10135939.0,9899665.0,2693088.0,13839929.0,3175227.0,10999912.0,38151009.0,18202149.0,6181696.0,13405221.0,5682982.0,10130561.0,19088203.0,13788956.0,14099173.0,3170945.0,6700153.0,10885275.0,13294478.0,37975737.0,18281436.0,19694301.0,53182007.0,10089874.0,2653077.0,4088296.0,2093400.0,1430154.0,14175139.0,3952332.0
2011-07-01,6273958.0,10207245.0,9828676.0,2720060.0,13749502.0,3178627.0,11403487.0,38538860.0,17675354.0,6275908.0,13520593.0,5675818.0,10206533.0,19196411.0,13737513.0,14051481.0,3168920.0,7036903.0,11276944.0,13606452.0,38389910.0,18825657.0,19564253.0,53891247.0,10037175.0,2702175.0,4147284.0,2128624.0,1421038.0,14582114.0,3933287.0
2011-10-01,6381759.0,10302990.0,9785496.0,2756225.0,13734545.0,3186838.0,11667250.0,38891623.0,18435281.0,6381759.0,13807920.0,5671085.0,10302990.0,19479005.0,13734545.0,14053437.0,3186838.0,7025567.0,11667250.0,13969060.0,38891623.0,19266119.0,19625504.0,54527069.0,9989530.0,2756225.0,4178939.0,2202820.0,1405532.0,14854088.0,3921231.0
2012-01-01,6419129.0,10382900.0,9727562.0,2791565.0,13742400.0,3188097.0,12002610.0,39316006.0,19377213.0,6423214.0,14037297.0,5727378.0,10382966.0,19764675.0,13685587.0,14008098.0,3192969.0,6847390.0,12049105.0,14394665.0,39310627.0,19737955.0,19572672.0,55014828.0,9923486.0,2745041.0,4268245.0,2154969.0,1422362.0,15190707.0,3963771.0
2012-04-01,6485059.0,10493256.0,9664096.0,2829849.0,13690387.0,3208772.0,12385649.0,39778063.0,19282628.0,6492576.0,14218792.0,5790395.0,10497306.0,20009187.0,13636641.0,13962800.0,3208501.0,6971264.0,12253605.0,14620952.0,39596053.0,20030064.0,19565989.0,55564203.0,9858124.0,2790468.0,4345219.0,2147357.0,1435410.0,15594421.0,4008197.0
2012-07-01,6615144.0,10665086.0,9592339.0,2865788.0,13677796.0,3210793.0,12643841.0,40197516.0,20012337.0,6625166.0,14450166.0,5851023.0,10672302.0,20301189.0,13667795.0,13996146.0,3203678.0,6947114.0,12503109.0,14867263.0,40046884.0,20379257.0,19667627.0,56111712.0,9808244.0,2850453.0,4453314.0,2171852.0,1444002.0,15854634.0,4049942.0
2012-10-01,6756681.0,10849214.0,9537072.0,2912905.0,13666847.0,3185352.0,12847828.0,40549241.0,20067418.0,6756681.0,14621803.0,5913037.0,10849214.0,20534840.0,13666847.0,13993527.0,3185352.0,6931427.0,12847828.0,15221725.0,40549241.0,20825867.0,19723374.0,56681519.0,9749822.0,2912905.0,4561691.0,2194990.0,1454080.0,16033180.0,4092533.0
2013-01-01,6805708.0,10920299.0,9504346.0,2961004.0,13689365.0,3187013.0,13154773.0,40951449.0,21142778.0,6802934.0,14775333.0,5954806.0,10913253.0,20730139.0,13625902.0,13952192.0,3193146.0,7058797.0,13195652.0,15572126.0,40927953.0,21237591.0,19690362.0,57313254.0,9703066.0,2913800.0,4619676.0,2183258.0,1465338.0,16341786.0,4114591.0
2013-04-01,6914514.0,11056382.0,9467339.0,3000136.0,13693736.0,3169687.0,13260000.0,41179805.0,21370680.0,6933213.0,14889372.0,6002627.0,11071749.0,20891999.0,13636377.0,13963168.0,3174769.0,7278123.0,13104008.0,15595969.0,40986903.0,21178597.0,19808306.0,57729259.0,9667130.0,2960194.0,4686735.0,2246478.0,1469420.0,16429687.0,4141868.0
2013-07-01,7083713.0,11251647.0,9451946.0,3045917.0,13726319.0,3153690.0,13414810.0,41546465.0,22014578.0,7088591.0,15183106.0,6049146.0,11253702.0,21232252.0,13715039.0,14039426.0,3149469.0,7375967.0,13257919.0,15794151.0,41376129.0,21332266.0,20043863.0,58441796.0,9675715.0,3030305.0,4817962.0,2270629.0,1468646.0,16568500.0,4167934.0
2013-10-01,7165932.0,11363110.0,9437049.0,3090468.0,13899144.0,3179933.0,13705127.0,42147314.0,23078728.0,7165932.0,15316397.0,6097069.0,11363110.0,21413466.0,13899144.0,14223241.0,3179933.0,7497195.0,13705127.0,16091090.0,42147314.0,21892072.0,20255242.0,59224992.0,9658715.0,3090468.0,4834262.0,2331670.0,1466601.0,16885060.0,4197178.0
2014-01-01,7279185.0,11543837.0,9417638.0,3145272.0,13943993.0,3177161.0,13923713.0,42588705.0,23575729.0,7290562.0,15510278.0,6185882.0,11550929.0,21696160.0,13872360.0,14204105.0,3184344.0,7585521.0,13954551.0,16364072.0,42562184.0,22233150.0,20329034.0,59849858.0,9617753.0,3096859.0,4933711.0,2356851.0,1492388.0,17100874.0,4264652.0
2014-04-01,7376918.0,11710198.0,9396608.0,3205133.0,14022641.0,3161948.0,14090250.0,42985037.0,24439935.0,7390723.0,15704745.0,6280811.0,11721079.0,21985556.0,13962277.0,14302058.0,3171367.0,7536944.0,13911001.0,16332749.0,42765724.0,22265433.0,20500291.0,60157307.0,9602366.0,3164017.0,5012744.0,2377979.0,1518002.0,17252198.0,4333280.0
2014-07-01,7490800.0,11894345.0,9377368.0,3259488.0,13969993.0,3101531.0,14311438.0,43277307.0,24676729.0,7501069.0,15999498.0,6375460.0,11901878.0,22374958.0,13957216.0,14303001.0,3098765.0,7588482.0,14141265.0,16551055.0,43099124.0,22532253.0,20566871.0,60817496.0,9607769.0,3242986.0,5081070.0,2419999.0,1542250.0,17412969.0,4403545.0
2014-10-01,7653558.0,12132545.0,9387257.0,3309540.0,14017624.0,3108386.0,14441054.0,43699609.0,25206673.0,7653558.0,16481493.0,6473012.0,12132545.0,22954505.0,14017624.0,14369603.0,3108386.0,7654754.0,14441054.0,16807707.0,43699609.0,22914230.0,20785379.0,61786569.0,9615603.0,3309540.0,5155704.0,2497854.0,1555849.0,17549440.0,4478987.0
2015-01-01,7807749.0,12343002.0,9378918.0,3357470.0,14054361.0,3125203.0,14495075.0,44017641.0,25716946.0,7824195.0,16766180.0,6532814.0,12355591.0,23298994.0,13976553.0,14334444.0,3132119.0,7701839.0,14519909.0,16963337.0,43984172.0,23076854.0,20907318.0,62298614.0,9582411.0,3307118.0,5277316.0,2546879.0,1568228.0,17620278.0,4535253.0
2015-04-01,8006347.0,12604792.0,9407560.0,3420427.0,14168072.0,3128802.0,14705362.0,44607028.0,25685188.0,8036498.0,17231582.0,6599500.0,12632474.0,23831082.0,14105714.0,14469275.0,3140072.0,7783836.0,14505616.0,17031023.0,44383876.0,23158244.0,21225632.0,63115216.0,9621403.0,3377780.0,5435384.0,2601114.0,1578261.0,17834164.0,4598445.0
2015-07-01,8112345.0,12775551.0,9426394.0,3481245.0,14181979.0,3133918.0,14780910.0,44872359.0,24730376.0,8125128.0,17621300.0,6666011.0,12785771.0,24287311.0,14166734.0,14534886.0,3131303.0,8039806.0,14600730.0,17172836.0,44684538.0,23279881.0,21404657.0,64034839.0,9665415.0,3463137.0,5545504.0,2579624.0,1594507.0,17914828.0,4663206.0
2015-10-01,8219238.0,12944846.0,9492847.0,3400223.0,14190120.0,3123259.0,15165626.0,45423851.0,25154369.0,8219238.0,17794460.0,6729832.0,12944846.0,24524292.0,14190120.0,14563047.0,3123259.0,8063453.0,15165626.0,17555197.0,45423851.0,24058063.0,21365788.0,64705989.0,9731609.0,3400223.0,5568398.0,2650840.0,1588973.0,18288885.0,4725608.0
2016-01-01,8397773.0,13216872.0,9511432.0,3464863.0,14261558.0,3133603.0,15383416.0,45995448.0,25544690.0,8393647.0,17941378.0,6890089.0,13209388.0,24831467.0,14180613.0,14556764.0,3139959.0,8151551.0,15401755.0,17838607.0,45931715.0,24450714.0,21481001.0,65378389.0,9725386.0,3412269.0,5707111.0,2686536.0,1618888.0,18517019.0,4819099.0
2016-04-01,8439772.0,13356238.0,9555518.0,3520789.0,14377251.0,3152250.0,15623983.0,46509721.0,26176297.0,8445438.0,18282836.0,7057252.0,13359942.0,25340088.0,14312876.0,14691899.0,3161608.0,8212164.0,15409707.0,17865122.0,46244133.0,24568949.0,21675184.0,66109274.0,9780939.0,3476841.0,5795573.0,2649865.0,1650239.0,18776233.0,4916466.0
2016-07-01,8534635.0,13546461.0,9606801.0,3581724.0,14514809.0,3159030.0,15849915.0,47070216.0,26855437.0,8541084.0,18525380.0,7224872.0,13550452.0,25750252.0,14496715.0,14876818.0,3154852.0,8213219.0,15668297.0,18122241.0,46870316.0,24892305.0,21978011.0,66962530.0,9858185.0,3561637.0,5869337.0,2671747.0,1674747.0,19008945.0,5011826.0
2016-10-01,8486314.0,13598489.0,9658822.0,3636436.0,14600536.0,3155179.0,16008291.0,47362495.0,26777618.0,8486314.0,18814038.0,7394358.0,13598489.0,26208396.0,14600536.0,14981315.0,3155179.0,8284751.0,16008291.0,18415451.0,47362495.0,25220820.0,22141675.0,67889912.0,9911756.0,3636436.0,5860065.0,2626249.0,1699505.0,19163470.0,5112175.0
2017-01-01,8634983.0,13860734.0,9734406.0,3685369.0,14726694.0,3137997.0,15981843.0,47707268.0,27875743.0,8644095.0,18796609.0,7535203.0,13866924.0,26331812.0,14643700.0,15027467.0,3142464.0,8238844.0,16005625.0,18470123.0,47658713.0,25224284.0,22434429.0,68068246.0,9960883.0,3630454.0,5986911.0,2657184.0,1741952.0,19119840.0,5225751.0
2017-04-01,8760948.0,14101748.0,9794916.0,3727131.0,14862819.0,3133528.0,16188806.0,48286901.0,28689538.0,8767583.0,18879190.0,7681919.0,14106937.0,26561109.0,14797490.0,15183286.0,3138880.0,8219220.0,15964128.0,18518634.0,48007435.0,25231483.0,22775952.0,68482249.0,10030150.0,3682744.0,6070066.0,2697517.0,1786053.0,19322334.0,5340800.0
2017-07-01,8841800.0,14297834.0,9855908.0,3770173.0,14958896.0,3129989.0,16441784.0,48828503.0,29650737.0,8818083.0,19198972.0,7826823.0,14271782.0,27025795.0,14937224.0,15324685.0,3123657.0,8155239.0,16267151.0,18721283.0,48599814.0,25720279.0,22879535.0,69227002.0,10113005.0,3749201.0,6145289.0,2672794.0,1828236.0,19571773.0,5456034.0
2017-10-01,8988244.0,14562844.0,9928794.0,3830752.0,15145439.0,3154100.0,16606939.0,49469322.0,30609514.0,8988244.0,19142918.0,7973240.0,14562844.0,27116158.0,15145439.0,15534435.0,3154100.0,8122502.0,16606939.0,19027982.0,49469322.0,25998077.0,23471245.0,69801077.0,10188212.0,3830752.0,6190807.0,2797437.0,1850951.0,19761039.0,5574600.0
2018-01-01,9085710.0,14730333.0,9993796.0,3876813.0,15266520.0,3133223.0,17037856.0,50167932.0,30527743.0,9098046.0,19420137.0,8071051.0,14740044.0,27491188.0,15181750.0,15574923.0,3136026.0,8179246.0,17070617.0,19535273.0,50128437.0,26699879.0,23428558.0,70780630.0,10224516.0,3819914.0,6294051.0,2803995.0,1870284.0,20171079.0,5644623.0
2018-04-01,9464800.0,15180745.0,10070324.0,3901812.0,15377704.0,3134183.0,17343877.0,51036509.0,31095022.0,9472809.0,19684688.0,8176594.0,15187756.0,27861282.0,15311522.0,15706289.0,3135081.0,8223293.0,17114196.0,19601927.0,50748555.0,26746667.0,24001888.0,71392791.0,10305557.0,3858160.0,6298696.0,3174113.0,1886046.0,20478060.0,5715945.0
2018-07-01,9579058.0,15369993.0,10147691.0,3955676.0,15504789.0,3136603.0,17600751.0,51612136.0,32022028.0,9546932.0,20078328.0,8283692.0,15335594.0,28362020.0,15479399.0,15876756.0,3127250.0,8234431.0,17440621.0,19941615.0,51382864.0,27102477.0,24280387.0,72414822.0,10400346.0,3934568.0,6339155.0,3207777.0,1892809.0,20737354.0,5790935.0
2018-10-01,9680179.0,15546684.0,10204419.0,4007042.0,15602000.0,3115141.0,17865026.0,52128851.0,30141054.0,9680179.0,20371879.0,8387685.0,15546684.0,28759564.0,15602000.0,15999868.0,3115141.0,8604557.0,17865026.0,20340247.0,52128851.0,27518653.0,24610198.0,73704236.0,10460529.0,4007042.0,6344043.0,3336136.0,1901175.0,20980167.0,5866505.0
2019-01-01,9920112.0,15814955.0,10259418.0,4053382.0,15678986.0,3098022.0,18095814.0,52687777.0,32235226.0,9941157.0,21452125.0,8427131.0,15833552.0,29879256.0,15591285.0,15992346.0,3099092.0,8450560.0,18143779.0,20713425.0,52667708.0,27702974.0,24964734.0,75035587.0,10487434.0,3994492.0,6482261.0,3458896.0,1891262.0,21193836.0,5894843.0
2019-04-01,10055916.0,15979536.0,10340109.0,4094054.0,15833815.0,3084076.0,18284524.0,53181951.0,33160535.0,10086726.0,21900679.0,8469880.0,16009542.0,30370559.0,15767921.0,16170031.0,3081749.0,8425035.0,18053021.0,20731008.0,52912233.0,27668745.0,25243488.0,75696633.0,10573783.0,4052032.0,6558055.0,3528671.0,1881320.0,21368600.0,5923620.0
2019-07-01,10264322.0,16213194.0,10414384.0,4144277.0,15955527.0,3090141.0,18760667.0,54019529.0,33856570.0,10254700.0,22434828.0,8512061.0,16201363.0,30946889.0,15926962.0,16331693.0,3078478.0,8425308.0,18616233.0,21178429.0,53823036.0,28497388.0,25325648.0,76882319.0,10664233.0,4124127.0,6633794.0,3620906.0,1851899.0,21850808.0,5948872.0
2019-10-01,10327130.0,16306446.0,10475140.0,4192191.0,16093308.0,3113505.0,19039898.0,54553157.0,35276437.0,10327130.0,22974332.0,8554168.0,16306446.0,31528500.0,16093308.0,16499658.0,3113505.0,8384642.0,19039898.0,21553102.0,54553157.0,28966013.0,25587144.0,77965902.0,10734122.0,4192191.0,6622104.0,3705026.0,1833222.0,22153403.0,5979316.0
2020-01-01,11034594.0,17085100.0,10564221.0,4208198.0,16243513.0,3120992.0,19480587.0,55930193.0,32699334.0,11087599.0,23160343.0,8658222.0,17135914.0,31818565.0,16154156.0,16564780.0,3120376.0,8973972.0,19539608.0,22104464.0,55950054.0,29709631.0,26240423.0,79461781.0,10794568.0,4147828.0,6862137.0,4225462.0,1853758.0,22601579.0,6050506.0
2020-04-01,11467095.0,17753695.0,10642714.0,4137157.0,16226298.0,3148536.0,22627127.0,59755656.0,35919854.0,11505800.0,23173179.0,8888596.0,17791963.0,32061775.0,16160989.0,16572376.0,3142164.0,8716351.0,22391682.0,25175043.0,59486798.0,32957971.0,26528827.0,82525545.0,10877024.0,4097226.0,7239098.0,4266702.0,1870748.0,25775663.0,6286600.0
2020-07-01,11384785.0,17765599.0,10788955.0,4161819.0,16456963.0,3192355.0,23050112.0,60465028.0,37611411.0,11375337.0,23020536.0,9015108.0,17754005.0,32035644.0,16425618.0,16838312.0,3177908.0,8648388.0,22920579.0,25948330.0,60278110.0,33541004.0,26737106.0,83470674.0,11036815.0,4142655.0,7259335.0,4116002.0,1883718.0,26242467.0,6380814.0
2020-10-01,11398359.0,17806232.0,10916133.0,4184853.0,16707996.0,3204751.0,23621060.0,61340039.0,40516498.0,11398359.0,22998490.0,9060363.0,17806232.0,32058853.0,16707996.0,17121322.0,3204751.0,8311261.0,23621060.0,26585161.0,61340039.0,34282631.0,27057408.0,84076597.0,11176527.0,4184853.0,7277253.0,4121106.0,1898664.0,26825811.0,6407873.0
2021-01-01,11549649.0,18024249.0,11067131.0,4228548.0,16992974.0,3231974.0,23889967.0,62139164.0,41832579.0,11613985.0,23192464.0,9164302.0,18086597.0,32356766.0,16901928.0,17319107.0,3229640.0,8253051.0,23962809.0,26898975.0,62180974.0,34784660.0,27396314.0,84827899.0,11298130.0,4167176.0,7412240.0,4201745.0,1912807.0,27121941.0,6474600.0
2021-04-01,11616906.0,18132046.0,11287783.0,4297377.0,17306195.0,3257979.0,24559333.0,63255552.0,44299878.0,11629496.0,23342106.0,9238681.0,18144450.0,32580787.0,17241149.0,17659241.0,3248109.0,8050917.0,24321359.0,27227489.0,62955068.0,35191377.0,27763691.0,85518435.0,11521958.0,4259106.0,7442089.0,4187407.0,1929293.0,27817312.0,6515140.0
2021-07-01,11826825.0,18372154.0,11515255.0,4355206.0,17582923.0,3282208.0,24564070.0,63801355.0,44819758.0,11795974.0,23631814.0,9306617.0,18339221.0,32938431.0,17548922.0,17968720.0,3265293.0,8116300.0,24449968.0,27422250.0,63603405.0,35226454.0,28376951.0,86445701.0,11760291.0,4337397.0,7512923.0,4283051.0,1956008.0,27846278.0,6545329.0
2021-10-01,12005885.0,18675354.0,11751114.0,4430824.0,17937139.0,3274181.0,25304484.0,65191159.0,47446020.0,12005885.0,24089306.0,9460171.0,18675354.0,33549477.0,17937139.0,18358876.0,3274181.0,7936010.0,25304484.0,28065299.0,65191159.0,36248856.0,28942303.0,87909663.0,12012620.0,4430824.0,7492701.0,4513184.0,1983133.0,28578665.0,6669469.0
2022-01-01,12334433.0,19127705.0,11917697.0,4523952.0,18219961.0,3251008.0,25951052.0,66549727.0,45596582.0,12391595.0,24617088.0,9613263.0,19183117.0,34230351.0,18128570.0,18553800.0,3246978.0,8209730.0,26035871.0,28786418.0,66594537.0,37050190.0,29544347.0,89780300.0,12149560.0,4462580.0,7587887.0,4803708.0,2007709.0,29202060.0,6793272.0
2022-04-01,12594358.0,19512448.0,12173607.0,4621880.0,18554582.0,3264058.0,26311827.0,67642915.0,40992341.0,12571250.0,25081949.0,9741784.0,19489482.0,34823733.0,18488067.0,18914231.0,3250326.0,8725517.0,26070381.0,28814671.0,67298257.0,37040391.0,30257866.0,91278152.0,12407621.0,4583609.0,7542701.0,5028549.0,2041693.0,29575885.0,6918090.0
2022-07-01,12761010.0,19772309.0,12373990.0,4702259.0,18844347.0,3259340.0,26587119.0,68463115.0,39964343.0,12690885.0,25188164.0,9836073.0,19700164.0,35024237.0,18806500.0,19234420.0,3239746.0,9060620.0,26488094.0,29188584.0,68234503.0,37455379.0,30779124.0,92507861.0,12616585.0,4684450.0,7551245.0,5139640.0,2052343.0,29846459.0,7011299.0
