date,A823RC,A829RC,A824RC,A825RC
1989-01-01,9.43262811560275,10.826993425995866,6.932779170181445,2.4998489454213044
1989-04-01,9.520383475133823,10.895056234669163,6.975208567076523,2.5451749080573003
1989-07-01,9.506133496272847,10.941739467092978,6.974811974298399,2.531321521974448
1989-10-01,9.410156567407956,11.13016567787269,6.857347278353059,2.5528092890548972
1990-01-01,9.428046822067053,11.217478976028236,6.843375816340726,2.584671005726326
1990-04-01,9.46195219217091,11.187632004413402,6.806914329932678,2.655037862238231
1990-07-01,9.347035036398301,11.310654690616108,6.686986585129863,2.660048451268438
1990-10-01,9.486766522341625,11.637686471654943,6.831494422816135,2.655272099525491
1991-01-01,9.633038163911653,11.64532346850416,6.9246673420402844,2.7083708218713682
1991-04-01,9.57495043955617,11.58722034215884,6.833955130701491,2.7409953088546795
1991-07-01,9.447791687218224,11.600842870303065,6.7049182097723525,2.7428734774458716
1991-10-01,9.217053446861222,11.674727912983236,6.439993997963138,2.7770594488980835
1992-01-01,9.12026869913448,11.725240299464005,6.324996833305517,2.795271865828962
1992-04-01,8.977364802265205,11.650928955364305,6.207397798374009,2.7699515497631424
1992-07-01,9.048766332741504,11.570542686892736,6.279527082415499,2.7692392503260037
1992-10-01,8.956662844271863,11.441723397621512,6.127586758657604,2.8290611173537075
1993-01-01,8.62311517166536,11.464948371035472,5.842653919133767,2.780476112567147
1993-04-01,8.470291773799119,11.489748990261186,5.715427910280882,2.754849176942252
1993-07-01,8.409368770976524,11.459732192130947,5.66106440216341,2.748304368813115
1993-10-01,8.339476039738011,11.356055786514979,5.626728571840009,2.7127474678980024
1994-01-01,7.969009726726377,11.331400130304292,5.289957968714603,2.6790377044858293
1994-04-01,7.8567603306834295,11.315383022137233,5.24268824968804,2.6140720809953897
1994-07-01,8.000436498057924,11.415992879625431,5.378160774511242,2.622275723546683
1994-10-01,7.723323364570221,11.362766938044514,5.067946402607116,2.655376961963106
1995-01-01,7.698002562783748,11.413148311637586,5.053023089115561,2.644979473668188
1995-04-01,7.664031525141087,11.500888339620765,5.0373849244367195,2.62663340982723
1995-07-01,7.540382331408119,11.405801675750427,4.923022858537379,2.6173594728707394
1995-10-01,7.298922134795292,11.376651220070128,4.739825329690787,2.5590968051045047
1996-01-01,7.3690075374266,11.329600628737385,4.811000057444473,2.5580074799821264
1996-04-01,7.247025958440602,11.272737910875854,4.7406147763431115,2.50641118209749
1996-07-01,7.1052393386237656,11.301585162126903,4.625668764868274,2.4795705737554923
1996-10-01,6.984612527393313,11.36579936659261,4.522595117951817,2.4620053025683157
1997-01-01,6.8244474990299135,11.303599156009664,4.338239470598751,2.4862080284311623
1997-04-01,6.892746358799482,11.21470390576165,4.411453457489737,2.4812929013097467
1997-07-01,6.765081082690942,11.187773315927153,4.298079275081576,2.467001807609367
1997-10-01,6.7217687798878085,11.243080721709688,4.301095140525675,2.4206736393621333
1998-01-01,6.453113298625836,11.231796609251925,4.022238814050221,2.4308744845756154
1998-04-01,6.544979937453865,11.33400351561407,4.117373392351293,2.427606545102573
1998-07-01,6.453500055969146,11.387150032501573,4.129262083277921,2.3242379726912237
1998-10-01,6.393410538056256,11.332580373705978,4.00721283246347,2.3861869459524976
1999-01-01,6.323216594543808,11.40380050936238,3.952591750640101,2.370624843903707
1999-04-01,6.297652536414791,11.501076421291891,3.936276951480825,2.3613860845563996
1999-07-01,6.351003361338983,11.56407407835853,3.9926745450459085,2.3583288162930742
1999-10-01,6.4167768924471815,11.58785935843646,4.033869602716454,2.382897188085958
2000-01-01,6.201778151981978,11.700267233651346,3.8291860015593544,2.372592150422624
2000-04-01,6.2650381613241395,11.525487869009169,3.8993414996703155,2.3656966616538244
2000-07-01,6.1443096176534,11.611146506844836,3.7889886698660105,2.3553209477873898
2000-10-01,6.115044268981059,11.714341138181009,3.7996077219855304,2.315436546995529
2001-01-01,6.235859308600816,11.957924845689519,3.8619371044008055,2.37392220420001
2001-04-01,6.284857398057827,12.086794815010103,3.8689270304785266,2.4159398034803754
2001-07-01,6.363573906122273,12.064614288731514,3.920417836651192,2.4431466322093365
2001-10-01,6.442355154557651,12.243705473788998,3.965650478307634,2.4766952956456922
2002-01-01,6.617398983701104,12.281053803928314,4.086634179112114,2.5307740733298285
2002-04-01,6.744487642619845,12.290255752966047,4.153762982746954,2.5907338399059157
2002-07-01,6.807109974289603,12.301534991058539,4.186570822860993,2.6205391514286096
2002-10-01,7.000475004974501,12.346534509486235,4.354952909114179,2.645522095860321
2003-01-01,7.084763303675672,12.339912694649362,4.425937230602171,2.6588260730735005
2003-04-01,7.296606742317935,12.14517971779941,4.613592919571727,2.6830138227462075
2003-07-01,7.198690518448257,12.003785490268019,4.530096238318173,2.6685942801300837
2003-10-01,7.2609910126154755,11.872158650384158,4.621924460087813,2.639066552527662
2004-01-01,7.309711800226994,11.879101714078047,4.665613381823698,2.644098418403296
2004-04-01,7.301642986320821,11.869225724662186,4.648109705626077,2.6535332806947434
2004-07-01,7.332667389505613,11.825983838534903,4.719848431401554,2.6128189581040595
2004-10-01,7.261620652549326,11.821488250079359,4.630293253902499,2.6313273986468277
2005-01-01,7.2997210245290125,11.717917957969451,4.689297054062595,2.6104318066359347
2005-04-01,7.273295119094297,11.726742216240995,4.693888205612662,2.5794069134816344
2005-07-01,7.274383614602378,11.710042393318416,4.68991825455515,2.5844653600472287
2005-10-01,7.224993767024424,11.744358594560765,4.62755308230018,2.5974406847242446
2006-01-01,7.325697649348905,11.644544265250351,4.673053006068171,2.6526446432807336
2006-04-01,7.248240447901592,11.740347463811489,4.654291122362017,2.5939565983694606
2006-07-01,7.174618526279021,11.795324727244747,4.560132782701732,2.614485743577289
2006-10-01,7.2281079996705895,11.826181066518261,4.667645207444091,2.5604627922264993
2007-01-01,7.158708241484417,11.978743249936006,4.607114199888813,2.551587003589172
2007-04-01,7.245165484976286,12.016717976037734,4.686865433726016,2.5582930982898984
2007-07-01,7.280954809572451,12.045012993805368,4.708777837885552,2.5721769716868996
2007-10-01,7.387323680323966,12.126178379172538,4.794789034173005,2.5925414574436223
2008-01-01,7.578384031330475,12.278658189361177,4.9226133382076185,2.6557706931228564
2008-04-01,7.736965397780611,12.330561703937784,5.013275034714879,2.7236836088696372
2008-07-01,7.877696452360189,12.530168982703083,5.165172505071895,2.712523947288295
2008-10-01,8.089896777666716,12.652718564037347,5.29974738904923,2.790149388617486
2009-01-01,8.218167615833968,12.759602646752274,5.317485850718331,2.900681765115637
2009-04-01,8.436289656758065,12.936434227348576,5.454763339685149,2.9815263170729156
2009-07-01,8.498651069408208,12.922466587408096,5.49780753703526,3.0008504670356646
2009-10-01,8.568541158096506,12.745374100843854,5.531281367452234,3.0372529544495457
2010-01-01,8.665706609787826,12.608721346887345,5.553206737153862,3.1124998726339634
2010-04-01,8.726888969910288,12.475316723767992,5.547645473049956,3.179250196534955
2010-07-01,8.635737186086633,12.305432450324494,5.496714603933165,3.139029213489703
2010-10-01,8.602673749739434,12.158179176834247,5.494637009252047,3.1080367404873863
2011-01-01,8.535631828383782,12.110832334368803,5.440248313666751,3.0953835147170308
2011-04-01,8.465539494904199,11.981920199863334,5.440240823082372,3.0252986718218264
2011-07-01,8.260572029618038,11.86207537912435,5.355201595705449,2.905370433912589
2011-10-01,8.173774377297192,11.64987598487256,5.2310391062301305,2.942735271067062
2012-01-01,8.087644020590073,11.542290464063191,5.144122651540679,2.943521369049395
2012-04-01,7.975046459451455,11.40948289765325,5.051987471472253,2.923058987979203
2012-07-01,7.955459108425579,11.356817685952478,5.045250548512467,2.910208559913112
2012-10-01,7.757617384533387,11.392301530980484,4.868315114565114,2.8893022699682738
2013-01-01,7.483612600938672,11.37647272041899,4.679330950293221,2.8042816506454504
2013-04-01,7.406842655749281,11.417546874532318,4.6335222310761575,2.7733264350376365
2013-07-01,7.231374105660551,11.369942739959075,4.492796734807833,2.7385773708527186
2013-10-01,7.115584216177625,11.25644546431958,4.411566798299399,2.704017417878227
2014-01-01,7.080213428528248,11.262426879857442,4.351554308194513,2.7286649667296223
2014-04-01,6.935400167579604,11.152516197956405,4.255302428298111,2.6800977392814933
2014-07-01,6.930537025967719,11.075363889505367,4.255115647481497,2.6754213784862215
2014-10-01,6.78838640773131,11.084642882273032,4.109028660757543,2.6793521447052515
2015-01-01,6.748125728924855,10.959941508822862,4.056239602310653,2.6918805721075225
2015-04-01,6.692231717187027,11.035127735899488,4.01727388646038,2.674957830726646
2015-07-01,6.65079159609591,11.05802585376422,3.9563153957571706,2.6944762003387397
2015-10-01,6.684134978757866,11.016691348179748,3.976085928991132,2.708049049766734
2016-01-01,6.656235063742829,11.028320497130615,3.94267920639111,2.7135558573517193
2016-04-01,6.577558878929677,11.020530593383747,3.871526511257085,2.706032367672593
2016-07-01,6.576586738502783,11.014635021838751,3.8863878001583205,2.6901936252318444
2016-10-01,6.538672108563317,10.992997270995314,3.8500087744278497,2.688663334135467
2017-01-01,6.479600840756578,10.994698617565179,3.811547641356553,2.668053199400024
2017-04-01,6.4910054227123135,10.972106634566323,3.850653111537134,2.64035231117518
2017-07-01,6.4369142156652845,10.951345568255919,3.804725709282547,2.6321885063827373
2017-10-01,6.461387254053988,10.948269890961278,3.826880408996646,2.634506845057341
2018-01-01,6.462123833780048,10.934500004075641,3.804944271167953,2.6571795626120958
2018-04-01,6.467763553444901,10.950780904051657,3.8281481227751963,2.639620296221612
2018-07-01,6.5180834743828,10.987699155988343,3.8662233497501752,2.6518601246326243
2018-10-01,6.544259302062047,10.90221915955124,3.914097339660877,2.630166744835557
2019-01-01,6.576981658189326,10.858079320553632,3.9448676787064776,2.632118715383232
2019-04-01,6.613380846031133,10.909664411098104,3.958067831333486,2.655313014697647
2019-07-01,6.635373421710211,10.853011734966858,3.9818387141326785,2.653530065122044
2019-10-01,6.658020726529348,10.839850512663725,4.022072713631803,2.635948012897545
2020-01-01,6.7368936307121805,11.045627042244845,4.052568836924618,2.684324793787564
2020-04-01,7.708879159209828,11.959684251844022,4.490004515342482,3.218874643867346
2020-07-01,7.024172409473445,11.00414392799859,4.193185796749137,2.8309818891149714
2020-10-01,6.947916677812809,10.894418729873847,4.207566030949631,2.7403506468631775
2021-01-01,7.06160136649031,10.86651783985174,4.108346659020629,2.953254707469681
