date,ZWC,Overall,Hourly,ZWC_Real,Overall_Real,Hourly_Real
2005-07-01,13.066666666666668,4.033333333333333,3.8000000000000003,9.248023932491373,0.21469059915804056,-0.01864273417529268
2005-10-01,12.266666666666666,4.1000000000000005,3.766666666666667,8.590931847783652,0.4242651811169858,0.09093184778365249
2006-01-01,12.133333333333333,3.8666666666666667,3.6666666666666665,8.441679680195318,0.17501301352865037,-0.024986986471349375
2006-04-01,11.966666666666667,3.8333333333333335,3.6666666666666665,8.042389042724606,-0.09094429060872604,-0.2576109572753924
2006-07-01,12.433333333333332,3.766666666666667,3.6666666666666665,9.085563475607975,0.41889680894130876,0.31889680894130895
2006-10-01,11.666666666666666,3.9,3.8333333333333335,9.700330352478796,1.9336636858121299,1.8669970191454628
2007-01-01,11.266666666666666,4.2,4.133333333333333,8.83525891452854,1.7685922478618739,1.701925581195207
2007-04-01,11.333333333333334,4.066666666666666,3.8666666666666667,8.66814146000827,1.4014747933416023,1.2014747933416026
2007-07-01,11.633333333333333,4.3,4.0,9.283611501541015,1.9502781682076826,1.6502781682076826
2007-10-01,11.299999999999999,4.233333333333333,4.033333333333333,7.2690736384407755,0.20240697177410846,0.002406971774108572
2008-01-01,11.466666666666667,3.9333333333333336,3.766666666666667,7.329147174695872,-0.20418615863746106,-0.3708528253041277
2008-04-01,11.4,4.1,3.6999999999999997,7.09061969831311,-0.20938030168689034,-0.60938030168689
2008-07-01,11.866666666666667,4.033333333333333,3.8333333333333335,6.61371696147695,-1.219616371856384,-1.4196163718563841
2008-10-01,11.733333333333334,3.9333333333333336,3.6666666666666665,10.130417547326887,2.330417547326887,2.0637508806602205
2009-01-01,12.333333333333334,3.466666666666667,3.3000000000000003,12.517200548671,3.6505338820043334,3.4838672153376664
2009-04-01,13.5,3.1999999999999997,2.9333333333333336,14.440420179480931,4.140420179480931,3.8737535128142646
2009-07-01,14.533333333333333,2.6,2.6,16.14017981099184,4.206846477658504,4.206846477658504
2009-10-01,15.6,1.9666666666666668,2.1666666666666665,14.098419332173682,0.4650859988403479,0.6650859988403477
2010-01-01,15.733333333333334,1.7333333333333334,1.7333333333333334,13.380460271276254,-0.6195397287237444,-0.6195397287237444
2010-04-01,15.9,1.7333333333333334,1.6333333333333335,14.122706574727454,-0.0439600919392118,-0.14396009193921175
2010-07-01,16.166666666666668,1.9000000000000001,1.5999999999999999,14.96357724425782,0.6969105775911535,0.39691057759115345
2010-10-01,16.666666666666668,1.7,1.6666666666666667,15.436989017416755,0.4703223507500875,0.43698901741675417
2011-01-01,16.633333333333336,1.8999999999999997,1.6333333333333335,14.485025608269924,-0.24830772506341056,-0.5149743917300771
2011-04-01,16.133333333333336,1.9666666666666668,1.7333333333333334,12.787158507893531,-1.379508158773137,-1.61284149210647
2011-07-01,16.333333333333332,2.1333333333333333,1.8666666666666665,12.617500433157872,-1.5824995668421271,-1.849166233508794
2011-10-01,15.966666666666669,2.066666666666667,1.8,12.621410938778277,-1.2785890612217223,-1.5452557278883894
2012-01-01,16.066666666666666,1.9333333333333333,1.8,13.236726646111672,-0.8966066872216626,-1.0299400205549958
2012-04-01,16.266666666666666,2.1999999999999997,1.9333333333333333,14.378341080033811,0.3116744133671448,0.04500774670047806
2012-07-01,17.099999999999998,2.1,1.8999999999999997,15.415612235463144,0.41561223546314574,0.21561223546314556
2012-10-01,15.700000000000001,2.233333333333333,1.8666666666666665,13.796265752460295,0.32959908579362834,-0.0370675808730383
2013-01-01,15.366666666666667,2.2666666666666666,1.9333333333333333,13.626350168839869,0.5263501688398673,0.19301683550653395
2013-04-01,15.799999999999999,2.1666666666666665,1.9333333333333333,14.385003199115516,0.7516698657821842,0.5183365324488507
2013-07-01,15.966666666666669,2.3333333333333335,2.0,14.460328199269705,0.8269948659363716,0.49366153260303847
2013-10-01,15.366666666666667,2.1333333333333333,2.1,14.159164097852027,0.9258307645186926,0.8924974311853592
2014-01-01,15.033333333333333,2.4,2.2666666666666666,13.603023885237263,0.9696905519039286,0.8363572185705953
2014-04-01,15.799999999999999,2.3,2.1333333333333333,13.719648438239867,0.21964843823986632,0.05298177157319994
2014-07-01,15.333333333333334,2.466666666666667,2.4,13.542204270083095,0.6755376034164295,0.6088709367497628
2014-10-01,14.9,2.8666666666666667,2.766666666666667,13.735270638855184,1.7019373055218512,1.6019373055218515
2015-01-01,14.1,3.0666666666666664,2.766666666666667,14.212997908521501,3.1796645751881694,2.879664575188169
2015-04-01,14.466666666666667,3.266666666666667,2.8000000000000003,14.429808653798188,3.2298086537981874,2.763141987131521
2015-07-01,14.700000000000001,3.0666666666666664,3.1,14.541389042930133,2.9080557095967996,2.941389042930133
2015-10-01,14.533333333333333,3.033333333333333,2.8333333333333335,14.132446823624832,2.6324468236248317,2.4324468236248316
2016-01-01,14.433333333333332,3.1666666666666665,2.9,13.441201273913585,2.174534607246919,1.907867940580252
2016-04-01,13.4,3.5,3.0,12.289870417575317,2.389870417575317,1.889870417575317
2016-07-01,13.6,3.4333333333333336,3.0666666666666664,12.44255872573909,2.275892059072423,1.9092253924057563
2016-10-01,13.733333333333334,3.766666666666667,3.3666666666666667,11.926314216755157,1.9596475500884913,1.5596475500884914
2017-01-01,14.466666666666667,3.266666666666667,2.8333333333333335,11.879349577951443,0.6793495779514426,0.2460162446181092
2017-04-01,14.333333333333334,3.3666666666666667,3.033333333333333,12.442289183787835,1.4756225171211674,1.1422891837878342
2017-07-01,14.466666666666667,3.4333333333333336,3.233333333333333,12.522068620558409,1.4887352872250779,1.2887352872250781
2017-10-01,14.133333333333333,3.1666666666666665,2.9,12.025605887673231,1.0589392210065653,0.7922725543398986
2018-01-01,14.5,3.0666666666666664,2.6999999999999997,12.251420812064753,0.8180874787314191,0.4514208120647525
2018-04-01,14.299999999999999,3.233333333333333,3.1,11.613177132152728,0.5465104654860617,0.41317713215272844
2018-07-01,14.033333333333333,3.4333333333333336,3.3666666666666667,11.42363208391833,0.8236320839183285,0.7569654172516619
2018-10-01,13.566666666666668,3.8000000000000003,3.5,11.352752682591357,1.586086015924689,1.2860860159246892
2019-01-01,13.366666666666667,3.5666666666666664,3.233333333333333,11.736787585244095,1.9367875852440932,1.6034542519107602
2019-04-01,13.466666666666667,3.733333333333333,3.6999999999999997,11.644103693346759,1.9107703600134256,1.8774370266800922
2019-07-01,13.466666666666667,3.733333333333333,3.466666666666667,11.717176583419047,1.9838432500857117,1.7171765834190449
2019-10-01,13.200000000000001,3.6333333333333333,3.5666666666666664,11.151402811852002,1.5847361451853361,1.5180694785186695
2020-01-01,13.733333333333334,3.6666666666666665,3.5666666666666664,11.588291793034786,1.5216251263681206,1.4216251263681208
2020-04-01,14.033333333333333,3.533333333333333,3.3000000000000003,13.624031706396993,3.1240317063969947,2.890698373063661
2020-07-01,14.333333333333334,3.6333333333333333,3.266666666666667,13.110347498873479,2.410347498873478,2.0436808322068116
2020-10-01,14.333333333333334,3.533333333333333,3.5666666666666664,13.091149770571436,2.2911497705714368,2.32448310390477
2021-01-01,13.866666666666667,3.4,3.4,11.98451062106693,1.5178439544002635,1.5178439544002635
2021-04-01,14.233333333333334,3.1333333333333333,3.266666666666667,9.439580346496951,-1.6604196535030489,-1.5270863201697153
2021-07-01,13.566666666666668,3.9333333333333336,4.1000000000000005,8.295328584739165,-1.3380047485941677,-1.1713380819275014
2021-10-01,12.866666666666667,4.3,4.3999999999999995,6.116130637939961,-2.450536028726706,-2.350536028726706
2022-01-01,11.566666666666668,5.633333333333333,6.166666666666667,3.543972163168968,-2.389361170164366,-1.8560278368310328
2022-04-01,11.200000000000001,6.266666666666667,6.8,2.611829466988389,-2.3215038663449445,-1.788170533011611
2022-07-01,11.466666666666667,6.566666666666666,6.8,3.176738383750807,-1.7232616162491927,-1.4899282829158593
2022-10-01,11.733333333333334,6.3,6.166666666666667,4.6335088276088126,-0.7998245057245205,-0.9331578390578539
2023-01-01,11.1,6.2,6.0,5.356902111848939,0.4569021118489391,0.2569021118489392
2023-04-01,10.533333333333333,5.8999999999999995,5.8,6.489494879267301,1.8561615459339673,1.7561615459339672
2023-07-01,11.799999999999999,5.3999999999999995,5.466666666666666,8.235317865889849,1.8353178658898506,1.901984532556517
2023-10-01,11.666666666666666,5.2,5.266666666666667,8.430468879505275,1.9638022128386086,2.030468879505275
2024-01-01,12.466666666666667,4.8999999999999995,4.766666666666667,9.218878254315351,1.6522115876486845,1.5188782543153512
2024-04-01,12.066666666666668,5.3,5.233333333333333,8.879000364076994,2.1123336974103277,2.0456670307436613
2024-07-01,12.666666666666666,4.666666666666667,4.566666666666666,10.006027065826995,2.0060270658269945,1.9060270658269944
2024-10-01,12.633333333333333,4.366666666666666,4.033333333333333,9.914020611304137,1.6473539446374712,1.314020611304138
2025-01-01,12.6,4.233333333333333,3.8333333333333335,9.860243949994663,1.4935772833279957,1.0935772833279958
2025-04-01,13.166666666666666,4.266666666666667,3.8333333333333335,10.70587869247188,1.8058786924718813,1.3725453591385477
2025-07-01,13.8,4.1,3.9,11.068198720524546,1.3681987205245454,1.1681987205245457
