date,value
2000-01-01,281.0
2000-04-01,279.0
2000-07-01,278.0
2000-10-01,285.0
2001-01-01,287.0
2001-04-01,288.0
2001-07-01,289.0
2001-10-01,295.0
2002-01-01,295.0
2002-04-01,296.0
2002-07-01,293.0
2002-10-01,298.0
2003-01-01,300.0
2003-04-01,301.0
2003-07-01,300.0
2003-10-01,303.0
2004-01-01,307.0
2004-04-01,304.0
2004-07-01,303.0
2004-10-01,308.0
2005-01-01,312.0
2005-04-01,307.0
2005-07-01,306.0
2005-10-01,316.0
2006-01-01,318.0
2006-04-01,316.0
2006-07-01,317.0
2006-10-01,323.0
2007-01-01,327.0
2007-04-01,328.0
2007-07-01,329.0
2007-10-01,336.0
2008-01-01,344.0
2008-04-01,346.0
2008-07-01,345.0
2008-10-01,349.0
2009-01-01,349.0
2009-04-01,351.0
2009-07-01,346.0
2009-10-01,355.0
2010-01-01,356.0
2010-04-01,353.0
2010-07-01,351.0
2010-10-01,354.0
2011-01-01,358.0
2011-04-01,361.0
2011-07-01,357.0
2011-10-01,357.0
2012-01-01,360.0
2012-04-01,360.0
2012-07-01,355.0
2012-10-01,362.0
2013-01-01,368.0
2013-04-01,374.0
2013-07-01,370.0
2013-10-01,376.0
2014-01-01,378.0
2014-04-01,377.0
2014-07-01,381.0
2014-10-01,378.0
2015-01-01,381.0
2015-04-01,384.0
2015-07-01,384.0
2015-10-01,392.0
2016-01-01,393.0
2016-04-01,395.0
2016-07-01,395.0
2016-10-01,404.0
2017-01-01,407.0
2017-04-01,410.0
2017-07-01,413.0
2017-10-01,417.0
2018-01-01,423.0
2018-04-01,426.0
2018-07-01,431.0
2018-10-01,444.0
2019-01-01,442.0
2019-04-01,454.0
2019-07-01,461.0
2019-10-01,467.0
