date,POP_CONTR,INFL_CONTR,REALPC
1989-01-01,0.9670385316600472,4.488434537567287,1.9542588762233137
1990-01-01,1.136565007440371,4.471262831180622,0.8851200338584775
1991-01-01,1.325111190776418,3.353140938757071,-1.1483376074726048
1992-01-01,1.3710545976496569,2.7679904257752685,2.3048196267749788
1993-01-01,1.3356452150878217,2.576531109283664,2.1490782011006626
1994-01-01,1.2505196158111742,2.167052201372477,2.6242513340226425
1995-01-01,1.2097907384843953,2.1662863895328677,1.7420607950556777
1996-01-01,1.199383756261918,2.213390915860436,2.2698420982922185
1997-01-01,1.2347417070388556,1.8042722708144998,2.5323356143125197
1998-01-01,1.2198077869324697,0.8386811074518441,4.090520452682789
1999-01-01,1.1966092534036132,1.5409121110598223,4.17914269327242
2000-01-01,1.1404108581697603,2.652991505022295,3.8997971277176413
2001-01-01,1.0150256843341365,2.0485842645658003,1.4674025652501532
2002-01-01,0.9715799705664718,1.3499123404054014,1.5680642411011636
2003-01-01,0.9498306852207206,2.169568872331107,2.2121000874820496
2004-01-01,0.9323252172692253,2.5777218689631898,2.8357305416316647
2005-01-01,0.9543596315393366,2.982585970775653,2.5876941394767705
2006-01-01,0.9727185729286658,2.893986746741084,1.92831891666283
2007-01-01,0.9765602962398923,2.6288574494320205,1.453826465602015
2008-01-01,0.93349263679261,2.9594351693407184,-0.7791219415510087
2009-01-01,0.8681628404410335,-0.27437216707888457,-2.174526296105983
2010-01-01,0.8562983836646998,1.8268032307670046,1.0478644877468524
2011-01-01,0.7986247671206925,2.571923022346456,0.9042065569459856
2012-01-01,0.7828724343401205,1.8896592625217368,0.5848816885119179
2013-01-01,0.762371191118727,1.3423606145844813,0.980803176717493
2014-01-01,0.8061922657509601,1.4397464680323546,2.0235338817341075
2015-01-01,0.8049601597859724,0.18876410850341419,2.5684341751232465
2016-01-01,0.7879324334927107,1.039246712482944,1.6646967021431092
2017-01-01,0.7069752139593266,1.7918627338670001,1.9309840849058624
2018-01-01,0.6039505144667334,2.101596068576006,2.1385896090424295
2019-01-01,0.5307860241271944,1.467276232270076,1.4694089730739712
2020-01-01,0.37762093037476685,1.0675739352842717,-2.9113372269030324
2021-01-01,0.1859477224463113,4.537720296410685,8.205394132495393
2022-01-01,0.3682332435158253,6.600732589469804,2.186326480828704
2023-01-01,0.5005724857923832,3.8185064762428444,1.7276816283611218
