date,DHSGRG,IA000062,CoreServ
1989-01-01,0.3381018438337664,0.4714397173823848,1.8418883178486876
1989-04-01,0.36966447596585744,0.3121953721884319,1.657211579022606
1989-07-01,0.3793807535826706,0.1458751880295579,1.3935340926809783
1989-10-01,0.4357050013530756,0.027838563123246025,1.247537272195958
1990-01-01,0.42672041237290403,0.11291193422535872,1.2327266559647678
1990-04-01,0.4883254651842181,0.17334695799276253,1.3242302972633606
1990-07-01,0.5689845761247609,0.24551177995297302,1.4462817743849794
1990-10-01,0.44549607220591464,0.1806614295983655,1.5567556660201476
1991-01-01,0.40162724563890695,0.1858370887751036,1.3241445748324487
1991-04-01,0.26171200689594715,0.17562292072041477,1.1177302359652177
1991-07-01,0.06388397166418287,0.2138179168422486,1.1644372146926802
1991-10-01,0.12157723036494024,0.23481822512796446,1.031300233542866
1992-01-01,0.14538354399249584,0.008827338723027581,1.1082483564562136
1992-04-01,0.14624842186538844,-0.05332493593093531,1.103283921002963
1992-07-01,0.13747093884673606,-0.14949652744449646,0.8932876945488001
1992-10-01,0.09834275980821712,-0.23387872965886713,0.9612102490893193
1993-01-01,0.10280724043832583,-0.24616598952731442,0.8917505754727371
1993-04-01,0.13093646082781316,-0.313189750394772,0.984857733421402
1993-07-01,0.14280257055548934,-0.3721369067603357,0.9979556197653853
1993-10-01,0.1318163159759785,-0.3606522088528193,0.7746939724776641
1994-01-01,0.13276844909933347,-0.4364394201468744,0.6092372094680869
1994-04-01,0.13155659577119552,-0.33612803404183794,0.42275959993152584
1994-07-01,0.14602220743860692,-0.24703745621815285,0.31843077663261493
1994-10-01,0.15890415824524798,-0.31503811346980704,0.36720342981733406
1995-01-01,0.1544847420560028,-0.27694609351724275,0.4051354009266303
1995-04-01,0.16961825076565815,-0.44364249361994096,0.47628105794156067
1995-07-01,0.20699459026012815,-0.5406770161886835,0.4528371725880164
1995-10-01,0.24066131117689396,-0.537078552061088,0.4088347053386243
1996-01-01,0.22260919974967855,-0.5045746353165467,0.26142511040261657
1996-04-01,0.19150762323417445,-0.5943994080003249,0.2624468111731582
1996-07-01,0.1787544104418303,-0.7037427193516047,0.3637089477202799
1996-10-01,0.13371892848935177,-0.7345278897519235,0.5083330613999638
1997-01-01,0.12122377831530606,-0.8002018486618784,0.5861122387985719
1997-04-01,0.13530442422358005,-0.7322442792910576,0.5510706024532664
1997-07-01,0.1458842232071205,-0.8296633273287641,0.41202338265186583
1997-10-01,0.16202875305401765,-0.8975351280098135,0.20791155697969063
1998-01-01,0.18354960382992033,-0.9796179420650696,0.16936647730436882
1998-04-01,0.19639157858637116,-1.0241511056352672,-0.016375041863441853
1998-07-01,0.2092284258485008,-0.8765807981257531,-0.05423577127217275
1998-10-01,0.22211360132106076,-0.8781136835840405,-0.0632230323196085
1999-01-01,0.18756837905511017,-0.7835916185972799,-0.16746671500626753
1999-04-01,0.15044071779378873,-0.7290869714782525,-0.1435920777000367
1999-07-01,0.11319487493122371,-0.7244815213496784,-0.09762383056058825
1999-10-01,0.0941956425156082,-0.706428090688857,0.05631240145732456
2000-01-01,0.168416926064496,-0.7567447487540915,0.3089653460075131
2000-04-01,0.19640949785391215,-0.7074923714694314,0.23347462643816885
2000-07-01,0.23247267289044013,-0.7346803117827593,0.34039670198050337
2000-10-01,0.2688828553952014,-0.7010698509875984,0.2955345998260753
2001-01-01,0.254707471450866,-0.6387660588192378,0.37524720130283
2001-04-01,0.31702612591063356,-0.7758919190183738,0.479665199991155
2001-07-01,0.3634898701166842,-0.7760960836962543,0.20624747442522376
2001-10-01,0.4120784056219311,-0.8626329365691094,0.230793607950695
2002-01-01,0.4276786355183349,-0.9745801971027318,-0.019867756184498136
2002-04-01,0.38157212591406076,-0.8715003267026384,0.09713779116909833
2002-07-01,0.3198890874636095,-0.8791015330562139,0.4464364598791488
2002-10-01,0.2386438776934003,-0.9300229604907905,0.4487449661201565
2003-01-01,0.17828322406724983,-1.0396749454409673,0.6202838166829788
2003-04-01,0.090357525262469,-1.2328385668857362,0.7281714330924157
2003-07-01,0.05146351642629301,-1.2718864727543917,0.7296393024595428
2003-10-01,0.04364165780277457,-1.267557922038448,0.8266998042323802
2004-01-01,0.029386288543484036,-0.9997011201293193,0.817897025060175
2004-04-01,0.10481037425312527,-0.7461434891302555,0.6840857562519277
2004-07-01,0.1298462808717771,-0.7694756907913449,0.5811404890213184
2004-10-01,0.09990312302306585,-0.5512457794585972,0.488307615943305
2005-01-01,0.12221635874709365,-0.5746124728112671,0.653222607852717
2005-04-01,0.08730975914157145,-0.6394965315637827,0.6757760393435888
2005-07-01,0.07829862256623353,-0.6014655077613161,0.6788689367616708
2005-10-01,0.10418826361664624,-0.6353480424739709,0.8152037128994224
2006-01-01,0.12301374813312098,-0.6533830388672366,0.6797408610758486
2006-04-01,0.22065653694614903,-0.6061881917604875,0.8410448815236397
2006-07-01,0.3187969567567548,-0.567985933784804,0.8568932704902478
2006-10-01,0.38226034785405244,-0.6748412488026049,0.6581591847949263
2007-01-01,0.3946898215148642,-0.6754389382455454,0.7587181641339162
2007-04-01,0.30303007839046014,-0.7906835531303399,0.5789476214230446
2007-07-01,0.21369657969971248,-0.8279302724746233,0.6569917105503438
2007-10-01,0.18826725306570666,-0.7041739217035897,0.8234881421959565
2008-01-01,0.15386529843317628,-0.6476421858014754,0.638841058738906
2008-04-01,0.14781950697726315,-0.6090505724058829,0.6101476726779305
2008-07-01,0.1382268528546058,-0.48333983885340254,0.5139200208182204
2008-10-01,0.09096369141491285,-0.5543843321748962,-0.14908073754763948
2009-01-01,0.05984842950167483,-0.511135016790445,-0.6966382581827469
2009-04-01,0.034119145205922685,-0.2305025797927307,-0.9801611826226088
2009-07-01,-0.06750802278738477,-0.2824987618123516,-0.9827574111438141
