date,Goods,Services,Housing,ResInv,OTHSERV,SHELTER
2011-07-01,12.273839489547495,31.381183679891542,9.212725988400493,2.2325145078032405,22.16845769149105,11.445240496203732
2011-10-01,12.336835497228142,31.285604523771344,9.155776993639394,2.2856500223278737,22.129827530131948,11.441427015967268
2012-01-01,12.471131438871547,31.372199518985383,9.058143974074065,2.4196347610581674,22.314055544911316,11.477778735132233
2012-04-01,12.446666877072415,31.401444897554846,9.124215195127476,2.4360304561493655,22.27722970242737,11.560245651276842
2012-07-01,12.475456154450539,31.363229065412227,9.138837329516765,2.493386177116288,22.224391735895463,11.632223506633053
2012-10-01,12.538179579067737,31.375109956186982,9.093101537989492,2.6178441879398053,22.28200841819749,11.7109457259293
2013-01-01,12.733115282102617,31.310038372279934,9.145369164611491,2.7084849066678633,22.164669207668442,11.853854071279352
2013-04-01,12.720581887444425,31.31775332165869,9.122446139322607,2.7901103840856645,22.19530718233608,11.912556523408272
2013-07-01,12.78511139547546,31.317051371601778,9.086058623962225,2.8340959466615256,22.23099274763955,11.920154570623751
2013-10-01,12.878243449984446,31.479004536269418,9.1259294657718,2.783641279404378,22.353075070497617,11.909570745176179
2014-01-01,12.94052775888784,31.499877549360736,9.156455212523328,2.759216483449519,22.34342233683741,11.915671695972847
2014-04-01,13.149001806332622,31.60228552910701,9.079329741331367,2.842374340829334,22.522955787775643,11.921704082160701
2014-07-01,13.271771024458964,31.818634655777966,9.015119059082366,2.877688775476697,22.803515596695604,11.892807834559063
2014-10-01,13.421295143766015,32.07029750071523,9.045705424531649,2.9734817707096868,23.024592076183577,12.019187195241336
2015-01-01,13.558264483561112,32.148126451848924,9.065077045634403,3.0267351261350672,23.083049406214517,12.09181217176947
2015-04-01,13.67734441194255,32.25017921722676,8.999959727177872,3.09700179311889,23.250219490048885,12.096961520296762
2015-07-01,13.801490954401215,32.372577849318205,8.996151340353286,3.1737643690067165,23.376426508964915,12.169915709360003
2015-10-01,13.825859176533426,32.483962125631294,8.958097960399057,3.222867255807122,23.525864165232235,12.180965216206179
2016-01-01,13.939492590031564,32.62324939070356,8.971195637481294,3.315834768868055,23.652053753222265,12.287030406349349
2016-04-01,14.036130584966894,32.67615531146882,8.99228188054742,3.3141289086860324,23.6838734309214,12.306410789233453
2016-07-01,14.145535381818245,32.7409789242849,8.999913203273147,3.2903706581025776,23.741065721011758,12.290283861375725
2016-10-01,14.194023428782602,32.82767272289219,8.950434748893331,3.3250181288105374,23.877237973998852,12.275452877703868
2017-01-01,14.287742306808905,32.993080533779484,8.883304183762611,3.399215155811573,24.109776350016876,12.282519339574185
2017-04-01,14.414642385223084,32.97784479467684,8.947060882737357,3.4220750640190984,24.030783911939483,12.369135946756456
2017-07-01,14.55622992855,33.029860842271155,8.925341377035311,3.4044140401395473,24.104519465235843,12.329755417174859
2017-10-01,14.837068882506786,33.183367592483755,8.975357422423416,3.4555915788928195,24.20801017006034,12.430949001316234
2018-01-01,14.858899853210122,33.42053109860449,8.982082436177912,3.400545891506196,24.43844866242658,12.382628327684106
2018-04-01,14.951994217170418,33.614352586350265,9.005858999892713,3.434572791971558,24.60849358645755,12.440431791864272
2018-07-01,15.05555804718403,33.742820272451404,9.006332417556846,3.383754618965786,24.736487854894555,12.390087036522633
2018-10-01,15.155025048987124,33.78456934677508,9.051240154434337,3.3043351261878198,24.733329192340744,12.355575280622158
2019-01-01,15.137461492733806,33.79793067362089,9.043135983703857,3.280018546381793,24.754794689917038,12.32315453008565
2019-04-01,15.322536763046456,33.86999000957625,9.023876472951669,3.328115662999455,24.84611353662458,12.351992135951123
2019-07-01,15.51737791754325,34.01660078904921,9.060570122108379,3.3577714232535953,24.95603066694083,12.418341545361972
2019-10-01,15.603352279636715,34.14540899315542,9.070650083447772,3.352939022133607,25.07475890970765,12.42358910558138
2020-01-01,15.587298378065839,33.328731958127385,9.021977311165156,3.4866073791669203,24.306754646962226,12.508584690332077
2020-04-01,15.143561861712993,29.26938125446299,9.114837129230853,3.21677675068042,20.15454412523214,12.331613879911272
2020-07-01,16.893487265154356,31.65757338302764,9.12692057535132,3.6247266638114244,22.53065280767632,12.751647239162745
2020-10-01,16.898528730099613,32.08630527879192,9.135108482729148,3.893749123165237,22.951196796062774,13.028857605894384
2021-01-01,17.880388931739443,32.40673015588312,9.176952558523219,4.002764974416026,23.229777597359895,13.179717532939247
2021-04-01,18.37056643377646,33.342837530381495,9.17839764259096,3.951323067535034,24.164439887790532,13.129720710125994
2021-07-01,17.977818531382216,34.050418449879054,9.203385333060739,3.8887726798885573,24.847033116818313,13.092158012949296
2021-10-01,18.06552989657665,34.315265129037876,9.183644207669303,3.8748040882383195,25.131620921368572,13.058448295907622
2022-01-01,18.05180942629158,34.47431543794516,9.250197147151447,3.8421630097385546,25.224118290793708,13.092360156890003
2022-04-01,17.916311306283983,34.82547706674104,9.260448544026826,3.654191507966825,25.56502852271421,12.91464005199365
2022-07-01,17.87417768132825,35.09009481634726,9.242123362155294,3.3717414116733813,25.847971454191967,12.613864773828675
2022-10-01,17.898887765419616,35.263618741062935,9.26922478625831,3.1148042670559586,25.994393954804625,12.384029053314267
