date,Consumer,Capital,B648RC
2014-04-01,16.669269801881633,16.528424204964313,5.900676387169041
2014-07-01,16.303422865756147,16.512744191529414,5.507045635060144
2014-10-01,16.62396466801244,16.74259941885144,5.032441616538988
2015-01-01,16.742868114779338,16.614941567272094,3.5562629669200168
2015-04-01,16.96743912968182,16.086604365483094,3.2336143518391927
2015-07-01,17.0207461062093,15.699999671934101,3.0684784444302458
2015-10-01,16.894051559646293,15.577853431284716,2.550759626175275
2016-01-01,16.823586736172587,15.435305712600226,2.1692039065887165
2016-04-01,16.61898024815179,15.507450324747262,2.368878860457352
2016-07-01,16.685940179201296,15.543698204723302,2.6767378484295405
2016-10-01,16.6846866747632,15.662089137259397,2.773852317793654
2017-01-01,16.653486553679382,15.828150943558159,3.273189106115541
2017-04-01,16.638082617747497,16.085987847765022,2.836819163400784
2017-07-01,16.12939393137323,15.979148890991157,2.6633847899796192
2017-10-01,16.495091771622057,16.1903795209669,3.0454235295535597
2018-01-01,16.6764954869413,16.161840916110876,3.2925880589843617
2018-04-01,16.287938805316884,16.474066548191054,3.4343000157875574
2018-07-01,16.2392410751361,16.265274171002485,3.633895817843268
2018-10-01,16.677443399949272,16.10067540978875,3.114522170746747
2019-01-01,16.539695072369607,15.777162266567407,2.7270958517525914
2019-04-01,16.381996726677578,15.424577195853791,3.081492089470813
2019-07-01,16.13230623829781,15.174046273406406,2.768617811629356
2019-10-01,15.422396536499372,15.099757029261843,2.731425011974754
2020-01-01,15.418295850575106,14.970516982063389,2.4964972315401885
2020-04-01,13.190884181829416,14.576595529046447,1.2103910060395116
2020-07-01,15.104722690685419,14.003070464404836,1.4501526507088864
2020-10-01,16.029400924704454,14.71376864087763,1.6183598823657996
2021-01-01,15.88600731057943,15.291386365290071,2.1370245658613967
2021-04-01,15.44291781423065,15.775968994770714,2.464491956837493
2021-07-01,15.02216192452956,15.935928945627786,2.7123911206628875
2021-10-01,15.125761605652283,15.827774449163767,2.875100228815051
2022-01-01,16.000056573048706,16.154736357177182,3.083328322012066
2022-04-01,16.073950047671538,16.327407182682304,3.6096743017020754
2022-07-01,15.179187662214193,15.931051476554577,3.4363212647619092
2022-10-01,14.576023924404646,15.50639417567035,3.028288380860979
2023-01-01,14.946918811099701,15.348850188193556,2.8388121319619786
2023-04-01,14.67740303523725,14.763866302691323,2.4572925283177893
2023-07-01,14.792120980087184,14.347344858851722,2.654742126638009
2023-10-01,14.581640996174796,14.403756282235994,2.8657674116060745
2024-01-01,14.975288402493128,14.958850464755088,2.644361230224256
2024-04-01,14.860644429416173,15.122722443513831,2.774951344694893
