date,All
2007-06-01,3.578781136290317
2007-07-01,3.4545331338048455
2007-08-01,3.6399848925567913
2007-09-01,3.568401936721795
2007-10-01,3.655038849137952
2007-11-01,3.6180760789988073
2007-12-01,3.901250019003936
2008-01-01,4.646308967040924
2008-02-01,5.200575496120259
2008-03-01,5.595127711786533
2008-04-01,5.180669285929855
2008-05-01,5.033055459041795
2008-06-01,4.868920521534885
2008-07-01,5.21872194992982
2008-08-01,5.285225518046399
2008-09-01,5.200660337344831
2008-10-01,4.828496834969191
2008-11-01,4.464096060730416
2008-12-01,4.105795061039963
2009-01-01,3.627602836036447
2009-02-01,3.1094628406519447
2009-03-01,2.581701472014397
2009-04-01,2.2581542837222837
2009-05-01,2.2678844917408605
2009-06-01,2.3460618808079405
2009-07-01,2.2331947523594207
2009-08-01,1.7855921748931358
2009-09-01,0.9245082525180193
2009-10-01,0.33747685609374356
2009-11-01,0.09541465785548597
2009-12-01,0.8732219628946362
2010-01-01,1.7748801849909308
2010-02-01,2.3027652234684317
2010-03-01,2.1240742108559494
2010-04-01,1.871479779408632
2010-05-01,1.722424634076895
2010-06-01,1.3052581258472085
2010-07-01,0.4549391614602956
2010-08-01,-0.12252962205013818
2010-09-01,0.48442768394201624
2010-10-01,1.4730195182938648
2010-11-01,2.1381968066152
2010-12-01,1.2120192117697473
2011-01-01,-0.029256533939470142
2011-02-01,-0.5835599805499266
2011-03-01,-0.23636541379831547
2011-04-01,0.3493124276873649
2011-05-01,0.33215141407264187
2011-06-01,0.8364065091315634
2011-07-01,1.8833355562659415
2011-08-01,2.7101343449775697
2011-09-01,2.6825763778968317
2011-10-01,1.7383355249904013
2011-11-01,1.056910503054927
2011-12-01,0.6910305012834664
2012-01-01,0.9262775754664979
2012-02-01,0.7838616300395987
2012-03-01,0.5641407843729388
2012-04-01,0.0888677252361932
2012-05-01,0.16654203953210636
2012-06-01,-0.07723248157851526
2012-07-01,-0.6382757508541707
2012-08-01,-0.8373617418921989
2012-09-01,-0.601049812334864
2012-10-01,0.6217127309116092
2012-11-01,1.050007801506984
2012-12-01,1.3854956186022542
2013-01-01,0.871166943534892
2013-02-01,0.8189128568813523
2013-03-01,1.129633024901951
2013-04-01,1.7340432000216843
2013-05-01,2.228920115469409
2013-06-01,2.728322656478081
2013-07-01,3.5046196599049986
2013-08-01,4.044452209360309
2013-09-01,3.8338736185978752
2013-10-01,3.084268297381687
2013-11-01,3.1285821755233054
2013-12-01,3.5354480593632993
2014-01-01,4.1470858240602935
2014-02-01,3.8749120738094853
2014-03-01,3.6886660552920336
2014-04-01,3.225806150553782
2014-05-01,2.7761261783388815
2014-06-01,1.7618837937412701
2014-07-01,1.406915020728931
2014-08-01,1.442654582481695
2014-09-01,2.377926662008171
2014-10-01,2.350678843765889
2014-11-01,1.6164932319318595
2014-12-01,0.5496236108375352
2015-01-01,0.23002774821411962
2015-02-01,0.6294646586745722
2015-03-01,0.5529484434897869
2015-04-01,0.4143308318669492
2015-05-01,0.45813499372501604
2015-06-01,1.1821728079066303
2015-07-01,1.724262366780464
2015-08-01,1.4494136695971067
2015-09-01,0.5920220358579494
2015-10-01,0.2609159666503695
2015-11-01,0.9681983220241682
2015-12-01,2.4158271110201377
2016-01-01,3.15411699367291
2016-02-01,3.4243823771587265
2016-03-01,3.2882002685998906
2016-04-01,3.4810392496711287
2016-05-01,3.3757374243410894
2016-06-01,3.197550661511498
2016-07-01,2.8567104216343715
2016-08-01,2.9997368029262304
2016-09-01,3.5325016981261776
2016-10-01,4.336577411884823
2016-11-01,4.766785882294236
2016-12-01,4.265730803550749
2017-01-01,3.3871097343352843
2017-02-01,2.659225354238074
2017-03-01,2.8232314809676438
2017-04-01,3.228514403637805
2017-05-01,3.491349413258304
2017-06-01,3.4099562395548824
2017-07-01,3.3146085465584214
2017-08-01,3.488654795297371
2017-09-01,3.607849550511588
2017-10-01,3.4494190192931278
2017-11-01,2.966049407351671
2017-12-01,2.861958210036319
2018-01-01,3.160292484387206
2018-02-01,3.3561882340156965
2018-03-01,3.3709029852337706
2018-04-01,3.3845446535030703
2018-05-01,3.887344802571839
2018-06-01,4.188625450915598
2018-07-01,4.541618133002467
2018-08-01,4.662874413478101
2018-09-01,4.764557544766709
2018-10-01,4.269207160050903
2018-11-01,4.0422446146203415
2018-12-01,4.296447257894584
2019-01-01,5.029945769773167
2019-02-01,5.4455247319967315
2019-03-01,5.321882088063435
2019-04-01,5.355268724530411
2019-05-01,5.637799469892691
2019-06-01,6.20881859409043
2019-07-01,6.490250873591037
2019-08-01,6.764169930362876
2019-09-01,7.000364068775473
2019-10-01,7.681785747748915
2019-11-01,7.7995339690336865
2019-12-01,7.282392724941985
2020-01-01,6.12185646765057
2020-02-01,5.32180734257653
2020-03-01,5.39092172340998
2020-04-01,6.545936881762267
2020-05-01,8.130546843695969
2020-06-01,10.162324940650903
2020-07-01,10.52578950674677
2020-08-01,10.160625810542557
2020-09-01,8.38503693386185
2020-10-01,7.305981354543427
2020-11-01,6.161008210800344
2020-12-01,5.9656407667083355
2021-01-01,5.783066110130804
2021-02-01,5.877546514992289
