date,DABDRC,DACCRC,DADMRC,DAFTRC,DAIRRC,DAITRC,DALERC,DAOPRC,DAPIRC,DAPMRC,DAPPRC,DARSRC,DARTRC,DAUDRC,DAVPRC,DAXSRC,DBAKRC,DBARRC,DBBBRC,DBCYRC,DBEERC,DBOARC,DCAMRC,DCASRC,DCBPRC,DCELRC,DCFDRC,DCFORC,DCFSRC,DCGPRC,DCHCRC,DCHNRC,DCICRC,DCIORC,DCISRC,DCLERC,DCLFRC,DCLMRC,DCLORC,DCOMRC,DCOSRC,DCPPRC,DCPSRC,DCSMRC,DCTMRC,DCTVRC,DDAIRC,DDCERC,DDCORC,DDCTRC,DDENRC,DDMSRC,DDOLRC,DDRYRC,DDUMRC,DDURRC,DEAPRC,DEBKRC,DEDGRC,DEDRRC,DEFSRC,DELCRC,DELDRC,DELGRC,DEQTRC,DERERC,DESCRC,DESLRC,DEXFRC,DEYERC,DFAMRC,DFARRC,DFATRC,DFAVRC,DFDHRC,DFDVRC,DFEERC,DFFDRC,DFFFRC,DFIBRC,DFIMRC,DFINRC,DFIPRC,DFISRC,DFLMRC,DFLORC,DFLRRC,DFNLRC,DFNRRC,DFOFRC,DFOORC,DFORRC,DFPHRC,DFPNRC,DFRERC,DFRURC,DFSARC,DFSERC,DFSMRC,DFTRRC,DFTURC,DFULRC,DFUNRC,DFXARC,DFXORC,DGALRC,DGAMRC,DGARRC,DGASRC,DGDSRC,DGEDRC,DGENRC,DGGSRC,DGHERC,DGIVRC,DGOERC,DGRARC,DGRDRC,DGRHRC,DGVHRC,DHCERC,DHDWRC,DHEDRC,DHHCRC,DHHMRC,DHINRC,DHLCRC,DHLGRC,DHLRRC,DHMMRC,DHOLRC,DHOTRC,DHOURC,DHPNRC,DHSGRC,DHSLRC,DHSMRC,DHSORC,DHSPRC,DHUTRC,DIBURC,DICORC,DICTRC,DICVRC,DIFSRC,DIINRC,DIMCRC,DIMNRC,DIMPRC,DIMTRC,DINSRC,DINTRC,DIPERC,DIRRRC,DJLYRC,DJNBRC,DJRYRC,DLDTRC,DLGRRC,DLIFRC,DLIGRC,DLINRC,DLIQRC,DLOCRC,DLOTRC,DLPFRC,DLUBRC,DLUGRC,DLWNRC,DMABRC,DMAGRC,DMAPRC,DMARRC,DMBCRC,DMCYRC,DMDERC,DMDFRC,DMDPRC,DMEARC,DMEFRC,DMENRC,DMFDRC,DMFLRC,DMFXRC,DMHARC,DMHPRC,DMHSRC,DMICRC,DMILRC,DMINRC,DMLBRC,DMLSRC,DMLTRC,DMOERC,DMOMRC,DMOTRC,DMOVRC,DMPCRC,DMSCRC,DMSERC,DMSLRC,DMUSRC,DMUTRC,DMVLRC,DMVPRC,DMVRRC,DMVSRC,DMXFRC,DNBVRC,DNDCRC,DNDGRC,DNDXRC,DNEARC,DNECRC,DNEHRC,DNETRC,DNEWRC,DNFCRC,DNFRRC,DNMVRC,DNPERC,DNPHRC,DNPIRC,DNPNRC,DNPSRC,DNPURC,DNPVRC,DNRDRC,DNRGRC,DNRSRC,DNSCRC,DNWTRC,DNXORC,DOCCRC,DODGRC,DODSRC,DOFDRC,DOFIRC,DOILRC,DOIPRC,DOMDRC,DOMHRC,DOMORC,DOMPRC,DOMSRC,DONGRC,DOPCRC,DOPHRC,DOPMRC,DORSRC,DORTRC,DOSTRC,DOTMRC,DOTRRC,DOTSRC,DOUGRC,DOUSRC,DOUTRC,DOVARC,DOVERC,DOVSRC,DOWNRC,DPAARC,DPAPRC,DPARRC,DPCCRC,DPCERC,DPCMRC,DPCSRC,DPCXRC,DPEDRC,DPENRC,DPERRC,DPFERC,DPFTRC,DPFVRC,DPHMRC,DPHYRC,DPICRC,DPMBRC,DPMERC,DPMFRC,DPMIRC,DPMSRC,DPNPRC,DPORRC,DPOURC,DPRMRC,DPRORC,DPRPRC,DPRSRC,DPSSRC,DPSTRC,DPUBRC,DPWCRC,DPXERC,DPXFRC,DRBKRC,DRCARC,DRCGRC,DRCMRC,DRCRRC,DRECRC,DREERC,DREFRC,DREIRC,DRELRC,DREMRC,DREORC,DREQRC,DREVRC,DRLSRC,DROTRC,DRRERC,DRTDRC,DRXDRC,DSADRC,DSAORC,DSASRC,DSCHRC,DSCLRC,DSCWRC,DSEARC,DSEMRC,DSERRC,DSEWRC,DSHURC,DSIARC,DSNGRC,DSNRRC,DSOCRC,DSPERC,DSPGRC,DSSGRC,DSSRRC,DSTYRC,DSWERC,DTAERC,DTAPRC,DTATRC,DTAXRC,DTCERC,DTCSRC,DTEDRC,DTENRC,DTFDRC,DTHERC,DTINRC,DTLDRC,DTLERC,DTMERC,DTMHRC,DTOBRC,DTOORC,DTRSRC,DTRURC,DTSPRC,DTVSRC,DUNSRC,DUSSRC,DUSTRC,DUTERC,DUTLRC,DUTMRC,DUTNRC,DUTRRC,DVAARC,DVAPRC,DVEDRC,DVEGRC,DVETRC,DVIDRC,DVMRRC,DVOCRC,DWATRC,DWCTRC,DWGCRC,DWHLRC,DWINRC,DWRSRC,DWSMRC,DWTCRC,LA000062,LA000063,LA000232,LA000233,LA000629,LA000630,LA001081,LA001083
1988-01-01,3960.0,23359.0,10788.0,12100.0,608.0,21343.0,3093.0,42026.0,3978.0,22828.0,21938.0,70.0,3890.0,8462.0,29051.0,2040.0,26461.0,10491.0,15434.0,2603.0,25570.0,5192.0,3200.0,8276.0,41550.0,385.0,5359.0,616.0,9380.0,998923.0,9188.0,7814.0,7152.0,3102.0,2570.0,19293.0,10458.0,172232.0,172389.0,60312.0,19240.0,5718.0,1388.0,3439.0,6647.0,12595.0,15527.0,,,7565.0,27817.0,9004.0,14943.0,4400.0,261289.0,470251.0,840.0,4409.0,39223.0,22285.0,4057.0,66555.0,2951.0,95154.0,15656.0,990.0,9163.0,3247.0,33908.0,7828.0,6816.0,5260.0,7556.0,24456.0,111488.0,4752.0,16937.0,726.0,65841.0,3146.0,32476.0,2342.0,5488.0,7652.0,3809.0,9953.0,12797.0,117007.0,35550.0,245477.0,5875.0,2895.0,20327.0,21370.0,1503.0,10206.0,212376.0,189017.0,206502.0,36803.0,29317.0,11919.0,7957.0,329083.0,5647.0,33231.0,18141.0,142323.0,85776.0,1302472.0,14917.0,1039.0,2383.0,28599.0,549.0,99689.0,15089.0,10500.0,488.0,34026.0,1851531.0,7040.0,27065.0,11340.0,21275.0,25961.0,388647.0,145207.0,145818.0,20408.0,1911.0,18797.0,47222.0,212633.0,482563.0,3820.0,477303.0,120964.0,179642.0,599703.0,746.0,,5632.0,,194684.0,2388.0,37433.0,24147.0,75562.0,5320.0,77677.0,12.0,7663.0,587.0,24227.0,34207.0,27531.0,25226.0,4473.0,30185.0,3400.0,11923.0,8661.0,27603.0,6672.0,810.0,1994.0,8405.0,1162.0,160315.0,18299.0,61398.0,13968.0,49816.0,2065.0,31784.0,11487.0,1488.0,8365.0,534.0,954.0,516.0,87770.0,328357.0,20494.0,3852.0,3882.0,157.0,13874.0,16080.0,4071.0,79461.0,26199.0,72299.0,192458.0,208962.0,3944.0,11002.0,1812.0,5895.0,7067.0,1565.0,2459.0,3263.0,25783.0,3009.0,76065.0,2579271.0,40854.0,61998.0,832221.0,228001.0,100938.0,7694.0,11446.0,21680.0,29998.0,38940.0,3059.0,140637.0,261481.0,125289.0,59726.0,11621.0,201755.0,34582.0,42541.0,14211.0,194843.0,32991.0,2284.0,39699.0,12060.0,30066.0,55261.0,563.0,37471.0,41445.0,11110.0,557.0,25943.0,15219.0,4704.0,912.0,21240.0,231060.0,33521.0,13441.0,153248.0,13895.0,1573.0,330616.0,220514.0,7889.0,254960.0,12184.0,8908.0,176014.0,7943.0,6042.0,10641.0,345835.0,12546.0,11557.0,3194.0,2689803.0,3213729.0,2907628.0,26437.0,2384428.0,12149.0,13981.0,35817.0,523926.0,4369.0,14776.0,42982.0,106843.0,3986.0,183142.0,2712785.0,523200.0,4689.0,41354.0,42069.0,14533.0,12930.0,47613.0,4385.0,10997.0,54729.0,7086.0,6522.0,32280.0,7493.0,3018886.0,2884646.0,9092.0,92816.0,8988.0,74675.0,5058.0,12373.0,-1066.0,3115.0,39702.0,2769.0,901.0,24394.0,94540.0,4692.0,37735.0,9914.0,1639.0,6331.0,27859.0,5967.0,2458.0,589.0,4562.0,508.0,14283.0,1444.0,1625601.0,1911257.0,596.0,26470.0,1204.0,12455.0,12958.0,32756.0,3444.0,16422.0,20008.0,9160.0,11699.0,18834.0,13563.0,2529.0,13237.0,2274.0,1353.0,53214.0,47176.0,130980.0,286331.0,817.0,19188.0,3075.0,170.0,5735.0,2893.0,34577.0,8202.0,108345.0,4163.0,125012.0,12415.0,7115.0,498.0,24205.0,15508.0,117140.0,3602.0,4357.0,7959.0,41192.0,52055.0,8665.0,14250.0,4338.0,3740.0,65424.0,1743.0,436.0,7036.0,85355.0,15160.0,7166.0,21986.0,18871.0,3304.0,873700.0,1816103.0,,,128087.0,,,
1988-02-01,3816.0,23117.0,10836.0,12073.0,670.0,21858.0,3099.0,41868.0,4026.0,23227.0,21990.0,74.0,3742.0,8508.0,29225.0,2059.0,26602.0,11108.0,15574.0,2578.0,25773.0,5612.0,3126.0,8527.0,41843.0,419.0,5416.0,623.0,9475.0,1003170.0,9159.0,7885.0,7064.0,3170.0,2625.0,19479.0,10443.0,170598.0,170756.0,60035.0,19094.0,5979.0,1461.0,3448.0,6669.0,12618.0,15600.0,,,6830.0,27948.0,9114.0,15263.0,4461.0,262661.0,468671.0,850.0,4576.0,39335.0,22372.0,4140.0,65111.0,2984.0,91269.0,14440.0,1011.0,9223.0,3259.0,34273.0,8018.0,6893.0,5318.0,7609.0,24441.0,111490.0,4770.0,17074.0,729.0,65516.0,3147.0,31509.0,2357.0,5503.0,7668.0,3752.0,10364.0,12619.0,116205.0,35579.0,247433.0,5930.0,2828.0,20384.0,21667.0,1500.0,10218.0,213583.0,190467.0,207653.0,37100.0,29590.0,11499.0,8119.0,331341.0,5748.0,33475.0,18522.0,140925.0,83826.0,1301340.0,15112.0,1066.0,2429.0,26159.0,559.0,97310.0,15241.0,10637.0,497.0,34086.0,1859331.0,7173.0,27306.0,11569.0,21366.0,26462.0,392157.0,146054.0,146570.0,20493.0,1951.0,18538.0,47624.0,213535.0,484960.0,3850.0,479642.0,121229.0,180014.0,598325.0,774.0,,5248.0,,195824.0,2415.0,37398.0,24040.0,75755.0,5353.0,79618.0,15.0,7998.0,587.0,24068.0,34643.0,27350.0,25899.0,4504.0,31454.0,3659.0,11861.0,8607.0,26674.0,6753.0,835.0,1985.0,8345.0,1178.0,161310.0,18794.0,62194.0,12665.0,49359.0,2136.0,31912.0,11681.0,1482.0,8524.0,543.0,965.0,514.0,85811.0,330612.0,20480.0,3990.0,3909.0,157.0,13883.0,16524.0,4233.0,79367.0,26091.0,73352.0,190649.0,206010.0,3674.0,11207.0,1801.0,5832.0,7109.0,1530.0,2362.0,3280.0,26009.0,3043.0,76424.0,2582014.0,41312.0,60688.0,832669.0,230378.0,100205.0,7750.0,11480.0,18345.0,30619.0,39517.0,2883.0,141636.0,263895.0,125544.0,60749.0,11854.0,203146.0,29944.0,38366.0,14297.0,188580.0,33521.0,2257.0,41431.0,12304.0,29831.0,55420.0,570.0,37896.0,40450.0,10664.0,559.0,26904.0,15304.0,4914.0,917.0,21989.0,233261.0,33540.0,13596.0,154201.0,14008.0,1628.0,332367.0,221468.0,7986.0,256297.0,12521.0,9172.0,178622.0,7914.0,5937.0,10735.0,347671.0,12677.0,11703.0,3242.0,2701498.0,3221419.0,2912626.0,26782.0,2393434.0,12194.0,14317.0,36256.0,519921.0,4412.0,14845.0,43559.0,107968.0,4004.0,184537.0,2724046.0,519192.0,4801.0,42706.0,42642.0,14721.0,13176.0,48128.0,4475.0,11174.0,55340.0,7027.0,6458.0,32933.0,7522.0,3032839.0,2890078.0,9433.0,93789.0,9176.0,75267.0,5209.0,12347.0,-1066.0,3110.0,40553.0,2809.0,933.0,24773.0,95750.0,4826.0,38056.0,10050.0,1640.0,6410.0,28345.0,6104.0,2486.0,596.0,4578.0,509.0,14445.0,1510.0,1630417.0,1920080.0,592.0,26226.0,1218.0,12941.0,13153.0,33076.0,3503.0,16446.0,20211.0,9254.0,11826.0,19026.0,13793.0,2583.0,13332.0,2295.0,1357.0,52992.0,47397.0,131473.0,288745.0,826.0,19346.0,3048.0,181.0,5775.0,2905.0,34483.0,8350.0,109357.0,4135.0,125520.0,12354.0,7212.0,504.0,24523.0,15635.0,113365.0,3762.0,4659.0,8422.0,41124.0,52248.0,8612.0,14223.0,4395.0,3807.0,65689.0,1762.0,438.0,6875.0,84503.0,15822.0,7169.0,22095.0,18985.0,3282.0,872688.0,1828810.0,,,128568.0,,,
1988-03-01,3693.0,24057.0,10939.0,12069.0,724.0,22618.0,3087.0,43133.0,4069.0,23433.0,22351.0,77.0,3615.0,8683.0,29594.0,1997.0,27066.0,12056.0,15615.0,2577.0,26286.0,5952.0,3197.0,8676.0,42644.0,455.0,5472.0,620.0,9546.0,1027541.0,9021.0,8153.0,7547.0,3167.0,2618.0,19744.0,10697.0,174939.0,175097.0,61584.0,19376.0,6315.0,1553.0,3569.0,6776.0,12806.0,15867.0,,,6941.0,28068.0,9212.0,15914.0,4499.0,269673.0,472395.0,882.0,4707.0,39513.0,22511.0,4091.0,65968.0,2969.0,92267.0,14869.0,1026.0,9280.0,3270.0,35114.0,8426.0,6858.0,5354.0,7756.0,24716.0,113882.0,4802.0,17260.0,731.0,66783.0,3171.0,32001.0,2351.0,5522.0,7774.0,3871.0,10230.0,12452.0,116505.0,36575.0,252390.0,5985.0,1881.0,20882.0,21665.0,1500.0,10353.0,218725.0,194669.0,212740.0,36995.0,30477.0,11345.0,8531.0,338530.0,5868.0,33889.0,18828.0,144242.0,84839.0,1322667.0,15257.0,1088.0,2505.0,26299.0,570.0,98259.0,15579.0,10600.0,501.0,34866.0,1877322.0,7400.0,27525.0,11404.0,21457.0,26973.0,397235.0,148941.0,149546.0,20578.0,2014.0,19475.0,48912.0,217811.0,487040.0,3882.0,481687.0,124100.0,184244.0,601504.0,802.0,,5450.0,,196426.0,2443.0,37290.0,23896.0,75295.0,5246.0,79921.0,17.0,8446.0,582.0,24856.0,35499.0,28245.0,27478.0,4536.0,31548.0,3771.0,12401.0,8849.0,26710.0,6858.0,840.0,2075.0,8489.0,1197.0,165251.0,19446.0,63747.0,12593.0,50698.0,2148.0,32429.0,11738.0,1467.0,8788.0,546.0,960.0,513.0,86914.0,337799.0,20711.0,4132.0,3941.0,158.0,14057.0,16966.0,4238.0,82645.0,26888.0,73986.0,187454.0,202722.0,3571.0,11374.0,1820.0,5779.0,7152.0,1506.0,2479.0,3277.0,26593.0,3046.0,76776.0,2615024.0,42275.0,62126.0,850272.0,235660.0,100186.0,7999.0,11500.0,14904.0,31755.0,38060.0,2727.0,141254.0,266605.0,128497.0,60551.0,11901.0,206054.0,26431.0,34874.0,14596.0,190526.0,33566.0,2220.0,41068.0,12356.0,30854.0,57269.0,567.0,38779.0,41211.0,10506.0,578.0,26855.0,15356.0,4942.0,944.0,21912.0,238387.0,34341.0,14083.0,158099.0,14179.0,1686.0,333713.0,224477.0,8045.0,258167.0,12486.0,9148.0,179425.0,8039.0,5987.0,10761.0,349069.0,12954.0,12016.0,3294.0,2731484.0,3260540.0,2952823.0,26989.0,2424497.0,12267.0,14110.0,36535.0,529056.0,4438.0,15092.0,44919.0,108860.0,4029.0,188684.0,2762296.0,528325.0,4882.0,42496.0,43975.0,15087.0,13587.0,48982.0,4564.0,11327.0,56148.0,6924.0,6357.0,33659.0,7564.0,3070013.0,2922010.0,9701.0,94828.0,9222.0,76000.0,5231.0,12666.0,-1066.0,3117.0,41343.0,2732.0,966.0,24122.0,98522.0,5379.0,38362.0,10018.0,1648.0,6679.0,29379.0,6091.0,2473.0,593.0,4582.0,511.0,14371.0,1640.0,1649039.0,1937873.0,618.0,27127.0,1211.0,13204.0,13051.0,32786.0,3597.0,16625.0,20095.0,9202.0,12309.0,19452.0,14433.0,2644.0,13639.0,2283.0,1395.0,54643.0,47777.0,132117.0,294665.0,833.0,19049.0,3087.0,191.0,6007.0,2920.0,34390.0,8597.0,110435.0,4200.0,126110.0,12563.0,7166.0,519.0,24407.0,16151.0,114464.0,3740.0,4703.0,8443.0,41951.0,53595.0,8752.0,14364.0,4383.0,3887.0,66015.0,1753.0,442.0,7059.0,85997.0,16781.0,7397.0,22196.0,19080.0,3389.0,885878.0,1845606.0,,,129197.0,,,
1988-04-01,3608.0,24341.0,11147.0,12132.0,659.0,22537.0,3092.0,42778.0,4132.0,23322.0,22555.0,74.0,3534.0,8699.0,30195.0,1999.0,27125.0,11555.0,15675.0,2637.0,26065.0,5395.0,3165.0,8506.0,42745.0,484.0,5481.0,628.0,9627.0,1024081.0,9128.0,8151.0,7365.0,3236.0,2672.0,19608.0,10744.0,173187.0,173345.0,60775.0,19305.0,6331.0,1568.0,3433.0,6706.0,13128.0,15866.0,,,6697.0,28151.0,9316.0,15881.0,4511.0,269258.0,467753.0,879.0,4586.0,39853.0,22719.0,3864.0,63091.0,3009.0,90026.0,14246.0,1054.0,9363.0,3283.0,34878.0,8254.0,6950.0,5378.0,7777.0,24755.0,114043.0,4874.0,17332.0,735.0,66743.0,3167.0,31621.0,2373.0,5540.0,7736.0,3833.0,11120.0,12863.0,115620.0,36153.0,252230.0,5993.0,1566.0,20933.0,22014.0,1511.0,10389.0,219684.0,195342.0,213690.0,36445.0,30471.0,11226.0,8172.0,337834.0,5924.0,34086.0,18827.0,143004.0,86350.0,1316911.0,15394.0,1102.0,2480.0,26935.0,575.0,99681.0,15620.0,11077.0,500.0,34911.0,1884640.0,7443.0,27767.0,11634.0,21608.0,27544.0,400412.0,149683.0,150220.0,20723.0,2060.0,19751.0,48761.0,218720.0,489163.0,3908.0,483785.0,124368.0,184598.0,601519.0,840.0,,5219.0,,197191.0,2472.0,36988.0,23738.0,74993.0,5617.0,81571.0,19.0,8472.0,593.0,24927.0,35385.0,28326.0,25720.0,4598.0,32469.0,3724.0,12325.0,8933.0,27003.0,6975.0,848.0,2106.0,8476.0,1175.0,166027.0,18919.0,63458.0,12631.0,50367.0,1926.0,32371.0,11939.0,1438.0,8771.0,543.0,973.0,513.0,88455.0,337099.0,20928.0,4167.0,3954.0,159.0,14025.0,17461.0,4366.0,83249.0,26485.0,74148.0,183251.0,198495.0,3798.0,11552.0,1868.0,5774.0,7192.0,1515.0,2330.0,3293.0,26015.0,3034.0,77133.0,2616219.0,42091.0,56242.0,849158.0,235700.0,95477.0,7976.0,11584.0,17008.0,31104.0,39235.0,2597.0,135606.0,268711.0,128754.0,61421.0,12107.0,207289.0,28573.0,36874.0,14540.0,189708.0,34121.0,2221.0,40129.0,12572.0,30342.0,56945.0,626.0,38889.0,40626.0,10378.0,573.0,27532.0,15417.0,5105.0,951.0,22427.0,238297.0,34216.0,14032.0,158835.0,14468.0,1756.0,335375.0,224649.0,8173.0,258380.0,12743.0,9358.0,181692.0,8094.0,6036.0,10756.0,350792.0,12682.0,12048.0,3345.0,2735430.0,3262972.0,2953318.0,27227.0,2426511.0,12373.0,14267.0,36854.0,527542.0,4429.0,15033.0,45013.0,110009.0,4090.0,189349.0,2763610.0,526807.0,4886.0,43532.0,44062.0,14976.0,13646.0,48889.0,4631.0,11345.0,56072.0,7549.0,6924.0,34058.0,7611.0,3073264.0,2925138.0,9450.0,96263.0,9344.0,77437.0,5298.0,12775.0,-1066.0,3134.0,42179.0,2734.0,1011.0,24167.0,98270.0,5501.0,39068.0,10484.0,1669.0,6738.0,29522.0,6222.0,2506.0,601.0,4591.0,518.0,14565.0,1627.0,1655142.0,1946061.0,614.0,26750.0,1228.0,13632.0,13142.0,33225.0,3624.0,17024.0,20365.0,9328.0,12184.0,19464.0,14146.0,2688.0,13333.0,2271.0,1410.0,53206.0,48281.0,132493.0,294321.0,842.0,19185.0,3105.0,200.0,5892.0,2929.0,34428.0,8619.0,111191.0,4162.0,126459.0,12606.0,7183.0,531.0,23782.0,16127.0,112356.0,3679.0,4622.0,8301.0,42173.0,53810.0,8930.0,14366.0,4445.0,3971.0,66377.0,1777.0,444.0,6983.0,85271.0,16118.0,7359.0,22330.0,19196.0,3399.0,879395.0,1856035.0,,,129564.0,,,
1988-05-01,3529.0,24340.0,11355.0,12147.0,703.0,22805.0,3191.0,43501.0,4178.0,23227.0,22497.0,74.0,3454.0,8737.0,30543.0,2059.0,27354.0,12030.0,15772.0,2648.0,26176.0,5690.0,3156.0,8929.0,43146.0,519.0,5503.0,636.0,9691.0,1032878.0,9202.0,8140.0,7522.0,3271.0,2694.0,19631.0,10697.0,175772.0,175931.0,60853.0,19327.0,6495.0,1619.0,3457.0,6714.0,13288.0,15985.0,,,6196.0,28186.0,9437.0,15728.0,4531.0,270842.0,474662.0,887.0,4663.0,40103.0,22879.0,3717.0,65294.0,3046.0,91926.0,13268.0,1083.0,9446.0,3294.0,35210.0,8299.0,7034.0,5415.0,7852.0,24880.0,114333.0,4910.0,17503.0,736.0,67090.0,3159.0,30987.0,2378.0,5538.0,7760.0,3838.0,10795.0,13141.0,114998.0,36320.0,254316.0,6015.0,809.0,21221.0,22355.0,1512.0,10461.0,222266.0,197925.0,216250.0,36019.0,30950.0,11541.0,8268.0,340981.0,6014.0,34280.0,19404.0,144993.0,84973.0,1329043.0,15543.0,1131.0,2503.0,26632.0,584.0,98559.0,15792.0,11117.0,502.0,35322.0,1901783.0,7480.0,27967.0,11708.0,21775.0,28138.0,404999.0,151659.0,152200.0,20884.0,2098.0,19741.0,48948.0,221621.0,492060.0,3948.0,486645.0,125995.0,186961.0,606528.0,857.0,,4909.0,,198009.0,2491.0,37277.0,23769.0,75167.0,5597.0,83011.0,22.0,8688.0,601.0,24734.0,35714.0,28107.0,25916.0,4641.0,32713.0,3864.0,12376.0,9070.0,26976.0,7089.0,853.0,2045.0,8558.0,1180.0,168683.0,19161.0,64012.0,12666.0,50894.0,2050.0,32565.0,12016.0,1383.0,8885.0,543.0,985.0,512.0,87018.0,340245.0,20829.0,4195.0,3985.0,159.0,14077.0,18000.0,4444.0,84940.0,26927.0,75118.0,188230.0,203820.0,3839.0,11695.0,1895.0,5759.0,7242.0,1512.0,2163.0,3408.0,26447.0,3128.0,78356.0,2640409.0,42428.0,58152.0,854381.0,236405.0,96767.0,7947.0,11676.0,16703.0,31457.0,38615.0,2505.0,140043.0,272655.0,130418.0,62815.0,12304.0,209839.0,28303.0,37330.0,14726.0,190485.0,34659.0,2229.0,43276.0,12779.0,30938.0,56931.0,620.0,39334.0,39832.0,10688.0,574.0,27920.0,15493.0,5215.0,961.0,22706.0,238910.0,34360.0,14146.0,161441.0,14640.0,1801.0,337589.0,226208.0,8253.0,259532.0,12885.0,9477.0,183378.0,8104.0,6041.0,11066.0,353083.0,12894.0,12130.0,3386.0,2762176.0,3293642.0,2980654.0,27467.0,2449925.0,12424.0,14121.0,37159.0,531466.0,4529.0,15108.0,45512.0,111121.0,4108.0,191910.0,2790170.0,530730.0,4927.0,44072.0,44551.0,15084.0,13867.0,49332.0,4725.0,11339.0,56545.0,7419.0,6799.0,34370.0,7647.0,3103157.0,2952661.0,9605.0,97724.0,9467.0,78320.0,5365.0,12907.0,-1066.0,3144.0,41701.0,2816.0,1023.0,24922.0,99577.0,5637.0,39523.0,10517.0,1692.0,6866.0,29825.0,6270.0,2536.0,608.0,4599.0,519.0,14741.0,1668.0,1670602.0,1964598.0,616.0,27321.0,1243.0,14075.0,13253.0,33613.0,3652.0,17198.0,20607.0,9441.0,12296.0,19660.0,14192.0,2745.0,13553.0,2262.0,1412.0,53412.0,48778.0,133060.0,296744.0,850.0,19781.0,3108.0,218.0,5893.0,2944.0,34427.0,8659.0,112726.0,4133.0,127007.0,12558.0,7213.0,543.0,23329.0,16087.0,114469.0,3990.0,5037.0,9027.0,42306.0,54150.0,9135.0,14419.0,4464.0,4059.0,67290.0,1799.0,447.0,6932.0,86577.0,16729.0,7503.0,22543.0,19399.0,3373.0,889503.0,1872673.0,,,130115.0,,,
