date,B020RC,A253RC,B638RC,A639RC,LA000006,A640RC,B641RC,A642RC,B690RC,B691RC,A646RC,Y800RC,Y801RC,B684RC,Y802RC,B021RC,A255RC,B647RC,LA000004,B648RC,A650RC,B651RC,A652RC,B697RC,B698RC,B656RC,Y804RC,Y805RC,B908RC,Y806RC
1988-01-01,8.25342592658295,6.134795556091688,0.5954816638716813,1.5593573662644884,0.08844216430413539,2.214148696369988,0.6365983018789082,0.4708702614355896,0.2270876253505558,0.24378263608503375,2.118630370491263,0.5374729075652248,0.6395154938372348,0.22572758315376834,0.4966519309051258,10.69730348967117,8.702042743958062,0.5129527265101002,2.271861791329317,0.7926877824058635,1.888980346798934,1.7076216764707968,1.8713786412665974,1.0167202405027662,0.8546584007638313,1.9952607457131077,0.5684582167442087,0.6425115288214623,0.04856730395484502,0.34614059446064666
1988-04-01,8.467590590893783,6.329397329806576,0.6380687918157022,1.6004127909710069,0.08978743114691304,2.265475615198045,0.6303231808025994,0.5129829542608182,0.2568575632230682,0.25614465872683734,2.1381932610872063,0.5468170162981528,0.6529049124129389,0.22920842938276342,0.4930408960554416,10.522046475207494,8.587204404747867,0.4599197385143378,2.247807144304972,0.7959289685081182,1.958965217196952,1.666096343069682,1.8037254462204115,0.9819199712680221,0.8218054749523895,1.9348420704596268,0.5566820731108608,0.6059688217962265,0.04963356708893735,0.3392269340713629
1988-07-01,8.586033824641504,6.41106527082523,0.6936427126722678,1.6342361629693147,0.07594407169635244,2.2488682686474215,0.6415116126095175,0.520042742201867,0.2545981466390678,0.26544459556279915,2.174968553816275,0.5453132645634399,0.696974257193344,0.2282865166146586,0.48477758627706524,10.46500600529829,8.539373272116203,0.4726250204672302,2.1845088858539023,0.743615880488412,1.9619579259999602,1.6359587229205532,1.8252131667939657,1.0003908886043194,0.8248222781896462,1.9256327331820886,0.5352429140792775,0.6250810407669367,0.0508817708673468,0.3363534920170704
1988-10-01,8.641878363384523,6.478218667660338,0.6502443092510819,1.6357783642920125,0.08815616382897037,2.364955776534496,0.6424287838023791,0.5544948624032296,0.278951289830242,0.27554357257298767,2.1636782159266703,0.5313816497018525,0.6942297901531417,0.24357770308374332,0.4895630324905469,10.636411570014976,8.708458491318376,0.46030111256412387,2.181383529502405,0.6985449973321648,1.9938294389360216,1.7087109216782488,1.8652992336895817,1.034445909804021,0.8308533238855607,1.9279530786966,0.5273812859650757,0.6316500259560638,0.04970822346994884,0.33599351348428164
1989-01-01,8.803606003934132,6.5408719215031494,0.6810248050670148,1.6339478517861545,0.10759803623604289,2.3260772096653883,0.6765430656150244,0.6000450351308495,0.32542508935808245,0.2746199457727671,2.2627340824309825,0.5565340585888544,0.7340617460312564,0.24553400107017406,0.5198454870426018,10.635585047538191,8.745488548611359,0.4541072601820312,2.3441856144147257,0.877549987271497,1.9442765556217434,1.701518692754624,1.8399445643304708,1.0369874146586993,0.8029571496717715,1.8900964989268318,0.5394780460994986,0.604708221524216,0.045143999014380216,0.3335720570258705
1989-04-01,9.0375473299334,6.763340800643141,0.678383091345101,1.766016096676272,0.12164000012115893,2.4559627386407716,0.5916297354655167,0.6522448343980174,0.35661705030393964,0.29562778409407775,2.27420652929026,0.5494913730388957,0.7356841372495463,0.24103499657815117,0.5332418227077844,10.60833719527416,8.743273675033581,0.4331253497795887,2.3551870186048443,0.9394983984749654,2.0214832596669234,1.59119089070164,1.8750769492823383,1.0392407041258,0.8358362451565382,1.865063520240579,0.5380881798240809,0.5893490968225537,0.046111662562407986,0.33304451183018935
1989-07-01,8.943272292469402,6.6552187612207465,0.6072481746121627,1.7103732596593897,0.1137064964229685,2.510234199212869,0.5895495723276735,0.630091311092441,0.3357993737012466,0.2942919373911944,2.288053531248656,0.5424059739805965,0.7686952460465659,0.24321531631423093,0.5429327180962064,10.261449441782924,8.383079925518382,0.4438521499500032,2.222087609837122,0.8681972094852568,1.981014386259704,1.4461584112695147,1.8155816176838535,0.9941417275275597,0.8214398901562938,1.8783695162645415,0.5438808575043039,0.6034205007053981,0.04080511082257239,0.34735262797028815
1989-10-01,8.967561282056055,6.609906638616087,0.6083618963338384,1.652272213587155,0.11492478907690773,2.4143775522046504,0.6350355831854506,0.6599171045147434,0.3647491829552183,0.29516792155952504,2.3576546434399694,0.5626355760167886,0.8057958980985124,0.24992879186990202,0.5512909942638523,10.407644577733613,8.508784308007483,0.4342956450203811,2.275354226735386,0.9240788225716114,2.013872057129365,1.4642688303962408,1.8180040252385625,0.9719279020510204,0.8460761231875421,1.8988602697261312,0.5353529008808928,0.6247001820178983,0.04718789219932987,0.3455225528371285
1990-01-01,9.164982177706646,6.746946592377171,0.6295229401258466,1.6811003999692815,0.11968938994169805,2.57872825468213,0.6262365477145865,0.6941269443140388,0.3817664137847304,0.3123605305293084,2.418035585329476,0.6072844505449877,0.8400223338460445,0.2593014696304137,0.5277980268363739,10.672550841597419,8.69065188232808,0.47409190421919994,2.5085050303088816,1.180495993240589,1.9364854434101106,1.4594987893986089,1.7939445580491837,0.9566126387159843,0.8373319193331995,1.981898959269338,0.5809933112549064,0.6401483746575894,0.04985780818740815,0.36017498592215064
1990-04-01,9.159772403753808,6.721998621482986,0.6198460812600209,1.6475090385481412,0.10758338719214071,2.5546859846967163,0.6227151952977402,0.7425971824293442,0.40179341439335514,0.3408037680359891,2.4377737822708214,0.6087890862257694,0.8371772750060905,0.273153079146608,0.5325981690018906,10.314699863826144,8.318803200253422,0.4365919086286172,2.1157786507043257,0.8303484480274255,1.9418197364173457,1.5196908470899801,1.7832130989988637,0.9429485901744086,0.8402645088244552,1.9958966635727216,0.5859704014813353,0.6509197607796473,0.04765078284867118,0.367531830387374
1990-07-01,9.2292318219632,6.755264570126328,0.5807868044440041,1.6807489664372226,0.13126928890481912,2.5804656136307265,0.5995561847851314,0.7395867344869159,0.4090195434302514,0.33056719105666454,2.4739672518368723,0.6216338970021525,0.8308235452150882,0.28707675795446,0.5460410073554691,10.475309204344521,8.416845161423321,0.43177887176240654,2.283929353980871,0.9684268765556642,1.9369701265944,1.4835624117639625,1.7372732296434519,0.9182200310018959,0.8190531986415558,2.0584640429212,0.6008861674488073,0.6381256820317347,0.05299980914748777,0.3852627281003392
1990-10-01,9.462302487054796,6.825649033853795,0.5261183136702331,1.8276915892846528,0.2016575924358335,2.548639548169752,0.5799758290668378,0.7410987299518562,0.38832700804515374,0.3527717219067026,2.6366534532009998,0.6664742628856271,0.9053191873810209,0.2958999176149881,0.5882526333810345,10.779530080688017,8.656837864397968,0.4292280772517279,2.5171976838936883,1.2009693020489005,1.9901967331436718,1.4534368139266143,1.7271708833681696,0.916010753517267,0.8111601298509026,2.1226922162900497,0.6127832827870948,0.6328174791452009,0.05968625082913762,0.39210735931139656
1991-01-01,9.49726752052715,6.970067825671422,0.5693452620618646,1.8239892841603014,0.18972099911551904,2.5976532920818576,0.6087475796074283,0.777690401177894,0.3995408254735817,0.3781495757043123,2.5271996948557276,0.5854342655676437,0.8284594091508155,0.28817708442070805,0.6237098557822156,10.278354673217592,8.234504433837744,0.4254224150472447,2.179968842675394,0.9492346373213847,1.993826859787731,1.3875149995575937,1.7241082201717994,0.9046129211101976,0.8194952990616018,2.043850239379849,0.5581276973106676,0.5734047943573495,0.0607107197169661,0.4278415649049622
1991-04-01,9.641689334605545,6.970893093397566,0.5563043528644843,1.7439922753278922,0.1228850919116507,2.7265017557111615,0.6302247382101963,0.7498291947819291,0.39057514270763727,0.3592540520742919,2.670796241207979,0.6230269263450033,0.9203243030445275,0.28503987848918416,0.6488639698429636,10.02015387322254,8.014265704042298,0.43821780219629564,2.0459902638577465,0.8211870938173571,1.97340824715817,1.315551092875929,1.6823130666236648,0.8903742241950283,0.7919388424286364,2.005888169180243,0.5738010746773797,0.6064768555257162,0.06744072251015283,0.4197254646832261
1991-07-01,9.677748903993063,6.95511411089091,0.5885009789819007,1.6668876915766306,0.10683318248316089,2.732802476080566,0.6909673752730651,0.7435782864054211,0.3928496212578374,0.3507286651475837,2.7226347931021535,0.6411924581251792,0.9429841134384702,0.28591975716156964,0.6540349990662168,10.017326956428981,8.063826622796848,0.42187021879210185,2.0179547423700885,0.8070981062166761,1.954982785033106,1.4217192343396332,1.7198369883548608,0.912416610094495,0.807420378260366,1.953500333632133,0.5716461510969254,0.5829740134326211,0.06838612767097055,0.4081253161287329
1991-10-01,9.820625297308341,7.042145153514863,0.6057108742222095,1.6679117700581367,0.12730384034581949,2.7615914336886664,0.6602879062149815,0.7547880610547621,0.39843308527042687,0.35635497578433534,2.7784801437934785,0.6490500499637643,0.9857866659004492,0.29805859648114624,0.6612776037825603,10.188617200943725,8.212175195624898,0.41637534439879065,2.0341158329262803,0.7864903089452696,1.9453144205320743,1.4248771657615722,1.8636005197508516,0.9855951115325307,0.8780054082183208,1.9764420053188263,0.5689803241738419,0.5900832303728606,0.06544774237214544,0.42853904676161375
1992-01-01,9.826763738817954,7.067024856744399,0.619006264554615,1.6332757199240246,0.1158240116220045,2.781772160810875,0.681994410902104,0.7757222813652838,0.4075056474027919,0.3682166339624919,2.7597388820735547,0.5989531520946859,0.9974694732223371,0.3239300580125857,0.634454704639341,10.149499410821955,8.226647946237543,0.41715502910372965,1.995551855054343,0.7341545051454463,1.9828379303050618,1.414797373985204,1.8535613604810985,0.9728902664140855,0.8806710940670133,1.922851464584412,0.5360907305902058,0.6114784895794536,0.08750449073423622,0.37150119548610094
1992-04-01,9.676803183797645,6.9356426745964885,0.6084753838148608,1.6344131287144963,0.12051129055414331,2.657198231491402,0.7069954501501601,0.7820561501016187,0.40183823762360016,0.3802179124780184,2.741160509201156,0.5886786457794854,0.9886778421648266,0.32163131303062714,0.6270666998621337,10.183513134386162,8.31249730518642,0.43898996146204083,2.0371631598931996,0.7780998933201541,2.050237352225696,1.3938232631916823,1.868048636613642,0.9817234845411584,0.8863251520724835,1.8710158291997403,0.5176514732497542,0.6079808517171778,0.07028537438320644,0.3736035456715074
