date,p10,p25,p50,p75,p90,p10_3M,p25_3M,p50_3M,p75_3M,p90_3M,p10_gr,p25_gr,p50_gr,p75_gr,p90_gr,p10_3M_gr,p25_3M_gr,p50_3M_gr,p75_3M_gr,p90_3M_gr,label,FILL
2023-01-01,580.6951077227158,742.5638274488889,1100.7918046132972,1755.491390035765,2732.20094623106,575.5851274973589,736.6439290442792,1080.9732938491372,1701.9635807301556,2618.09794313013,10.544579320028635,7.010816188599378,7.158733446932031,8.3448598847359,8.358901354166704,10.666826266892148,6.002302163626472,6.759882579883181,6.469275895312343,5.463243954390351,Jan\\2023,0
2023-02-01,564.5270082168104,746.7039375455141,1123.0707456910495,1767.3209970076848,2744.6540339015182,573.7876454466001,742.1925068633969,1095.3980854758504,1738.3419379989057,2694.7287655325194,4.700265458351249,3.504061525569413,5.0239107251934145,5.756650568187793,9.325572286892125,8.517738684866627,5.4451717623254625,5.790708082922036,6.240012155357122,7.2312305307074,Feb,0
2023-03-01,578.3022349059117,735.0269883561837,1097.5201520470464,1742.1190408603934,2697.5770255298085,574.5081169484794,741.4315844501956,1107.1275674504643,1754.9771426346144,2724.8106685541284,7.685496044371942,4.448641576750845,5.114963775890802,5.8973299623313435,4.582182754221598,7.618247012776913,4.966081875306894,5.7524307103286265,6.653045913358313,7.397869696781023,Mar,0
2023-04-01,580.3740629874166,748.2710661297406,1103.817326650257,1726.7278891690755,2719.963687279071,574.4011020367129,743.3339973438128,1108.1360747961178,1745.3893090123845,2720.731582236799,8.906489032619591,3.8534637565168284,6.160395076019265,4.699894456370246,7.821750435002706,7.089576235275974,3.9311891563139856,5.428811995937943,5.452269087933681,7.220021872118165,Apr,0
2023-05-01,581.5620839466486,735.7836758372391,1084.311395278801,1727.7228970543576,2694.469938712455,580.0794606133258,739.6939101077211,1095.216291325368,1732.1899423612756,2704.0035505071114,5.505107419490085,3.545571487163124,3.67425493008946,3.7440841897478983,0.6983673651930422,7.3454996315356125,3.947173989927344,4.980828517062141,4.776134266188126,4.296761073789357,May,0
2023-06-01,587.5512397572785,743.782995018217,1105.8842316711352,1737.2892573688425,2708.978782512359,583.1624622304479,742.6125789950655,1098.004317866731,1730.5800145307585,2707.8041361679616,6.5152983690505595,6.321674696444357,7.288414207669569,5.57040821078485,7.856984601024375,6.953911039110761,4.561168483813249,5.699127500404777,4.667790621434209,5.361055547119986,Jun,0
2023-07-01,585.120127923107,749.6568420121193,1095.5382677689,1770.0648391676532,2788.732917192377,584.7444838756782,743.0745042891917,1095.2446315729455,1745.0256645302845,2730.7272128057302,7.083395545914772,4.989624479351784,3.934066871517339,6.897378910174079,8.059685474229328,6.3658860749365775,4.945239968995496,4.9516592744868415,5.400434102714691,5.458501781096614,Jul,0
2023-08-01,584.9163122017783,746.6648954914109,1083.270198862361,1724.0009415210795,2707.188440944453,585.8625599607212,746.701577507249,1094.8975661007987,1743.7850126858584,2734.96671354973,2.8658693122637358,2.4039347441206615,1.8149799644889386,2.4138991603771753,4.930550532624589,5.456452742681295,4.544642639364427,4.31608639771679,4.945254893572382,6.941095274961295,Aug,0
2023-09-01,,,,,,,,,,,,,,,,,,,,,,0
