date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1989-11-01,78.51212,77.88964,78.95913,82.121574,78.8863,83.38464,81.70336,86.19542,87.19781,80.337494,83.26505,81.92507,85.628075,82.1537,81.22489,81.064575,81.67184,79.1668,73.97279,83.57656,86.073944,83.26233,78.18813,87.17001,81.65416,75.99578,81.10386,84.04537,83.62685,84.94648,86.23893,81.8158,77.52538,83.01313,77.741486,78.983185,80.3674,80.57152,80.089554,85.43905,81.5649,85.043045,80.170364,80.23396,80.94934,81.41792,85.01082,81.341484,86.413155,70.13957,81.189606
1989-12-01,76.02802,76.27769,78.97971,81.80452,78.61436,82.51651,83.19546,83.49793,88.590416,79.99996,83.922165,80.55452,85.945335,82.12425,79.55076,81.57273,82.599106,77.66588,72.15092,82.75591,85.77979,82.93845,77.84859,85.8719,80.809555,78.746124,81.601105,84.31616,82.59853,84.29438,86.4177,81.50247,77.28641,84.02188,77.78007,79.250206,78.59335,81.37208,79.547935,81.81437,82.13064,83.61976,80.308876,79.34057,83.64531,82.55825,85.46981,81.01891,85.02128,69.13786,82.49249
1990-01-01,73.92775,76.75233,80.48235,82.7978,78.14068,83.14996,84.46185,84.21891,83.42914,79.2772,81.61985,78.949844,84.214294,81.45691,79.492355,81.26455,81.91979,76.62801,69.37145,81.88579,83.923706,79.24503,74.80263,83.31148,78.75077,77.07357,80.53662,82.86091,82.96443,84.58523,85.92228,80.42759,75.886345,80.51837,77.52992,79.01133,75.89806,81.648964,78.108444,80.50034,80.78586,83.79274,80.09708,78.56589,81.07132,82.525215,85.13488,81.20743,82.10064,67.786224,82.886086
1990-02-01,74.51335,73.457726,80.2601,82.443085,77.56062,81.156906,86.17269,80.69458,81.22267,80.417595,82.196465,79.48752,83.34382,80.03971,79.119484,81.46645,83.41992,74.67667,70.01307,82.51733,86.1707,79.72187,76.10111,82.156784,81.40968,77.5097,81.48657,83.38554,83.01497,84.38438,83.59703,81.541534,73.73517,81.28258,76.12533,79.09097,77.936325,80.99758,76.97046,79.38953,79.93141,84.09315,79.52534,78.370544,79.97941,84.21256,86.32152,81.898705,83.33026,69.71795,84.49737
1990-03-01,75.21966,78.282265,77.7427,81.00252,77.59552,80.46449,85.90857,80.342155,82.87104,81.39829,80.4639,79.68995,85.61894,81.66052,78.891685,80.30397,82.117,76.95147,69.87625,81.550995,86.87575,79.01932,75.37834,84.14423,79.49106,75.15854,81.9796,83.771774,82.26056,85.114,83.80571,81.21513,76.01927,81.799736,76.42532,80.578545,79.26981,79.039154,78.7155,80.1448,82.82189,84.51368,76.83983,78.90343,79.38453,83.4024,85.32138,81.02581,83.63507,70.66262,84.81449
1990-04-01,75.69242,78.02123,79.16712,81.06857,78.22829,81.95188,84.76248,80.14473,82.21723,81.16514,80.25436,82.79865,86.10147,80.465645,79.373634,81.875626,82.67167,77.21849,71.96176,81.96909,87.131676,79.57749,76.19036,84.51264,81.10662,75.21515,81.5653,84.46173,84.344986,86.295815,85.51411,80.4323,74.908,81.712845,76.85818,79.54225,78.46886,80.28765,78.8015,81.528984,81.11333,84.96405,76.81845,79.0557,77.77431,83.36131,86.48151,81.56628,84.23604,71.502,86.86106
1990-05-01,75.34549,79.12697,80.03089,80.36075,78.18051,83.65777,85.432556,81.272804,83.27477,81.20467,80.788025,84.037,86.65154,81.00192,80.07117,81.850365,84.669,78.21064,75.977455,81.687515,85.49697,82.75628,77.02001,87.678246,83.38501,77.30619,80.19451,84.1263,83.13828,87.42451,82.49512,80.92736,75.05279,81.82148,76.735146,78.66137,79.27226,82.27009,80.28442,81.653145,83.012596,86.412346,76.61731,79.215034,78.6597,83.59228,88.26916,80.95252,85.1017,70.419334,85.89341
1990-06-01,76.46445,75.18895,77.197365,82.38652,79.13904,82.76818,84.740425,76.598465,83.5388,79.75493,79.68871,84.49402,84.18572,81.50566,79.33108,82.75982,84.09578,76.43404,74.53186,80.16786,84.47072,83.37856,76.71077,87.42055,80.356125,73.18846,79.3265,83.754005,82.32961,86.53372,83.29568,81.250916,72.9751,84.35238,77.4661,78.87886,80.41134,80.451805,80.607864,81.54025,83.37715,85.99926,75.98637,78.5876,80.00098,82.65865,86.25569,81.93804,84.364685,69.290436,85.27477
1990-07-01,80.6533,74.747505,76.45769,79.36286,78.332695,81.78572,82.20613,78.806366,79.99773,79.68983,80.281136,84.14445,83.889465,79.69578,80.24451,81.38413,83.896225,77.44879,75.88912,79.53269,84.06709,81.396736,76.34493,84.73654,78.70989,73.542206,79.694954,83.22332,83.56238,87.14329,83.6634,80.71554,72.89179,84.0325,77.367134,77.851845,79.683205,80.21648,79.38959,79.47699,81.11765,85.06206,77.88111,77.52777,81.152695,83.17651,84.06773,80.88538,84.283676,69.923035,82.76022
1990-08-01,78.43744,75.381775,78.06803,79.203766,78.34152,82.21573,82.03655,79.53629,79.678085,79.42668,79.07829,84.32886,82.28348,80.31845,79.32104,78.10393,82.76316,77.625244,72.6461,79.82385,83.98738,79.84276,76.83597,85.36881,80.51392,75.92596,80.90584,83.366234,85.10115,85.5243,85.6431,81.05206,74.9921,81.80002,76.170364,79.47779,78.23602,80.98571,78.24556,79.49732,81.389496,85.687775,77.592094,78.03951,82.49067,82.2514,83.30006,80.65526,84.032166,67.71191,82.25861
1990-09-01,78.77639,75.225845,76.14243,79.1817,77.11504,83.88007,84.11588,80.271454,82.62287,80.311226,78.665344,83.24715,85.17836,82.60736,79.69901,83.35842,83.75479,75.967514,74.044395,80.81774,84.560555,81.040474,77.52024,85.8638,80.565384,76.27075,81.29931,83.25855,85.909035,86.014824,86.77467,80.31776,77.39338,83.275764,76.34492,79.92152,78.09771,81.08075,79.54668,81.52923,80.842926,85.30761,77.97907,78.77025,83.26567,84.662766,84.73003,80.617615,87.02952,67.174614,83.47547
1990-10-01,78.23742,77.98324,77.22085,82.28954,77.3228,84.82925,82.85991,79.28845,82.55287,80.73992,80.33364,83.91953,84.77554,83.3637,80.89708,81.20253,84.431145,77.103004,74.02588,81.684906,83.53195,80.56787,78.14164,87.32557,82.83273,76.60082,80.5812,82.94427,85.5916,86.454414,85.17421,81.45691,76.57804,82.25461,76.75002,79.809265,76.9465,81.54001,79.78048,81.74758,80.25551,85.21288,77.546844,79.967674,82.874176,84.10603,85.95339,79.41732,87.54275,69.78336,84.03528
1990-11-01,77.570694,79.50103,79.85841,82.13092,76.127846,83.94178,83.38408,76.38303,81.08912,80.42906,80.50913,84.883514,85.781166,82.95655,80.25502,80.01705,85.082664,75.00722,72.86033,80.961945,80.15716,81.12704,77.78846,87.117004,81.07028,76.48164,79.01074,82.10184,84.9836,86.14741,83.58802,82.4138,74.76805,82.71933,75.91246,79.27288,77.48651,81.709526,79.03297,78.2805,81.296745,85.36833,77.46104,79.11604,81.69575,82.90885,83.23121,79.60432,86.97651,68.2015,82.49975
1990-12-01,76.74959,75.39571,77.06069,82.95914,75.525024,83.60426,82.44218,79.50996,83.167725,79.41313,78.61256,84.63309,85.451904,81.054825,80.18372,81.36288,84.23382,72.77913,71.820496,80.09443,78.5981,82.88034,76.66265,86.342155,79.17403,76.3375,80.17041,82.78945,83.176414,87.14952,85.46992,81.501755,74.46532,82.32337,75.61814,79.901596,78.48651,80.26146,79.66158,80.161766,80.668816,86.74545,75.46466,78.79725,81.66565,81.85179,84.714226,81.13181,85.281624,67.24368,83.88474
1991-01-01,74.58042,74.007225,78.24541,81.616516,75.4062,81.39326,82.70453,76.46006,81.4368,79.30223,78.01337,84.408936,82.58762,76.67858,80.13498,78.19317,82.98556,72.096924,71.21909,78.17858,80.02909,79.52076,75.13742,85.928276,78.80492,74.16597,79.82885,82.0162,83.234665,86.47566,83.99289,80.125984,72.30641,81.29786,74.85632,77.81129,76.61884,79.3425,77.540115,79.76288,82.05113,84.93978,76.114914,78.040955,79.547005,81.670105,82.15735,78.420906,83.12807,66.05695,80.42187
1991-02-01,75.06448,69.59981,77.698524,80.91119,75.6366,83.04774,84.456726,76.93464,82.522736,78.601746,78.67627,86.61822,83.74398,77.22875,80.48197,78.16553,85.72313,72.84715,71.35265,77.88204,81.23778,80.86593,73.705956,84.05902,79.38984,76.06759,79.23643,81.64314,84.22719,87.68876,82.79174,79.48962,73.96515,82.81915,74.95167,78.15519,75.14415,79.79558,76.859886,79.42444,79.05528,85.0742,76.43409,79.1785,80.046074,81.33882,82.69859,78.07376,81.710945,68.16119,84.596855
1991-03-01,75.54565,71.20675,76.7961,80.87195,75.00896,82.522964,84.305466,78.38524,81.14428,79.829094,79.50266,85.52704,84.804985,79.21918,78.56738,80.562256,83.98797,74.93127,72.0734,77.88523,82.71083,78.976814,73.80339,84.590324,80.35353,74.784996,79.41186,80.760445,83.43196,87.168594,83.38443,79.016815,74.743614,81.73313,74.74011,79.00275,76.15448,81.028114,77.36027,80.72563,80.012825,83.76286,75.66568,79.11822,79.90944,81.84691,83.95383,77.93245,82.80052,69.03885,82.71731
1991-04-01,78.36056,71.96466,78.592964,81.06293,75.67458,82.77458,84.437004,78.81038,80.557594,79.80073,80.85424,85.90726,86.38588,78.055916,79.0471,83.06464,83.458084,76.78666,72.436874,78.9546,85.876396,78.5196,74.55626,86.19681,80.68657,77.48344,80.21675,81.73996,85.32172,88.58711,85.14727,79.45839,71.84906,80.879906,74.72309,79.562935,76.86339,82.95082,78.36174,79.03874,80.35501,85.95867,77.43628,79.72827,82.25806,82.39203,79.93282,79.54007,84.59627,69.2437,83.615204
1991-05-01,76.815994,73.386345,78.685394,82.01194,75.75055,82.31099,82.989296,78.86278,80.020256,78.64823,80.98896,86.21195,85.51257,78.65249,78.623695,83.109116,85.26258,76.86667,72.90826,78.19518,84.637985,78.51074,75.01906,87.21259,80.874794,76.40679,81.29874,81.295944,84.92474,89.005455,86.04119,78.865105,73.91362,82.18774,74.382935,79.82654,77.24337,82.32857,79.20389,79.640625,79.837074,87.070786,76.83449,79.62556,80.968765,82.00857,81.965805,79.635155,85.354614,69.16549,85.88035
1991-06-01,77.197044,75.42805,74.97458,81.107086,76.106895,82.49815,82.095474,80.244644,82.16958,77.63189,80.01114,85.457306,83.6136,81.193634,77.91809,83.21319,82.49972,76.54404,73.39509,78.15732,82.80777,79.96554,74.37964,87.90485,80.97605,74.79738,80.94226,81.54012,83.91875,86.694,85.19205,80.33105,74.041626,83.42189,74.970345,78.47685,78.968765,80.85432,79.42353,79.57014,79.39993,84.49566,75.86429,79.4779,80.575714,82.6776,82.67866,81.01013,85.007385,67.31897,82.30146
1991-07-01,78.6523,76.31531,74.53563,79.39271,75.81541,80.9821,79.508224,80.794914,82.48825,77.26006,79.6542,85.20503,82.412025,82.20356,79.08953,81.104836,83.016884,74.87339,71.083984,77.0537,83.5792,80.83391,74.93478,87.7912,79.58001,75.12423,80.85171,81.76005,84.017525,85.49727,83.89726,80.754814,76.32727,81.92634,74.80987,77.81694,77.92887,79.244804,78.47096,78.92939,80.10442,84.52483,77.18701,79.644325,80.8978,81.765015,82.02155,78.87628,85.70675,66.42624,82.76563
1991-08-01,77.71943,75.861046,75.68546,76.996216,76.36559,82.42333,82.49389,80.07139,82.11714,78.10963,79.522896,83.83721,84.357056,82.38245,78.99588,79.87826,83.09677,72.70696,71.48056,77.092636,81.76791,80.0609,74.90105,85.80779,79.51862,73.7194,80.06336,82.15659,83.72911,84.3216,83.78847,80.855705,76.38777,80.61884,73.90828,77.42377,77.09268,79.75389,77.28013,77.441734,80.610565,82.932755,78.53288,78.7937,80.65942,82.29914,82.751366,77.78783,83.87654,67.13484,81.96674
1991-09-01,76.43476,74.35738,75.97139,77.954155,76.39815,85.00231,81.79357,75.980736,84.050476,78.18531,81.356964,83.87978,84.443596,83.40402,79.31269,79.83269,84.48825,72.005585,72.34839,79.32181,82.83949,77.82059,75.96907,84.1654,80.17321,74.46367,81.46106,83.809456,86.92839,84.796646,82.80441,79.90897,77.067024,80.77998,75.528496,79.56184,77.381966,80.8098,78.58757,75.87209,81.46648,85.0191,77.18808,78.74563,83.08677,83.79352,83.688,79.21141,83.84788,69.28423,82.61753
1991-10-01,76.17952,76.25233,76.04234,79.326485,76.310524,83.548615,83.28539,75.89105,85.23014,80.2928,81.01962,83.60998,86.02032,83.5341,78.69695,78.11793,84.179405,73.319214,71.88152,78.50267,81.99305,81.888214,76.10627,87.46718,79.72778,74.38729,80.00041,83.941444,86.1888,86.69501,83.09421,80.19806,79.403725,81.78877,75.001015,80.20087,77.54696,81.49999,78.36681,77.56994,82.76796,88.09691,77.87665,78.45773,82.662926,83.58642,82.296486,77.92845,85.79242,69.513405,81.86951
1991-11-01,72.753006,74.89806,78.17661,79.53629,76.371605,82.74066,82.54649,74.083954,86.77563,79.91667,81.89585,83.80016,86.97745,81.80527,78.79532,78.360405,84.52713,72.707954,71.61616,79.78885,80.74443,81.72421,75.58477,85.81291,81.952,77.03944,78.98562,83.31064,84.15099,86.51332,80.64936,79.60801,76.13974,80.50948,74.10553,79.654816,76.43248,80.08931,79.15999,79.2189,84.246864,87.544945,76.02372,78.62158,80.89741,84.15384,81.33753,76.148125,84.9037,66.73215,83.4769
1991-12-01,73.093315,72.39768,75.683136,79.99972,75.78155,81.81774,80.02181,75.25865,85.274025,79.50119,81.19921,84.31041,86.8238,79.50062,78.45506,77.50318,85.39978,73.76111,72.06184,79.611664,79.88884,82.140526,76.62515,86.35839,81.87069,74.7076,79.78669,82.34585,83.77716,86.756386,80.574265,78.88411,76.65374,83.22529,73.04601,78.4561,75.63984,79.950806,78.65046,81.342995,80.9017,87.39878,75.20586,78.996346,82.106125,84.501526,81.37131,76.90344,84.871,66.369156,83.137344
1992-01-01,72.91624,75.129105,77.08927,77.328094,75.06365,79.64023,79.38251,77.22358,84.697334,78.296104,78.52281,84.2052,85.84091,77.424385,79.39123,77.97552,84.3472,72.480995,69.975006,77.777336,79.911804,80.52797,75.08036,85.77255,81.003296,72.7089,79.20836,81.66093,81.069115,85.94046,81.5334,79.33854,76.31942,80.66824,71.66567,77.048874,76.1968,77.008026,78.03728,79.70566,78.42777,86.59392,75.27029,78.57373,80.13863,81.40813,79.453125,77.09452,83.856636,65.10071,78.60016
1992-02-01,74.83582,73.13764,77.25744,77.41634,74.56185,78.66041,81.407234,76.46084,84.299194,78.44377,75.1751,82.952,84.90918,76.97814,78.34059,79.41461,84.78937,71.8984,69.34591,78.027435,79.75674,79.33282,74.50463,85.94792,82.37274,75.68057,81.686424,81.3738,82.63132,87.41387,81.83189,78.961876,73.88443,80.762276,71.889305,77.025024,74.90969,76.62031,78.117004,79.041016,77.43238,85.31274,74.88773,78.950935,81.269516,82.18417,81.88789,76.49173,84.173706,65.79868,80.710846
1992-03-01,75.27249,73.145195,78.62961,78.352394,74.43413,79.82971,82.04235,80.035545,81.78351,78.41018,75.68684,82.053795,85.53135,77.25663,78.48819,79.23422,87.00208,74.56538,73.73883,76.96258,81.034386,79.592834,75.07503,83.18358,82.512436,75.63725,80.949554,82.140366,83.460014,87.64957,82.24858,79.07842,74.821,81.447945,73.40566,77.57301,75.92446,76.74878,77.9076,79.044655,78.044266,85.44327,75.36959,79.20888,81.37305,82.65202,82.88055,78.86834,85.266685,67.04641,83.00208
1992-04-01,75.21882,73.452324,78.995964,79.45612,74.91532,80.63193,80.957565,81.35718,82.25996,77.94541,78.41633,83.02878,86.5365,79.44268,78.829544,81.07057,84.78786,75.42697,75.983376,78.17787,83.03711,80.84552,74.57946,84.11751,81.44059,74.94042,83.56823,82.24012,85.48345,87.83045,81.09898,77.944435,74.9647,81.6718,74.55124,77.84354,79.04553,80.68351,77.13474,77.06046,79.81001,85.01751,77.845726,79.55203,80.837616,83.134514,82.282036,81.10932,87.022,66.152985,83.37812
1992-05-01,77.39828,73.550865,79.70322,79.7931,75.57267,80.248116,80.29598,79.05582,83.4745,78.92576,79.56327,82.80067,86.56831,81.48565,79.77297,80.011375,86.45412,76.84456,77.151474,79.75853,82.590775,84.04357,76.68036,84.79996,79.77907,75.21741,83.83567,82.787186,84.36842,87.16068,82.72951,76.49818,75.439156,81.486015,74.086235,78.34508,78.08926,81.5035,77.733284,78.2018,80.26648,86.41826,77.43143,79.64447,81.36898,82.09441,82.25919,81.64659,87.20833,66.01616,84.5903
1992-06-01,78.09648,75.5343,77.86376,78.98671,75.36047,81.19244,78.070595,82.17216,83.161446,77.923836,77.78868,82.18361,87.23658,81.860275,79.338196,80.35457,83.86799,74.639084,78.18196,80.13092,82.700066,81.59939,77.02907,85.11754,81.070854,75.28919,80.73483,81.87677,83.21818,84.92288,82.39323,77.26905,73.346344,80.59457,74.83487,77.85813,75.58316,80.1381,77.58415,77.24356,80.0397,86.28834,79.439445,79.594536,80.88852,83.04011,82.737114,81.17832,87.27367,66.340935,82.38495
1992-07-01,80.2204,76.25968,79.18734,78.78626,75.35748,81.86093,78.59774,77.37474,82.629684,78.20385,76.25267,83.1224,86.56658,81.997314,78.719025,80.16059,83.850685,74.35427,71.96262,77.873795,82.637344,81.95259,76.3447,87.2194,79.58588,76.187325,81.97601,82.487434,82.51671,86.47429,83.46804,75.3796,74.49093,79.124535,73.6747,79.47993,76.069466,80.05987,77.21083,77.4529,79.70376,85.87257,77.98378,78.880135,83.09055,81.72309,81.08154,81.24618,86.815025,65.85568,82.40009
1992-08-01,78.81862,78.48667,79.05399,78.80183,74.93714,81.380226,80.14578,79.83082,83.40052,76.777824,74.72708,83.57904,87.06481,80.32806,79.62365,80.019905,83.65672,74.91635,69.052986,78.12396,81.54898,81.72112,76.72926,84.602844,78.96156,75.68566,81.922165,81.76252,82.99014,84.28098,83.65014,75.59418,75.79393,79.933044,74.21644,79.49505,75.43101,79.24645,77.38951,75.5078,80.41427,83.61998,77.0099,79.285355,81.15833,81.249504,82.48559,77.42238,86.51733,67.83679,82.72168
1992-09-01,80.584564,77.4078,79.677605,80.47371,74.95785,84.47875,80.12199,76.87844,83.97393,77.334114,77.9397,83.169205,86.12822,81.278946,80.57684,80.8805,84.09622,73.904076,71.47735,78.452995,81.98494,81.06566,77.22702,86.50242,79.18775,77.01623,82.24957,82.94995,83.149124,85.36405,83.175064,76.706924,76.52377,81.21486,74.660614,79.77013,76.60798,82.42358,77.83109,75.270966,80.1234,84.747765,78.21836,79.21873,80.7123,81.20606,83.810036,78.8782,86.03397,66.26179,83.834114
1992-10-01,76.156494,75.15723,79.02352,80.568054,74.719765,84.087364,83.61409,77.52899,83.34552,79.408226,78.49821,81.1455,85.655785,81.41581,81.69788,77.94436,85.23812,73.906876,71.64425,78.80627,83.036674,83.1846,76.70487,88.13826,78.33387,77.01286,82.48284,83.151855,85.89375,86.676414,82.329025,76.87379,77.56455,81.96546,74.26108,79.3323,78.03072,80.77786,79.0542,76.46032,79.1326,86.76991,78.28668,79.48773,81.332596,82.81744,84.213,77.300735,86.96772,66.56437,84.971634
1992-11-01,74.94541,76.01797,78.25467,78.96092,74.670944,83.40367,80.54093,74.32428,87.3963,78.49292,79.41517,84.009834,86.926765,80.859634,80.53613,78.18948,85.21378,73.24614,74.348885,78.71068,83.939064,80.29972,77.05712,85.22307,83.30278,77.72812,82.76679,82.01132,82.95867,85.68016,82.69206,76.78424,78.62897,82.026245,74.462326,78.596924,78.209305,80.31417,79.5035,77.80188,80.34125,85.583786,77.797966,78.51469,80.60757,81.28503,84.66237,75.57243,87.8432,67.18796,84.23086
1992-12-01,76.13666,72.99572,76.82149,78.13007,74.6041,82.26213,79.33876,79.00985,84.49965,79.26153,79.89421,84.23199,85.85269,79.13385,80.40446,78.94719,86.65146,73.8267,70.97686,79.84585,83.15962,80.49863,76.61319,85.20638,80.48023,77.16761,80.44439,81.81663,82.21032,85.97594,82.09933,77.65474,78.05672,81.53601,74.8466,77.27282,77.09581,78.58912,78.86234,79.44779,79.51259,85.25827,78.01888,78.50731,80.020996,80.86676,83.256165,75.93849,87.838196,65.68044,81.97858
1993-01-01,73.59365,74.86279,76.222015,77.47911,73.37662,80.40067,78.66034,75.94769,84.363075,77.22572,78.40954,82.59978,85.15325,76.60971,79.39334,79.32197,82.87414,74.34015,69.12351,79.53689,82.37546,76.93711,75.68788,84.09658,79.00763,75.66069,79.07139,80.96772,80.429596,86.40095,80.184456,76.294174,75.569756,79.064964,73.62487,77.79778,74.631584,77.759285,77.41932,78.63664,77.773926,82.30802,75.85455,78.32555,80.55109,82.18001,81.8201,77.072784,86.98407,66.33871,80.877144
1993-02-01,74.48654,76.459465,77.12595,77.795,73.34068,78.36556,78.87137,76.05618,82.982605,78.59512,77.02247,81.63228,86.09844,76.5685,78.222824,80.922485,82.40607,74.27923,70.17875,78.66627,82.194176,76.003685,76.22847,82.47288,77.17698,75.51177,80.60689,82.07385,83.2887,85.7795,80.7767,75.75953,77.03478,79.98321,74.18931,78.00768,73.93897,77.60502,77.77546,78.47817,76.36647,83.49617,75.13496,78.62015,81.572075,82.93344,82.441734,77.446724,86.14142,68.716156,81.7859
1993-03-01,77.53343,75.65649,78.66179,79.13695,73.794815,81.07103,80.78601,77.13268,82.24826,80.40904,77.74809,80.99646,85.14272,77.77878,78.21126,81.01816,81.60001,75.36323,70.84938,81.04181,81.367805,75.73951,76.85251,85.258675,78.176674,76.56564,80.99895,81.32683,83.311554,86.56684,79.08085,77.10851,74.850044,79.17307,74.27117,78.15635,73.07365,80.10278,77.478584,77.63542,75.41067,83.75679,75.67218,78.04239,82.14824,84.921455,81.69658,78.415184,86.78249,67.25281,82.39377
1993-04-01,74.5511,76.157394,78.95842,76.85908,74.6761,81.4389,79.05339,78.07032,85.13932,79.60643,78.64365,82.65873,86.53575,77.446465,78.439644,81.23076,81.41416,74.81473,71.714226,80.62243,80.16451,78.73566,76.85131,84.169785,79.61815,74.969086,80.52026,81.73671,86.81751,87.49876,83.787605,77.268,74.15495,80.10517,74.50481,77.85116,75.21561,78.72492,77.99942,77.039215,77.95866,86.48836,74.21064,78.49636,82.22165,84.99078,82.38351,79.77517,86.82007,66.08817,81.79209
