date,Materials,Communication \\[-1ex] Services,Energy,Financials,Industrials,Information \\[-1ex] Technology,Consumer \\[-1ex] Staples,Real Estate,Utilities,Health Care,Consumer \\[-1ex] Discretionary,\textbf{S\&P 500}
2023-03-07,38.298255920410156,52.30720520019531,38.49700164794922,33.266624450683594,97.28115844726562,67.95431518554688,66.04629516601562,33.69957733154297,29.648216247558594,120.36968994140625,69.68551635742188,3986.3701171875
2023-03-08,38.48601531982422,52.336151123046875,38.10206985473633,33.14338302612305,97.50971984863281,68.51631164550781,66.1563491821289,34.174224853515625,29.874610900878906,119.72534942626953,69.55904388427734,3992.010009765625
2023-03-09,37.49557876586914,51.15876007080078,37.56352233886719,31.797170639038086,96.0716781616211,67.53407287597656,65.5418472290039,33.395084381103516,29.63463020324707,118.512451171875,67.90032196044922,3918.320068359375
2023-03-10,36.69761657714844,50.43494415283203,37.08332443237305,31.2188663482666,94.28128814697266,66.34662628173828,65.22081756591797,32.329376220703125,29.168264389038086,117.64070129394531,67.22418975830078,3861.590087890625
2023-03-13,36.322078704833984,50.43494415283203,36.32935333251953,29.986413955688477,93.74798583984375,66.7082290649414,65.5510025024414,32.84880065917969,29.61652183532715,118.7398910522461,67.36524200439453,3855.760009765625
2023-03-14,36.78678894042969,51.8632698059082,36.688385009765625,30.593162536621094,94.7384262084961,68.24754333496094,66.14717102050781,33.18910217285156,30.00591468811035,119.80113983154297,68.50835418701172,3919.2900390625
2023-03-15,35.59452438354492,52.42300796508789,34.71821212768555,29.777849197387695,92.40518188476562,68.28663635253906,66.5782470703125,33.20701599121094,30.413415908813477,119.69691467285156,68.40621948242188,3891.929931640625
2023-03-16,36.002891540527344,53.60040283203125,35.09518814086914,30.346670150756836,93.59559631347656,70.20221710205078,66.62409973144531,33.20701599121094,30.61717414855957,120.8150634765625,69.6417236328125,3960.280029296875
2023-03-17,35.444305419921875,53.088905334472656,34.543182373046875,29.37019157409668,92.06234741210938,70.1044692993164,66.13800048828125,32.445804595947266,30.32286262512207,119.26103210449219,68.75157165527344,3916.639892578125
2023-03-20,36.17363357543945,53.48568344116211,35.23472595214844,29.696983337402344,93.28155517578125,70.29351043701172,67.05500030517578,32.79395294189453,30.560041427612305,120.77259826660156,69.04920196533203,3951.570068359375
2023-03-21,36.61206817626953,54.62758255004883,36.45457077026367,30.449647903442383,94.36210632324219,70.86161804199219,66.99969482421875,32.60453796386719,29.944278717041016,121.50507354736328,70.95692443847656,4002.8701171875
2023-03-22,35.961483001708984,53.66954040527344,35.67913055419922,29.744619369506836,92.55481719970703,70.15637969970703,66.38224029541016,31.413997650146484,29.35589027404785,119.66912841796875,69.3760986328125,3936.969970703125
2023-03-23,35.91905212402344,54.54048538208008,35.18484878540039,29.5445499420166,92.28705596923828,71.29751586914062,66.12419128417969,31.22459602355957,29.054845809936523,119.4408187866211,69.30290222167969,3948.719970703125
2023-03-24,36.21135330200195,54.82112503051758,35.320884704589844,29.52549171447754,92.6695785522461,71.4836196899414,67.24850463867188,32.02730178833008,29.962528228759766,121.09603881835938,69.07846069335938,3970.989990234375
2023-03-27,36.48006820678711,54.51145553588867,36.07365036010742,29.935171127319336,93.4441146850586,70.93017578125,67.6079330444336,31.91907501220703,29.999019622802734,121.5906753540039,69.21997833251953,3977.530029296875
2023-03-28,36.65449905395508,54.06629943847656,36.63142395019531,29.925642013549805,93.92223358154297,70.59715270996094,67.72775268554688,31.810850143432617,30.081117630004883,120.85822296142578,69.13700866699219,3971.27001953125
2023-03-29,37.16366195678711,54.782413482666016,37.13930892944336,30.363903045654297,95.2896728515625,72.07618713378906,68.1056137084961,32.56846618652344,30.518997192382812,121.191162109375,70.44949340820312,4027.81005859375
2023-03-30,37.418243408203125,55.043701171875,37.30255889892578,30.297210693359375,95.49048614501953,72.91366577148438,68.29913330078125,32.99237060546875,30.651264190673828,121.8475341796875,71.06426239013672,4050.830078125
2023-03-31,38.026397705078125,56.0985107421875,37.56104278564453,30.63066864013672,96.75271606445312,73.95681762695312,68.85208129882812,33.71390151977539,30.874765396118164,123.15074920654297,72.96224212646484,4109.31005859375
2023-04-03,38.26681900024414,56.33076095581055,39.26155090332031,30.687835693359375,96.92484283447266,73.83928680419922,69.21149444580078,33.39822769165039,30.664949417114258,124.53009796142578,72.29379272460938,4124.509765625
2023-04-04,37.715248107910156,56.504947662353516,38.54961013793945,30.402013778686523,94.7541732788086,73.43280792236328,69.07327270507812,33.40725326538086,30.820032119750977,124.54911041259766,72.17671203613281,4100.60009765625
2023-04-05,37.6303825378418,56.321083068847656,39.13004684448242,30.363903045654297,93.52062225341797,72.59532928466797,69.39582824707031,33.23588562011719,31.618240356445312,126.69896697998047,70.69832611083984,4090.3798828125
2023-04-06,37.540809631347656,57.02751922607422,38.53599548339844,30.478233337402344,93.49192810058594,73.00672912597656,69.45113372802734,33.46136474609375,31.84174156188965,127.01287841796875,70.71296691894531,4105.02001953125
2023-04-10,37.71996307373047,56.901710510253906,38.8443603515625,30.544925689697266,94.3429946899414,72.96754455566406,69.45113372802734,33.63273239135742,31.777883529663086,126.92727661132812,71.0252456665039,4109.10986328125
2023-04-11,38.012245178222656,56.75656509399414,39.211673736572266,30.811691284179688,94.90715789794922,72.28189086914062,69.65388488769531,33.795074462890625,31.80525016784668,127.3553695678711,71.13745880126953,4108.93994140625
2023-04-12,38.04054260253906,56.16625213623047,39.2388801574707,30.74500274658203,95.22271728515625,71.87049102783203,69.34053039550781,33.69587326049805,31.773319244384766,127.39339447021484,70.03477478027344,4091.949951171875
2023-04-13,38.43183135986328,57.33718490600586,39.483760833740234,31.021297454833984,95.5765380859375,73.20752716064453,69.72761535644531,33.58763885498047,31.777883529663086,129.04859924316406,71.58145141601562,4146.22021484375
2023-04-14,38.1536865234375,57.31783676147461,39.55632019042969,31.326171875,95.4617919921875,72.80101013183594,69.28524017333984,33.01040267944336,31.422107696533203,128.01173400878906,71.67415618896484,4137.64013671875
2023-04-17,38.37526321411133,56.988807678222656,39.0892333984375,31.688215255737305,96.21720886230469,73.06548309326172,69.72761535644531,33.75900650024414,31.59543800354004,127.90708923339844,72.18158721923828,4151.31982421875
2023-04-18,38.535545349121094,56.69849395751953,39.24341583251953,31.783485412597656,96.67623138427734,73.29076385498047,69.93956756591797,33.70488739013672,31.431236267089844,127.03192138671875,72.29867553710938,4154.8701171875
2023-04-19,38.4271125793457,56.272705078125,39.10736846923828,31.859710693359375,96.59972381591797,73.08019256591797,69.89348602294922,33.9033088684082,31.672983169555664,127.42192077636719,72.23036193847656,4154.52001953125
2023-04-20,38.38468551635742,55.69206619262695,38.76274108886719,31.764434814453125,96.4275894165039,72.60022735595703,70.05937957763672,33.49744415283203,31.663850784301758,126.89871978759766,71.11792755126953,4129.7900390625
2023-04-21,38.04524612426758,55.82754898071289,38.53599548339844,31.650108337402344,96.20765686035156,72.36514282226562,70.56624603271484,33.533531188964844,31.755075454711914,127.75487518310547,71.9034652709961,4133.52001953125
2023-04-24,38.30454635620117,55.769493103027344,39.125511169433594,31.57388687133789,96.4371566772461,72.04680633544922,70.85193634033203,33.44332504272461,31.914718627929688,128.4683380126953,71.89373016357422,4137.0400390625
2023-04-25,37.47480392456055,54.89854049682617,38.39088821411133,31.030826568603516,94.65853881835938,70.50900268554688,70.7597885131836,33.13666915893555,31.882795333862305,127.09850311279297,70.4690170288086,4071.6298828125
2023-04-26,37.03165817260742,54.31791305541992,37.87846374511719,30.735469818115234,92.87036895751953,71.55707550048828,70.20682525634766,32.8661003112793,31.134750366210938,125.29110717773438,70.10795593261719,4055.989990234375
2023-04-27,37.53609848022461,57.47266387939453,38.01451110839844,31.23090171813965,94.70635986328125,73.07528686523438,70.99018859863281,33.6597900390625,31.508769989013672,125.94747161865234,71.9571304321289,4135.35009765625
2023-04-28,37.97453689575195,57.96620559692383,38.60401916503906,31.602468490600586,95.62435913085938,73.8686752319336,71.36803436279297,34.0476188659668,31.463167190551758,127.02240753173828,72.14253997802734,4169.47998046875
2023-05-01,37.955684661865234,57.95652389526367,38.16868209838867,31.516727447509766,96.14073181152344,73.91277313232422,71.42333221435547,33.731937408447266,31.517898559570312,127.67877960205078,71.43021392822266,4167.8701171875
2023-05-02,37.58795166015625,56.88235855102539,36.50897979736328,30.802167892456055,95.13666534423828,73.22220611572266,71.22978973388672,33.15471649169922,31.134750366210938,127.12703704833984,71.50337982177734,4119.580078125
2023-05-03,37.17308807373047,56.659786224365234,35.819705963134766,30.449647903442383,94.7733154296875,72.6051254272461,70.6491928100586,32.947265625,31.048093795776367,126.95580291748047,70.93741607666016,4090.75
2023-05-04,36.93265151977539,55.75012969970703,35.42064666748047,30.05902862548828,93.74055480957031,72.25740814208984,70.47409057617188,33.25392150878906,31.285274505615234,125.94747161865234,70.39094543457031,4061.219970703125
2023-05-05,37.554954528808594,56.44689178466797,36.38200759887695,30.802167892456055,95.15579223632812,74.06947326660156,71.12843322753906,33.768028259277344,31.48597526550293,127.07947540283203,71.8156509399414,4136.25
2023-05-08,37.432373046875,57.0178337097168,36.38200759887695,30.849803924560547,94.81153869628906,74.0302963256836,70.91645050048828,33.533531188964844,31.390182495117188,126.80359649658203,72.05961608886719,4138.1201171875
2023-05-09,37.09294128417969,56.659786224365234,36.3956184387207,30.735469818115234,95.02193450927734,73.46218872070312,70.69528198242188,33.42528533935547,31.349132537841797,125.95700073242188,72.04007720947266,4119.169921875
2023-05-10,37.116512298583984,57.16299819946289,35.98295593261719,30.56397819519043,94.67767333984375,74.3584213256836,70.5846939086914,33.740966796875,31.63648796081543,126.30896759033203,72.40602111816406,4137.64013671875
2023-05-11,36.753501892089844,57.73395538330078,35.552154541015625,30.516342163085938,94.10392761230469,74.02539825439453,70.79664611816406,33.38920974731445,31.312637329101562,125.91890716552734,72.74269104003906,4130.6201171875
2023-05-12,36.81950759887695,57.78232955932617,35.60657501220703,30.392484664916992,94.1708755493164,73.92743682861328,71.07312774658203,33.452354431152344,31.48597526550293,125.74771118164062,72.1279296875,4124.080078125
2023-05-15,37.13065719604492,58.05329895019531,35.7879638671875,30.64019775390625,94.6298599243164,74.53961944580078,70.89804077148438,33.38920974731445,31.089141845703125,125.52894592285156,72.22062683105469,4136.27978515625
2023-05-16,36.51778793334961,57.985557556152344,34.908226013183594,30.35437774658203,93.34849548339844,74.61799621582031,70.29900360107422,32.496307373046875,30.400400161743164,124.4825210571289,71.92786407470703,4109.89990234375
2023-05-17,36.758216857910156,58.69198989868164,35.57936477661133,30.964134216308594,94.9549789428711,75.61217498779297,70.26213073730469,32.92021942138672,30.290935516357422,124.63471984863281,73.42576599121094,4158.77001953125
2023-05-18,36.97507858276367,59.74679946899414,35.83784866333008,31.192794799804688,95.64347076416016,77.15978240966797,69.921142578125,32.7127685546875,30.199708938598633,124.3303451538086,74.56746673583984,4198.0498046875
2023-05-19,37.069366455078125,59.427452087402344,36.11445617675781,31.059406280517578,95.41397094726562,77.1255111694336,69.96721649169922,32.65865707397461,30.154098510742188,124.91060638427734,73.94293975830078,4191.97998046875
2023-05-22,36.87607955932617,59.969383239746094,35.96481704711914,31.11656951904297,95.39485168457031,77.2724380493164,68.90739440917969,32.8751220703125,30.16321563720703,125.03424835205078,73.713623046875,4192.6298828125
2023-05-23,36.30564498901367,59.224239349365234,36.35027313232422,30.7545223236084,94.24736022949219,76.13131713867188,68.4005126953125,32.4692497253418,30.058313369750977,123.66444396972656,73.0403060913086,4145.580078125
2023-05-24,35.89077377319336,58.95327377319336,36.50897979736328,30.35437774658203,93.03292846679688,75.572998046875,67.9581527709961,31.75673484802246,29.862178802490234,122.81784057617188,72.77194213867188,4115.240234375
2023-05-25,35.76348114013672,58.95327377319336,35.86052703857422,30.344850540161133,93.33892822265625,78.47232055664062,67.44205474853516,31.828882217407227,29.460790634155273,121.5621337890625,72.4450454711914,4151.27978515625
2023-05-26,35.942623138427734,60.153236389160156,35.719940185546875,30.592561721801758,94.03697967529297,80.70066833496094,67.67245483398438,32.19868087768555,29.460790634155273,121.31481170654297,74.1478500366211,4205.4501953125
2023-05-30,35.749332427978516,60.2500114440918,35.35263442993164,30.583032608032227,93.8935546875,81.13162994384766,66.8983154296875,32.297889709472656,29.34676170349121,120.5633316040039,74.6455307006836,4205.52001953125
2023-05-31,35.36747360229492,60.23066329956055,34.73136901855469,30.25910186767578,92.61219024658203,80.45580291748047,66.9720458984375,32.50532913208008,29.615875244140625,121.6001968383789,73.97221374511719,4179.830078125
2023-06-01,35.83891296386719,61.043548583984375,35.162174224853516,30.583032608032227,93.79791259765625,81.27367401123047,66.91676330566406,32.514347076416016,29.39693832397461,122.39926147460938,74.8455810546875,4221.02001953125
2023-06-02,37.04108810424805,61.1209602355957,36.23236846923828,31.249956130981445,96.52322387695312,81.73892974853516,67.83834075927734,33.19981384277344,29.702537536621094,123.96884155273438,76.60205078125,4282.3701171875
2023-06-05,37.01279830932617,61.27579116821289,35.992027282714844,31.08798599243164,95.8538589477539,81.2687759399414,67.58952331542969,33.046485900878906,29.843935012817383,124.41593933105469,76.83137512207031,4273.7900390625
2023-06-06,37.24851608276367,61.52739715576172,36.28224563598633,31.47861099243164,96.45628356933594,81.24917602539062,67.24850463867188,33.24490737915039,29.821128845214844,123.37905883789062,77.63156127929688,4283.85009765625
2023-06-07,37.69166946411133,60.8403205871582,37.24360275268555,31.602468490600586,98.0053939819336,80.03459167480469,67.02735137939453,33.858219146728516,30.327421188354492,122.8939208984375,77.10459899902344,4267.52001953125
2023-06-08,37.554954528808594,61.149993896484375,37.08488845825195,31.57388687133789,98.17753601074219,80.90144348144531,67.4881362915039,33.65077590942383,30.459692001342773,123.68347930908203,78.24629974365234,4293.93017578125
2023-06-09,37.24380111694336,61.16934585571289,36.88083267211914,31.583412170410156,97.9193344116211,81.30306243896484,67.3775405883789,33.47940444946289,30.281810760498047,124.06398010253906,78.65128326416016,4298.85986328125
2023-06-12,37.41352462768555,61.89512634277344,36.52712631225586,31.57388687133789,98.61738586425781,83.07103729248047,67.35910034179688,33.46136474609375,30.22707748413086,124.51107788085938,80.0027847290039,4338.93017578125
2023-06-13,38.280967712402344,62.098350524902344,36.69944381713867,31.764434814453125,99.764892578125,83.57546997070312,67.63558959960938,33.70488739013672,30.222517013549805,125.13890838623047,80.8322525024414,4369.009765625
2023-06-14,38.12068176269531,62.20479965209961,36.32306671142578,31.64057731628418,99.49713897705078,84.43744659423828,68.05030059814453,33.88526916503906,30.204267501831055,123.85467529296875,80.77369689941406,4372.58984375
2023-06-15,38.445980072021484,63.1918830871582,36.72211837768555,32.059791564941406,100.99844360351562,85.52468872070312,68.73228454589844,34.02958679199219,30.53267478942871,125.7762680053711,81.3006362915039,4425.83984375
2023-06-16,38.540260314941406,62.66930389404297,36.66769790649414,31.99309730529785,100.83586883544922,84.8194351196289,68.81522369384766,33.99350357055664,30.696884155273438,125.76673889160156,81.17866516113281,4409.58984375
2023-06-20,38.01866912841797,62.363975524902344,35.847007751464844,31.75384521484375,100.08702850341797,84.24623107910156,68.29175567626953,33.62835693359375,30.336868286132812,125.62538146972656,81.78683471679688,4388.7099609375
2023-06-21,38.141841888427734,61.74363327026367,36.13063049316406,31.715557098388672,100.64385986328125,82.9996566772461,68.53307342529297,33.48265838623047,30.58055305480957,125.64447784423828,80.80416870117188,4365.68994140625
2023-06-22,38.05183029174805,62.228275299072266,35.645721435546875,31.466737747192383,99.91421508789062,83.67692565917969,68.93216705322266,33.00914764404297,30.34606170654297,126.5041275024414,81.83573913574219,4381.89013671875
2023-06-23,37.74388122558594,62.09257888793945,35.38954544067383,31.332752227783203,99.15575408935547,82.76898956298828,68.47740936279297,32.654022216796875,29.900066375732422,126.0838623046875,80.88727569580078,4348.330078125
2023-06-26,38.13710021972656,61.47222900390625,36.02541732788086,31.265762329101562,99.98141479492188,82.1751480102539,68.57022094726562,33.38249206542969,30.194332122802734,125.36746215820312,79.850830078125,4328.81982421875
2023-06-27,38.67717742919922,62.50937271118164,36.107757568359375,31.514585494995117,101.18150329589844,83.79472351074219,68.77439880371094,33.74672317504883,30.203527450561523,125.08092498779297,81.56683349609375,4378.41015625
2023-06-28,38.4118766784668,62.790470123291016,36.473731994628906,31.43802261352539,101.18150329589844,83.84378814697266,68.3103256225586,33.837791442871094,29.757532119750977,124.67973327636719,81.88951110839844,4376.85986328125
2023-06-29,38.895111083984375,62.45121765136719,36.894596099853516,31.983524322509766,102.16075897216797,83.99102783203125,68.24534606933594,34.147396087646484,29.757532119750977,125.49163818359375,81.97749328613281,4396.43994140625
2023-06-30,39.259891510009766,63.08125305175781,37.13247299194336,32.26105499267578,103.03443145751953,85.32594299316406,68.83937072753906,34.32040786743164,30.08858299255371,126.78114318847656,83.01885223388672,4450.3798828125
2023-07-03,39.4067497253418,63.29450225830078,37.21940231323242,32.44289016723633,103.05364227294922,85.14434814453125,69.3776626586914,34.593589782714844,30.313875198364258,125.739990234375,84.02107238769531,4455.58984375
2023-07-05,38.435569763183594,63.77914810180664,37.013545989990234,32.375911712646484,102.49678802490234,84.61920928955078,69.25702667236328,34.7666015625,30.658720016479492,125.67314910888672,84.05530548095703,4446.81982421875
2023-07-06,38.15605545043945,63.27510452270508,36.180946350097656,32.09836196899414,101.7287368774414,84.3934555053711,69.08067321777344,34.57537841796875,30.286291122436523,124.67021179199219,82.7010726928711,4411.58984375
2023-07-07,38.487674713134766,63.05217361450195,36.958648681640625,32.14622116088867,101.95915985107422,84.0253677368164,68.18038940429688,34.411468505859375,30.065589904785156,123.21831512451172,82.80374145507812,4398.9501953125
2023-07-10,38.47819900512695,62.887393951416016,37.246849060058594,32.28976821899414,103.40886688232422,84.24623107910156,68.16182708740234,34.52983856201172,29.936845779418945,124.19261932373047,83.05796813964844,4409.52978515625
2023-07-11,38.85720443725586,63.98270034790039,38.06570816040039,32.672576904296875,104.62815856933594,84.42781829833984,68.26393127441406,34.92140197753906,30.30927848815918,124.22126007080078,83.75218963623047,4439.259765625
2023-07-12,39.36885070800781,64.75811004638672,38.417964935302734,32.883121490478516,104.44573211669922,85.38481140136719,68.42169952392578,35.08531188964844,30.75067710876465,123.8869400024414,84.50509643554688,4472.16015625
2023-07-13,39.67679214477539,65.70801544189453,38.27157211303711,32.99795913696289,104.58013153076172,86.49886322021484,68.70942687988281,35.32206726074219,30.856426239013672,123.93470764160156,85.29710388183594,4510.0400390625
2023-07-14,39.44466018676758,65.08768463134766,37.26057052612305,32.77784729003906,104.2729263305664,86.37126922607422,68.94144439697266,35.32206726074219,30.73687744140625,125.79730987548828,85.51709747314453,4505.419921875
2023-07-17,39.48255157470703,64.85504913330078,37.1873779296875,33.09366226196289,104.66654205322266,87.47551727294922,68.73725891113281,35.021568298339844,30.382848739624023,125.22418975830078,85.86421966552734,4522.7900390625
