date,Imports,Exports
1989-09-01,4.508670520231228,5.1224944320712895
1989-10-01,2.3648648648648685,2.6030368763557465
1989-11-01,3.995433789954328,0.10626992561106885
1989-12-01,2.5755879059350395,0.6396588486140775
1990-01-01,1.5367727771679496,0.31612223393044925
1990-02-01,2.3178807947019875,0.0
1990-03-01,1.2048192771084487,-0.42016806722690037
1990-04-01,-0.43478260869566077,0.10526315789474161
1990-05-01,-1.5118790496760126,-0.10482180293501786
1990-06-01,-0.7650273224043769,-0.10504201680673342
1990-07-01,0.0,0.6335797254487741
1990-08-01,3.6666666666666625,1.4893617021276562
1990-09-01,6.747787610619471,1.483050847457612
1990-10-01,9.24092409240924,2.114164904862581
1990-11-01,8.3424807903403,2.6539278131634925
1990-12-01,7.423580786026207,2.0127118644067687
1991-01-01,4.86486486486486,1.680672268907557
1991-02-01,2.481121898597616,2.2198731501057223
1991-03-01,2.813852813852802,1.6877637130801704
1991-04-01,2.8384279475982543,1.577287066246047
1991-05-01,3.0701754385964897,1.1542497376705319
1991-06-01,2.8634361233480288,1.051524710830698
1991-07-01,2.541436464088398,0.41972717733473885
1991-08-01,-0.2143622722400873,0.6289308176100628
1991-09-01,-3.3160621761658016,-0.20876826722338038
1991-10-01,-5.236656596173217,0.0
1991-11-01,-4.255319148936176,0.0
1991-12-01,-4.166666666666674,-0.6230529595015466
1992-01-01,-3.0927835051546393,-1.1363636363636354
1992-02-01,-1.0526315789473717,-0.4136504653567741
1992-03-01,-1.1578947368421022,-0.20746887966804906
1992-04-01,-0.6369426751592466,-0.20703933747411307
1992-05-01,0.0,0.3112033195020736
1992-06-01,1.498929336188426,0.41623309053069324
1992-07-01,2.69396551724137,0.940438871473348
1992-08-01,2.7926960257787403,0.31250000000000444
1992-09-01,2.786709539121124,1.0460251046025215
1992-10-01,2.6567481402762994,-0.31055900621117516
1992-11-01,1.5873015873015817,-0.5170630816959676
1992-12-01,0.10604453870626251,0.6269592476489061
1993-01-01,0.31914893617019935,0.7314524555903867
1993-02-01,0.21276595744681437,0.41536863966771254
1993-03-01,0.8519701810436597,0.4158004158004047
1993-04-01,1.7094017094017255,0.4149377593360981
1993-05-01,1.5957446808510634,0.4136504653567741
1993-06-01,0.21097046413502962,0.4145077720207224
1993-07-01,-0.8394543546694666,0.41407867494824835
1993-08-01,-1.3584117032392817,0.7268951194184803
1993-09-01,-1.4598540145985495,0.31055900621119736
1993-10-01,-1.759834368530011,0.6230529595015577
1993-11-01,-1.6666666666666607,0.8316008316008316
1993-12-01,-0.9533898305084776,1.0384215991692702
1994-01-01,-0.8483563096500446,1.6597510373443924
1994-02-01,-0.31847133757961776,1.3443640124095158
1994-03-01,-0.7391763463569179,1.6563146997929712
1994-04-01,-0.5252100840336116,1.446280991735538
1994-05-01,0.0,1.4418125643666402
1994-06-01,1.3684210526315743,1.6511867905056654
1994-07-01,2.857142857142869,1.7525773195876226
1994-08-01,3.3898305084745672,1.9587628865979534
1994-09-01,2.857142857142869,2.270381836945301
1994-10-01,3.161222339304537,2.8895768833849367
1994-11-01,4.343220338983045,3.5051546391752675
1994-12-01,5.240641711229954,3.9054470709146916
1995-01-01,5.561497326203213,3.9795918367347083
1995-02-01,5.857294994675177,4.591836734693877
1995-03-01,6.276595744680846,4.887983706720966
1995-04-01,6.546990496304117,5.906313645621175
1995-05-01,6.596858638743464,5.888324873096451
1995-06-01,5.295950155763252,6.091370558375631
1995-07-01,4.012345679012341,6.180344478216804
1995-08-01,3.2786885245901676,5.460060667340749
1995-09-01,3.703703703703698,5.348133198789107
1995-10-01,2.5536261491317713,4.81444332998997
1995-11-01,2.131979695431463,4.083665338645415
1995-12-01,2.6422764227642226,3.264094955489627
1996-01-01,2.532928064842954,2.944062806673209
1996-02-01,1.609657947686105,2.146341463414636
1996-03-01,1.7017017017016967,1.553398058252431
1996-04-01,1.5857284440039532,1.1538461538461497
1996-05-01,0.0,1.2464046021092967
1996-06-01,-0.6903353057199246,0.8612440191387627
1996-07-01,-0.4945598417408492,0.0954198473282597
1996-08-01,-0.09920634920634885,0.3835091083413289
1996-09-01,0.9920634920634885,-0.47892720306513814
1996-10-01,1.9920318725099584,-0.8612440191387627
1996-11-01,1.5904572564612307,-1.2440191387559807
1996-12-01,1.4851485148514865,-1.1494252873563204
1997-01-01,0.9881422924901129,-1.5252621544328049
1997-02-01,0.1980198019801982,-1.1461318051575908
1997-03-01,-1.5748031496062964,-0.9560229445506718
1997-04-01,-3.609756097560979,-1.5209125475285301
1997-05-01,-2.946954813359526,-2.083333333333326
1997-06-01,-1.8867924528301994,-2.0872865275142316
1997-07-01,-2.0874751491053667,-1.62059103908484
1997-08-01,-2.2840119165839057,-1.4326647564469885
1997-09-01,-3.339882121807458,-0.9624639076034613
1997-10-01,-3.710937500000011,-1.061776061776054
1997-11-01,-4.011741682974568,-0.6782945736434121
1997-12-01,-5.170731707317067,-1.1627906976744207
1998-01-01,-6.164383561643838,-1.9361084220716362
1998-02-01,-6.126482213438733,-2.4154589371980673
1998-03-01,-5.900000000000006,-2.799227799227788
1998-04-01,-4.95951417004048,-3.1853281853281845
1998-05-01,-5.161943319838047,-2.9013539651837505
1998-06-01,-5.769230769230771,-3.1976744186046457
1998-07-01,-6.294416243654821,-3.5852713178294637
1998-08-01,-6.504065040650408,-4.069767441860472
1998-09-01,-6.3008130081300795,-4.275996112730807
1998-10-01,-6.389452332657197,-3.9999999999999925
1998-11-01,-6.422018348623848,-3.804878048780491
1998-12-01,-6.378600823045266,-3.4313725490196068
1999-01-01,-4.7966631908237805,-2.764067127344516
1999-02-01,-3.9999999999999925,-2.6732673267326756
1999-03-01,-2.763018065887346,-2.7805362462760663
1999-04-01,-1.5974440894568676,-2.193419740777669
1999-05-01,-0.6403415154749292,-2.1912350597609542
1999-06-01,-0.21482277121374072,-1.7017017017017078
1999-07-01,1.625135427952329,-1.4070351758794009
1999-08-01,3.04347826086957,-0.6060606060605989
1999-09-01,3.90455531453362,0.0
1999-10-01,4.008667388949072,0.40650406504063596
1999-11-01,5.3376906318082895,0.40567951318459805
1999-12-01,7.03296703296703,0.50761421319796
2000-01-01,7.119386637458924,0.7106598984771617
2000-02-01,9.32017543859649,1.3224821973550238
2000-03-01,9.180327868852455,2.1450459652706755
2000-04-01,6.601731601731586,1.936799184505622
2000-05-01,6.1224489795918435,2.0366598778004175
2000-06-01,7.8579117330462855,1.9348268839103788
2000-07-01,6.823027718550123,1.936799184505622
2000-08-01,5.907172995780607,1.4227642276422703
2000-09-01,6.054279749478075,1.9289340101522834
2000-10-01,5.41666666666667,1.5182186234817818
2000-11-01,4.653567735263708,1.3131313131313105
2000-12-01,3.182751540041062,1.1111111111111072
2001-01-01,2.7607361963190247,1.1088709677419262
2001-02-01,0.20060180541625616,0.6024096385542244
2001-03-01,-1.60160160160161,0.0
2001-04-01,-0.7106598984771617,-0.09999999999998899
2001-05-01,-0.8097165991902799,-0.5988023952095856
2001-06-01,-2.59481037924153,-0.6993006993006867
2001-07-01,-4.091816367265477,-1.0000000000000009
2001-08-01,-4.382470119521919,-1.002004008016033
2001-09-01,-5.610236220472431,-1.394422310756982
2001-10-01,-7.4110671936758905,-1.9940179461615193
2001-11-01,-8.79446640316206,-2.4925224327018936
2001-12-01,-9.054726368159194,-2.4975024975025018
2002-01-01,-8.855721393034832,-2.791625124626118
2002-02-01,-8.308308308308321,-2.8942115768463172
2002-03-01,-5.595116988809767,-2.400000000000002
2002-04-01,-3.578732106339466,-1.9019019019019034
2002-05-01,-3.6734693877551017,-1.6064257028112428
2002-06-01,-3.5860655737704916,-1.4084507042253613
2002-07-01,-1.664932362122784,-0.7070707070707116
2002-08-01,-1.2500000000000067,-0.30364372469635637
2002-09-01,-0.4171011470281649,-0.20202020202020332
2002-10-01,1.9210245464247544,0.4069175991861629
2002-11-01,2.4918743228602436,1.0224948875255713
2002-12-01,4.157549234135671,1.0245901639344357
2003-01-01,5.786026200873384,1.4358974358974486
2003-02-01,7.5327510917030605,2.261048304213764
2003-03-01,6.788793103448265,2.1516393442623016
2003-04-01,1.802757158006374,1.6326530612244872
2003-05-01,0.9533898305084554,1.73469387755103
2003-06-01,2.2316684378321128,1.5306122448979664
2003-07-01,2.3280423280423346,1.1190233977619535
2003-08-01,2.0042194092827037,0.9137055837563413
2003-09-01,0.732984293193728,1.0121457489878471
2003-10-01,0.8376963350785305,1.317122593718345
2003-11-01,2.3255813953488413,1.7206477732793601
2003-12-01,2.4159663865546133,2.2312373225152227
2004-01-01,2.1671826625387025,2.628918099089983
2004-02-01,0.9137055837563413,2.713567839195985
2004-03-01,1.1099899091826515,3.3099297893681046
2004-04-01,4.583333333333339,4.116465863453822
2004-05-01,6.925498426023102,4.413239719157458
2004-06-01,5.71725571725572,3.9195979899497635
2004-07-01,5.584281282316428,4.527162977867194
2004-08-01,7.135470527404331,4.024144869215296
2004-09-01,8.212058212058192,4.008016032064132
2004-10-01,9.865005192108,4.400000000000004
2004-11-01,8.987603305785118,4.179104477611939
2004-12-01,6.666666666666665,3.9682539682539764
2005-01-01,5.656565656565649,4.039408866995076
2005-02-01,6.136820925553321,3.424657534246567
2005-03-01,7.584830339321358,3.300970873786424
2005-04-01,8.366533864541825,3.0858244937319146
2005-05-01,5.888125613346418,2.4975984630163373
2005-06-01,7.374631268436582,3.1914893617021267
2005-07-01,8.22722820763957,2.791145332050049
2005-08-01,8.204633204633204,3.0947775628626495
2005-09-01,9.894332372718551,3.5645472061657024
2005-10-01,8.223062381852554,3.735632183908044
2005-11-01,6.4454976303317535,2.769818529130852
2005-12-01,7.980769230769225,2.767175572519087
2006-01-01,8.699808795411101,2.7462121212121327
2006-02-01,6.919431279620847,2.7436140018921362
2006-03-01,4.545454545454541,2.2556390977443552
2006-04-01,5.790441176470584,2.5257249766136525
2006-05-01,8.619091751621877,3.4676663542642983
2006-06-01,7.417582417582413,4.217432052483594
2006-07-01,6.968325791855201,4.494382022471899
2006-08-01,5.976806422836756,5.159474671669795
2006-09-01,1.5734265734265618,3.9069767441860526
2006-10-01,-1.0480349344978213,2.8624192059095277
2006-11-01,1.3357079252003468,3.90334572490707
2006-12-01,2.4933214603739984,4.456824512534818
2007-01-01,0.0,4.147465437788012
2007-02-01,1.152482269503552,4.8802946593001995
2007-03-01,2.839396628216506,5.422794117647056
2007-04-01,2.0851433536055675,5.109489051094895
2007-05-01,1.1945392491467421,4.619565217391308
2007-06-01,2.3017902813299296,4.316546762589923
2007-07-01,2.7918781725888353,4.0322580645161255
2007-08-01,1.9360269360269244,3.746654772524538
2007-09-01,4.819277108433728,4.476275738585489
2007-10-01,9.090909090909083,5.565529622980248
2007-11-01,12.038664323374348,6.171735241502696
2007-12-01,10.599478714161602,6.044444444444452
2008-01-01,13.632365875109919,6.814159292035393
2008-02-01,13.496932515337434,6.9359086918349355
2008-03-01,15.185504745470224,7.933740191804706
2008-04-01,16.85106382978725,7.986111111111116
2008-05-01,19.05564924114671,8.051948051948044
2008-06-01,21.249999999999993,8.706896551724142
2008-07-01,21.399176954732503,10.249784668389328
2008-08-01,18.084227910817518,8.254514187446272
2008-09-01,13.13628899835797,7.026563838903166
2008-10-01,4.854368932038833,3.996598639455784
2008-11-01,-5.882352941176472,-0.2527379949452402
2008-12-01,-10.054988216810678,-2.933780385582563
2009-01-01,-12.538699690402467,-3.396851698425851
2009-02-01,-12.741312741312738,-4.51559934318555
2009-03-01,-14.906367041198509,-6.7043618739903055
2009-04-01,-16.387472687545536,-6.672025723472674
2009-05-01,-17.280453257790363,-6.570512820512819
2009-06-01,-17.525773195876294,-6.5820777160983335
2009-07-01,-19.11864406779661,-8.281249999999996
2009-08-01,-15.314685314685317,-6.195393169181895
2009-09-01,-11.973875181422356,-5.604483586869491
2009-10-01,-5.632716049382713,-3.5977105478331883
2009-11-01,3.416666666666668,0.4222972972973027
2009-12-01,8.646288209607,3.3678756476684057
2010-01-01,11.415929203539822,3.516295025728988
2010-02-01,11.327433628318584,3.439380911435941
2010-03-01,11.179577464788725,4.935064935064948
2010-04-01,11.23693379790942,5.512489233419471
2010-05-01,8.476027397260278,5.574614065180095
2010-06-01,4.333333333333345,3.735144312393901
2010-07-01,4.945515507124898,3.918228279386704
2010-08-01,3.798513625103217,4.149026248941579
2010-09-01,3.6273701566364336,4.9194232400339155
2010-10-01,3.924775143090753,5.767599660729439
2010-11-01,4.109589041095885,6.476030277544154
2010-12-01,5.305466237942125,6.516290726817031
2011-01-01,5.639396346306591,6.959403479701742
2011-02-01,7.551669316375209,8.728179551122217
2011-03-01,10.2929532858274,9.488448844884466
2011-04-01,11.902897415818337,9.224489795918366
2011-05-01,12.943962115232832,9.098294069861911
2011-06-01,13.57827476038338,10.065466448445171
2011-07-01,13.738019169329085,9.836065573770503
2011-08-01,12.887828162291171,9.430894308943083
2011-09-01,12.728719172633252,9.37752627324171
2011-10-01,11.093627065302902,6.335204490777868
2011-11-01,10.061919504643967,4.8183254344391635
2011-12-01,8.549618320610675,3.607843137254907
2012-01-01,6.9172932330827,2.6336173508907823
2012-02-01,5.099778270509958,1.758409785932713
2012-03-01,3.5175879396984744,1.0550113036925435
2012-04-01,0.8397480755773179,0.6726457399103047
2012-05-01,-0.7686932215234088,-0.22338049143708627
2012-06-01,-2.4613220815752457,-2.0817843866171137
2012-07-01,-3.300561797752821,-1.3432835820895606
2012-08-01,-1.7618040873854879,-0.8915304606240682
2012-09-01,-0.6351446718419029,-0.5912786400591341
2012-10-01,0.0,1.5082956259426794
2012-11-01,-1.406469760900142,0.8289374529012905
2012-12-01,-1.9690576652601877,1.1355034065102299
2013-01-01,-1.4767932489451407,1.2075471698113072
2013-02-01,-0.6329113924050445,1.5026296018031626
2013-03-01,-2.0804438280166426,0.22371364653244186
2013-04-01,-2.706453851492019,-0.8166295471417895
2013-05-01,-1.8309859154929553,-0.8208955223880543
2013-06-01,0.07209805335257613,0.8352315869400329
2013-07-01,0.8714596949891185,0.302571860816947
2013-08-01,0.0,-1.1244377811094441
2013-09-01,-0.7102272727272707,-1.5613382899628214
2013-10-01,-1.62889518413597,-2.2288261515601815
2013-11-01,-1.783166904422251,-1.4947683109118093
2013-12-01,-1.147776183644189,-0.9730538922155585
2014-01-01,-1.2847965738757905,-1.043997017151388
2014-02-01,-1.0615711252653925,-1.0362694300518172
2014-03-01,-0.4957507082152923,0.37202380952381375
2014-04-01,-0.3566333808844524,-0.07485029940119681
2014-05-01,0.5021520803443202,0.6019563581640242
2014-06-01,1.2247838616714635,0.1506024096385561
2014-07-01,0.8639308855291405,0.37707390648566985
2014-08-01,-0.2869440459110528,0.37907505686125553
2014-09-01,-1.3590844062947083,-0.3776435045317217
2014-10-01,-2.087832973362136,-0.6838905775076065
2014-11-01,-3.05010893246187,-1.7450682852807375
2014-12-01,-5.587808417997109,-3.023431594860171
2015-01-01,-8.893709327548816,-4.973624717407688
2015-02-01,-10.22889842632333,-5.83395661929692
2015-03-01,-10.8185053380783,-6.671608598962198
2015-04-01,-10.450966356478164,-6.292134831460682
2015-05-01,-9.707351891506066,-5.983545250560951
2015-06-01,-9.89323843416371,-5.789473684210533
2015-07-01,-10.492505353319048,-6.235912847483094
2015-08-01,-11.366906474820137,-7.099697885196377
2015-09-01,-11.602610587382156,-7.27824109173617
2015-10-01,-10.661764705882348,-6.656465187452176
2015-11-01,-9.513108614232213,-6.486486486486487
2015-12-01,-8.301306687163724,-6.625097427903359
