date,All
2018-06-01,423.23523360053395
2018-07-01,425.30241910269336
2018-08-01,426.1294220415625
2018-09-01,427.624485132716
2018-10-01,425.66862711320874
2018-11-01,431.2503283477554
2018-12-01,437.19373041580906
2019-01-01,438.7730850866413
2019-02-01,438.8244046081564
2019-03-01,441.1538708047007
2019-04-01,447.6714696480476
2019-05-01,452.04672241998486
2019-06-01,451.3525858822134
2019-07-01,453.04759065811953
2019-08-01,456.49302876207065
2019-09-01,459.06350633624044
2019-10-01,462.1394836547044
2019-11-01,463.50219107265735
2019-12-01,462.5535567881829
2020-01-01,461.0245719922141
