date,VALUE
1989-01-07,2707199
1989-01-14,2554884
1989-01-21,2660091
1989-01-28,2597551
1989-02-04,2569194
1989-02-11,2647533
1989-02-18,2577799
1989-02-25,2732331
1989-03-04,2612415
1989-03-11,2634121
1989-03-18,2501793
1989-03-25,2477317
1989-04-01,2375439
1989-04-08,2281715
1989-04-15,2238769
1989-04-22,2135792
1989-04-29,2047774
1989-05-06,1995218
1989-05-13,2045661
1989-05-20,1907797
1989-05-27,1807496
1989-06-03,1952253
1989-06-10,1896695
1989-06-17,1897424
1989-06-24,1933759
1989-07-01,1828308
1989-07-08,2194084
1989-07-15,2185720
1989-07-22,2057877
1989-07-29,2071615
1989-08-05,2102030
1989-08-12,2045875
1989-08-19,1955383
1989-08-26,1943580
1989-09-02,1776843
1989-09-09,1926837
1989-09-16,1761440
1989-09-23,1833067
1989-09-30,1758194
1989-10-07,1759529
1989-10-14,1903455
1989-10-21,1879567
1989-10-28,1916421
1989-11-04,1844888
1989-11-11,2077694
1989-11-18,1824682
1989-11-25,2380695
1989-12-02,2246457
1989-12-09,2287594
1989-12-16,2326845
1989-12-23,2404078
1989-12-30,2838399
1990-01-06,3108000
1990-01-13,2879525
1990-01-20,3130998
1990-01-27,2895197
1990-02-03,2938862
1990-02-10,2887118
1990-02-17,2922967
1990-02-24,2947650
1990-03-03,2969182
1990-03-10,2839915
1990-03-17,2851281
1990-03-24,2707282
1990-03-31,2679792
1990-04-07,2507053
1990-04-14,2600103
1990-04-21,2435156
1990-04-28,2409865
1990-05-05,2276793
1990-05-12,2276852
1990-05-19,2200158
1990-05-26,2144261
1990-06-02,2220329
1990-06-09,2203911
1990-06-16,2169344
1990-06-23,2185255
1990-06-30,2092566
1990-07-07,2449972
1990-07-14,2482738
1990-07-21,2335706
1990-07-28,2335177
1990-08-04,2322631
1990-08-11,2309895
1990-08-18,2275767
1990-08-25,2263087
1990-09-01,2096487
1990-09-08,2249277
1990-09-15,2124952
1990-09-22,2100832
1990-09-29,2102229
1990-10-06,2030912
1990-10-13,2251844
1990-10-20,2250868
1990-10-27,2341201
1990-11-03,2368817
1990-11-10,2420488
1990-11-17,2378735
1990-11-24,3011553
1990-12-01,2920595
1990-12-08,2991256
1990-12-15,3049870
1990-12-22,2910635
1990-12-29,3487570
1991-01-05,4056766
1991-01-12,3950860
1991-01-19,3750707
1991-01-26,3933737
1991-02-02,4015252
1991-02-09,3958296
1991-02-16,4036931
1991-02-23,4137192
1991-03-02,4186215
1991-03-09,4087481
1991-03-16,4138058
1991-03-23,3931340
1991-03-30,3992459
1991-04-06,3776293
1991-04-13,3755007
1991-04-20,3596574
1991-04-27,3512297
1991-05-04,3396704
1991-05-11,3362554
1991-05-18,3227614
1991-05-25,3080050
1991-06-01,3250555
1991-06-08,3129153
1991-06-15,3119199
1991-06-22,3053175
1991-06-29,2886389
1991-07-06,3315338
1991-07-13,3265105
1991-07-20,3155190
1991-07-27,3144434
1991-08-03,3134722
1991-08-10,3065017
1991-08-17,2973801
1991-08-24,2923103
1991-08-31,2698721
1991-09-07,2873554
1991-09-14,2731686
1991-09-21,2684668
1991-09-28,2632308
1991-10-05,2642986
1991-10-12,2605702
1991-10-19,2772408
1991-10-26,2741063
1991-11-02,2819131
1991-11-09,2842332
1991-11-16,3039756
1991-11-23,2780823
1991-11-30,3545383
1991-12-07,3336777
1991-12-14,3497146
1991-12-21,3136770
1991-12-28,3814532
1992-01-04,4498435
1992-01-11,4217517
1992-01-18,4074494
1992-01-25,4177760
1992-02-01,4103202
1992-02-08,4033751
1992-02-15,3977457
1992-02-22,4261552
1992-02-29,4086705
1992-03-07,3955182
1992-03-14,3932184
1992-03-21,3865442
1992-03-28,3813166
1992-04-04,3667177
1992-04-11,3564661
1992-04-18,3448706
1992-04-25,3419243
1992-05-02,3287889
1992-05-09,3233271
1992-05-16,3101430
1992-05-23,2936557
1992-05-30,3106796
1992-06-06,2996898
1992-06-13,2988680
1992-06-20,2965736
1992-06-27,2872638
1992-07-04,3096809
1992-07-11,3143730
1992-07-18,3151008
1992-07-25,3171535
1992-08-01,3307059
1992-08-08,2979582
1992-08-15,2949874
1992-08-22,2843536
1992-08-29,2758658
1992-09-05,2616069
1992-09-12,2791251
1992-09-19,2600400
1992-09-26,2580590
1992-10-03,2462242
1992-10-10,2423689
1992-10-17,2601838
1992-10-24,2518091
1992-10-31,2529758
1992-11-07,2510518
1992-11-14,2724779
1992-11-21,2411720
1992-11-28,3012861
1992-12-05,2833201
1992-12-12,2894501
1992-12-19,2672570
1992-12-26,2982511
1993-01-02,3541687
1993-01-09,3417366
1993-01-16,3367001
1993-01-23,3414605
1993-01-30,3315533
1993-02-06,3200962
1993-02-13,3174541
1993-02-20,3315199
1993-02-27,3292910
1993-03-06,3235224
1993-03-13,3136914
1993-03-20,3162342
1993-03-27,3117826
1993-04-03,2980338
1993-04-10,3003557
1993-04-17,2919904
1993-04-24,2839531
1993-05-01,2680690
1993-05-08,2713019
1993-05-15,2625230
1993-05-22,2551358
1993-05-29,2468881
1993-06-05,2600518
1993-06-12,2589155
1993-06-19,2594446
1993-06-26,2544078
1993-07-03,2407602
1993-07-10,2825535
1993-07-17,2724796
1993-07-24,2696676
1993-07-31,2718132
1993-08-07,2624960
1993-08-14,2584811
1993-08-21,2524664
1993-08-28,2464309
1993-09-04,2269912
1993-09-11,2465746
1993-09-18,2333263
1993-09-25,2305269
1993-10-02,2233985
1993-10-09,2191252
1993-10-16,2387995
1993-10-23,2365764
1993-10-30,2386515
1993-11-06,2325879
1993-11-13,2559633
1993-11-20,2282711
1993-11-27,2898489
1993-12-04,2723368
1993-12-11,2818129
1993-12-18,2710554
1993-12-25,2814857
1994-01-01,3367915
1994-01-08,3449472
1994-01-15,3208257
1994-01-22,3545764
1994-01-29,3435362
1994-02-05,3357684
1994-02-12,3604923
1994-02-19,3292486
1994-02-26,3476587
1994-03-05,3357435
1994-03-12,3328411
1994-03-19,3193930
1994-03-26,3094818
1994-04-02,2992338
1994-04-09,2974931
1994-04-16,2843275
1994-04-23,2729535
1994-04-30,2716409
1994-05-07,2606450
1994-05-14,2644286
1994-05-21,2522357
1994-05-28,2440732
1994-06-04,2539802
1994-06-11,2506642
1994-06-18,2460985
1994-06-25,2477528
1994-07-02,2358971
1994-07-09,2710100
1994-07-16,2671851
1994-07-23,2559819
1994-07-30,2509990
1994-08-06,2474549
1994-08-13,2451910
1994-08-20,2392742
1994-08-27,2359336
1994-09-03,2171194
1994-09-10,2287691
1994-09-17,2162830
1994-09-24,2117247
1994-10-01,2074777
1994-10-08,2005550
1994-10-15,2192818
1994-10-22,2103200
1994-10-29,2153143
1994-11-05,2071248
1994-11-12,2312701
1994-11-19,2041379
1994-11-26,2631371
1994-12-03,2457385
1994-12-10,2558552
1994-12-17,2528593
1994-12-24,2600655
1994-12-31,2919249
1995-01-07,3204273
1995-01-14,3106510
1995-01-21,3140684
1995-01-28,3144902
1995-02-04,3063391
1995-02-11,3141413
1995-02-18,3066721
1995-02-25,3140967
1995-03-04,3054753
1995-03-11,3058336
1995-03-18,2932400
1995-03-25,2884431
1995-04-01,2735222
1995-04-08,2667325
1995-04-15,2635670
1995-04-22,2591645
1995-04-29,2500747
1995-05-06,2408314
1995-05-13,2428514
1995-05-20,2394017
1995-05-27,2288164
1995-06-03,2412575
1995-06-10,2370672
1995-06-17,2378798
1995-06-24,2386331
1995-07-01,2294771
1995-07-08,2677411
1995-07-15,2704053
1995-07-22,2526569
1995-07-29,2474244
1995-08-05,2433531
1995-08-12,2428865
1995-08-19,2366346
1995-08-26,2335659
1995-09-02,2157979
1995-09-09,2285481
1995-09-16,2186550
1995-09-23,2137750
1995-09-30,2092237
1995-10-07,2081344
1995-10-14,2223096
1995-10-21,2183047
1995-10-28,2256758
1995-11-04,2161283
1995-11-11,2422640
1995-11-18,2128078
1995-11-25,2801377
1995-12-02,2593805
1995-12-09,2658329
1995-12-16,2639023
1995-12-23,2782295
1995-12-30,3158779
1996-01-06,3334482
1996-01-13,3267053
1996-01-20,3470091
1996-01-27,3261489
1996-02-03,3412932
1996-02-10,3296740
1996-02-17,3281051
1996-02-24,3282015
1996-03-02,3282378
1996-03-09,3147562
1996-03-16,3145405
1996-03-23,3112606
1996-03-30,2972000
1996-04-06,2809377
1996-04-13,2810900
1996-04-20,2635448
1996-04-27,2588512
1996-05-04,2461933
1996-05-11,2441081
1996-05-18,2371899
1996-05-25,2294656
1996-06-01,2345998
1996-06-08,2278659
1996-06-15,2342014
1996-06-22,2320261
1996-06-29,2257174
1996-07-06,2493008
1996-07-13,2554691
1996-07-20,2432671
1996-07-27,2373525
1996-08-03,2334951
1996-08-10,2317551
1996-08-17,2280788
1996-08-24,2239076
1996-08-31,2108790
1996-09-07,2105993
1996-09-14,2077963
1996-09-21,2017274
1996-09-28,1997890
1996-10-05,1969583
1996-10-12,1966937
1996-10-19,2039622
1996-10-26,2063060
1996-11-02,2084152
1996-11-09,2111062
1996-11-16,2220879
1996-11-23,2042433
1996-11-30,2612507
1996-12-07,2458896
1996-12-14,2533262
1996-12-21,2443253
1996-12-28,2914281
1997-01-04,3409390
1997-01-11,3103732
1997-01-18,3028156
1997-01-25,3070348
1997-02-01,3025548
1997-02-08,2957037
1997-02-15,2952894
1997-02-22,2976756
1997-03-01,2919335
1997-03-08,2805375
1997-03-15,2778065
1997-03-22,2632872
1997-03-29,2615853
1997-04-05,2497816
1997-04-12,2452384
1997-04-19,2322609
1997-04-26,2322204
1997-05-03,2212783
1997-05-10,2183787
1997-05-17,2096047
1997-05-24,2015018
1997-05-31,2099415
1997-06-07,2060147
1997-06-14,2068314
1997-06-21,2084451
1997-06-28,2052529
1997-07-05,2259475
1997-07-12,2337162
1997-07-19,2236616
1997-07-26,2180260
1997-08-02,2116882
1997-08-09,2115834
1997-08-16,2109053
1997-08-23,2054433
1997-08-30,1937027
1997-09-06,1945602
1997-09-13,1856497
1997-09-20,1819328
1997-09-27,1806230
1997-10-04,1775301
1997-10-11,1781417
1997-10-18,1822255
1997-10-25,1846670
1997-11-01,1877601
1997-11-08,1858302
1997-11-15,2041270
1997-11-22,1896743
1997-11-29,2316089
1997-12-06,2189839
1997-12-13,2315621
1997-12-20,2134581
1997-12-27,2597938
1998-01-03,3174121
1998-01-10,2877030
1998-01-17,2781353
1998-01-24,2804818
1998-01-31,2769230
1998-02-07,2719452
1998-02-14,2716844
1998-02-21,2722595
1998-02-28,2721428
1998-03-07,2608178
1998-03-14,2652518
1998-03-21,2524880
1998-03-28,2487250
1998-04-04,2297762
1998-04-11,2334635
1998-04-18,2241179
1998-04-25,2150162
1998-05-02,2032518
1998-05-09,2011465
1998-05-16,1956659
1998-05-23,1901622
1998-05-30,1944655
1998-06-06,1930892
1998-06-13,1970932
1998-06-20,1987087
1998-06-27,2094566
1998-07-04,2258033
1998-07-11,2408772
1998-07-18,2332055
1998-07-25,2314333
1998-08-01,2228735
1998-08-08,2113919
1998-08-15,2049106
1998-08-22,1990926
1998-08-29,1931309
1998-09-05,1806148
1998-09-12,1866054
1998-09-19,1725122
1998-09-26,1746546
1998-10-03,1724571
1998-10-10,1739836
1998-10-17,1814386
1998-10-24,1797952
1998-10-31,1846120
1998-11-07,1839825
1998-11-14,2002794
1998-11-21,1871290
1998-11-28,2322927
1998-12-05,2189652
1998-12-12,2291309
1998-12-19,2123256
1998-12-26,2485732
1999-01-02,3065920
1999-01-09,2890907
1999-01-16,2862950
1999-01-23,2804122
1999-01-30,2830366
1999-02-06,2724075
1999-02-13,2723859
1999-02-20,2764594
1999-02-27,2724709
1999-03-06,2642955
1999-03-13,2638731
1999-03-20,2550442
1999-03-27,2452286
1999-04-03,2425619
1999-04-10,2368861
1999-04-17,2271924
1999-04-24,2184330
1999-05-01,2132520
1999-05-08,2058927
1999-05-15,2066710
1999-05-22,1991790
1999-05-29,1971914
1999-06-05,2002752
1999-06-12,2017627
1999-06-19,1990497
1999-06-26,2033329
1999-07-03,2012194
1999-07-10,2238123
1999-07-17,2239048
1999-07-24,2139377
1999-07-31,2071173
1999-08-07,2054099
1999-08-14,2025904
1999-08-21,1981518
1999-08-28,1933993
1999-09-04,1813976
1999-09-11,1856169
1999-09-18,1783550
1999-09-25,1763215
1999-10-02,1725820
