year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Hispanic,35.900151114,20.866445916,92.146225166,8.6804415011,3.0047682119,13.354525386,0.33386313466,230.36556291,33.386313466,7.5119205298,16.693156733,10.01589404,20.031788079,0.83465783664,8.5135099338,58.09218543,136.88388521,12.019072848,46.740838852,25.039735099,8.3465783664,16.693156733,20.532582781,26.041324503,83.465783664,13.855320088,12.853730684,4.373607064,2.3370419426,1.6693156733,83.465783664,8.3465783664,13.354525386,6.6772626932,1.3354525386
1995,Other,58.124054184,51.882331126,102.49598234,22.038305519,3.3386313466,16.693156733,0.91812362031,78.457836645,13.354525386,16.693156733,15.357704194,25.039735099,26.709050773,1.8362472406,20.031788079,71.780573951,175.2781457,14.856909492,83.465783664,110.17483444,50.079470199,10.01589404,27.822484327,47.291713024,116.85209713,50.079470199,9.8489624724,0.83465783664,2.9213024283,5.1748785872,116.85209713,16.693156733,7.3449889625,8.3465783664,2.5039735099
1998,"White, non-Hispanic",60.575583577,150.95689684,229.59666389,47.781522463,5.8193427621,25.164725458,1.5727953411,72.348585691,31.455906822,46.397462562,12.582362729,50.329450915,40.892678869,7.0775790349,47.183860233,169.86189684,157.27953411,18.873544093,110.09567388,70.775790349,78.639767055,15.727953411,55.362396007,62.439975042,97.513311148,67.038828619,14.469717138,4.4038269551,3.1455906822,5.1902246256,97.513311148,20.446339434,13.683319468,11.48140599,2.6737520799
1998,"Black, non-Hispanic",30.287791789,24.378327787,55.095020799,9.9086106489,1.6986189684,5.5047836938,1.5727953411,20.446339434,9.9086106489,12.582362729,7.8639767055,72.348585691,17.300748752,0.94367720466,11.795965058,74.2359401,110.09567388,12.582362729,58.193427621,23.591930116,7.8639767055,5.5047836938,21.232737105,18.873544093,80.212562396,62.911813644,8.9649334443,1.1009567388,1.415515807,2.0446339434,83.358153078,18.873544093,8.9649334443,8.0212562396,1.7300748752
1998,Hispanic,36.664169007,15.460578203,54.104159734,5.127312812,2.0446339434,34.601497504,0.39319883527,157.27953411,10.695008319,28.31031614,5.8193427621,12.896921797,17.300748752,1.7300748752,14.94155574,65.742845258,149.4155574,11.795965058,154.13394343,37.747088186,62.911813644,15.727953411,37.747088186,23.591930116,81.785357737,31.455906822,12.110524126,1.0223169717,1.8873544093,2.6737520799,81.785357737,14.94155574,11.953244592,7.8639767055,2.2019134775
1998,Other,52.605112054,60.395341098,156.74478369,22.805532446,4.6397462562,15.727953411,1.7300748752,0.17300748752,20.446339434,15.727953411,10.223169717,4.7183860233,31.455906822,7.8639767055,31.455906822,169.39005824,188.73544093,14.312437604,94.367720466,39.319883527,44.038269551,7.8639767055,40.892678869,55.047836938,130.54201331,117.95965058,15.098835275,6.2911813644,3.3028702163,5.9766222962,130.54201331,34.601497504,13.840599002,8.1785357737,4.7183860233
2001,"White, non-Hispanic",65.355363498,177.49614209,269.20488923,57.263808251,6.9323147441,21.663483575,1.4442322383,72.211611917,31.773109244,57.769289534,14.442322383,101.09625668,50.83697479,8.2321237586,62.101986249,191.64961803,187.75019099,21.374637128,115.53857907,72.211611917,108.31741788,21.663483575,64.990450726,64.990450726,108.31741788,57.769289534,14.442322383,5.7769289534,2.8884644767,5.3436592819,108.31741788,21.663483575,13.286936593,11.842704354,3.3217341482
2001,"Black, non-Hispanic",35.64838009,27.8736822,84.155412529,12.42039725,2.0219251337,11.553857907,0.72211611917,6.7878915202,10.831741788,18.775019099,8.6653934301,14.442322383,12.275974026,1.733078686,14.442322383,85.209702063,115.53857907,14.442322383,86.653934301,26.285026738,72.211611917,5.7769289534,27.440412529,27.440412529,76.544308633,54.158708938,11.553857907,2.8884644767,2.1663483575,1.733078686,76.544308633,8.9542398778,13.864629488,7.2211611917,2.0219251337
2001,Hispanic,35.64838009,16.897517189,43.038120703,5.7769289534,2.4551948052,11.553857907,0.33217341482,119.87127578,8.6653934301,25.99618029,14.442322383,14.29789916,14.442322383,3.6105805959,12.564820474,61.524293354,142.9789916,13.286936593,36.105805959,17.33078686,64.990450726,2.8884644767,33.217341482,22.428926662,106.87318564,38.994270435,9.0986631016,0.31773109244,2.3107715814,2.8884644767,106.87318564,8.6653934301,9.8207792208,7.2211611917,1.5886554622
2001,Other,50.501871794,75.822192513,187.75019099,25.136862108,4.5348892284,28.884644767,4.6215431627,14.442322383,12.998090145,36.105805959,15.886554622,64.990450726,38.994270435,1.4442322383,43.32696715,182.55095493,259.9618029,18.775019099,268.62719633,320.61955691,75.100076394,11.553857907,85.209702063,56.325057296,115.53857907,199.30404889,17.33078686,0.98207792208,2.599618029,2.4551948052,101.09625668,10.109625668,18.775019099,12.998090145,5.7769289534
2004,"White, non-Hispanic",66.830858992,191.11063822,305.16425242,49.617999283,6.7784152026,21.690928648,1.3556830405,108.45464324,24.402294729,61.005736823,9.4897812836,61.005736823,55.583004661,6.7784152026,55.040731445,223.55213338,223.68770169,21.41979204,142.34671925,93.542129796,111.16600932,23.046611689,78.697400502,94.152187164,132.85693797,119.30010757,16.539333094,5.4227321621,3.3892076013,5.4227321621,132.85693797,29.825026891,14.912513446,13.556830405,3.9314808175
2004,"Black, non-Hispanic",37.592358183,27.655934027,74.63035138,5.6260846181,1.6268196486,9.4897812836,0.94897812836,8744.1556113,6.7784152026,24.402294729,4.7448906418,6.7784152026,20.335245608,2.711366081,15.590354966,82.832233776,140.99103621,11.252169236,67.784152026,33.892076013,39.931643958,3.7959125134,46.093223378,40.670491215,92.186446755,54.227321621,13.014557189,0.47448906418,1.8979562567,4.4737540337,94.897812836,24.402294729,11.523305844,11.523305844,1.6674901398
2004,Hispanic,37.592358183,20.796177842,55.583004661,5.8294370742,2.0335245608,12.201147365,0.67784152026,677.84152026,3.2536392972,8.1340982431,8.1340982431,81.340982431,20.335245608,4.7448906418,11.658874148,64.801649337,173.52742919,12.336715669,112.52169236,21.690928648,81.340982431,13.556830405,48.804589459,36.603442094,131.50125493,203.35245608,13.556830405,0.2711366081,2.3317748297,1.3556830405,130.14557189,48.804589459,14.912513446,6.7784152026,3.3892076013
2004,Other,61.261620743,96.117927573,178.13675152,19.250699175,4.0670491215,27.11366081,0.94897812836,6.9139835066,13.556830405,89.475080674,10.845464324,67.784152026,43.381857297,3.5247759053,29.825026891,176.23879527,338.92076013,18.979562567,115.23305844,101.67622804,33.892076013,17.623879527,78.62961635,51.51595554,145.05808534,122.01147365,11.794442452,0.54227321621,3.5247759053,6.1005736823,145.05808534,40.670491215,13.556830405,6.7784152026,4.6093223378
2007,"White, non-Hispanic",64.181755337,211.72612471,335.76094711,55.795364022,6.2954946131,24.688214169,1.2344107085,118.50342801,23.453803461,79.002285341,11.109696376,86.408749592,65.423767548,12.344107085,49.376428338,252.68387202,246.88214169,20.984982044,182.69278485,92.580803134,123.44107085,18.516160627,101.22167809,94.062095984,130.8475351,112.33137447,16.04733921,6.1720535423,4.0735553379,6.1720535423,133.31635651,24.688214169,14.812928501,16.04733921,4.4438785504
2007,"Black, non-Hispanic",38.082528879,25.922624878,87.581439765,9.0235422788,1.9750571335,12.344107085,1.2344107085,0.95049624551,9.8752856676,27.157035586,6.1720535423,12.344107085,32.09467842,1.8516160627,18.516160627,122.94730656,185.16160627,12.220666014,79.002285341,49.376428338,30.860267711,9.8752856676,58.017303297,37.526085537,119.73783872,170.34867777,12.344107085,5.6782892589,2.4688214169,3.7032321254,123.44107085,30.860267711,10.24560888,11.356578518,2.2219392752
2007,Hispanic,44.429617025,26.046065948,87.174084231,6.5423767548,2.4688214169,8.6408749592,0.61720535423,222.19392752,11.109696376,37.032321254,5.5548481881,37.032321254,20.984982044,6.1720535423,14.059937969,111.3438459,222.19392752,14.812928501,259.22624878,74.064642507,85.174338883,12.344107085,49.993633692,65.917531832,141.95723147,114.80019589,16.294221352,2.4688214169,3.1724355207,6.5423767548,139.48841006,37.032321254,14.812928501,12.344107085,1.7281749918
2007,Other,63.470881464,75.175612145,161.3374796,20.120894548,4.0735553379,24.688214169,1.4812928501,23.206921319,8.2705517467,45.673196213,8.6408749592,76.533463924,39.007378387,3.7032321254,24.688214169,158.37489389,296.25857003,17.281749918,290.08651649,99.987267385,102.4560888,12.344107085,79.002285341,64.436238981,159.23898139,141.95723147,16.04733921,0.8023669605,3.0860267711,6.1720535423,161.70780281,29.625857003,14.812928501,12.344107085,4.3204374796
2010,"White, non-Hispanic",62.27971299,152.87776566,280.06971019,43.713025865,5.891243378,23.564973512,1.1782486756,167.31131194,29.45621689,107.22062948,9.4259894048,86.012153319,63.625428482,8.836865067,41.857284201,215.61950763,206.19351823,19.79457775,164.95481458,85.423028981,111.93362418,17.673730134,51.253817389,99.679837956,131.96385167,129.60735432,16.024181988,7.0694920536,3.6525708944,6.1268931131,131.96385167,29.45621689,11.782486756,15.552882518,4.4773449673
2010,"Black, non-Hispanic",35.930603648,18.734153942,73.169242755,7.1873169212,1.7084605796,16.495481458,1.5317232783,468.94297289,8.836865067,35.347460268,4.2416952322,16.495481458,21.208476161,3.5347460268,10.60423808,84.362605173,141.38984107,12.489435961,82.477407292,47.129947024,35.347460268,7.6586163914,29.45621689,36.643533811,100.15113743,44.773449673,13.549859769,1.5317232783,2.2386724836,2.4743222188,100.15113743,22.386724836,10.839887816,15.317232783,3.5347460268
2010,Hispanic,40.721350801,19.500015581,63.389778747,2.945621689,1.4787020879,7.8942661265,0.35347460268,1.885197881,3.5347460268,14.138984107,5.891243378,82.477407292,21.208476161,1.1782486756,6.1504580866,81.299158616,153.17232783,14.256808975,53.021190402,47.129947024,30.045341228,5.891243378,20.030227485,36.172234341,104.86413213,47.129947024,11.429012153,1.1782486756,1.885197881,5.891243378,108.39887816,35.347460268,11.429012153,12.960735432,2.5685821128
2010,Other,50.302845107,50.311218448,152.93667809,14.622066064,2.945621689,21.208476161,1.1782486756,5.891243378,23.564973512,70.694920536,7.0694920536,35.347460268,45.951698348,4.7129947024,25.594506856,152.22972889,235.64973512,17.673730134,102.50763478,76.586163914,58.91243378,12.960735432,38.882206295,81.299158616,170.84605796,134.32034902,12.960735432,7.0694920536,2.5685821128,3.5347460268,162.59831723,62.447179807,11.782486756,12.960735432,3.5347460268
2013,"White, non-Hispanic",61.294166371,155.83035144,260.2663375,45.903514377,6.6988382225,20.865233808,1.0981702004,104.32616904,32.945106012,109.81702004,9.8835318037,115.30787104,83.460935231,6.5890212024,53.81033982,196.40774034,197.67063607,19.217978507,148.25297705,80.16642463,98.835318037,16.472553006,43.926808016,90.269590473,129.58408365,108.71884984,16.582370026,9.3344467035,2.9650595411,5.490851002,129.58408365,27.45425501,13.178042405,19.767063607,3.9534127215
2013,"Black, non-Hispanic",34.547621045,14.364066221,58.433636364,5.523796108,1.3507493465,10.981702004,1.9767063607,17.570723207,7.2479233227,16.472553006,3.2945106012,52.71216962,20.865233808,1.0981702004,9.1148126634,62.595701423,120.79872204,12.079872204,86.755445832,27.45425501,15.374382806,10.981702004,15.374382806,28.552425211,98.835318037,57.104850421,14.276212605,0.8126459483,1.5923467906,1.4276212605,98.835318037,9.3344467035,12.079872204,16.472553006,2.1963404008
2013,Hispanic,35.662060434,15.154748766,43.23496079,2.745425501,1.3178042405,5.490851002,0.87853616033,,24.159744409,21.963404008,5.490851002,186.68893407,17.680540227,2.1963404008,8.7853616033,49.417659018,164.72553006,14.056578565,66.988382225,30.748765611,32.945106012,10.981702004,24.159744409,27.45425501,137.27127505,91.148126634,13.178042405,0.98835318037,1.7570723207,5.490851002,137.27127505,28.552425211,12.079872204,14.276212605,3.2945106012
2013,Other,44.577575542,44.981051409,90.818675574,14.770389195,3.0748765611,13.178042405,1.0981702004,611.68080163,17.570723207,41.730467615,8.7853616033,35.141446413,47.770403718,3.7337786814,28.991693291,93.673918095,230.61574209,15.374382806,131.78042405,49.417659018,54.90851002,8.236276503,23.391025269,47.221318617,170.21638106,101.03165844,14.715480685,4.1730467615,2.1963404008,4.3926808016,170.21638106,68.086552425,13.178042405,17.570723207,5.381033982
2016,"White, non-Hispanic",64.637402905,181.87088608,281.61377243,54.773980309,7.4992492264,24.462165963,1.0635724332,106.35724332,31.907172996,139.32798875,10.635724332,127.62869198,81.895077356,8.6149367089,54.692583074,205.58855134,212.71448664,19.463375527,191.44303797,86.149367089,106.35724332,15.953586498,51.051476793,78.831988748,122.31082982,121.24725738,18.080731364,3.1907172996,2.8716455696,7.9767932489,126.56511955,34.034317862,13.826441632,20.314233474,4.2542897328
2016,"Black, non-Hispanic",37.705151694,18.240267229,49.519932489,4.2861969058,1.4890014065,10.635724332,0.85085794655,166.98087201,7.9767932489,28.716455696,4.0415752461,53.17862166,26.2702391,3.2970745429,12.762869198,66.579634318,131.88298172,13.826441632,53.17862166,12.762869198,29.460956399,8.0406075949,22.335021097,33.364267229,82.958649789,20.207876231,20.207876231,0.90403656821,1.4570942335,2.658931083,84.022222222,20.207876231,14.251870605,21.271448664,3.0843600563
2016,Hispanic,40.93702184,22.037220816,57.922154712,3.1811451477,1.5953586498,5.317862166,0.31907172996,1808.0731364,11.699296765,20.207876231,5.8496483826,42.542897328,24.462165963,3.7225035162,11.486582278,72.322925457,168.04444444,15.953586498,106.35724332,53.17862166,31.907172996,10.635724332,31.907172996,31.907172996,105.29367089,59.560056259,16.804444444,13.826441632,1.8080731364,2.1271448664,113.80225035,26.58931083,12.762869198,19.144303797,2.786559775
2016,Other,53.864502421,68.728050633,141.88162616,15.634514768,4.2542897328,15.953586498,0.85085794655,30.843600563,21.271448664,92.530801688,5.317862166,161.66300985,55.305766526,3.1907172996,29.992742616,155.60064698,255.25738397,19.037946554,151.55907173,53.17862166,71.791139241,15.953586498,51.051476793,60.198199719,159.53586498,84.022222222,17.336230661,1.2231082982,2.5206666667,7.4450070323,154.21800281,63.814345992,12.762869198,20.207876231,3.1907172996
2019,"White, non-Hispanic",69.232017307,189.1,306.36,49.51,8.2,28,0.75,121,30,123,10,125,80,6,50.75,225,230,19,170,75,99,15,60,79,130,110,18,2,3.2,7.5,138,24,14,23,4.8
2019,"Black, non-Hispanic",40.724716063,24.1,53,5.5,1.505,12,1,,12,87,5.5,16,35,1.5,15,69.5,150,12.2,72,40,70,10,35,27.5,116,60,17,3.5,1.3,2.3,118,15,11,30,2.2
2019,Hispanic,40.724716063,36.05,71.8,3.001,1.95,2,0.5,,25,66.3,7.8,100,31,5,15,81.9,200,16,130,55,52,10,50,40,130,215,17,1.2,1.9,4.2,131,13,14,17.6,3
2019,Other,55.996484586,74.5,168.4,19.5,5,20,1,5,25,75,8.4,110,47,4,29,192,308,15.9,185,60,92,5,45,71,180,140,18,1,2.4,3,178,30,14,19,5
