year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Less than 25,23.933434076,1.5858498896,9.6820309051,1.6693156733,.93481677704,2.1701103753,.33386313466,.16693156733,1.001589404,3.3386313466,2.0031788079,3.3386313466,2.0031788079,1.3354525386,1.6693156733,9.8489624724,45.071523179,7.511920529799999,28.378366446,5.0079470199,1.6693156733,5.0079470199,.065103311258,10.349757174,78.457836645,16.693156733,8.8473730684,4.373607064,2.6709050773,2.5039735099,78.457836645,16.693156733,10.349757174,8.346578366399999,1.6693156733
1995,25-49.9,47.866868152,47.275019868,81.462604857,13.521456954,2.3370419426,8.346578366399999,1.001589404,3.3386313466,3.0047682119,5.8426048565,5.6756732892,14.189183223,12.019072848,2.5039735099,8.346578366399999,69.10966887399999,83.465783664,14.35611479,46.740838852,11.685209713,12.51986755,8.346578366399999,11.685209713,35.055629139,73.616821192,31.716997792,10.01589404,5.0079470199,2.3370419426,3.1716997792,73.449889625,11.685209713,10.683620309,5.8426048565,2.1701103753
1995,50-74.9,59.83358519,158.78530684,216.00944812,41.732891832,4.1732891832,16.693156733,1.6693156733,16.693156733,8.0127152318,16.693156733,8.346578366399999,18.362472406,27.376777042,7.1780573951,19.030198675,169.76940397,141.89183223,18.362472406,56.756732892,18.696335541,25.039735099,16.693156733,49.244812362,60.54607947,88.47373068399999,41.732891832,9.8489624724,3.8394260486,2.5039735099,3.3386313466,88.47373068399999,20.031788079,11.85214128,4.5906181015,3.0047682119
1995,75-89.9,71.80030222800001,370.10397792,430.85037528,139.88865342,10.93401766,25.039735099,2.5039735099,33.386313466,16.693156733,35.055629139,11.685209713,41.732891832,58.42604856499999,15.02384106,50.07947019900001,283.28286976,213.67240618,23.537350993,83.465783664,66.10490066200001,125.1986755,18.362472406,108.50551876,58.008719647,83.465783664,41.732891832,12.019072848,16.693156733,2.3370419426,5.0079470199,85.135099338,20.031788079,11.685209713,8.0127152318,2.6709050773
1995,90-100,135.05294943,1142.396181,1266.0090066,540.85827815,32.551655629,58.42604856499999,4.507152317899999,116.85209713,83.465783664,135.21456954,28.378366446,196.97924945,166.93156733,44.73766004399999,217.17796909,662.7183223,308.82339956,33.887108168,210.33377483,166.93156733,450.71523179,41.732891832,268.7598234,123.86322296,125.1986755,100.1589404,13.020662252,13.354525386,2.3370419426,15.02384106,125.1986755,25.039735099,12.352935982,5.8426048565,5.0079470199
1998,Less than 25,25.505508875,.7863976705500001,9.358132279499999,1.6042512479,.94367720466,2.3591930116,.31455906822,.15727953411,1.1009567388,2.3591930116,1.8873544093,8.650374376,3.3028702163,.7863976705500001,2.831031614,10.065890183,62.911813644,7.7066971714,62.911813644,3.9319883527,2.2019134775,1.5727953411,.7863976705500001,13.101385191,88.862936772,105.37728785,12.582362729,1.5727953411,2.4850166389,2.3591930116,88.862936772,7.8639767055,11.009567388,15.727953411,1.7300748752
1998,25-49.9,47.82282914,51.650599002,95.783236273,16.325615641,2.6737520799,9.751331114799999,.7863976705500001,4.5611064892,4.7183860233,9.4367720466,7.8639767055,15.727953411,12.739642263,2.3591930116,10.223169717,82.09991680500001,94.36772046599999,13.526039933,47.183860233,15.727953411,11.009567388,7.8639767055,15.727953411,45.359417637,86.50374375999999,45.611064892,12.267803661,4.7183860233,2.6737520799,3.1455906822,86.50374375999999,18.873544093,12.708186356,6.291181364400001,2.5164725458
1998,50-74.9,63.763772187,189.93076539,260.45490849,67.630199667,7.5494176373,23.591930116,1.5727953411,15.727953411,12.582362729,22.805532446,11.009567388,33.028702163,44.038269551,9.4367720466,39.31988352699999,184.64617304,150.98835275,20.131780366,55.047836938,36.174292845,56.62063228,12.582362729,53.475041597,72.427225458,92.79492512499999,36.174292845,13.997878536,4.7183860233,2.831031614,7.8639767055,94.36772046599999,17.300748752,14.15515807,10.695008319,2.5164725458
1998,75-89.9,89.269281061,489.02925541,570.9247088200001,228.52716306,16.514351082,39.31988352699999,3.1455906822,36.174292845,42.46547421,58.193427621,15.727953411,39.31988352699999,94.36772046599999,9.4367720466,108.365599,343.02666389,220.19134775,24.850166389,125.54052413,70.775790349,117.95965058,23.591930116,125.82362729,102.23169717,110.09567388,94.36772046599999,15.727953411,2.0446339434,2.3591930116,9.4367720466,108.52287854,31.455906822,15.727953411,5.9766222962,10.537728785
1998,90-100,138.68620451,1415.9876456,1542.5976705,730.24887687,34.994696339,69.202995008,3.1455906822,157.27953411,136.83319468,173.00748752,31.455906822,196.59941764,201.31780366,39.31988352699999,382.97566556,814.7079866900001,393.19883527,36.488851913,251.64725458,196.59941764,393.19883527,86.50374375999999,391.68895175,152.56114809,157.27953411,113.24126456,23.277371048,15.727953411,2.9568552413,31.455906822,157.27953411,28.31031614,18.873544093,12.582362729,44.038269551
2001,Less than 25,28.221634238,1.733078686,11.842704354,1.8775019099,.93875095493,2.1663483575,.28884644767,7.9432773109,2.1663483575,2.8884644767,2.599618029,7.2211611917,2.8884644767,1.4442322383,2.8884644767,11.698281131,69.32314744099999,9.0986631016,21.663483575,3.1773109244,4.4771199389,5.7769289534,.028884644767,12.637032086,79.432773109,11.553857907,12.131550802,.77988540871,2.3107715814,2.8884644767,80.87700534800001,15.886554622,10.109625668,13.286936593,2.0219251337
2001,25-49.9,50.501871794,59.213521772,108.75068755,15.236650115,3.1773109244,7.2211611917,.6499045072599999,43.32696714999999,4.6215431627,7.2211611917,7.2211611917,14.442322383,10.831741788,3.8994270435,10.109625668,91.419900688,101.09625668,16.897517189,28.884644767,12.998090145,8.6653934301,14.442322383,18.775019099,55.212998472,82.32123758600001,28.884644767,13.431359817,2.599618029,2.7440412529,1.733078686,82.32123758600001,17.33078686,13.286936593,7.2211611917,3.1773109244
2001,50-74.9,74.26745852000001,228.04427044,315.13147441,79.461657754,7.9432773109,15.886554622,1.4442322383,10.254048892,11.987127578,21.663483575,13.720206264,31.773109244,43.32696714999999,6.4990450726,43.32696714999999,210.13579068,173.3078686,21.952330023,72.211611917,43.32696714999999,59.213521772,14.442322383,66.434682964,86.65393430100001,98.207792208,67.878915202,14.442322383,11.265011459,2.8884644767,5.7769289534,99.652024446,14.442322383,13.416917494,11.553857907,3.1773109244
2001,75-89.9,101.00374359,623.11399924,736.26959511,294.91222307,19.641558442,28.884644767,2.8884644767,28.884644767,36.10580595899999,54.880825057,15.886554622,101.09625668,115.53857907,14.442322383,166.08670741,407.27349121,288.84644767,27.440412529,129.98090145,72.211611917,144.42322383,23.107715814,155.97708174,115.53857907,124.2039725,43.32696714999999,17.33078686,17.680903766,2.8884644767,10.109625668,129.98090145,27.440412529,15.886554622,12.131550802,4.332696715
2001,90-100,182.69794796,1901.7650115,2093.8478992,1035.5145149,54.23092055,57.769289534,2.8884644767,132.86936593,187.75019099,215.19060351,43.32696714999999,288.84644767,288.84644767,50.54812834200001,675.90068755,1034.0702827,505.48128342,41.593888464,306.89935065,306.17723453,577.6928953400001,57.769289534,495.37165775,186.30595875,197.85981665,112.65011459,17.33078686,28.884644767,2.8884644767,43.32696714999999,202.19251337,27.440412529,17.33078686,20.219251337,10.976165011
2004,Less than 25,27.846191247,2.3046611689,10.438759412,1.3692398709,.69139835066,2.711366081,.40670491215,,2.575797777,2.711366081,1.0845464324,.67784152026,4.0670491215,.88119397634,2.711366081,10.0320545,88.11939763399999,7.5918250269,5.151595554,3.3892076013,2.711366081,4.0670491215,1.3556830405,14.980297598,96.25349587699999,33.892076013,14.099103621,.39314808175,2.4131158121,4.0670491215,101.67622804,20.335245608,12.065579061,13.556830405,3.3892076013
2004,25-49.9,50.123144244,59.107780567,114.55521692,13.353477949,2.711366081,8.1340982431,.67784152026,17.623879527,4.7448906418,10.0320545,5.4227321621,12.743420581,15.861491574,2.711366081,10.845464324,97.60917891699999,115.23305844,16.268196486,33.892076013,20.131893152,9.625349587700001,9.489781283599999,21.284223736,59.921190391,101.67622804,35.247759053,12.607852277,1.3556830405,2.711366081,2.711366081,101.67622804,32.536392972,11.658874148,10.167622804,2.1690928648
2004,50-74.9,71.007787679,231.95736823,349.35951954,64.92366081,7.8222911438,14.912513446,1.3556830405,20.335245608,10.845464324,21.690928648,6.7784152026,27.11366081,46.093223378,6.7784152026,35.993384726,255.41068483,216.90928648,23.724453209,88.11939763399999,32.536392972,59.650053783,13.556830405,91.237468627,122.01147365,131.50125493,69.27540337000001,17.623879527,10.70989602,3.3892076013,5.4227321621,131.50125493,23.046611689,17.623879527,13.556830405,3.5247759053
2004,75-89.9,104.42321718,691.26278236,815.56536034,275.20365722,21.690928648,42.026174256,2.3046611689,33.892076013,27.11366081,70.495518107,13.556830405,67.784152026,131.50125493,9.489781283599999,128.78988885,489.13044102,338.92076013,30.77400502,135.56830405,100.320545,135.56830405,33.892076013,197.11631409,149.12513446,154.54786662,135.56830405,17.623879527,29.825026891,4.0670491215,6.7784152026,158.61491574,31.180709932,17.623879527,10.845464324,9.489781283599999
2004,90-100,194.92333873,1937.9489064,2131.9471495,988.3200502000001,57.616529222,62.36141986400001,3.3892076013,139.63535317,147.76945142,223.68770169,27.11366081,169.46038006,363.32305486,54.227321621,528.7163858,1230.2823593,610.0573682300001,41.348332736,440.59698817,338.92076013,677.84152026,108.45464324,661.57332377,260.69784869,252.15704554,196.57404087,23.317748297,67.784152026,4.202617425600001,27.11366081,253.51272858,51.51595554,23.046611689,10.167622804,27.11366081
2007,Less than 25,29.196605474,1.6170780281,9.9987267385,1.7281749918,.86408749592,2.4688214169,.61720535423,1.2344107085,1.2344107085,3.0860267711,1.4812928501,10.862814234,3.7032321254,1.4812928501,2.5181978452,10.492491022,111.09696376,8.517433888299999,16.04733921,4.9376428338,.61720535423,1.604733921,1.2344107085,14.689487431,130.8475351,45.673196213,14.072282076,1.2344107085,1.8516160627,6.1720535423,130.8475351,41.969964087,11.72690173,14.812928501,2.5922624878
2007,25-49.9,50.776705172,66.91740450499999,133.62495919,16.541103493,2.4688214169,8.6408749592,.86408749592,.061720535423,3.7032321254,11.109696376,3.7032321254,17.281749918,18.516160627,3.7032321254,10.369049951,118.93547176,123.44107085,16.04733921,37.032321254,30.860267711,14.812928501,9.258080313399999,28.391446294,79.24916748299999,103.69049951,91.34639242600001,16.04733921,2.4688214169,3.4563499837,4.814201763,104.92491022,17.281749918,14.812928501,14.812928501,2.5922624878
2007,50-74.9,69.817969611,272.29865818,376.02619001,74.31152464900001,7.4681847862,18.516160627,1.4812928501,23.453803461,7.4064642507,30.860267711,8.023669605,61.720535423,61.720535423,12.344107085,38.266731962,282.55661117,246.88214169,21.725628469,74.064642507,49.376428338,61.720535423,16.04733921,100.60447274,119.8736239,128.37871368,88.87757100900001,17.281749918,5.1845249755,4.4438785504,6.1720535423,134.55076722,23.453803461,14.812928501,12.344107085,6.1720535423
2007,75-89.9,101.55341034,706.32980738,850.01521384,269.10153444,18.972892589,30.860267711,2.4688214169,49.376428338,24.688214169,61.720535423,18.516160627,98.75285667599999,148.12928501,24.688214169,115.72600392,541.9063010100001,388.83937316,27.033594515,185.16160627,98.75285667599999,123.44107085,37.032321254,237.00685602,156.77015997,158.00457068,116.03460659,14.812928501,12.344107085,4.9376428338,6.1720535423,150.59810643,37.032321254,14.812928501,14.812928501,5.3079660464
2007,90-100,195.49031491,2341.9239961,2603.9893895,955.43388834,57.029774731,61.720535423,4.3204374796,204.9121776,154.30133856,333.29089128,37.032321254,195.03689194,391.06131244,61.720535423,547.58459027,1431.9164218,690.03558603,38.883937316,524.62455109,329.19264773,752.9905321599999,80.23669604999999,833.4741103499999,254.28860594,222.19392752,203.6777669,20.984982044,53.079660464,6.1720535423,18.516160627,244.41332027,51.845249755,18.516160627,23.453803461,11.480019589
2010,Less than 25,27.54679613,0,8.660127765699999,1.2489435961,.76703988782,1.7673730134,.23564973512,,1.1782486756,1.7673730134,1.7673730134,10.60423808,5.891243378,1.1782486756,2.8042318479,10.957712683,141.38984107,8.129915861600001,70.69492053600001,3.8882206295,1.4138984107,5.891243378,-7.069492054,24.036272982,167.31131194,129.60735432,15.552882518,2.2386724836,2.2386724836,2.945621689,162.59831723,65.98192583399999,10.486413213,18.85197881,4.3595200997
2010,25-49.9,44.314411166,38.057432222,81.39341851,9.1903396697,2.0030227485,6.4803677158,.6480367715800001,11.782486756,2.945621689,5.891243378,3.6525708944,11.782486756,14.138984107,3.5347460268,7.0694920536,70.34144593299999,111.93362418,14.138984107,25.921470863,14.728108445,13.667684637,5.891243378,8.2477407292,64.803677158,107.22062948,47.129947024,12.324481147,1.5317232783,2.3564973512,2.945621689,107.22062948,21.208476161,10.486413213,11.782486756,2.945621689
2010,50-74.9,64.675086566,184.74939233,282.30838267,53.13901527,6.1268931131,16.495481458,.7069492053599999,41.238703646,7.6586163914,23.564973512,6.8338423185,35.34746026800001,48.3081957,5.891243378,27.099719539,213.26301028,176.73730134,20.737176691,58.91243378,35.34746026800001,47.129947024,15.317232783,49.935357121,101.21156123,119.00311624,61.268931131,15.317232783,5.891243378,3.5347460268,7.0694920536,117.82486756,23.564973512,12.960735432,14.138984107,4.3595200997
2010,75-89.9,87.431135544,565.46510439,682.20598317,235.64973512,16.731131194,29.45621689,1.5317232783,58.91243378,29.45621689,69.51667186,15.317232783,82.47740729200001,156.70707385,11.782486756,106.0423808,419.22087878,294.5621689,26.864069804,141.38984107,76.58616391400001,147.28108445,24.743222188,143.74869492,119.00311624,123.71611094,104.86413213,15.906357121,12.960735432,4.006045497,11.782486756,123.71611094,29.45621689,12.960735432,14.138984107,4.9486444375
2010,90-100,191.62988612,2196.0198816,2453.1137426,1048.0521969,71.401869741,76.58616391400001,3.5347460268,259.21470863,129.60735432,288.67092552,35.34746026800001,176.73730134,486.61670302,84.833904643,517.25116859,1312.9224992,632.7195388,38.882206295,412.38703646,288.67092552,706.9492053600001,58.91243378,470.7103459,274.53194141,255.67996261,221.51075101,21.208476161,35.34746026800001,5.891243378,29.45621689,249.78871923,88.36865067000001,18.85197881,16.495481458,17.673730134
2013,Less than 25,25.632105937,0,8.060569271,1.0981702004,.6589021202400001,3.0748765611,.5490851002,,1.6472553006,2.745425501,1.2079872204,16.472553006,5.271216962,1.0981702004,2.745425501,9.2246296834,109.81702004,7.9068254429,18.668893407,1.0981702004,4.722131861699999,3.2945106012,-6.589021202,24.489195469,132.87859425,82.36276502999999,17.570723207,.98835318037,2.3061574209,2.745425501,132.87859425,43.926808016,10.542433924,21.963404008,3.2945106012
2013,25-49.9,42.348696765,34.438617485,68.63563752499999,8.7853616033,2.0865233808,8.7853616033,.6039936102200001,.05490851002,5.490851002,7.1381063026,4.0632297415,12.079872204,13.178042405,3.2945106012,6.7537467325,53.81033982,93.34446703499999,14.386029625,27.45425501,7.6871914028,10.981702004,5.490851002,6.589021202400001,36.45925065300001,107.62067964,29.650595411,13.178042405,3.2945106012,1.6472553006,2.1963404008,107.62067964,27.45425501,10.981702004,13.178042405,3.5141446413
2013,50-74.9,61.294166371,184.74517281,266.96517572,55.896863201,6.589021202400001,9.8835318037,1.0981702004,21.963404008,10.981702004,23.061574209,6.589021202400001,38.435957014,57.104850421,8.565727563199999,30.748765611,197.34118501,164.72553006,19.108161487,76.87191402800001,27.45425501,30.748765611,16.472553006,38.43705518399999,91.14812663399999,109.81702004,65.89021202399999,15.374382806,9.334446703499999,3.1846935812,4.3926808016,109.81702004,21.963404008,14.276212605,14.495846645,3.7337786814
2013,75-89.9,95.841787416,554.66380482,691.8472262600001,261.47432472,21.194684868,27.45425501,2.1963404008,8.7853616033,21.963404008,79.06825442899999,15.374382806,109.81702004,181.19808307,10.981702004,115.30787104,391.2780424,274.5425501,26.35608481,144.95846645,82.36276502999999,109.81702004,16.472553006,102.18473715,133.20804531,144.95846645,87.85361603299999,18.668893407,29.650595411,2.745425501,10.981702004,151.54748766,27.45425501,17.570723207,17.021638106,4.3926808016
2013,90-100,201.71352933,2055.3353471,2298.118815,1030.193465,71.38106302600001,54.90851002,3.8435957014,235.00842289,164.72553006,338.23642173,32.945106012,259.1681673,494.17659018,43.926808016,546.9985768199999,1097.0720302,549.0851001999999,36.239616613,411.81382515,252.57914609,768.71914028,76.87191402800001,416.20650595,230.61574209,241.59744409,217.43769968,19.767063607,32.945106012,4.3926808016,18.668893407,241.59744409,36.239616613,17.570723207,19.986697647,7.5773743828
2016,Less than 25,26.93225121,.10635724332,7.657721519,1.0635724332,.7657721519,3.5097890295,.2658931083,,1.8080731364,4.2542897328,1.1699296765,4.2542897328,4.573361462699999,.7445007032299999,2.2335021097,9.784866385400001,113.80225035,8.6149367089,10.635724332,3.1907172996,2.1271448664,2.1271448664,1.0529367089,22.430742616,109.54796062,10.635724332,23.39859353,.8508579465499999,1.5953586498,2.1271448664,111.67510549,21.271448664,12.762869198,26.58931083,3.2970745429
2016,25-49.9,44.168891985,42.457811533,82.448135021,10.656995781,2.3611308017,5.317862166,.5317862166,5.636933895899999,3.2970745429,8.189507735599999,4.2542897328,31.907172996,15.953586498,3.7225035162,8.5085794655,64.877918425,95.721518987,14.570942335,38.288607595,6.381434599199999,10.635724332,7.976793248900001,10.423009845,44.670042194,88.27651195499999,41.479324895,15.953586498,2.0207876231,2.1271448664,2.658931083,88.27651195499999,18.080731364,11.699296765,17.017158931,2.7121097046
2016,50-74.9,68.946563098,204.25908579,298.34270323,66.15420534499999,7.976793248900001,17.017158931,.8508579465499999,56.369338959,7.4450070323,31.907172996,8.5085794655,53.17862166,55.305766526,6.381434599199999,31.375386779,212.71448664,179.74374121,21.271448664,69.132208158,25.525738397,32.970745429,17.123516174,45.733614627,88.27651195499999,112.73867792,68.068635724,17.017158931,2.658931083,3.1907172996,7.338649789,114.86582278,32.970745429,13.826441632,15.953586498,4.1479324895
2016,75-89.9,96.956104357,643.4613220799999,790.2343178599999,301.94821378,25.100309423,26.58931083,2.1271448664,53.17862166,29.780028129,101.03938115,12.762869198,106.35724332,210.58734177,19.144303797,130.71305204,434.78841069,316.94458509,26.482953586,170.17158931,85.085794655,106.35724332,21.271448664,118.05654008,120.18368495,153.15443038,106.35724332,17.017158931,12.762869198,3.1907172996,10.635724332,158.47229255,31.907172996,14.890014065,15.953586498,4.8924331927
2016,90-100,229.46278031,2538.2156118,2765.0756118,1378.4962307,84.022222222,58.496483826,3.1907172996,410.53895921,212.71448664,584.96483826,47.860759494,280.78312236,671.11420534,53.17862166,693.98101266,1276.2869198,638.1434599200001,38.607679325,399.37144866,358.42390999,744.50070323,47.860759494,553.27037975,244.62165963,212.71448664,185.06160338,23.930379747,82.95864978900001,4.573361462699999,42.542897328,253.1302391,53.17862166,20.207876231,27.652883263,37.225035162
2019,Less than 25,29.525419145,.31,8.800000000000001,1.38,.9,2,.2,.03,.7,3,1.5,.4,4.7,1,2.35,9.699999999999999,140,8.199999999999999,22,8,1.1,2,1,20.46,140,25,22,.9,1.7,2,140,19,10,32,3
2019,25-49.9,46.833423472,57.6,92.40000000000001,11.22,3,2.5,.5,.1,3,8,4,32,19,2.9,8.699999999999999,77.7,110,14,40,10,15,8,17.5,42.26,103,28,16,1.7,2.24,3,104,21,13,17,2.8
2019,50-74.9,70.250135208,224.2,323.01,61,9.5,15,.53,3,10,32,9,33,58.6,4.2,31,245,200,20,70,36,39,11,62.8,100.2,125,97,17,4,3.05,6.8,130,22,14,20,5
2019,75-89.9,101.81179016,653.1,808.7,301,26.96,30,1,60,30,80,19,100,192,10,131.8,450,325,25.7,179,100,120,21,125,133.3,166,109,18,28,4,11,180,23,17,14.5,5.2
2019,90-100,236.20335316,2598.4,2838,1339,80,100,2.1,600,204,500,40,400,700,54,781.5,1264,600,37.4,425,287.5,852,60,519,249,252,240,20,30,6.2,39,253,51,18,20,23
