Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2001:Q3,Next9,15055725,16367335,3904394,647991,2753072,3420973,1299868,1674045,2666992,1311610,1011861,120846,178903
2001:Q3,Next40,14983557,18368826,6742032,1403564,1498100,3587723,1435972,963828,2737608,3385270,2534855,719046,131369
2001:Q3,Bottom50,1319536,3717007,1907940,752746,108826,195111,208030,65627,478728,2397471,1388586,952067,56818
2001:Q4,TopPt1,4216731,4244788,455390,143738,1288903,27456,38064,1098993,1192244,28058,18119,2725,7214
2001:Q4,RemainingTop1,7051818,7409159,1360427,372339,2043372,396651,363408,1461302,1411660,357341,258495,22499,76347
2001:Q4,Next9,15680038,16957550,3994163,659726,3085380,3519514,1375311,1637889,2685567,1277512,991690,133022,152800
2001:Q4,Next40,15384311,18849960,6924374,1425356,1620285,3627858,1505724,977026,2769336,3465648,2609186,746449,110013
2001:Q4,Bottom50,1297695,3754693,1916097,763140,117829,196966,213988,67506,479166,2456998,1434295,987132,35571
2002:Q1,TopPt1,4234824,4266041,466280,162573,1318153,28140,40316,1091655,1158924,31217,20611,2938,7668
2002:Q1,RemainingTop1,7166782,7535340,1423844,362627,2071969,381745,370614,1492321,1432221,368558,264773,22416,81369
2002:Q1,Next9,15930547,17232900,4114182,664957,3092014,3598845,1421240,1634799,2706863,1302353,1019728,132932,149693
2002:Q1,Next40,15619511,19164441,7097728,1439113,1616269,3653945,1557825,999350,2800211,3544930,2698646,741283,105001
2002:Q1,Bottom50,1311313,3774910,1925787,769024,114978,198243,218401,69272,479205,2463597,1445052,983947,34598
2002:Q2,TopPt1,4102455,4135585,480906,182483,1158489,28890,37794,1094435,1152588,33130,22800,3659,6671
2002:Q2,RemainingTop1,7070832,7449898,1488684,353075,1886484,365993,344495,1529115,1482052,379065,273143,23175,82747
2002:Q2,Next9,15745204,17073367,4243437,672310,2789867,3672488,1338086,1641605,2715574,1328163,1050922,139211,138030
2002:Q2,Next40,15501843,19152295,7220205,1457442,1496559,3675758,1455621,1024562,2822149,3650452,2802450,754586,93416
2002:Q2,Bottom50,1278621,3777392,1949398,777680,101322,199349,202748,71017,475878,2498770,1475725,997013,26032
2002:Q3,TopPt1,3838992,3873816,493776,185238,874997,29653,34861,1106898,1148393,34824,23788,4124,6912
2002:Q3,RemainingTop1,6797562,7193915,1539318,346641,1550376,350100,315635,1571469,1520376,396353,285157,24102,87094
2002:Q3,Next9,15337671,16686491,4307076,697014,2273141,3746739,1247125,1657943,2757453,1348820,1072700,144865,131255
2002:Q3,Next40,15354916,19117493,7381671,1477310,1289456,3697855,1342395,1052554,2876251,3762576,2911759,764967,85850
2002:Q3,Bottom50,1267793,3828712,2027167,784582,80425,200472,185472,72742,477852,2560920,1525756,1013550,21614
2002:Q4,TopPt1,3898530,3934974,504232,189577,968541,30289,36026,1031390,1174918,36444,25017,4784,6643
2002:Q4,RemainingTop1,6983955,7396774,1589244,339567,1656811,336009,322715,1565438,1586990,412820,296725,25193,90902
2002:Q4,Next9,15665248,17042421,4371712,716495,2390764,3838249,1323013,1586183,2816004,1377173,1097367,152313,127493
2002:Q4,Next40,15631193,19514884,7563296,1491881,1332071,3732473,1399158,1057207,2938797,3883690,3022748,781186,79756
2002:Q4,Bottom50,1275314,3903561,2087314,788663,81280,202122,189355,74845,479982,2628248,1574455,1033532,20261
2003:Q1,TopPt1,3858009,3896403,514425,210049,910641,31146,36200,1050160,1143781,38394,25949,4658,7787
2003:Q1,RemainingTop1,6989985,7421793,1655565,329235,1583576,318837,319315,1611587,1603678,431807,308129,25332,98346
2003:Q1,Next9,15796505,17193726,4500293,716963,2250964,3905241,1345074,1608426,2866764,1397221,1115111,151443,130667
2003:Q1,Next40,15762078,19737141,7733395,1501185,1272527,3748784,1405513,1087191,2988546,3975063,3123623,772561,78879
2003:Q1,Bottom50,1229964,3904640,2087593,792152,73308,203010,187232,76576,484770,2674676,1614429,1035128,25119
2003:Q2,TopPt1,4165273,4208807,527441,223195,1178389,31906,39665,1077244,1130967,43534,27951,5086,10497
2003:Q2,RemainingTop1,7355569,7813360,1717128,320618,1887129,303010,342507,1662542,1580427,457791,320170,26204,111417
2003:Q2,Next9,16581078,18054338,4613149,728349,2640248,3985546,1484730,1638928,2963388,1473260,1157092,156745,159423
2003:Q2,Next40,16159078,20297437,7904115,1516138,1415531,3774656,1536961,1119573,3030464,4138359,3260359,782625,95375
2003:Q2,Bottom50,1194773,3982756,2134107,797759,82519,204300,200820,78288,484963,2787983,1682808,1051270,53905
2003:Q3,TopPt1,4276244,4322795,541801,225578,1296179,32738,40465,1094980,1091054,46551,31045,5828,9678
2003:Q3,RemainingTop1,7564722,8033709,1771214,314214,2012285,286144,344642,1708487,1596723,468988,328750,27007,113231
2003:Q3,Next9,16931120,18450001,4694753,752514,2773825,4058919,1534483,1659949,2975557,1518880,1208037,163409,147434
2003:Q3,Next40,16346891,20619285,8089832,1534724,1456704,3795098,1570213,1149597,3023117,4272394,3391256,797599,83539
2003:Q3,Bottom50,1227494,4070549,2214279,803812,82953,205365,201979,80052,482109,2843055,1731845,1065831,45379
2003:Q4,TopPt1,4555940,4610032,554731,233965,1541570,33518,43497,1100727,1102024,54092,31905,6346,15841
2003:Q4,RemainingTop1,7956544,8457537,1832606,306826,2273280,269958,365353,1747886,1661627,500993,341695,28078,131220
2003:Q4,Next9,17631613,19169691,4794538,771486,3093169,4139769,1670721,1668754,3031254,1538078,1229813,170100,138165
2003:Q4,Next40,16770650,21166990,8291888,1554094,1559322,3820768,1692590,1176511,3071818,4396340,3505597,812032,78711
2003:Q4,Bottom50,1245812,4156248,2268943,811230,89008,206648,214042,81875,484503,2910436,1786604,1086377,37455
2004:Q1,TopPt1,4999582,5055980,576889,249466,1678411,33945,43916,1139485,1333868,56398,33383,6334,16681
2004:Q1,RemainingTop1,8460202,8978331,1927255,298699,2411323,258792,366170,1805763,1910329,518129,351881,28160,138088
2004:Q1,Next9,18456928,20018948,4988158,787479,3237353,4263802,1722967,1710702,3308486,1562020,1253660,169626,138734
2004:Q1,Next40,17366878,21856321,8633533,1579118,1597168,3878276,1721479,1212424,3234323,4489443,3608461,805310,75672
2004:Q1,Bottom50,1270775,4219658,2308156,823004,89115,209262,214372,83573,492175,2948883,1821303,1087042,40538
2004:Q2,TopPt1,5062524,5123275,599800,247348,1694308,36702,44417,1239046,1261653,60750,36208,6662,17880
2004:Q2,RemainingTop1,8583277,9120414,1999394,293665,2418346,270383,365168,1897765,1875692,537137,362331,28678,146128
2004:Q2,Next9,18746233,20367297,5116483,819556,3196977,4345087,1758459,1814062,3316674,1621064,1306200,172876,141988
2004:Q2,Next40,17626890,22262418,8900367,1603066,1571982,3947706,1740192,1264940,3234165,4635528,3751102,809865,74561
2004:Q2,Bottom50,1314994,4342870,2429554,831479,83112,209893,213808,85043,489982,3027876,1885432,1096459,45985
2004:Q3,TopPt1,5235821,5296659,622203,265944,1709846,39477,44171,1338518,1276501,60838,37924,7340,15574
2004:Q3,RemainingTop1,8829233,9378575,2097791,283825,2424230,282365,360389,1989948,1940026,549341,374400,29816,145125
2004:Q3,Next9,19173667,20832008,5360305,824761,3152953,4428765,1785750,1917406,3362069,1658341,1341816,180742,135783
2004:Q3,Next40,17928739,22701069,9194978,1616384,1545104,4018847,1742571,1317619,3265566,4772330,3879616,828314,64400
2004:Q3,Bottom50,1300607,4408833,2497799,836947,76790,210542,210948,86527,489281,3108227,1945736,1118663,43828
2004:Q4,TopPt1,5581140,5644407,640690,256908,1902568,49666,49686,1384755,1360134,63267,39064,7477,16726
2004:Q4,RemainingTop1,9189058,9736828,2157226,294950,2627523,305162,400089,1989565,1962313,547770,375880,31356,140534
2004:Q4,Next9,20007452,21762245,5542940,843157,3428083,4509632,1909807,2011429,3517197,1754794,1414377,188094,152323
2004:Q4,Next40,18516674,23392311,9515535,1640806,1621523,4087345,1861844,1309666,3355592,4875637,3949825,851075,74737
2004:Q4,Bottom50,1338684,4600423,2611139,862398,85503,210914,227969,95146,507354,3261739,2061432,1142117,58190
2005:Q1,TopPt1,5655619,5714055,657438,255168,1913952,60307,52008,1439495,1335687,58436,36932,6128,15376
2005:Q1,RemainingTop1,9291130,9836927,2216003,304228,2639253,323486,412508,1994125,1947324,545797,384220,31879,129698
2005:Q1,Next9,20370558,22154078,5773478,850581,3438625,4551638,1903575,2113855,3522326,1783520,1447594,183205,152721
2005:Q1,Next40,18796868,23707886,9759420,1659338,1611802,4126857,1849248,1304210,3397011,4911018,4001828,836488,72702
2005:Q1,Bottom50,1360885,4763735,2727698,885824,85953,210025,229146,103709,521379,3402850,2197986,1147273,57591
2005:Q2,TopPt1,5914115,5975175,676715,265828,1990975,70987,55704,1540542,1374424,61060,37856,5797,17407
2005:Q2,RemainingTop1,9548901,10094539,2290630,311571,2718463,342929,437074,2025363,1968509,545638,386518,32947,126173
2005:Q2,Next9,20993897,22859670,6066975,847717,3542543,4601174,1956632,2263253,3581376,1865773,1522486,186013,157274
2005:Q2,Next40,19107272,24105792,9966267,1680360,1630321,4171883,1894691,1311931,3450340,4998521,4077349,845503,75669
2005:Q2,Bottom50,1376046,4927190,2833709,912885,89379,209330,237264,112101,532523,3551144,2328551,1162130,60463
2005:Q3,TopPt1,6144395,6207231,695681,253408,2132899,81803,60424,1657285,1325732,62837,38863,5727,18247
2005:Q3,RemainingTop1,9808025,10350727,2348168,322193,2863108,362189,466551,2065983,1922535,542702,388551,34338,119813
2005:Q3,Next9,21612022,23565183,6297726,860125,3737360,4647420,2019826,2428584,3574142,1953162,1599495,191625,162042
2005:Q3,Next40,19507798,24602503,10265362,1691312,1675000,4214361,1960561,1324398,3471509,5094705,4153544,863068,78093
2005:Q3,Bottom50,1448340,5157311,3005097,930877,95752,208488,248350,120445,548303,3708971,2461429,1183627,63915
2005:Q4,TopPt1,6312075,6377208,706580,241658,2176576,92710,64644,1717605,1377435,65133,39841,5671,19621
2005:Q4,RemainingTop1,10002190,10540703,2392819,333106,2905436,381763,493735,2074213,1959631,538514,389440,35630,113444
2005:Q4,Next9,22101161,24129688,6488178,874275,3790284,4694579,2078997,2536064,3667312,2028527,1672600,196854,159073
2005:Q4,Next40,19918923,25092022,10556102,1705913,1675002,4257401,2016152,1320989,3560464,5173099,4217956,879485,75658
2005:Q4,Bottom50,1512501,5358568,3147985,951318,97631,207631,257950,128936,567117,3846066,2583030,1202915,60121
2006:Q1,TopPt1,6774559,6844439,699588,251560,2550753,103649,68713,1743443,1426733,69880,41863,5340,22677
2006:Q1,RemainingTop1,10443006,10979851,2398115,340394,3281442,402215,520097,2062363,1975226,536845,389168,36445,111232
2006:Q1,Next9,22884518,25017320,6590889,869170,4307852,4747471,2135930,2607837,3758171,2132802,1763230,198501,171071
2006:Q1,Next40,20079843,25348958,10490520,1722889,1810546,4304562,2067636,1307673,3645132,5269116,4299610,884976,84530
2006:Q1,Bottom50,1483707,5479880,3195522,976797,114581,206914,267002,137479,581585,3996173,2713067,1212323,70783
2006:Q2,TopPt1,6776285,6849273,702516,239611,2469781,114767,71039,1820397,1431162,72988,42893,4781,25314
2006:Q2,RemainingTop1,10401976,10937688,2412856,351430,3195180,421853,531985,2080108,1944276,535712,391107,37110,107495
2006:Q2,Next9,23010823,25232721,6707477,883262,4181751,4791849,2125875,2731573,3810933,2221897,1844099,198138,179660
2006:Q2,Next40,20140839,25494964,10604466,1737316,1755170,4345252,2051534,1308995,3692231,5354125,4378413,884784,90928
2006:Q2,Bottom50,1487535,5646357,3327180,997611,110736,205886,267843,145861,591240,4158822,2855577,1224799,78446
2006:Q3,TopPt1,6970539,7045900,699784,224494,2580830,125866,75162,1890028,1449736,75361,43090,4878,27393
2006:Q3,RemainingTop1,10590339,11123390,2413389,363088,3301391,442711,558340,2093522,1950948,533051,392426,38330,102295
2006:Q3,Next9,23437538,25734695,6780098,900488,4323956,4845036,2181530,2847364,3856223,2297157,1906690,203219,187248
2006:Q3,Next40,20336192,25763765,10701579,1751955,1776799,4392310,2102166,1308183,3730773,5427573,4428645,902657,96271
2006:Q3,Bottom50,1482315,5807569,3434873,1018253,115639,205097,276853,154223,602631,4325255,2977572,1262357,85326
2006:Q4,TopPt1,7262308,7342357,689272,220614,2837387,136965,80320,1934140,1443659,80049,43197,4966,31886
2006:Q4,RemainingTop1,10872143,11404062,2405449,372408,3550876,464387,592270,2091895,1926777,531919,390893,39418,101608
2006:Q4,Next9,24027555,26396186,6827556,904075,4666624,4903770,2268905,2936390,3888866,2368631,1956081,207961,204589
2006:Q4,Next40,20561315,26036843,10717842,1762501,1853736,4443292,2186763,1299899,3772809,5475528,4446393,918437,110698
2006:Q4,Bottom50,1460798,5911996,3471048,1038661,127167,204447,290128,162584,617961,4451198,3062780,1285934,102484
2007:Q1,TopPt1,7518336,7598802,671646,229877,3014982,148223,84059,1938023,1511992,80465,44847,4348,31270
2007:Q1,RemainingTop1,11087328,11604938,2379890,379633,3719144,485234,613724,2066512,1960801,517610,387350,39110,91150
2007:Q1,Next9,24447756,26884749,6831280,896685,4896187,4954014,2296527,2983326,4026730,2436993,2028208,202440,206345
2007:Q1,Next40,20579217,26077323,10533631,1775583,1896252,4487772,2213330,1279778,3890977,5498106,4484973,903743,109390
2007:Q1,Bottom50,1411267,5956902,3448853,1062855,135065,203489,296428,170931,639281,4545635,3151875,1290532,103228
2007:Q2,TopPt1,7692451,7775230,660454,229952,3133489,158242,89135,1979325,1524634,82780,45578,4334,32868
2007:Q2,RemainingTop1,11186250,11698950,2359884,388542,3827092,504290,648599,2062839,1907704,512700,385764,40169,86767
2007:Q2,Next9,24841258,27365536,6850884,898276,5041452,5021845,2394355,3068092,4090632,2524278,2091284,206684,226310
2007:Q2,Next40,20568947,26129014,10405393,1788943,1913465,4533986,2302322,1270404,3914501,5560067,4520196,917378,122493
2007:Q2,Bottom50,1367798,6050387,3479154,1085909,140239,205261,310003,179146,650676,4682589,3252371,1308400,121818
2007:Q3,TopPt1,7915217,8001002,644288,222607,3172292,168254,93013,1997471,1703077,85785,45369,4721,35695
2007:Q3,RemainingTop1,11347036,11851007,2327387,398405,3855226,522445,672103,2045376,2030065,503971,385435,41573,76963
2007:Q3,Next9,25216456,27788731,6810560,903815,5074787,5082546,2435119,3128181,4353723,2572275,2142205,213972,216098
2007:Q3,Next40,20622001,26225860,10276409,1797700,1898312,4574820,2338348,1254124,4086147,5603859,4544202,942406,117251
2007:Q3,Bottom50,1323943,6146457,3516183,1105415,141747,206799,317313,187294,671706,4822515,3355461,1352880,114174
2007:Q4,TopPt1,7756648,7846810,650878,237465,2968987,169358,91869,1934853,1793400,90161,47379,5881,36901
2007:Q4,RemainingTop1,11175371,11686626,2295067,387361,3671627,541700,665429,2037956,2087486,511254,386362,45257,79635
2007:Q4,Next9,25124652,27720907,6755432,911594,4836299,5116041,2427856,3051015,4622670,2596256,2159566,220204,216486
2007:Q4,Next40,20514071,26158854,10146617,1825145,1820173,4633009,2285248,1259854,4188808,5644783,4561770,959388,123625
2007:Q4,Bottom50,1106857,6029771,3396019,1113223,131412,206682,312968,187436,682031,4922914,3422057,1378747,122110
2008:Q1,TopPt1,7391154,7486065,646572,239887,2679324,170542,88833,1752794,1908113,94911,49605,6307,38999
2008:Q1,RemainingTop1,10795543,11315117,2219265,378585,3401177,559895,638398,1957213,2160584,519574,385778,47415,86381
2008:Q1,Next9,24559765,27180481,6562931,931981,4476163,5140116,2315450,2848400,4905440,2620715,2174352,215705,230658
2008:Q1,Next40,20073154,25726720,9817398,1853476,1707542,4684008,2139876,1228139,4296281,5653566,4568813,944914,139839
2008:Q1,Bottom50,929200,5931265,3312010,1119449,117177,206250,297605,187193,691580,5002065,3471574,1387667,142824
2008:Q2,TopPt1,7177831,7275916,646882,230403,2540302,171549,89323,1700620,1896837,98085,54271,7698,36116
2008:Q2,RemainingTop1,10669227,11176696,2148775,371075,3277916,579527,637819,1951918,2209666,507469,377129,50471,79869
2008:Q2,Next9,24217937,26842252,6383251,957040,4322226,5176739,2317824,2780410,4904762,2624315,2201016,219337,203962
2008:Q2,Next40,19725851,25357175,9525018,1871912,1652073,4744186,2112824,1233729,4217433,5631324,4554719,952849,123756
2008:Q2,Bottom50,926033,5891205,3295619,1118312,109836,206218,296953,186903,677364,4965173,3452148,1390097,122928
2008:Q3,TopPt1,6742177,6846264,644321,237200,2134858,172673,85510,1599889,1971814,104087,53334,8252,42501
2008:Q3,RemainingTop1,10259288,10787304,2091559,360734,2887451,597888,605094,1915202,2329376,528016,380065,53106,94845
2008:Q3,Next9,23489879,26117176,6248147,967457,3794707,5202318,2192348,2660775,5051424,2627297,2169387,218124,239786
2008:Q3,Next40,19253641,24876890,9244273,1891746,1490400,4796073,1947801,1222824,4283773,5623248,4514770,949041,159437
2008:Q3,Bottom50,701576,5778321,3213112,1120597,90473,205825,278187,186259,683868,5076745,3494286,1415289,167170
2008:Q4,TopPt1,6099496,6202015,638157,246131,1532298,174011,79916,1446513,2084989,102519,53138,8777,40604
2008:Q4,RemainingTop1,9809783,10324732,2038220,348338,2289832,614142,548180,1843118,2642902,514949,379910,55660,79379
2008:Q4,Next9,22295283,24812639,6125295,963993,2979828,5209422,1937461,2484064,5112576,2517357,2138531,216348,162478
2008:Q4,Next40,18696860,24212035,9006659,1894195,1242433,4834244,1682082,1193014,4359408,5515175,4461597,941636,111942
2008:Q4,Bottom50,566650,5597643,3087294,1113590,62372,204833,246851,184987,697717,5030994,3506891,1421368,102735
2009:Q1,TopPt1,5749580,5849015,632144,248441,1296969,175564,78733,1302156,2115008,99435,52774,8173,38488
2009:Q1,RemainingTop1,9543792,10058410,1981328,336954,2056681,628365,533472,1772955,2748655,514619,382702,56436,75481
2009:Q1,Next9,21701860,24168274,5993215,966175,2673879,5198589,1893847,2315178,5127391,2466413,2117587,202898,145928
2009:Q1,Next40,18317603,23756660,8763273,1895622,1138718,4859203,1601925,1163187,4334733,5439057,4435742,899968,103347
2009:Q1,Bottom50,403603,5464850,2997353,1104865,50984,203259,238042,183288,687059,5061247,3557782,1410666,92799
2009:Q2,TopPt1,5793387,5897021,633559,242210,1682563,176741,83883,1126375,1951690,103633,54912,8618,40103
2009:Q2,RemainingTop1,9753932,10269706,1926434,327510,2465385,646175,574724,1677861,2651618,515774,378630,58602,78542
2009:Q2,Next9,22104710,24566274,5879095,979704,3259696,5219718,2102605,2109807,5015649,2461563,2115895,198851,146817
2009:Q2,Next40,18318962,23719858,8512905,1901766,1298958,4907979,1753076,1119081,4226094,5400897,4404795,884430,111672
2009:Q2,Bottom50,416992,5476251,2992794,1097326,67395,202728,259400,180646,675963,5059259,3557342,1398372,103545
2009:Q3,TopPt1,6152782,6258664,638121,231195,2079974,177900,89308,1074609,1967556,105882,54654,9139,42089
2009:Q3,RemainingTop1,10185423,10708044,1884196,318311,2881766,664303,618690,1661238,2679541,522621,379007,60758,82856
2009:Q3,Next9,22890150,25323014,5790485,993838,3857997,5243914,2328051,2039022,5069706,2432864,2086573,196491,149800
2009:Q3,Next40,18516034,23871416,8333745,1902165,1460473,4959246,1917899,1115702,4182187,5355383,4356566,877045,121772
2009:Q3,Bottom50,384369,5492462,2990859,1085758,84333,202303,282389,179173,667647,5108093,3576627,1415277,116189
2009:Q4,TopPt1,6129083,6238448,645095,244381,2144370,179248,91739,1007990,1925624,109364,56466,9815,43083
2009:Q4,RemainingTop1,10244751,10768853,1866912,306603,2959382,680905,636709,1632633,2685709,524102,375200,62929,85973
2009:Q4,Next9,23083979,25512670,5775628,998127,3983797,5254637,2441298,1951613,5107569,2428690,2080212,193892,154586
2009:Q4,Next40,18539554,23860160,8191856,1922088,1485418,5000874,1973623,1105446,4180855,5320606,4320879,867896,131831
2009:Q4,Bottom50,332252,5456611,2937775,1088934,86355,201448,291134,177319,673646,5124359,3573996,1420485,129878
2010:Q1,TopPt1,6316947,6434695,655891,243727,2288915,179650,94788,1032959,1938764,117748,57827,9850,50071
2010:Q1,RemainingTop1,10480186,11015501,1854706,295730,3118581,706722,656098,1666757,2716906,535315,369499,63800,102016
2010:Q1,Next9,23582529,25992359,5768142,1004612,4223784,5348341,2550546,1967351,5129582,2409829,2057093,183139,169597
2010:Q1,Next40,18760781,24007919,8131082,1925926,1543470,5104241,2033343,1129084,4140773,5247138,4253783,833651,159704
2010:Q1,Bottom50,321761,5418442,2904705,1080807,91973,203312,300835,177113,659697,5096681,3537260,1402617,156804
2010:Q2,TopPt1,6194688,6316834,668878,245095,2026122,179731,93637,1130165,1973206,122146,60493,10637,51016
2010:Q2,RemainingTop1,10316597,10851618,1846300,283921,2864245,725353,634645,1752216,2744938,535021,363171,66224,105626
2010:Q2,Next9,23422775,25832300,5782066,1006125,3885231,5446776,2470354,2065531,5176217,2409525,2057822,180804,170899
2010:Q2,Next40,18535175,23743493,8027378,1925370,1435546,5170834,1918377,1181000,4084988,5208318,4216948,824034,167336
2010:Q2,Bottom50,297917,5375544,2910024,1070400,79446,202918,287959,178460,646337,5077627,3514421,1396755,166451
2010:Q3,TopPt1,6548546,6671484,673749,240773,2332910,179509,98271,1171012,1975260,122938,61516,11616,49806
2010:Q3,RemainingTop1,10730902,11262394,1822614,273509,3190421,747618,671470,1798823,2757939,531492,359816,68780,102896
2010:Q3,Next9,24308935,26694257,5732524,1015790,4359279,5578359,2672567,2101783,5233955,2385322,2039138,181186,164998
2010:Q3,Next40,18840134,23998545,7928422,1928969,1561869,5262741,2052407,1211999,4052139,5158411,4167222,825185,166004
2010:Q3,Bottom50,328798,5418847,2933281,1061324,92318,203644,307041,178942,642296,5090049,3504063,1416958,169028
2010:Q4,TopPt1,6884237,7004178,664252,259457,2599603,167015,99586,1224643,1989622,119940,58084,13319,48537
2010:Q4,RemainingTop1,11077611,11610978,1824574,278179,3431951,768950,702509,1798782,2806032,533367,357221,69247,106899
2010:Q4,Next9,24987859,27379646,5695610,1005276,4717039,5698426,2800475,2153487,5309333,2391787,2014002,201413,176372
2010:Q4,Next40,19176605,24358331,7856654,1926252,1682134,5369056,2203145,1211931,4109159,5181726,4130612,885611,165503
2010:Q4,Bottom50,245765,5297979,2780053,1066338,102220,208346,319798,174332,646892,5052214,3397979,1477221,177014
2011:Q1,TopPt1,7135462,7251917,653397,269971,2835886,155334,101539,1260596,1975193,116455,57237,12750,46468
2011:Q1,RemainingTop1,11328771,11856805,1812031,285195,3639809,782204,725327,1785753,2826486,528034,353532,65153,109349
2011:Q1,Next9,25354023,27776245,5602674,1007555,5029209,5745466,2854758,2185719,5350865,2422223,2035336,195762,191125
2011:Q1,Next40,19351443,24539071,7727586,1931157,1789443,5421801,2317447,1204887,4146750,5187628,4153012,869306,165310
2011:Q1,Bottom50,252415,5245991,2694274,1074385,110743,210660,328577,169309,658043,4993576,3321010,1485338,187228
2011:Q2,TopPt1,7234298,7345584,652421,294320,2832749,143686,100819,1301245,2020344,111285,54985,12745,43555
2011:Q2,RemainingTop1,11385637,11908828,1829635,290011,3607812,794899,730171,1775330,2880971,523191,352227,62764,108200
2011:Q2,Next9,25504598,27934970,5614145,998838,5005092,5787024,2845785,2223422,5460664,2430372,2039082,199377,191913
2011:Q2,Next40,19449825,24645423,7641110,1939420,1801870,5471031,2356949,1199351,4235692,5195598,4162111,878378,155109
2011:Q2,Bottom50,274345,5210252,2641753,1086486,108549,212809,326922,164258,669474,4935907,3252264,1499813,183830
2011:Q3,TopPt1,6866218,6974506,647405,286989,2320319,132310,95474,1356871,2135139,108289,53137,12983,42169
2011:Q3,RemainingTop1,10941823,11461528,1823290,299846,3068616,804283,690368,1774201,3000924,519705,350287,60062,109356
2011:Q3,Next9,24690161,27133271,5539809,1014860,4266719,5797923,2617919,2277782,5618260,2443111,2047998,203716,191397
2011:Q3,Next40,19218386,24434179,7638331,1939805,1611503,5497980,2194909,1198884,4352768,5215793,4175435,892072,148286
2011:Q3,Bottom50,275745,5173880,2642602,1089130,83642,213963,300367,159280,684897,4898135,3181537,1533341,183257
2011:Q4,TopPt1,7136217,7240637,639030,301840,2515357,120423,97336,1427990,2138662,104420,50402,13204,40814
2011:Q4,RemainingTop1,11231696,11750183,1828307,305273,3235161,818741,717018,1782248,3063435,518487,350260,57731,110496
2011:Q4,Next9,25170084,27615929,5506016,1007483,4522693,5854121,2709358,2349067,5667191,2445846,2047973,210205,187668
2011:Q4,Next40,19515035,24750666,7591868,1936738,1705239,5558923,2334023,1203318,4420557,5235631,4185196,910810,139625
2011:Q4,Bottom50,262592,5128357,2560746,1093319,90169,216618,310740,154301,702463,4865765,3121107,1564275,180383
2012:Q1,TopPt1,7529498,7630838,634785,328596,2912799,108389,99815,1455300,2091154,101340,49523,12813,39004
2012:Q1,RemainingTop1,11647781,12160227,1843336,309439,3599274,834383,755398,1760422,3057976,512446,345760,53666,113020
2012:Q1,Next9,25902192,28371956,5505380,994457,5058770,5920295,2880445,2372213,5640396,2469764,2064138,206319,199307
2012:Q1,Next40,19857383,25091218,7485921,1942198,1878282,5627550,2535057,1191568,4430643,5233835,4196612,899148,138075
2012:Q1,Bottom50,286300,5078731,2467486,1104226,105711,219609,327312,148640,705747,4792430,3031927,1573095,187408
2012:Q2,TopPt1,7556281,7653642,648044,329848,2809270,96640,99380,1533140,2137321,97361,47117,13012,37232
2012:Q2,RemainingTop1,11609370,12119324,1870455,317295,3467432,846137,749546,1770471,3097988,509954,344637,50991,114326
2012:Q2,Next9,25863192,28341425,5553505,998937,4894996,5950061,2786302,2450381,5707243,2478233,2065430,212091,200712
2012:Q2,Next40,19897696,25146426,7533516,1937500,1853588,5669357,2526138,1196827,4429500,5248730,4202947,915061,130722
2012:Q2,Bottom50,360278,5107801,2516482,1105385,98836,221412,319845,143311,702531,4747523,2961699,1599313,186511
2012:Q3,TopPt1,7904705,7996554,659191,334562,3024012,84609,101059,1633956,2159165,91848,43304,13033,35511
2012:Q3,RemainingTop1,11948187,12459286,1906884,324635,3647927,860443,772137,1793628,3153632,511099,346905,48246,115948
2012:Q3,Next9,26483341,28962190,5617880,1000570,5173101,6002021,2861592,2552920,5754106,2478849,2054865,217950,206034
2012:Q3,Next40,20342348,25609886,7651745,1933390,1953982,5727712,2657208,1208828,4477020,5267537,4208486,932864,126187
2012:Q3,Bottom50,394434,5134406,2524083,1107450,106147,223949,327756,137893,707128,4739972,2912072,1638360,189540
2012:Q4,TopPt1,8036847,8127609,666673,344091,3066350,72588,101107,1700582,2176218,90763,43665,14040,33058
2012:Q4,RemainingTop1,12075432,12575129,1941358,331777,3658110,873810,778932,1793490,3197651,499697,340152,45532,114013
2012:Q4,Next9,26761238,29271580,5671701,1001927,5210530,6044205,2857696,2617790,5867731,2510343,2083572,228041,198730
2012:Q4,Next40,20618622,25917602,7745368,1935720,1986943,5778798,2715272,1208120,4547381,5298980,4226059,959766,113155
2012:Q4,Bottom50,476058,5137450,2508777,1113924,105681,226168,326694,131934,724272,4661392,2813545,1665527,182320
2013:Q1,TopPt1,8505198,8584615,686373,363483,3518964,59215,103750,1760091,2092739,79417,35513,12270,31634
2013:Q1,RemainingTop1,12563929,13074326,2008240,337115,4067704,903631,809176,1787588,3160872,510397,351801,41748,116848
2013:Q1,Next9,27843926,30308675,5826976,993511,5813741,6236091,2974497,2674415,5789444,2464749,2033165,222276,209308
2013:Q1,Next40,21316970,26594803,7934866,1937367,2178111,5940789,2889794,1204072,4509805,5277833,4219994,945295,112544
2013:Q1,Bottom50,460972,5156140,2486119,1121614,123642,233299,338725,125694,727047,4695169,2812426,1692183,190560
2013:Q2,TopPt1,8618239,8694167,714610,367574,3587098,45021,104087,1909370,1966406,75928,33157,12432,30339
