Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1991:Q4,Hispanic,2,2.6,3.7,3.7,0.6,2.4,1.9,3,1.7,5.8,5.8,6.3,3.5
1991:Q4,Other,4.2,4.4,4.7,4.9,2.9,2.6,3.3,8.4,3.9,5.5,5.8,4.3,6.1
1992:Q1,White,89.3,88.4,86.9,85,95.3,85.6,88.2,85.8,91.8,83,83.5,80.2,86.9
1992:Q1,Black,4.5,4.7,4.9,6.5,1.2,9.5,6.5,2.8,2.5,6.1,5.3,9.5,3.9
1992:Q1,Hispanic,2,2.5,3.6,3.6,0.6,2.3,1.9,3.1,1.6,5.5,5.5,6.2,2.8
1992:Q1,Other,4.2,4.4,4.7,5,3,2.6,3.4,8.3,4.1,5.4,5.7,4.1,6.4
1992:Q2,White,89.1,88.3,87,84.8,95.2,85.5,88.1,85.7,91.6,83.4,84,80.5,87.1
1992:Q2,Black,4.6,4.8,4.9,6.6,1.2,9.5,6.6,3,2.5,6.1,5.2,9.6,4.1
1992:Q2,Hispanic,2,2.5,3.4,3.5,0.6,2.3,1.8,3.1,1.5,5.2,5.2,6,2.3
1992:Q2,Other,4.3,4.4,4.6,5,3,2.7,3.4,8.2,4.3,5.3,5.6,3.9,6.5
1992:Q3,White,89.1,88.3,87,85.1,95.2,85.4,88,85.6,91.5,83.6,84.2,80.7,87.2
1992:Q3,Black,4.6,4.8,4.9,6.4,1.2,9.5,6.8,3.1,2.6,6.2,5.3,9.6,4.4
1992:Q3,Hispanic,2,2.4,3.4,3.5,0.6,2.3,1.8,3.2,1.5,5,5,5.9,1.7
1992:Q3,Other,4.4,4.5,4.7,5,3,2.8,3.5,8,4.5,5.2,5.4,3.8,6.7
1992:Q4,White,89.2,88.4,87.2,85.4,95.3,85,87.7,86.3,91.4,83.7,84.3,80.7,88
1992:Q4,Black,4.5,4.7,5,6.2,1.2,9.5,6.7,3,2.6,6.2,5.4,9.6,4.2
1992:Q4,Hispanic,2,2.4,3.3,3.5,0.6,2.3,2,3,1.5,4.9,4.9,5.7,1.6
1992:Q4,Other,4.3,4.4,4.6,4.9,3,3.2,3.6,7.7,4.5,5.1,5.4,3.9,6.2
1993:Q1,White,89.2,88.5,87.4,85.1,95.3,84.7,87.5,87,91.4,84.1,84.6,81.1,88.9
1993:Q1,Black,4.5,4.7,4.9,6.6,1.1,9.5,6.6,2.9,2.6,6.1,5.3,9.2,4
1993:Q1,Hispanic,1.9,2.3,3.2,3.3,0.5,2.4,2.3,2.8,1.5,4.8,4.8,5.8,1.6
1993:Q1,Other,4.3,4.4,4.4,5,3,3.4,3.7,7.3,4.5,5.1,5.3,4,5.6
1993:Q2,White,89.3,88.6,87.5,85.4,95.3,84.5,87.4,87.7,91.3,84.2,84.6,81.2,89.6
1993:Q2,Black,4.5,4.7,4.9,6.4,1.1,9.5,6.5,2.8,2.7,6.1,5.4,9,3.8
1993:Q2,Hispanic,1.9,2.3,3.2,3.3,0.5,2.4,2.4,2.6,1.5,4.7,4.7,5.7,1.5
1993:Q2,Other,4.3,4.4,4.4,4.9,3,3.7,3.7,6.9,4.5,5,5.3,4.1,5.1
1993:Q3,White,89.4,88.7,87.5,85.8,95.3,84.2,87.3,88.5,91.3,84.2,84.6,81.2,90.4
1993:Q3,Black,4.5,4.7,5,6.2,1.1,9.5,6.4,2.6,2.7,6.2,5.6,9,3.7
1993:Q3,Hispanic,1.9,2.3,3.1,3.3,0.5,2.4,2.6,2.4,1.6,4.6,4.6,5.6,1.4
1993:Q3,Other,4.3,4.4,4.4,4.8,3,3.9,3.8,6.5,4.4,4.9,5.2,4.2,4.5
1993:Q4,White,89.5,88.8,87.7,85.9,95.4,84,87.2,89.2,91.3,84.3,84.7,81.2,91.1
1993:Q4,Black,4.4,4.7,5,6.2,1.1,9.4,6.2,2.5,2.7,6.3,5.7,9.2,3.5
1993:Q4,Hispanic,1.8,2.2,3,3.2,0.5,2.4,2.7,2.2,1.6,4.5,4.5,5.4,1.4
1993:Q4,Other,4.3,4.3,4.3,4.7,3,4.2,3.8,6.1,4.4,4.9,5.1,4.2,4
1994:Q1,White,89.6,88.9,87.9,85.8,95.3,83.8,87.2,89.9,91.3,84.4,84.8,81.4,91.6
1994:Q1,Black,4.4,4.6,4.9,6.3,1.1,9.4,6.1,2.4,2.7,6.3,5.8,8.9,3.4
1994:Q1,Hispanic,1.8,2.2,2.9,3.1,0.5,2.4,2.8,2,1.6,4.5,4.4,5.4,1.3
1994:Q1,Other,4.2,4.3,4.2,4.7,3.1,4.4,3.9,5.7,4.4,4.8,5.1,4.3,3.7
1994:Q2,White,89.6,88.9,88,86,95.3,83.6,87.2,90.6,91.3,84.5,84.9,81.4,92.2
1994:Q2,Black,4.4,4.6,4.9,6.3,1.1,9.4,5.9,2.3,2.7,6.4,5.8,9,3.3
1994:Q2,Hispanic,1.8,2.1,2.9,3.1,0.5,2.4,2.9,1.8,1.6,4.3,4.3,5.2,1.3
1994:Q2,Other,4.3,4.3,4.2,4.6,3.1,4.6,3.9,5.3,4.4,4.8,5,4.4,3.3
1994:Q3,White,89.7,89,88.1,86.3,95.3,83.4,87.2,91.3,91.3,84.6,85,81.4,92.7
1994:Q3,Black,4.3,4.6,4.9,6.1,1.1,9.4,5.8,2.1,2.7,6.4,5.8,9.1,3.1
1994:Q3,Hispanic,1.8,2.1,2.8,3.1,0.5,2.4,3,1.6,1.6,4.2,4.2,5.1,1.2
1994:Q3,Other,4.2,4.3,4.2,4.5,3.1,4.8,3.9,5,4.5,4.8,5,4.4,3
1994:Q4,White,89.8,89,88.1,86.5,95.3,83.2,87.3,91.9,91.4,84.6,85.1,81.2,93.1
1994:Q4,Black,4.2,4.6,5,6,1.1,9.3,5.6,2,2.6,6.5,5.8,9.5,3.1
1994:Q4,Hispanic,1.8,2.1,2.8,3,0.5,2.4,3.1,1.5,1.6,4.1,4.1,4.9,1.2
1994:Q4,Other,4.2,4.3,4.1,4.5,3.1,5,4,4.7,4.4,4.7,4.9,4.5,2.6
1995:Q1,White,89.8,89.1,88.2,86.6,95.4,83,87.2,92.5,91.3,84.7,85.1,81.4,93.5
1995:Q1,Black,4.2,4.5,4.9,6,1.1,9.3,5.6,1.8,2.7,6.5,5.9,9.2,3
1995:Q1,Hispanic,1.8,2.1,2.8,3,0.5,2.5,3.2,1.3,1.6,4.1,4.1,4.9,1.1
1995:Q1,Other,4.2,4.3,4.1,4.5,3.1,5.2,4,4.3,4.5,4.7,4.9,4.5,2.4
1995:Q2,White,90,89.2,88.2,87,95.4,83.3,87.1,93.1,91.2,84.6,85,81.3,93.8
1995:Q2,Black,4.1,4.4,5,5.6,1.1,9.2,5.6,1.7,2.7,6.6,6,9.3,3
1995:Q2,Hispanic,1.7,2.1,2.8,3,0.4,2.4,3.2,1.2,1.6,4.1,4.1,4.8,1.1
1995:Q2,Other,4.1,4.2,4.1,4.4,3.1,5.1,4.1,4,4.5,4.7,4.9,4.6,2.1
1995:Q3,White,90.2,89.4,88.1,87.2,95.4,83.5,87,93.6,91.1,84.6,85,81.2,94
1995:Q3,Black,4,4.4,5,5.4,1,9.2,5.6,1.5,2.7,6.6,6,9.4,3
1995:Q3,Hispanic,1.7,2.1,2.9,3.1,0.4,2.4,3.3,1.1,1.7,4.1,4.1,4.8,1.2
1995:Q3,Other,4.1,4.2,4.1,4.4,3.1,4.9,4.1,3.8,4.6,4.7,4.9,4.7,1.8
1995:Q4,White,90.4,89.6,88.1,87.3,95.4,84,87.2,93.4,91.4,84.6,85,81.4,93.2
1995:Q4,Black,3.9,4.3,5,5.3,1.1,8.9,5.5,1.5,2.7,6.7,6,9.3,3
1995:Q4,Hispanic,1.8,2.1,2.8,3.1,0.5,2.5,3.2,1.2,1.7,4,4,4.7,1.3
1995:Q4,Other,3.9,4,4.1,4.3,3,4.6,4.1,3.9,4.3,4.7,4.9,4.6,2.5
1996:Q1,White,90.5,89.7,88.1,87.3,95.4,84.5,87.3,93.2,91.5,84.7,84.9,81.9,93.2
1996:Q1,Black,3.9,4.3,4.9,5.4,1.2,8.6,5.4,1.5,2.7,6.6,6.1,8.8,2.6
1996:Q1,Hispanic,1.8,2.1,2.8,3.1,0.6,2.5,3.2,1.2,1.8,4.1,4,4.8,1.4
1996:Q1,Other,3.8,3.9,4.1,4.2,2.9,4.3,4.1,4,4,4.7,4.9,4.6,2.8
1996:Q2,White,90.6,89.8,88.1,87.5,95.3,84.9,87.4,93,91.6,84.7,84.9,82.1,92.5
1996:Q2,Black,3.8,4.2,4.9,5.2,1.3,8.4,5.3,1.6,2.7,6.5,6.1,8.6,2.5
1996:Q2,Hispanic,1.8,2.1,2.8,3.1,0.6,2.6,3.2,1.3,1.8,4,4,4.8,1.5
1996:Q2,Other,3.7,3.9,4.2,4.2,2.8,4.1,4.2,4.1,3.8,4.8,4.9,4.5,3.4
1996:Q3,White,90.6,89.8,87.9,87.6,95.3,85.4,87.5,92.8,91.6,84.7,84.9,82.3,92
1996:Q3,Black,3.8,4.2,4.9,5.1,1.3,8.1,5.2,1.6,2.8,6.5,6.1,8.4,2.3
1996:Q3,Hispanic,1.9,2.2,2.9,3.1,0.7,2.7,3.1,1.4,1.9,4,4,4.8,1.7
1996:Q3,Other,3.7,3.8,4.2,4.1,2.7,3.8,4.2,4.3,3.7,4.8,5,4.5,4
1996:Q4,White,90.7,89.8,87.9,87.5,95.2,85.8,87.5,92.6,91.6,84.7,84.9,82.4,91.9
1996:Q4,Black,3.7,4.1,4.8,5.2,1.4,7.9,5.3,1.6,2.8,6.4,6.1,8.2,2
1996:Q4,Hispanic,2,2.3,3,3.2,0.7,2.8,3,1.5,2,4.1,4,4.9,1.7
1996:Q4,Other,3.6,3.8,4.3,4.1,2.7,3.6,4.2,4.4,3.6,4.8,5,4.5,4.4
1997:Q1,White,90.6,89.8,87.9,87.4,95.1,86.2,87.5,92.3,91.4,84.8,84.9,82.8,91.1
1997:Q1,Black,3.7,4.1,4.7,5.2,1.5,7.6,5.1,1.6,2.9,6.2,6.1,7.7,2
1997:Q1,Hispanic,2.1,2.3,3,3.2,0.8,2.9,3.1,1.6,2.1,4.1,3.9,5.1,2
1997:Q1,Other,3.6,3.8,4.3,4.1,2.6,3.3,4.3,4.5,3.6,4.9,5.1,4.4,4.9
1997:Q2,White,90.7,89.9,87.8,87.6,95.2,86.6,87.4,92.1,91.4,84.8,84.9,83,90.6
1997:Q2,Black,3.7,4,4.7,5,1.4,7.4,5.3,1.6,3,6.1,6.1,7.5,1.9
1997:Q2,Hispanic,2.1,2.4,3.1,3.3,0.8,3,3,1.7,2.2,4.1,4,5.1,2.2
1997:Q2,Other,3.5,3.7,4.4,4.1,2.6,3.1,4.3,4.6,3.4,5,5.1,4.4,5.3
1997:Q3,White,90.8,90,87.7,87.7,95.2,86.9,87.3,91.8,91.5,84.7,84.8,83.1,90.7
1997:Q3,Black,3.6,3.9,4.7,4.9,1.4,7.2,5.4,1.7,3,6.1,6.1,7.3,1.6
1997:Q3,Hispanic,2.2,2.4,3.2,3.4,0.9,3.1,2.9,1.8,2.3,4.2,4,5.2,2.1
1997:Q3,Other,3.4,3.6,4.4,4,2.5,2.8,4.3,4.8,3.2,5,5.2,4.4,5.6
1997:Q4,White,90.9,90,87.7,87.5,95.1,87.3,87.4,91.6,91.5,84.8,84.9,83.2,89.9
1997:Q4,Black,3.6,3.9,4.6,5.1,1.5,7,5.2,1.7,3,6,6,7.2,1.6
1997:Q4,Hispanic,2.2,2.5,3.3,3.4,0.9,3.2,2.9,1.9,2.3,4.2,3.9,5.3,2.4
1997:Q4,Other,3.3,3.6,4.4,4,2.5,2.6,4.5,4.8,3.1,5,5.2,4.4,6.1
1998:Q1,White,91,90.2,87.7,87.6,95.2,87.6,87.3,91.4,91.7,84.9,85,83.6,89.5
1998:Q1,Black,3.5,3.8,4.5,5,1.4,6.8,5.4,1.7,3,5.8,5.9,6.7,1.5
1998:Q1,Hispanic,2.3,2.5,3.3,3.5,0.9,3.3,2.9,2,2.4,4.2,3.9,5.4,2.6
1998:Q1,Other,3.3,3.5,4.5,4,2.5,2.3,4.4,5,2.9,5.1,5.2,4.3,6.4
1998:Q2,White,91,90.2,87.6,87.6,95.1,87.6,87.3,91.2,91.9,84.8,84.9,83.6,89.2
1998:Q2,Black,3.5,3.8,4.5,5,1.4,6.6,5.3,1.7,3,5.8,6,6.7,1.3
1998:Q2,Hispanic,2.3,2.6,3.4,3.5,1,3.4,2.8,2,2.5,4.2,3.9,5.5,2.7
1998:Q2,Other,3.2,3.5,4.5,3.9,2.5,2.4,4.5,5.1,2.6,5.1,5.3,4.3,6.8
1998:Q3,White,90.9,90,87.5,87.9,95,87.7,87.5,91,92,84.8,84.8,83.7,88.7
1998:Q3,Black,3.4,3.8,4.4,4.7,1.6,6.5,4.9,1.7,3,5.8,6,6.6,1.1
1998:Q3,Hispanic,2.5,2.7,3.5,3.6,1.1,3.5,2.9,2.1,2.5,4.2,3.9,5.5,2.8
1998:Q3,Other,3.2,3.5,4.5,3.8,2.3,2.3,4.7,5.2,2.4,5.1,5.3,4.3,7.3
1998:Q4,White,91,90.2,87.6,87.6,95.2,87.5,87.3,91.1,92,84.7,84.8,83.2,89.2
1998:Q4,Black,3.4,3.7,4.4,5,1.4,6.5,5.3,1.7,3,6,6.1,6.9,1.3
1998:Q4,Hispanic,2.4,2.7,3.5,3.6,1,3.5,2.9,2.1,2.4,4.3,4,5.6,2.7
1998:Q4,Other,3.2,3.5,4.5,3.8,2.4,2.5,4.5,5.1,2.5,5.1,5.2,4.3,6.8
1999:Q1,White,91.1,90.2,87.6,87.7,95.2,87.3,87.3,91.3,92.2,84.6,84.7,82.8,89.9
1999:Q1,Black,3.4,3.7,4.4,5,1.3,6.6,5.4,1.5,3,6.1,6.1,7.1,1.4
1999:Q1,Hispanic,2.4,2.6,3.6,3.6,1,3.5,2.9,2,2.4,4.4,4.1,5.7,2.5
1999:Q1,Other,3.2,3.4,4.4,3.7,2.5,2.5,4.4,5.2,2.5,5,5.1,4.4,6.2
1999:Q2,White,91.2,90.2,87.7,87.5,95.3,87.2,87.3,91.5,92.2,84.5,84.6,82.4,90.5
1999:Q2,Black,3.3,3.7,4.4,5.2,1.2,6.7,5.5,1.5,3,6.2,6.2,7.4,1.7
1999:Q2,Hispanic,2.3,2.6,3.5,3.6,0.9,3.5,3,1.9,2.3,4.5,4.2,5.8,2.3
1999:Q2,Other,3.2,3.4,4.4,3.6,2.5,2.6,4.2,5.1,2.5,4.9,4.9,4.5,5.4
1999:Q3,White,91.2,90.2,87.8,87.6,95.4,87,87.3,91.7,92.2,84.3,84.6,81.9,91.2
1999:Q3,Black,3.3,3.8,4.4,5.3,1.2,6.8,5.4,1.5,3,6.4,6.3,7.8,1.8
1999:Q3,Hispanic,2.3,2.6,3.5,3.6,1,3.5,3,1.9,2.2,4.5,4.3,5.8,2.1
1999:Q3,Other,3.2,3.4,4.3,3.5,2.5,2.7,4.2,5,2.5,4.8,4.8,4.5,4.9
1999:Q4,White,91.3,90.4,87.8,87.5,95.5,86.9,87.2,91.9,92,84.4,84.7,81.5,91.8
1999:Q4,Black,3.3,3.7,4.4,5.5,1.1,7,5.7,1.4,3.1,6.5,6.3,8.2,2.1
1999:Q4,Hispanic,2.2,2.5,3.5,3.6,0.9,3.4,3,1.8,2.2,4.5,4.3,5.7,2
1999:Q4,Other,3.2,3.4,4.2,3.4,2.5,2.8,4.1,4.9,2.6,4.6,4.7,4.5,4
2000:Q1,White,91.3,90.4,87.9,87.4,95.6,86.7,87.1,92,92.1,84.6,84.9,81.3,92.3
2000:Q1,Black,3.3,3.7,4.4,5.7,1,7.1,5.9,1.3,3.1,6.5,6.2,8.5,2.4
2000:Q1,Hispanic,2.2,2.5,3.5,3.6,0.9,3.4,3,1.7,2.1,4.4,4.3,5.7,1.9
2000:Q1,Other,3.2,3.4,4.3,3.3,2.5,2.8,4,4.9,2.7,4.5,4.6,4.6,3.4
2000:Q2,White,91.2,90.3,88,87.3,95.6,86.5,87.1,92.2,92.1,84.5,84.9,80.8,92.9
2000:Q2,Black,3.4,3.8,4.4,5.9,1,7.2,5.9,1.3,3.2,6.7,6.3,9,2.4
2000:Q2,Hispanic,2.2,2.5,3.4,3.6,0.9,3.4,3.1,1.7,2.1,4.4,4.3,5.6,1.6
2000:Q2,Other,3.2,3.4,4.2,3.2,2.5,2.9,3.9,4.8,2.7,4.4,4.5,4.6,3.1
2000:Q3,White,91.3,90.3,88,87.4,95.7,86.4,87.1,92.3,92.2,84.4,84.9,80.3,93.4
2000:Q3,Black,3.4,3.9,4.4,5.9,1,7.3,5.9,1.3,3.2,6.9,6.3,9.6,2.5
2000:Q3,Hispanic,2.1,2.5,3.4,3.7,0.9,3.4,3.1,1.6,2,4.4,4.3,5.5,1.4
2000:Q3,Other,3.2,3.4,4.2,3.1,2.5,2.9,3.9,4.7,2.6,4.3,4.4,4.6,2.6
2000:Q4,White,91.2,90.2,88.1,87.1,95.6,86.2,87.2,92.4,92.5,84.1,84.8,79.7,94
2000:Q4,Black,3.4,3.9,4.4,6.2,1,7.5,5.8,1.3,3.1,7.1,6.4,10.2,2.5
2000:Q4,Hispanic,2.1,2.5,3.3,3.6,0.9,3.3,3.2,1.6,1.8,4.5,4.4,5.5,1.1
2000:Q4,Other,3.2,3.4,4.2,3.1,2.5,3,3.8,4.7,2.6,4.3,4.3,4.7,2.4
2001:Q1,White,91.2,90.1,88.1,87,95.6,86,87.2,92.5,92.7,84,84.8,79.3,95
2001:Q1,Black,3.5,4,4.4,6.4,1,7.6,5.6,1.3,3,7.3,6.5,10.4,2.4
2001:Q1,Hispanic,2.1,2.5,3.2,3.6,0.9,3.3,3.3,1.5,1.8,4.5,4.5,5.5,0.6
2001:Q1,Other,3.3,3.4,4.2,3,2.4,3.1,3.8,4.6,2.5,4.2,4.2,4.7,2
2001:Q2,White,91.2,90.1,88.2,86.9,95.7,85.7,87.1,92.6,92.7,83.6,84.4,78.8,95.6
2001:Q2,Black,3.5,4,4.5,6.5,1,7.9,5.7,1.3,3.1,7.5,6.8,10.8,2.5
2001:Q2,Hispanic,2.1,2.4,3.2,3.7,0.9,3.3,3.4,1.5,1.7,4.7,4.7,5.7,0.4
2001:Q2,Other,3.3,3.4,4.2,3,2.5,3.1,3.8,4.6,2.5,4.2,4.2,4.8,1.4
2001:Q3,White,91.1,90,88.3,86.9,95.7,85.4,87.2,92.7,92.8,83.6,84.4,78.3,95.3
2001:Q3,Black,3.5,4.2,4.5,6.5,1,8.1,5.5,1.2,3.1,7.6,6.8,11.2,3
2001:Q3,Hispanic,2,2.4,3.1,3.7,0.9,3.2,3.5,1.5,1.6,4.7,4.7,5.6,0.7
2001:Q3,Other,3.3,3.4,4.1,2.9,2.4,3.2,3.8,4.6,2.5,4.1,4.1,4.9,1
2001:Q4,White,91.2,90,88.1,86.7,95.6,85.3,87,92.7,92.8,83,83.8,78,96.3
2001:Q4,Black,3.6,4.2,4.6,6.5,1,8.3,5.8,1.3,3.1,7.9,7,11.4,2.6
2001:Q4,Hispanic,2,2.4,3.2,3.8,0.9,3.2,3.4,1.5,1.6,4.9,5,5.8,0.3
2001:Q4,Other,3.2,3.4,4.1,3,2.4,3.2,3.8,4.5,2.5,4.2,4.3,4.8,0.9
2002:Q1,White,91,89.8,87.9,86.4,95.6,85.2,86.9,92.7,92.6,83,83.7,78,96.4
2002:Q1,Black,3.7,4.3,4.7,6.5,1,8.4,6.1,1.4,3.1,7.8,6.9,11.4,2.4
2002:Q1,Hispanic,2.1,2.5,3.2,4,0.9,3.2,3.3,1.5,1.7,4.9,5,5.8,0.2
2002:Q1,Other,3.2,3.4,4.2,3.1,2.4,3.1,3.7,4.4,2.5,4.4,4.4,4.8,1
2002:Q2,White,90.8,89.6,87.6,86.1,95.5,85.1,87,92.6,92.6,82.8,83.6,77.9,96.7
2002:Q2,Black,3.8,4.4,4.8,6.6,1.1,8.6,6,1.5,3.2,7.8,6.8,11.6,2.1
2002:Q2,Hispanic,2.1,2.6,3.3,4.1,1,3.2,3.3,1.6,1.7,5,5,5.8,0.1
2002:Q2,Other,3.2,3.4,4.2,3.2,2.4,3.1,3.7,4.3,2.5,4.5,4.6,4.8,1
2002:Q3,White,90.6,89.3,87.3,86,95.4,85,87.1,92.5,92.6,82.4,83.1,77.7,96.8
2002:Q3,Black,4,4.6,4.9,6.4,1.3,8.7,5.9,1.7,3.2,7.8,6.9,11.6,1.9
2002:Q3,Hispanic,2.2,2.7,3.5,4.4,1.1,3.2,3.3,1.6,1.8,5.2,5.2,5.9,0.1
2002:Q3,Other,3.2,3.4,4.3,3.2,2.3,3.1,3.7,4.2,2.5,4.7,4.8,4.8,1.1
2002:Q4,White,90.5,89.2,87.1,85.9,95.3,84.8,86.9,92.5,92.6,82,82.7,77.5,97
2002:Q4,Black,4,4.6,5,6.2,1.3,8.9,6.2,1.7,3.1,7.9,6.9,11.7,1.8
2002:Q4,Hispanic,2.2,2.7,3.6,4.5,1.1,3.2,3.2,1.6,1.8,5.3,5.3,6,0.1
2002:Q4,Other,3.2,3.5,4.4,3.3,2.3,3.1,3.7,4.1,2.5,4.8,5,4.8,1.2
2003:Q1,White,90.3,88.9,86.8,85.6,95.2,84.7,86.8,92.4,92.4,81.8,82.4,77.4,96.8
2003:Q1,Black,4.2,4.8,5.1,6.2,1.4,9,6.4,1.9,3.2,7.8,6.9,11.6,1.8
2003:Q1,Hispanic,2.3,2.8,3.7,4.7,1.1,3.2,3.1,1.7,1.8,5.4,5.5,6.1,0.1
2003:Q1,Other,3.2,3.5,4.5,3.5,2.3,3.1,3.7,4,2.6,5,5.2,4.9,1.3
2003:Q2,White,90.3,88.9,86.5,85.3,95.2,84.6,86.5,92.3,92.3,81.5,81.9,77.2,95.7
2003:Q2,Black,4.2,4.8,5.1,6.2,1.4,9.1,6.8,2,3.2,7.8,6.9,11.6,2.2
2003:Q2,Hispanic,2.3,2.8,3.8,4.9,1.1,3.2,3,1.8,1.9,5.5,5.6,6.2,0.7
2003:Q2,Other,3.2,3.6,4.6,3.6,2.4,3.1,3.8,3.9,2.6,5.2,5.5,5,1.4
2003:Q3,White,90.1,88.7,86.2,85.2,95.1,84.5,86.4,92.2,92,81.3,81.7,77,96
2003:Q3,Black,4.2,4.8,5.2,6,1.4,9.2,7,2.1,3.3,7.7,6.8,11.7,2
2003:Q3,Hispanic,2.3,2.9,3.9,5.1,1.1,3.2,2.9,1.8,1.9,5.6,5.7,6.2,0.5
2003:Q3,Other,3.3,3.6,4.8,3.8,2.4,3.1,3.8,3.9,2.8,5.4,5.8,5.1,1.5
2003:Q4,White,90.1,88.6,85.8,85,95,84.4,86.1,92.1,91.9,80.9,81.2,76.8,96.1
2003:Q4,Black,4.3,4.8,5.2,5.8,1.4,9.3,7.3,2.2,3.3,7.7,6.9,11.7,1.6
