Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2002:Q1,pct60to80,7715055,9546165,3142011,745473,924388,2051191,791022,481724,1410357,1831110,1310932,502316,17862
2002:Q1,pct40to60,4343144,5484314,1888674,492635,482375,1174803,304510,256978,884339,1141170,740717,382525,17928
2002:Q1,pct20to40,2890379,3494272,1398560,359546,220858,597463,89934,211879,616032,603893,334542,256412,12939
2002:Q1,pct00to20,1284963,1537871,682016,169844,128277,180498,10175,96009,271052,252908,126691,119116,7101
2002:Q2,pct99to100,7953734,8491521,1642067,408817,2227189,199261,342551,1739190,1932446,537788,371588,63370,102830
2002:Q2,pct80to99,19492335,22899487,6500770,1242305,3582782,3650762,1926248,2520454,3476166,3407152,2648807,568339,190006
2002:Q2,pct60to80,7753786,9628768,3202794,757881,849426,2129597,738025,504117,1446927,1874982,1348663,511269,15050
2002:Q2,pct40to60,4348856,5530829,1952146,500647,453934,1192512,277961,263701,889927,1181973,772079,391753,18141
2002:Q2,pct20to40,2857831,3483546,1395253,359273,203256,596204,82687,219778,627096,625716,350354,262995,12367
2002:Q2,pct00to20,1289862,1551833,689599,174066,119205,174142,11273,107861,275687,261971,133549,119918,8504
2002:Q3,pct99to100,7587013,8137195,1723301,414873,1768951,198513,311884,1786496,1933177,550182,388295,60167,101720
2002:Q3,pct80to99,18780485,22259910,6604217,1254854,2904810,3644436,1795806,2520356,3535431,3479425,2724272,580102,175051
2002:Q3,pct60to80,7741189,9674630,3273452,773304,719653,2208760,680557,529238,1489665,1933440,1398293,520968,14179
2002:Q3,pct40to60,4355021,5578316,2026602,516178,400012,1210422,249905,273745,901452,1223294,804067,399865,19362
2002:Q3,pct20to40,2842274,3487545,1417445,356480,175055,594963,75006,227866,640730,645272,365992,267096,12184
2002:Q3,pct00to20,1290125,1562005,703991,175095,102835,167725,12331,120152,279875,271880,138241,123410,10229
2002:Q4,pct99to100,7827498,8390048,1797919,421992,1959718,199325,322722,1735943,1952429,562550,405831,57937,98782
2002:Q4,pct80to99,19032857,22599251,6718935,1261668,3021560,3654826,1883955,2415618,3642689,3566394,2800633,595133,170628
2002:Q4,pct60to80,7975384,9969806,3345969,785624,748884,2297193,715845,535948,1540343,1994421,1447514,534445,12462
2002:Q4,pct40to60,4438084,5705649,2091754,528605,417763,1231730,258688,259659,917450,1267566,836879,410045,20642
2002:Q4,pct20to40,2868887,3535847,1441976,352859,177194,594229,76143,235242,658204,666961,381968,273561,11432
2002:Q4,pct00to20,1312006,1592488,719246,175436,107365,161839,12914,130101,285587,280483,143488,125886,11109
2003:Q1,pct99to100,7880363,8453473,1866541,439830,1887995,197733,321638,1790216,1949521,573110,421593,52653,98864
2003:Q1,pct80to99,18955373,22599789,6885667,1255796,2815793,3639666,1904650,2422042,3676175,3644417,2866408,593555,184454
2003:Q1,pct60to80,8132260,10164182,3421035,793002,713293,2373537,722856,562683,1577776,2031922,1489690,529513,12719
2003:Q1,pct40to60,4478619,5777993,2140647,532162,406139,1248366,256022,271377,923280,1299374,865216,411417,22741
2003:Q1,pct20to40,2865494,3543688,1446321,350768,166897,592730,74589,243534,668849,678194,396738,270891,10565
2003:Q1,pct00to20,1325582,1615726,731061,178026,103357,154986,13581,142770,291946,290143,147597,131093,11453
2003:Q2,pct99to100,8556460,9149836,1942448,452872,2384694,197328,351553,1854335,1966606,593376,443798,49630,99948
2003:Q2,pct80to99,19581367,23428849,7029559,1258713,3262437,3637243,2084755,2438547,3717595,3847482,2968828,604807,273847
2003:Q2,pct60to80,8473087,10582108,3505012,804405,808289,2457116,796106,591417,1619763,2109021,1555307,538705,15009
2003:Q2,pct40to60,4600852,5955697,2213101,541259,453807,1267613,279166,285502,915249,1354845,908886,419354,26605
2003:Q2,pct20to40,2881225,3579676,1459220,348635,180060,591597,79206,251972,668985,698451,415870,274903,7678
2003:Q2,pct00to20,1365848,1663600,746599,180174,116616,148522,13897,155776,302016,297752,155692,134532,7528
2003:Q3,pct99to100,8905041,9517600,2026034,458772,2621431,196182,356993,1905950,1952238,612558,468255,48173,96130
2003:Q3,pct80to99,19787933,23711380,7153980,1270233,3388870,3626998,2140722,2441352,3689225,3923448,3061635,616113,245700
2003:Q3,pct60to80,8694891,10865070,3591184,819176,838820,2537621,818245,617930,1642094,2170179,1608861,548749,12569
2003:Q3,pct40to60,4681668,6089812,2291556,556333,472205,1285553,282288,296548,905329,1408145,951404,429263,27478
2003:Q3,pct20to40,2888102,3612779,1484191,345512,180817,590199,79013,260375,672672,724677,435039,282098,7540
2003:Q3,pct00to20,1388098,1698959,764934,180817,121378,141709,14523,168568,307030,310861,165739,135278,9844
2003:Q4,pct99to100,9527060,10165675,2108219,468667,3078690,195677,384229,1946163,1984030,638615,485223,45552,107840
2003:Q4,pct80to99,20454625,24445544,7301232,1279626,3739579,3623647,2311514,2431644,3758302,3990919,3142110,630854,217955
2003:Q4,pct60to80,9028091,11272297,3681144,833599,911635,2622335,888294,642439,1692851,2244206,1662075,561613,20518
2003:Q4,pct40to60,4814873,6269168,2361726,569361,508545,1304949,304078,304804,915705,1454295,984664,438740,30891
2003:Q4,pct20to40,2916277,3664784,1506683,343542,187867,588973,83190,268751,685778,748507,451220,287456,9831
2003:Q4,pct00to20,1420487,1743884,783702,182806,131616,135080,14898,181177,314605,323397,170321,138718,14358
2004:Q1,pct99to100,10378682,11028832,2226902,483344,3349838,199263,388144,2022172,2359169,650150,502602,41092,106456
2004:Q1,pct80to99,21234959,25299021,7589457,1290944,3871916,3663978,2364827,2459788,4058111,4064062,3208194,629077,226791
2004:Q1,pct60to80,9500582,11779324,3821670,850155,942170,2729115,910259,673840,1852114,2278741,1701645,556892,20204
2004:Q1,pct40to60,4987295,6474878,2443333,582088,526591,1332668,307142,321880,961177,1487583,1014076,440693,32814
2004:Q1,pct20to40,2964953,3726326,1539112,343961,187289,589056,82922,277463,706524,761372,466566,286025,8781
2004:Q1,pct00to20,1486807,1819770,813518,187275,136378,129996,15612,194747,342244,332963,175605,142693,14665
2004:Q2,pct99to100,10632614,11303920,2339815,486190,3415495,215275,390071,2167427,2289648,671306,527516,37970,105820
2004:Q2,pct80to99,21369200,25561982,7767170,1309822,3776976,3714202,2401643,2561600,4030569,4192782,3314621,634982,243179
2004:Q2,pct60to80,9712749,12059728,3956566,868413,930261,2801556,924995,718424,1859512,2346979,1766035,560591,20353
2004:Q2,pct40to60,5112743,6654983,2558794,601384,527100,1357179,307068,355986,947472,1542239,1060605,446700,34934
2004:Q2,pct20to40,2986978,3770130,1578155,341317,179690,591569,81979,286775,710646,783152,486847,288692,7613
2004:Q2,pct00to20,1519763,1865660,845099,187989,135724,129991,16289,210079,340489,345897,185648,145604,14645
2004:Q3,pct99to100,11017863,11700259,2456585,502742,3481702,231590,387471,2311899,2328270,682396,548068,36159,98169
2004:Q3,pct80to99,21630009,25923600,8017760,1308609,3675921,3766720,2420582,2662488,4071521,4293591,3408184,651477,233930
2004:Q3,pct60to80,9969666,12385923,4109327,878280,917484,2875368,933473,763009,1908982,2416257,1825297,575581,15379
2004:Q3,pct40to60,5278492,6872148,2706244,607635,527502,1382154,304760,389932,953922,1593656,1100225,457684,35747
2004:Q3,pct20to40,3003123,3810191,1606856,339690,171714,594109,80466,296145,721212,807068,505053,295929,6086
2004:Q3,pct00to20,1568413,1924521,876304,190905,134999,130054,17077,225471,349711,356108,192666,148044,15398
2004:Q4,pct99to100,11695222,12392149,2526260,500204,3818348,252894,426410,2352765,2515268,696927,556126,37750,103051
2004:Q4,pct80to99,22652691,27126275,8405904,1337944,3982600,3897409,2582265,2756709,4163444,4473584,3534734,670746,268104
2004:Q4,pct60to80,10169559,12693759,4240273,894919,989172,2859256,997727,763000,1949412,2524200,1905089,600399,18712
2004:Q4,pct40to60,5364382,6993499,2717668,621364,543604,1406944,337724,389862,976333,1629117,1131353,463252,34512
2004:Q4,pct20to40,3079094,3898015,1648992,348767,186906,609781,89115,284942,729513,818921,511628,301758,5535
2004:Q4,pct00to20,1670172,2030630,928434,195022,144559,136434,16156,241230,368795,360459,201649,146214,12596
2005:Q1,pct99to100,11865747,12556927,2587767,502386,3844968,270688,433251,2402237,2515631,691181,553618,33480,104083
2005:Q1,pct80to99,23096628,27675239,8755260,1358266,3967618,3988959,2572278,2860210,4172648,4578610,3652367,670809,255434
2005:Q1,pct60to80,10175196,12789288,4369427,907500,1002071,2822808,991034,764751,1931697,2614092,1992858,602513,18721
2005:Q1,pct40to60,5443975,7082902,2766066,629557,535099,1424226,342969,391980,993005,1638927,1152262,454704,31961
2005:Q1,pct20to40,3153382,3964594,1679772,357839,193478,624247,91366,273916,743975,811212,514343,291160,5709
2005:Q1,pct00to20,1735450,2103050,975744,199592,146630,141387,15588,257163,366946,367600,203113,152309,12178
2005:Q2,pct99to100,12293433,12999866,2648686,512797,3982096,289371,454229,2505263,2607425,706433,561324,33209,111900
2005:Q2,pct80to99,23818787,28543229,9137447,1375014,4064757,4089007,2638616,3021065,4217322,4724442,3789644,681863,252935
2005:Q2,pct60to80,10259262,12982704,4504093,919854,1035965,2789306,1016276,776853,1940357,2723442,2082249,617860,23333
2005:Q2,pct40to60,5550296,7222187,2830364,633896,534093,1442936,360854,407244,1012800,1671891,1186190,455277,30424
2005:Q2,pct20to40,3200659,4019871,1693285,369586,203368,639011,96531,263532,754558,819212,521154,291507,6551
2005:Q2,pct00to20,1813120,2189836,1020421,207212,151362,146672,14860,274421,374888,376716,212198,152673,11845
2005:Q3,pct99to100,12728173,13448097,2716167,507536,4227850,307920,481051,2625942,2581631,719924,569184,33926,116814
2005:Q3,pct80to99,24611491,29491420,9517638,1393605,4271455,4186449,2726643,3200973,4194656,4879929,3929099,698664,252166
2005:Q3,pct60to80,10340499,13179553,4656379,929855,1090047,2753320,1049894,792510,1907547,2839053,2173138,639475,26440
2005:Q3,pct40to60,5665898,7374417,2900996,643023,539774,1460981,381705,426847,1021092,1708519,1220858,459038,28623
2005:Q3,pct20to40,3280424,4110449,1743880,375517,216436,653710,102458,253468,764979,830025,528003,295034,6988
2005:Q3,pct00to20,1889496,2274421,1076973,208378,158620,151881,13961,292143,372465,384925,221599,152247,11079
2005:Q4,pct99to100,13045593,13779511,2769027,502654,4306887,326723,505012,2683020,2686188,733919,575662,34715,123542
2005:Q4,pct80to99,25308028,30305871,9875541,1415434,4305353,4285562,2804070,3312896,4307015,4997842,4056855,713946,227041
2005:Q4,pct60to80,10407637,13352801,4780105,941767,1113254,2717013,1079801,796092,1924769,2945164,2255277,659654,30233
2005:Q4,pct40to60,5750420,7490527,2940627,653528,532950,1479156,401384,430990,1051892,1740107,1251093,462405,26609
2005:Q4,pct20to40,3365189,4205670,1795725,382460,225082,668460,108077,242803,783064,840481,533546,298478,8457
2005:Q4,pct00to20,1966921,2360748,1130639,210429,161996,157169,13133,308213,379169,393826,230433,151358,12035
2006:Q1,pct99to100,13808599,14561386,2737154,512204,4937007,346214,527918,2697920,2802969,752787,586560,34471,131756
2006:Q1,pct80to99,26186760,31355977,9988032,1429057,4901829,4391210,2876936,3379567,4389346,5169217,4201370,721077,246770
2006:Q1,pct60to80,10449711,13502486,4793470,952184,1236819,2682915,1108088,791604,1937406,3052774,2345781,671120,35873
2006:Q1,pct40to60,5791184,7568266,2929720,656400,561560,1498370,420548,424941,1076727,1777082,1289453,461771,25858
2006:Q1,pct20to40,3399790,4248732,1780600,393563,248604,683387,113569,231699,797310,848941,541455,298247,9239
2006:Q1,pct00to20,2018227,2422241,1145658,217403,177816,162715,12320,323116,383214,404015,242320,150899,10796
2006:Q2,pct99to100,13800780,14567574,2751238,506984,4805421,365079,533981,2773352,2831520,766794,594416,33190,139188
2006:Q2,pct80to99,26341607,31673267,10198274,1451023,4716329,4488872,2862246,3511107,4445416,5331660,4348052,727351,256257
2006:Q2,pct60to80,10350121,13513717,4861920,964101,1221883,2643746,1099552,798827,1923689,3163596,2442797,679938,40861
2006:Q2,pct40to60,5809584,7620680,2953875,666934,539290,1515884,425079,433679,1085939,1811096,1326272,459904,24920
2006:Q2,pct20to40,3445475,4299533,1808660,400644,252013,698042,115669,221328,803177,854058,548359,295322,10377
2006:Q2,pct00to20,2059715,2476056,1180529,219544,176458,167984,11750,339577,380214,416341,252194,153906,10241
2006:Q3,pct99to100,14153787,14930619,2753383,499548,4993333,384892,556817,2842541,2900105,776832,597081,34274,145477
2006:Q3,pct80to99,26873763,32352547,10368962,1474820,4856246,4596096,2933690,3635868,4486864,5478784,4467030,748712,263042
2006:Q3,pct60to80,10330973,13601115,4907062,976567,1264766,2608496,1127394,804888,1911942,3270142,2522382,702679,45081
2006:Q3,pct40to60,5847479,7689501,2954499,678849,536906,1534994,444097,440952,1099204,1842022,1351193,467055,23774
2006:Q3,pct20to40,3501801,4364602,1837811,407338,263995,712922,121133,210923,810480,862801,551722,299641,11438
2006:Q3,pct00to20,2105770,2533587,1208006,221156,182239,173619,10920,355825,381821,427817,259016,159080,9721
2006:Q4,pct99to100,14650187,15435558,2728227,499527,5421163,405337,588428,2878187,2914689,785372,596207,35531,153634
2006:Q4,pct80to99,27616815,33230116,10484257,1489370,5240193,4709489,3047963,3724340,4534504,5613301,4550040,764187,299074
2006:Q4,pct60to80,10342670,13690470,4910224,985429,1350177,2575585,1173433,804469,1891153,3347799,2574505,721745,51549
2006:Q4,pct40to60,5872275,7731535,2921250,684423,548389,1555058,470350,440147,1111918,1859260,1362944,471716,24600
2006:Q4,pct20to40,3547093,4415919,1843419,415113,282180,727899,128289,200143,818875,868826,551663,303772,13391
2006:Q4,pct00to20,2148147,2580913,1223790,224397,193200,179492,9923,371078,379033,432766,263985,159765,9016
2007:Q1,pct99to100,15054854,15847089,2662950,508211,5715647,425147,605657,2870571,3058906,792236,601545,33972,156719
2007:Q1,pct80to99,28116521,33815476,10470230,1500014,5485975,4814815,3086030,3765797,4692615,5698955,4650398,759523,289034
2007:Q1,pct60to80,10285771,13688835,4849579,993978,1411294,2537752,1187213,795631,1913389,3403065,2633135,717152,52778
2007:Q1,pct40to60,5853431,7726368,2858013,685860,550439,1573388,483603,428940,1146125,1872936,1384384,466888,21664
2007:Q1,pct20to40,3564451,4430181,1809527,425690,296923,742547,132440,188849,834205,865731,554716,297815,13200
2007:Q1,pct00to20,2164977,2610865,1215001,230879,201143,185084,9127,384997,384633,445887,273076,164822,7989
2007:Q2,pct99to100,15337831,16137544,2622096,510641,5910740,435692,638158,2904395,3115822,799713,604007,34866,160840
2007:Q2,pct80to99,28467401,34327065,10483173,1515470,5628153,4931003,3208617,3851473,4709176,5859665,4752355,772536,334774
2007:Q2,pct60to80,10254033,13742144,4818369,1003875,1454587,2535175,1237514,794814,1897810,3488112,2697586,734433,56093
2007:Q2,pct40to60,5835887,7731039,2823488,691128,545563,1586069,511959,427845,1144986,1895152,1404217,469888,21047
2007:Q2,pct20to40,3566139,4436435,1791373,434886,309224,751082,140041,178082,831747,870296,556730,300909,12657
2007:Q2,pct00to20,2191693,2641169,1217267,235620,206893,184603,8126,399965,388694,449476,280298,164332,4846
2007:Q3,pct99to100,15642258,16449742,2557376,508006,5973941,445584,657662,2910365,3396808,807484,602749,37007,167728
2007:Q3,pct80to99,28861848,34793955,10399830,1530259,5633060,5039645,3260510,3906475,5024177,5932107,4847302,798665,286140
2007:Q3,pct60to80,10229863,13813326,4786004,1012293,1474666,2529181,1257639,788539,1965004,3583464,2761269,761857,60338
2007:Q3,pct40to60,5885619,7805067,2833457,697325,532088,1597307,527982,420096,1196812,1919448,1419268,480380,19800
2007:Q3,pct20to40,3588036,4470340,1780711,441968,318389,759260,144802,166989,858221,882304,556872,308333,17099
2007:Q3,pct00to20,2210707,2674307,1217450,238090,209826,183887,7303,413980,403770,463599,285213,169310,9076
2007:Q4,pct99to100,15260018,16075345,2548935,510050,5587883,444865,647673,2827963,3507976,815327,610922,39815,164590
2007:Q4,pct80to99,28845037,34850582,10346074,1546304,5400929,5127611,3259414,3829738,5340512,6005545,4887002,820294,298249
2007:Q4,pct60to80,10014030,13615454,4650956,1016777,1394184,2556278,1211771,775386,2010102,3601424,2768271,769478,63675
2007:Q4,pct40to60,5762597,7716530,2724966,705177,520486,1603326,514177,419267,1229132,1953933,1442132,489591,22210
2007:Q4,pct20to40,3558396,4460820,1771939,448260,308222,752081,139070,173824,867424,902423,571139,313395,17889
2007:Q4,pct00to20,2217569,2704286,1201140,248221,217321,182630,11263,424395,419315,486717,297669,176904,12144
2008:Q1,pct99to100,14553729,15374095,2489824,503764,5059655,443351,614746,2618404,3644351,820366,618657,39660,162049
2008:Q1,pct80to99,28151724,34238300,10023399,1569229,5018883,5206045,3130601,3612818,5677325,6086576,4912851,821796,351929
2008:Q1,pct60to80,9677697,13261976,4464267,1023334,1288154,2578455,1113005,736764,2057997,3584279,2763708,752939,67632
2008:Q1,pct40to60,5637878,7613848,2659903,718429,499718,1607424,478239,387651,1262484,1975970,1460636,489563,25771
2008:Q1,pct20to40,3524677,4435003,1750874,452646,294208,744503,128223,178458,886091,910326,584399,308095,17832
2008:Q1,pct00to20,2193725,2707038,1169910,255976,221191,181035,15349,429777,433801,513314,309872,189956,13486
2008:Q2,pct99to100,14103459,14935395,2440652,489487,4779702,442992,612278,2555658,3614626,831936,630977,43681,157278
2008:Q2,pct80to99,27843344,33854010,9715046,1588578,4888216,5296912,3153412,3554486,5657360,6010667,4898709,829565,282393
2008:Q2,pct60to80,9487768,13021006,4317847,1026141,1225496,2607268,1078715,726708,2038831,3533237,2716950,748343,67944
2008:Q2,pct40to60,5608072,7597195,2633500,732018,493300,1613878,468101,390776,1265623,1989123,1470672,494551,23900
2008:Q2,pct20to40,3479394,4406904,1741319,452999,286140,737252,123333,184706,881155,927510,596891,312869,17750
2008:Q2,pct00to20,2193221,2727113,1151180,259519,229905,179916,18904,439183,448506,533892,325084,191444,17364
2008:Q3,pct99to100,13238143,14064376,2386622,486014,4046544,441690,572925,2431007,3699574,826232,625446,43873,156913
2008:Q3,pct80to99,26872952,33001052,9446115,1601389,4284486,5376614,2997997,3426836,5867615,6128101,4887316,841702,399083
2008:Q3,pct60to80,9148819,12664720,4172034,1027598,1081303,2630284,973808,703959,2075735,3515901,2698537,742170,75194
2008:Q3,pct40to60,5527198,7526450,2590193,739726,457966,1618165,429733,378738,1311929,1999252,1468544,499040,31668
2008:Q3,pct20to40,3435203,4368513,1717712,456337,265834,729626,111728,189567,897709,933310,603136,310317,19857
2008:Q3,pct00to20,2180625,2737221,1128735,266669,227417,178399,22752,445512,467737,556596,328863,206712,21021
2008:Q4,pct99to100,12000616,12824137,2326211,483715,3001883,438773,507291,2249372,3816892,823522,620660,44226,158636
2008:Q4,pct80to99,25808041,31675148,9220507,1596746,3347016,5437814,2689402,3234118,6149545,5867106,4855710,845952,165444
2008:Q4,pct60to80,8687523,12157967,4027013,1019384,877150,2643602,811037,669165,2110615,3470445,2661032,730910,78503
2008:Q4,pct40to60,5412943,7401667,2521740,738823,399659,1618863,366337,352869,1403375,1988724,1461020,499589,28115
2008:Q4,pct20to40,3383807,4326673,1693760,456407,235147,721398,94352,192844,932765,942867,608461,306973,27433
2008:Q4,pct00to20,2139153,2727483,1106392,271172,214855,176203,26070,448339,484451,588330,333183,216139,39008
2009:Q1,pct99to100,11287437,12100119,2264004,476984,2571181,434280,488906,2074449,3790314,812682,618131,40159,154392
2009:Q1,pct80to99,25195803,31009637,8977214,1594280,3035366,5481156,2638566,3046189,6236865,5813834,4857692,829615,126527
2009:Q1,pct60to80,8412110,11838994,3891994,1011399,783223,2647513,755038,634998,2114828,3426884,2650326,696283,80275
2009:Q1,pct40to60,5330132,7311844,2470546,740103,378777,1616096,347254,328268,1430800,1981712,1465038,489164,27510
2009:Q1,pct20to40,3352788,4286806,1674562,455147,220517,712591,87063,195483,941443,934018,616561,290877,26580
2009:Q1,pct00to20,2118221,2729862,1088991,274142,215621,173345,29194,449918,498650,611640,338839,232045,40756
2009:Q2,pct99to100,11395608,12207847,2216604,464678,3164071,432658,532907,1863880,3533049,812239,621901,40417,149921
2009:Q2,pct80to99,25757803,31561607,8744449,1600320,3798009,5556259,2913107,2814896,6134568,5803804,4837629,823740,142435
2009:Q2,pct60to80,8425309,11797158,3788106,1007006,882110,2668217,823535,592540,2035643,3371849,2611378,676420,84051
2009:Q2,pct40to60,5350980,7333752,2457913,746874,428694,1619610,379699,295026,1405936,1982772,1466983,485232,30557
2009:Q2,pct20to40,3332933,4271722,1658515,453440,237541,704914,91673,196417,929222,938790,625328,285565,27897
2009:Q2,pct00to20,2104089,2735762,1079198,276197,245458,171683,32768,447809,482648,631673,348355,237499,45819
2009:Q3,pct99to100,11979369,12783934,2190809,449154,3776224,431326,580333,1799257,3556831,804565,617502,40719,146344
2009:Q3,pct80to99,26686659,32492316,8579915,1603139,4582907,5634401,3208054,2746907,6136993,5805657,4811970,830475,163212
2009:Q3,pct60to80,8547902,11881260,3693202,1000035,982502,2690525,899474,580079,2035442,3333358,2578632,666637,88089
2009:Q3,pct40to60,5437009,7420094,2442585,752959,479033,1623829,415290,295275,1411122,1983085,1461376,487888,33821
2009:Q3,pct20to40,3331168,4274393,1654124,449733,254302,697446,96800,200135,921852,943225,631103,282624,29498
2009:Q3,pct00to20,2136692,2791644,1076768,276247,275394,170139,36389,452374,504332,654952,352845,250367,51740
2009:Q4,pct99to100,11907697,12710193,2173173,449916,3840951,428795,598601,1711333,3507424,802496,619945,41744,140807
2009:Q4,pct80to99,26979208,32790853,8493101,1612766,4790494,5699269,3353986,2651118,6190120,5811646,4787630,832161,191855
2009:Q4,pct60to80,8519728,11801214,3614160,1000507,982572,2705763,918292,562358,2017563,3281487,2537818,652660,91009
2009:Q4,pct40to60,5454304,7440631,2422622,758125,492732,1625555,427359,289543,1424695,1986327,1460909,488829,36589
2009:Q4,pct20to40,3313292,4262192,1639009,454095,255280,689640,96336,202795,925037,948900,639044,280080,29776
2009:Q4,pct00to20,2145359,2821627,1075201,284725,290402,168090,39929,454706,508574,676268,361408,259544,55316
2010:Q1,pct99to100,12121734,12923453,2179268,441328,4032188,433697,618650,1732782,3485540,801720,618077,40423,143220
2010:Q1,pct80to99,27660044,33436372,8453180,1613696,5131668,5846288,3502122,2681217,6208201,5776328,4728097,814690,233541
2010:Q1,pct60to80,8646914,11837957,3552575,993897,1005868,2764469,936789,568112,2016248,3191043,2471888,619049,100106
2010:Q1,pct40to60,5533199,7505344,2405466,761586,514949,1643716,438896,308612,1432120,1972146,1446856,480443,44847
2010:Q1,pct20to40,3311201,4262954,1641737,452798,259934,684944,95705,208397,919439,951753,643295,269228,39230
2010:Q1,pct00to20,2165812,2879534,1082299,287497,308905,169153,43451,463892,524336,713722,367248,269225,77249
2010:Q2,pct99to100,11756679,12561603,2184380,434006,3561235,434863,592435,1844453,3510231,804924,622722,41968,140234
2010:Q2,pct80to99,27431052,33186520,8412472,1609367,4764087,5963841,3404591,2816465,6215697,5755467,4695622,812817,247028
2010:Q2,pct60to80,8547799,11674766,3496842,984474,909025,2815192,863250,593596,2012387,3126967,2421234,602143,103590
2010:Q2,pct40to60,5555443,7527576,2415923,762264,492296,1664099,411939,348306,1432749,1972133,1445254,479740,47139
2010:Q2,pct20to40,3263600,4221848,1634387,450899,245701,676501,86171,216817,911372,958248,651139,266930,40179
2010:Q2,pct00to20,2194840,2929738,1090640,289900,308440,171115,46585,479517,543541,734898,376885,274855,83158
2010:Q3,pct99to100,12277951,13077769,2158776,423078,4024120,438957,632158,1891938,3508743,799818,621706,44098,134014
2010:Q3,pct80to99,28454570,34182438,8255932,1611570,5396625,6114658,3664845,2877962,6260847,5727868,4658290,823560,246018
2010:Q3,pct60to80,8762066,11836991,3466144,977940,982452,2883349,923680,605350,1998075,3074924,2373567,596342,105015
2010:Q3,pct40to60,5727864,7699075,2459553,767012,533446,1691229,441294,372697,1433844,1971211,1438080,485818,47313
2010:Q3,pct20to40,3269140,4232202,1636159,448920,258499,669369,89307,223351,906597,963061,656994,268210,37857
2010:Q3,pct00to20,2259017,3010346,1114025,291846,335080,174309,50472,490923,553691,751329,383119,285698,82512
2010:Q4,pct99to100,12809747,13612114,2156223,442963,4438886,424793,662581,1972645,3514023,802367,612111,50458,139798
2010:Q4,pct80to99,29384550,35127526,8257091,1613221,5845486,6226574,3841288,2905854,6438012,5742976,4606974,869833,266169
2010:Q4,pct60to80,8989613,12064759,3399616,980543,1058432,2978652,1007574,612764,2027178,3075146,2331343,642698,101105
2010:Q4,pct40to60,5672055,7620648,2334531,755721,562320,1715503,466518,363354,1422701,1948593,1392852,509054,46687
2010:Q4,pct20to40,3271313,4247463,1610620,452051,267399,687422,97146,219034,913792,976150,646086,293292,36772
2010:Q4,pct00to20,2210442,2944243,1063061,291003,336370,178849,50406,479298,545256,733801,368531,281477,83793
2011:Q1,pct99to100,13268015,14075431,2131756,457782,4810610,403828,684457,2038848,3548150,807416,615306,48385,143725
2011:Q1,pct80to99,29870727,35643271,8144861,1625883,6245763,6266479,3948041,2915530,6496714,5772543,4609165,862785,300593
2011:Q1,pct60to80,9176419,12225330,3351005,988367,1126059,3035898,1064174,616836,2042991,3048911,2319066,633707,96138
2011:Q1,pct40to60,5637616,7561825,2259029,751002,587677,1725595,478839,349898,1409785,1924209,1372447,506342,45420
2011:Q1,pct20to40,3274745,4242914,1579490,455446,274610,703040,102219,214135,913974,968169,642511,292194,33464
2011:Q1,pct00to20,2164794,2891461,1023820,289783,335427,180627,49918,466309,545577,726667,361631,284895,80141
2011:Q2,pct99to100,13403089,14212468,2131702,481865,4796474,382109,685620,2107438,3627260,809379,613460,48485,147434
2011:Q2,pct80to99,30085122,35855579,8131771,1634987,6235702,6301098,3958283,2926438,6667300,5770457,4604821,871421,294215
2011:Q2,pct60to80,9318317,12359471,3348751,996163,1124839,3090556,1086047,621203,2091912,3041155,2307120,643060,90975
2011:Q2,pct40to60,5617344,7515999,2225308,742251,587799,1734777,477224,336267,1412373,1898655,1346354,509320,42981
2011:Q2,pct20to40,3258963,4225394,1542144,461832,271346,718723,104015,209166,918168,966431,637149,298725,30557
2011:Q2,pct00to20,2139606,2849882,999386,291977,323965,182187,49456,453102,549809,710276,351764,282066,76446
2011:Q3,pct99to100,12739483,13554474,2135821,485069,3949873,357269,635019,2194541,3796883,814992,613118,49403,152471
2011:Q3,pct80to99,29136196,34903611,8073555,1651732,5341714,6305442,3689701,2956576,6884890,5767415,4602843,886654,277918
2011:Q3,pct60to80,9224681,12264990,3354154,1003742,975421,3129554,999250,629224,2173644,3040308,2295186,657089,88033
2011:Q3,pct40to60,5521518,7403320,2197066,742515,533847,1738051,430520,326086,1435235,1881803,1322026,517312,42465
2011:Q3,pct20to40,3247479,4219269,1547505,461348,245971,733560,95684,204526,930675,971790,632413,307986,31391
2011:Q3,pct00to20,2094228,2802954,983334,286222,291107,182583,48863,440566,570279,708726,342806,283730,82190
2011:Q4,pct99to100,13195642,14014609,2120850,502895,4254289,336341,661745,2301029,3837460,818967,610100,50298,158569
2011:Q4,pct80to99,29802683,35559431,8039231,1654649,5672908,6354680,3833110,3006404,6998450,5756748,4602302,904541,249905
2011:Q4,pct60to80,9440934,12489218,3340393,1006524,1031616,3192504,1073098,640970,2204113,3048284,2287473,675340,85471
2011:Q4,pct40to60,5524506,7387412,2139820,732395,555350,1750366,449833,319453,1440195,1862906,1295828,525129,41949
2011:Q4,pct20to40,3258374,4236519,1527794,463806,251365,750256,102215,200152,940931,978145,627036,318131,32978
2011:Q4,pct00to20,2057358,2762456,957879,284386,287747,184679,48473,428555,570737,705098,332199,282786,90113
