Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
1997:Q2,NoHS,2231919,975798,753887,221911,1256121,244154,11363,68443,51224,17219,22595,10222,12373,106804,33026,33545,49616,466824,191996,27754,268512,267516,159348,100632,2349,5187,996,1963407,17366742
1997:Q3,College,20391407,5248619,4129062,1119557,15142788,1399023,478208,1022740,662716,360024,378965,346538,32428,4566797,353337,340488,1302475,2765358,2388486,146909,2452817,2442953,1764250,472501,8713,197489,9864,17938590,26191342
1997:Q3,SomeCollege,8140703,2881224,2203631,677593,5259479,619942,127106,292797,213659,79138,78908,54174,24735,1186159,136174,135669,465619,1325558,810208,81339,1464266,1460420,997083,413375,5488,44473,3846,6676437,25585518
1997:Q3,HS,7617116,2807741,2133634,674107,4809375,688789,84954,186316,125947,60369,67794,43096,24698,906079,150931,159271,379994,1450255,650427,84565,1159222,1154934,789096,319023,2779,44036,4288,6457895,32338652
1997:Q3,NoHS,2189303,965728,746992,218736,1223575,238619,11739,66410,47914,18496,24251,11869,12382,107728,30494,32074,50290,451144,183297,27529,267711,266806,158851,100907,1559,5489,905,1921592,17238914
1997:Q4,College,20925812,5342052,4205265,1136787,15583760,1435577,503202,1050483,702386,348097,389959,358759,31199,4698801,363496,344944,1313106,2851001,2484726,148465,2509967,2499870,1797359,489055,14718,198738,10097,18415845,26491808
1997:Q4,SomeCollege,8231059,2910039,2228708,681331,5321021,624278,131040,303148,231429,71719,82379,57295,25084,1189706,136667,136698,465189,1334831,835608,81476,1496744,1492917,1012490,426552,7980,45895,3827,6734315,25620941
1997:Q4,HS,7651442,2832903,2160654,672249,4818539,694588,85778,184597,126790,57808,68896,45333,23563,915519,150858,153070,374102,1438158,669286,83687,1162025,1157777,781396,325762,5333,45287,4248,6489417,32418096
1997:Q4,NoHS,2147990,963256,735662,227594,1184734,234089,12154,63544,44619,18925,26188,13905,12283,103972,27797,29373,49953,434629,176289,26746,266331,265515,155114,102796,2360,5245,816,1881659,17123504
1998:Q1,College,22178832,5477971,4318667,1159304,16700861,1441472,551239,1047415,673993,373422,406628,376763,29864,5419785,376467,365575,1451549,2959374,2530462,150895,2559364,2549118,1839354,488556,16535,204674,10246,19619468,26791165
1998:Q1,SomeCollege,8496701,2957182,2275607,681575,5539520,618984,139272,306110,224088,82021,86358,60933,25424,1310893,137728,148205,512810,1355731,841391,82038,1517418,1513625,1031835,425078,8465,48248,3793,6979283,25639662
1998:Q1,HS,7814655,2845655,2173001,672654,4969000,691021,88356,181654,117411,64243,69200,46775,22425,1029578,151586,157591,402316,1440835,673362,83503,1146270,1142085,777743,311846,5750,46746,4185,6668385,32499265
1998:Q1,NoHS,2121299,958923,732395,226528,1162376,227797,13124,62301,41795,20507,28374,16216,12158,110868,25257,28265,50813,422109,167235,26232,259611,258886,152513,98563,2578,5232,725,1861689,17023698
1998:Q2,College,22805243,5636718,4453993,1182725,17168526,1448491,564261,1122042,711504,410537,410396,381945,28451,5570222,388983,381332,1468599,3058097,2603575,152528,2635032,2624404,1887900,508969,15462,212073,10629,20170211,27082017
1998:Q2,SomeCollege,8632569,3016713,2333789,682924,5615856,613912,140452,339147,241049,98098,89641,63872,25769,1315387,138581,156330,513956,1369542,856769,82138,1557161,1553371,1055816,438748,7939,50868,3790,7075408,25642417
1998:Q2,HS,7896761,2887344,2213432,673912,5009417,688122,87965,191219,117590,73629,71440,50153,21287,1041505,152191,158785,397785,1452195,685480,82729,1159871,1155686,783400,319335,4667,48283,4185,6736890,32585029
1998:Q2,NoHS,2095323,964979,736832,228147,1130344,222067,13242,60981,38526,22455,30605,18569,12036,107585,22763,26718,50611,410414,159809,25549,261678,261032,152586,100692,2461,5293,646,1833645,16942686
1998:Q3,College,22573705,5825811,4608485,1217325,16747895,1459013,620654,1182210,781668,400542,440496,413431,27064,4952991,395545,381195,1359962,3145609,2654958,155263,2699567,2689113,1936844,525712,17467,209090,10454,19874138,27356966
1998:Q3,SomeCollege,8544662,3074349,2392969,681380,5470313,609909,149751,362125,271037,91088,94725,68577,26148,1169930,137977,154047,468514,1376522,863990,82822,1592167,1588458,1079024,449603,8471,51361,3709,6952495,25629939
1998:Q3,HS,7760958,2907485,2226540,680946,4853473,686814,90851,192714,121298,71416,69405,49263,20142,920518,151179,149890,360572,1456807,691838,82885,1169922,1165881,787873,323469,5113,49427,4041,6591036,32678256
1998:Q3,NoHS,2040493,958341,741263,217078,1082152,217109,14406,56921,33982,22939,33525,21531,11995,91850,20172,23881,49482,397776,151818,25211,262481,261935,152416,101935,2707,4877,546,1778012,16883656
1998:Q4,College,24168087,6032309,4793762,1238547,18135778,1519483,668024,1155802,793368,362434,432938,404339,28599,5921866,411899,400960,1568202,3204910,2694091,157602,2786981,2777352,1999068,546969,20548,210767,9629,21381106,27610646
1998:Q4,SomeCollege,8813404,3089681,2405619,684062,5723723,633323,156655,330114,257818,72296,97585,70964,26622,1325785,145284,162817,535238,1405154,849413,82355,1604021,1600375,1082113,454260,9099,54904,3646,7209383,25603468
1998:Q4,HS,8006306,2941007,2255781,685227,5065298,707040,93958,176088,115581,60507,71894,51466,20428,1048070,155463,159976,405525,1477770,687572,81943,1203054,1199253,808559,337013,6873,46808,3802,6803251,32780871
1998:Q4,NoHS,2087280,963575,737647,225928,1123705,222080,14957,48511,29527,18984,30297,19023,11274,115626,22081,27099,51138,413398,153724,24794,269629,269089,158850,103030,2806,4403,540,1817651,16848635
1999:Q1,College,24562629,6231490,4965778,1265712,18331139,1502891,714884,1147230,756101,391130,427496,397276,30220,5987814,416710,407364,1624926,3252125,2689955,159742,2853726,2843259,2053478,555943,19398,214439,10467,21708903,27845812
1999:Q1,SomeCollege,8806903,3100901,2418946,681955,5706002,634122,163435,312875,229649,83226,100277,73173,27104,1307101,149879,162988,545815,1427245,820459,81806,1601524,1597704,1081245,449124,8519,58815,3821,7205379,25566264
1999:Q1,HS,8002443,2960065,2267630,692436,5042378,704496,97166,170718,105265,65453,73918,53201,20717,1021200,156620,161736,411373,1492073,672139,80939,1219633,1215630,827777,337068,6467,44319,4002,6782811,32891012
1999:Q1,NoHS,2102940,958151,736983,221168,1144790,222357,15521,44486,26948,17538,27409,16753,10655,124106,23718,29237,51690,427918,153965,24385,272521,271918,165136,100262,2486,4033,603,1830419,16835002
1999:Q2,College,25486681,6454997,5161248,1293749,19031684,1477760,701530,1104698,729929,374769,425731,394107,31624,6525440,426173,420124,1715893,3302957,2769225,162155,2953454,2942977,2115694,574029,20545,232709,10477,22533227,28067252
1999:Q2,SomeCollege,8925688,3124778,2440349,684429,5800910,632464,159170,283759,208413,75346,102914,75388,27526,1376854,155554,167197,568626,1451470,821484,81417,1612912,1609034,1084268,450533,8549,65683,3878,7312777,25522093
1999:Q2,HS,8140527,3014236,2313141,701095,5126291,699786,95980,157507,97095,60412,75273,54253,21020,1074133,159153,167605,426369,1509718,680563,80205,1251527,1247538,851179,346719,7289,42351,3988,6889000,33005867
1999:Q2,NoHS,2151768,974318,748746,225572,1177450,222365,14746,39209,24220,14990,24648,14708,9940,140684,25513,31965,52628,443598,158005,24089,280171,279538,172550,100300,2372,4316,633,1871597,16838973
1999:Q3,College,25607317,6711342,5381156,1330187,18895975,1486954,729040,1087959,721740,366219,445864,412680,33184,6225295,424909,414283,1674550,3341630,2898808,166683,3051352,3040895,2192323,595145,17568,235858,10458,22555965,28279753
1999:Q3,SomeCollege,8874009,3150563,2465278,685285,5723446,640989,162453,266072,194838,71235,106966,78988,27979,1292885,158717,159743,544376,1469148,839982,82114,1628127,1624196,1092816,454437,7514,69428,3932,7245882,25474723
1999:Q3,HS,8110173,3060701,2346716,713986,5049472,705740,97917,148929,91508,57421,73478,52158,21320,990738,158783,161835,407981,1519896,703090,81085,1286412,1282444,875950,360708,5921,39864,3968,6823761,33122630
1999:Q3,NoHS,2179165,981266,760021,221245,1197900,224888,14930,34286,21344,12941,22384,13032,9352,142181,27033,33086,52461,457969,164338,24345,288323,287660,180170,101604,1957,3929,663,1890843,16856764
1999:Q4,College,27525168,6924580,5568131,1356448,20600588,1529028,805303,999130,769638,229492,492205,457585,34620,7477660,455851,447358,1840508,3406784,2952576,194185,3170928,3159977,2258807,614536,16975,269658,10952,24354240,28488102
1999:Q4,SomeCollege,9193620,3162769,2475636,687134,6030851,659224,174520,227175,198228,28947,112810,84411,28399,1489799,169369,176539,593250,1501151,832698,94317,1642586,1638530,1093385,458639,7119,79387,4056,7551034,25427919
1999:Q4,HS,8423507,3108054,2386184,721869,5315453,721700,103582,122530,91775,30756,67929,46303,21626,1158182,167230,180512,442257,1547484,704885,99163,1312591,1308512,887627,376891,5809,38185,4079,7110916,33238490
1999:Q4,NoHS,2250740,991696,766054,225642,1259044,229753,16207,25126,17357,7769,20370,11658,8712,171802,29505,37709,54231,476602,167454,30285,295343,294628,184443,103555,1745,4885,715,1955397,16884593
2000:Q1,College,28408090,7232729,5837905,1394823,21175361,1549715,857583,908689,718965,189724,497805,462552,35252,7908987,464294,461424,1918853,3457746,2951880,198387,3264931,3254551,2316968,620064,17979,299540,10380,25143159,28697086
2000:Q1,SomeCollege,9308344,3211607,2520671,690936,6096737,671242,182142,196034,175211,20822,115537,86916,28621,1536866,174788,181384,610945,1525389,807698,94711,1641753,1637717,1088866,453220,7169,88462,4036,7666591,25385447
2000:Q1,HS,8549878,3175857,2439898,735959,5374021,731137,107435,107028,83011,24016,68434,46480,21954,1192081,169485,187188,454268,1565365,691956,99645,1318716,1314796,893105,378966,6505,36220,3920,7231162,33350638
2000:Q1,NoHS,2313686,1018324,792123,226201,1295362,233299,16947,21718,16046,5672,17621,10004,7617,186528,31355,40672,55242,493321,168231,30429,296814,296092,187275,101514,1642,5661,722,2016873,16918676
2000:Q2,College,28511852,7585492,6153630,1431863,20926360,1543652,837783,896455,690472,205983,477373,441518,35855,7567691,463457,462815,1901254,3499900,3072469,203512,3349185,3338723,2394422,643363,16144,284794,10462,25162667,28911492
2000:Q2,SomeCollege,9282188,3262957,2567718,695239,6019231,675576,176959,185059,160017,25042,116128,87294,28833,1449770,178078,178297,595600,1544860,823352,95552,1653058,1648950,1095633,458307,6465,88545,4107,7629130,25351074
2000:Q2,HS,8560357,3255151,2506100,749051,5305207,732389,105882,103162,76809,26353,72545,50276,22269,1105011,169180,185710,442285,1576657,711636,100749,1353303,1349378,913895,396444,5739,33300,3925,7207055,33456266
2000:Q2,NoHS,2357423,1040687,812130,228556,1316737,235125,16121,19491,14274,5218,14797,8264,6533,186676,32938,42473,55360,508757,174211,30788,304408,303651,194147,103657,1378,4469,757,2053015,16955230
2000:Q3,College,29071971,7914815,6445875,1468939,21157156,1538907,877324,881470,670673,210797,491574,455146,36427,7529960,468211,473233,1927268,3548280,3212012,208918,3460499,3450192,2473749,672205,12925,291313,10307,25611473,29136107
2000:Q3,SomeCollege,9349305,3307399,2611704,695695,6041906,680427,182308,174994,148274,26720,119265,90227,29038,1417040,182672,180759,595468,1567536,844922,96514,1671838,1667692,1102496,466987,5330,92880,4146,7677466,25328567
2000:Q3,HS,8620506,3311465,2550412,761054,5309040,733695,108734,98638,71776,26862,71782,49213,22569,1066687,170290,189774,441081,1590669,735734,101956,1392865,1388997,933450,420386,4358,30803,3868,7227640,33552563
2000:Q3,NoHS,2403272,1055839,833352,222487,1347432,236982,16581,16999,12476,4524,12293,6837,5455,191955,34678,45090,55858,524918,180890,31188,314295,313513,200752,107495,1059,4207,782,2088977,16990471
2000:Q4,College,28809973,8230589,6729750,1500839,20579385,1588884,947364,972590,734761,237829,545606,508597,37010,6657640,466797,466619,1849381,3586659,3285958,211886,3527528,3516706,2540055,705168,15765,255718,10822,25282446,29375718
2000:Q4,SomeCollege,9237062,3338808,2637850,700958,5898254,701339,192911,189661,156421,33240,125529,96282,29246,1243067,185867,172866,560826,1584877,845028,96282,1680676,1676397,1104485,477327,5977,88608,4280,7556386,25321692
2000:Q4,HS,8530198,3384362,2614057,770305,5145837,750743,113774,104825,74018,30807,65623,42774,22848,904676,169625,182982,414396,1596442,741521,101230,1437173,1433198,952987,446843,5856,27512,3975,7093025,33636722
2000:Q4,NoHS,2437400,1082094,852439,229654,1355307,242291,17669,13284,9038,4247,10034,5631,4404,179812,36208,46058,55205,539231,184560,30955,323706,322869,207700,111928,1069,2172,836,2113695,17020617
2001:Q1,College,28694115,8720210,7187911,1532299,19973905,1696778,1052876,914547,614569,299979,526875,488389,38486,5961275,473870,462769,1698247,3637419,3332638,216611,3573646,3563449,2602570,717455,9397,234027,10196,25120470,29635113
2001:Q1,SomeCollege,9178535,3426044,2721898,704146,5752491,738819,209430,173067,124221,48846,126137,96447,29690,1101979,191062,166789,503186,1608563,836567,96892,1672863,1668606,1104162,473546,3882,87015,4258,7505672,25334214
2001:Q1,HS,8528796,3509643,2731581,778063,5019153,783648,121207,101717,61218,40499,69542,46439,23103,774860,171053,177795,370488,1607918,739284,101641,1449495,1445698,969070,449059,3070,24499,3797,7079302,33705932
2001:Q1,NoHS,2501646,1128586,896345,232240,1373061,250942,19463,13942,9566,4376,7993,4145,3848,169461,37966,47205,53472,554712,186810,31095,325761,324922,213823,109663,655,781,839,2175885,17041883
2001:Q2,College,29778732,9048140,7486780,1561360,20730591,1710967,1052313,862956,557162,305794,531101,491211,39890,6474629,491202,473973,1779228,3698878,3429445,225900,3695980,3686020,2698852,741450,5937,239781,9959,26082752,29919078
2001:Q2,SomeCollege,9335695,3451869,2747332,704536,5883826,749697,207704,158050,107731,50319,128472,98348,30123,1168414,198666,169568,522217,1637349,844044,99647,1694897,1690607,1121311,475613,2525,91158,4291,7640798,25369901
2001:Q2,HS,8683517,3561808,2778738,783070,5121709,788350,120770,94800,53941,40859,70215,46876,23339,820426,174945,181516,382041,1634387,749108,105151,1490460,1486748,1004943,457928,1824,22053,3712,7193058,33757385
2001:Q2,NoHS,2551129,1142342,912514,229828,1408787,253373,18988,12263,8617,3646,6071,2820,3250,184438,40002,49707,54395,566424,190879,32247,335923,335065,224912,109258,394,501,858,2215206,17050486
2001:Q3,College,29309703,9374402,7780001,1594401,19935301,1741677,1105735,968396,671836,296560,626323,584992,41331,5432189,481053,472611,1616032,3751249,3503062,236974,3878227,3867759,2807861,760043,9899,289955,10468,25431476,30232401
2001:Q3,SomeCollege,9184295,3480932,2776251,704682,5703363,765516,215147,174012,126122,47890,138233,107657,30576,973907,200010,164976,462916,1661266,844193,103187,1726961,1722529,1137542,476637,3813,104537,4432,7457333,25432518
2001:Q3,HS,8538740,3612574,2823969,788605,4926166,796696,124034,99197,60471,38726,58830,35281,23549,649561,171412,177293,336141,1651775,751581,109646,1517756,1513954,1021698,468571,3449,20235,3802,7020984,33788272
2001:Q3,NoHS,2546177,1146749,923077,223672,1399428,256416,19595,8051,5233,2818,4365,1699,2666,164031,41092,50884,52051,575686,193547,33711,342931,342022,230450,109100,504,1967,910,2203246,17042644
2001:Q4,College,30485428,9630614,8006999,1623615,20854814,1802433,1160959,891556,596374,295182,577524,534830,42694,6164798,505388,479989,1713532,3838175,3478652,241808,3911343,3900895,2856664,795748,2127,246356,10447,26574085,30577670
2001:Q4,SomeCollege,9385186,3540462,2826434,714029,5844723,765742,223100,159139,109798,49341,134044,104448,29596,1081618,202932,170161,487765,1674318,841418,104486,1751731,1747340,1160824,493548,821,92148,4392,7633455,25524528
2001:Q4,HS,8741037,3654806,2857901,796905,5086231,806293,132339,94691,55778,38913,68186,44188,23998,733193,175592,184607,358402,1691518,731028,110382,1568074,1564322,1055028,488560,576,20157,3753,7172962,33797385
2001:Q4,NoHS,2604498,1188868,959117,229751,1415630,267810,21878,11765,8531,3234,5169,2049,3120,176160,40405,49636,52402,564434,191619,34350,354409,353536,239269,113971,162,134,872,2250090,17015667
2002:Q1,College,31016380,9889379,8246230,1643149,21127001,1873417,1133754,850981,571865,279116,561752,517392,44360,6236479,527421,475388,1796220,3911157,3513681,246750,4009454,3998686,2954964,795465,607,247651,10768,27006925,30948684
2002:Q1,SomeCollege,9484384,3611423,2890689,720734,5872961,769074,217335,150725,103710,47015,132708,104016,28691,1078522,205284,168499,507684,1680145,857150,105836,1779697,1775297,1193891,492128,212,89066,4400,7704687,25643175
2002:Q1,HS,8841003,3703877,2904885,798992,5137126,817630,134386,91334,54644,36689,73123,48696,24427,725658,178842,184545,376465,1719466,724697,110980,1569297,1565518,1060567,484072,151,20728,3779,7271706,33789923
2002:Q1,NoHS,2631866,1221435,986017,235419,1410430,279183,22368,13905,10461,3444,6157,2459,3698,172724,39553,47175,52420,550152,191869,34924,352205,351356,239388,111851,53,64,849,2279660,16971248
2002:Q2,College,30738155,10157966,8489734,1668232,20580189,1887041,1090807,933986,582690,351295,524455,478679,45776,5670249,540290,468482,1662287,3980489,3567057,255046,4119492,4108729,3070309,811045,-6249,233624,10763,26618663,31337044
2002:Q2,SomeCollege,9425551,3681135,2951286,729850,5744416,757350,209090,172241,104423,67819,129849,102123,27726,972645,205620,165631,460187,1684284,878776,108744,1821144,1816778,1236026,500038,-2146,82860,4366,7604407,25784396
2002:Q2,HS,8797069,3742843,2939604,803239,5054226,812617,134859,104919,56288,48632,80956,56116,24840,634112,179580,183035,345015,1743087,722296,113749,1593335,1589609,1076640,493179,-1246,21036,3727,7203734,33772688
2002:Q2,NoHS,2627762,1243674,1002006,241668,1384088,286363,22440,16724,12015,4709,6959,2834,4125,155714,38375,44489,49617,534618,192604,36185,355610,354799,242065,113382,-647,0,811,2272152,16912173
2002:Q3,College,30072423,10447351,8743524,1703827,19625072,1970613,1065919,949440,549172,400268,516234,468731,47503,4653199,546123,462840,1509814,4050696,3637862,262331,4243520,4232156,3184702,829808,-7540,225186,11365,25828903,31734350
2002:Q3,SomeCollege,9322734,3764379,3026822,737557,5558355,764836,203997,180919,97019,83900,129603,102772,26831,795853,204498,163637,408439,1689254,906113,111204,1869907,1865493,1281586,508414,-2357,77850,4413,7452828,25944132
2002:Q3,HS,8691984,3766403,2954654,811748,4925581,826244,136351,111134,54033,57100,85226,59977,25249,490097,178507,182305,310102,1766127,723801,115687,1627929,1624118,1104872,499215,-1418,21450,3811,7064055,33752482
2002:Q3,NoHS,2613285,1261660,1024009,237651,1351625,297413,22803,19151,13404,5747,7970,3287,4682,129245,36978,41933,46418,518742,193830,37143,362138,361341,248000,114171,-831,0,797,2251148,16841228
2002:Q4,College,30873945,10718226,8986327,1731899,20155718,2010005,1120020,995859,508207,487652,499771,450554,49216,4953135,553821,479502,1582564,4135232,3552015,273794,4381212,4369774,3303005,852000,-12087,226856,11437,26492733,32132202
2002:Q4,SomeCollege,9493984,3848291,3104583,743708,5645693,761087,212113,202181,88541,113640,128977,103049,25928,832940,203879,174525,425907,1701899,886585,115599,1923539,1919146,1328488,519408,-3608,74857,4394,7570444,26118321
2002:Q4,HS,8793695,3791765,2975319,816446,5001930,827973,143820,123533,50906,72627,90802,65144,25658,512168,177912,194759,325348,1797487,687733,120395,1665038,1661263,1131566,509598,-1971,22070,3775,7128657,33736106
2002:Q4,NoHS,2630991,1283701,1049569,234131,1347290,305207,24741,21644,14311,7334,8955,3743,5212,131223,35633,41294,46369,504524,188729,38970,368585,367824,253254,116002,-1432,0,761,2262406,16761201
2003:Q1,College,31093908,10962596,9217654,1744941,20131312,2131621,1078694,938147,484367,453780,509015,458480,50536,4715664,569420,485874,1590668,4198043,3633055,281111,4503191,4490681,3406318,855728,-11882,240517,12510,26590717,32522201
2003:Q1,SomeCollege,9563630,3927541,3177155,750386,5636089,778953,204621,187564,83401,104163,130485,105549,24936,784391,205033,179786,424044,1704719,918336,118157,1964297,1959798,1369621,519294,-3191,74074,4499,7599334,26302903
2003:Q1,HS,8849395,3837831,3023098,814733,5011564,851437,143747,115760,49176,66584,93179,67104,26075,469031,179276,201367,326426,1816740,692321,122279,1680175,1676216,1153964,501267,-1931,22915,3960,7169220,33730361
2003:Q1,NoHS,2646768,1312887,1073365,239522,1333881,317906,24637,22322,15032,7290,9840,4300,5539,121929,34498,39750,45418,487516,190228,39838,369498,368735,257338,112834,-1438,0,763,2277270,16674878
2003:Q2,College,32718808,11240594,9472534,1768060,21478214,2190781,1050907,873304,436860,436444,609992,557808,52184,5597731,595513,503241,1770276,4270536,3728343,287591,4751100,4738260,3560929,873490,-10389,314229,12841,27967708,32895948
2003:Q2,SomeCollege,9890322,4022414,3263879,758535,5867909,781162,199530,174604,74303,100300,137879,113869,24010,911641,208444,191730,473916,1713390,955202,120411,2046526,2042013,1432688,527994,-2477,83809,4513,7843797,26493817
2003:Q2,HS,9069108,3883925,3065381,818544,5185183,859146,144607,108762,45117,63645,81768,55257,26511,559986,183199,214803,364960,1843475,700782,123696,1724361,1720378,1190574,507127,-1733,24410,3982,7344747,33742049
2003:Q2,NoHS,2678460,1335065,1094146,240919,1343395,326390,24768,22472,15055,7417,11149,5134,6015,134458,33623,39086,46671,472017,192248,40514,378941,378204,264189,113319,-1266,1962,737,2299519,16585045
2003:Q3,College,33550832,11543885,9743682,1800203,22006947,2204210,1007982,864043,491574,372469,603502,550523,52979,5945471,617001,512980,1813702,4334740,3805810,297505,4899527,4886597,3715332,889524,-15366,297108,12929,28651305,33245042
2003:Q3,SomeCollege,10074370,4127052,3360289,766763,5947318,772535,192098,165433,83230,82202,138327,115417,22910,953907,210939,199612,483124,1719370,987672,124300,2108611,2104111,1492855,537715,-3558,77098,4500,7965759,26687002
2003:Q3,HS,9182756,3919271,3091818,827453,5263485,856294,144115,103756,50782,52974,86329,59362,26967,586728,186198,224188,374189,1868199,705949,127541,1759587,1755628,1215277,517681,-2262,24932,3959,7423169,33777970
2003:Q3,NoHS,2688381,1352513,1116090,236423,1335867,331808,24541,23701,16943,6758,11832,5735,6097,135839,32640,37807,46181,455954,193635,41930,382144,381441,267469,114755,-1956,1172,703,2306237,16494490
2003:Q4,College,35013016,11836092,10006904,1829189,23176924,2248758,975142,951429,540420,411008,590214,535967,54247,6694091,637077,531803,1978079,4402365,3860100,307864,5033704,5020778,3830626,910484,12769,266900,12926,29979312,33561085
2003:Q4,SomeCollege,10404697,4236765,3460402,776363,6167932,772384,186492,186891,91142,95749,138784,116882,21903,1056451,213223,213321,528996,1728607,1014291,128493,2166376,2161897,1543084,548939,1727,68146,4479,8238321,26878396
2003:Q4,HS,9423769,3969505,3132943,836562,5454265,862799,144429,115742,55993,59750,92465,65005,27460,662321,189134,239636,410070,1898710,707060,131897,1808446,1804523,1248593,527476,3042,25412,3923,7615324,33844927
2003:Q4,NoHS,2719016,1377944,1142457,235488,1341072,339198,24498,26438,18741,7697,12773,6367,6406,143486,31646,37235,47062,440979,194302,43456,391413,390746,273311,116033,1403,0,667,2327603,16405999
2004:Q1,College,36797653,12276043,10415632,1860410,24521611,2342650,941229,1571721,1139659,432062,605323,549179,56144,7072854,644003,544659,2010875,4503842,3971998,312457,5147201,5134271,3933865,910914,11694,277799,12930,31650452,33835677
2004:Q1,SomeCollege,10824124,4393812,3604373,789439,6430311,784984,180856,302611,198313,104297,141026,120018,21008,1102098,212960,224006,535864,1756064,1059610,130232,2208645,2204183,1587065,549374,1464,66281,4461,8615479,27063940
2004:Q1,HS,9733708,4075716,3226807,848910,5657992,883411,144668,172231,108462,63769,94246,66243,28004,694074,189470,252325,418426,1953293,723039,132808,1827355,1823458,1271625,522788,2676,26369,3897,7906353,33949721
2004:Q1,NoHS,2773752,1426187,1187180,239007,1347566,349940,24412,29563,21195,8368,14134,7123,7011,144343,30410,36230,46520,430877,197300,43836,391671,391039,276133,113396,1320,189,632,2382081,16322359
2004:Q2,College,37447777,12677883,10780696,1897187,24769894,2395750,904948,1422068,1017590,404478,631817,573789,58028,7057549,656452,550500,2032570,4609866,4191635,316737,5331596,5318045,4093519,919129,11450,293947,13551,32116181,34060418
2004:Q2,SomeCollege,11064621,4552985,3753474,799511,6511636,788214,174964,272210,174834,97376,143846,123746,20099,1088912,213953,230977,540028,1787397,1139152,131984,2281494,2276978,1655396,555105,1308,65169,4515,8783127,27239573
2004:Q2,HS,9907408,4158073,3292520,865552,5749335,895936,144743,160273,100655,59618,94063,65462,28601,679275,191533,261723,425537,1996654,765656,133942,1871842,1867833,1310531,527315,2557,27430,4009,8035566,34099152
2004:Q2,NoHS,2796468,1451771,1218907,232864,1344697,358311,24263,32977,24768,8209,15592,7965,7627,138990,29346,34764,45943,415854,204411,44246,397423,396804,281827,112989,1319,669,619,2399045,16246355
2004:Q3,College,38208989,13050969,11142963,1908006,25158019,2417668,869221,1524860,1094050,430810,613203,553422,59781,7034537,666181,559469,2026414,4713150,4408306,325009,5468440,5454603,4223223,938887,-3285,295779,13837,32740548,34226909
2004:Q3,SomeCollege,11360053,4722813,3914264,808549,6637240,784679,169292,295990,188122,107868,145043,125885,19157,1075345,214553,240421,536559,1819835,1219832,135692,2349034,2344501,1715535,567889,-447,61524,4533,9011018,27401232
2004:Q3,HS,10205652,4325921,3452389,873532,5879730,903280,144964,173978,109070,64908,102589,73328,29261,665278,193549,274182,428009,2045513,810207,138180,1927360,1923296,1352527,542865,-593,28497,4063,8278292,34300023
2004:Q3,NoHS,2842451,1501233,1263460,237773,1341218,365053,24121,35459,26462,8997,17007,8796,8211,133765,28287,33595,45179,401498,211673,45581,404243,403646,288207,115234,-411,616,597,2438209,16180776
2004:Q4,College,39987998,13493622,11554671,1938951,26494376,2516363,868381,1644086,1306448,337638,685080,625607,59472,7625974,685566,583013,2204071,4811426,4537020,333395,5652072,5637883,4352829,960771,-4389,328673,14189,34335926,34329751
2004:Q4,SomeCollege,11760452,4872292,4044097,828195,6888159,810838,170539,306903,230265,76638,145547,124572,20975,1156997,216399,257969,581926,1893962,1206376,140703,2418924,2414376,1769225,581624,-678,64205,4548,9341527,27545824
2004:Q4,HS,10529029,4470434,3578921,891513,6058595,916645,144819,176259,127943,48316,89753,59954,29799,739459,198902,281191,460706,2071351,834366,145144,2008990,2004826,1418731,558020,-817,28892,4165,8520039,34556213
2004:Q4,NoHS,2858736,1529402,1289843,239560,1329334,356280,25597,32237,24955,7282,17669,8881,8787,142770,28303,31825,48695,385979,212799,47181,423221,422623,299794,119705,-556,3680,599,2435515,16127531
2005:Q1,College,40579062,13866103,11909429,1956674,26712959,2610749,832642,1586734,1235981,350753,673130,613953,59177,7645131,686412,590873,2200801,4871006,4677771,337710,5724967,5710590,4433306,962482,-12782,327584,14377,34854095,34375545
2005:Q1,SomeCollege,11969567,5021338,4174538,846801,6948229,836562,166001,298277,219740,78537,143176,120330,22847,1154609,214702,266225,573835,1952245,1198528,144068,2456593,2452047,1813006,580289,-2481,61234,4546,9512975,27674117
2005:Q1,HS,10770315,4651874,3745525,906349,6118441,930633,141477,174549,124746,49803,93491,63099,30392,746154,200662,279444,455763,2081972,864269,150026,2081739,2077495,1505570,544905,-2174,29194,4245,8688575,34859920
2005:Q1,NoHS,2857737,1549861,1304545,245315,1307876,347257,26334,34776,27213,7563,18266,8839,9426,143690,28011,29085,50459,367091,214826,48081,438322,437725,316678,117298,-1705,5454,597,2419415,16085022
2005:Q2,College,41679097,14240137,12270377,1969760,27438960,2663290,810798,1677737,1306883,370854,680588,622109,58479,7861920,690871,606213,2274486,4933055,4900228,339772,5872940,5858054,4563463,973516,-7780,328856,14886,35806156,34373892
