Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1991:Q1,NoHS,9.3,8.9,10.4,9.6,3.7,11.1,5.7,7.4,8.8,6.6,6,9.2,3.4
1991:Q2,College,52.9,52.6,48.3,46.8,66.6,46,61.5,58.2,54.1,50.5,51.7,43,67.6
1991:Q2,SomeCollege,19,19.5,20.9,21.3,17.1,20.3,15.8,18.7,18.8,22.6,22.9,23,16
1991:Q2,HS,19.1,19.3,20.7,22.3,12.6,23.1,17.4,16,18.5,20.5,19.6,25.1,13
1991:Q2,NoHS,9,8.7,10.1,9.6,3.7,10.6,5.3,7.1,8.7,6.4,5.8,8.9,3.3
1991:Q3,College,53.1,52.8,48.6,47.3,66.3,45.9,61.9,58.1,54.2,50.9,52,43.5,68
1991:Q3,SomeCollege,19.2,19.6,21,21.4,17.2,20.6,15.8,19,18.8,22.6,23,22.9,16.2
1991:Q3,HS,19.1,19.2,20.6,22.2,12.8,23.2,17.5,16,18.4,20.3,19.4,25,12.4
1991:Q3,NoHS,8.7,8.4,9.8,9.2,3.7,10.2,4.8,6.9,8.6,6.2,5.6,8.7,3.4
1991:Q4,College,53.3,53,48.7,47.3,66.6,45.8,62.2,57.9,54.4,51,52.1,43.8,68.3
1991:Q4,SomeCollege,19.3,19.7,21.1,21.5,17.1,21,15.9,19.3,18.9,22.7,23.1,22.8,16.4
1991:Q4,HS,19,19.2,20.7,22.1,12.9,23.3,17.6,16,18.3,20.2,19.4,24.9,11.8
1991:Q4,NoHS,8.4,8.1,9.5,9.1,3.5,9.9,4.3,6.8,8.4,6,5.5,8.5,3.5
1992:Q1,College,52.9,52.7,48.6,47.1,65.7,45.6,62.4,57.6,54.1,51.3,52.3,44.3,67.7
1992:Q1,SomeCollege,19.5,20,21.2,21.6,17.6,21.4,15.9,19.8,19.1,22.8,23.2,22.8,16.8
1992:Q1,HS,19.3,19.4,21,21.9,13.2,23.5,17.8,16,18.4,20,19.2,24.7,12
1992:Q1,NoHS,8.3,7.9,9.2,9.3,3.5,9.5,3.9,6.6,8.4,5.8,5.2,8.2,3.5
1992:Q2,College,52.5,52.3,48.5,46.9,64.8,45.1,62.5,57.2,53.7,51.5,52.4,44.5,67.6
1992:Q2,SomeCollege,19.8,20.3,21.3,21.8,18.2,21.8,15.9,20.2,19.2,23,23.4,22.8,17
1992:Q2,HS,19.5,19.6,21.2,21.8,13.5,23.7,18.1,16.1,18.6,19.9,19.2,24.6,11.8
1992:Q2,NoHS,8.2,7.9,9,9.5,3.5,9.5,3.5,6.5,8.4,5.6,5.1,8.1,3.6
1992:Q3,College,52.2,52,48.3,47.1,64.2,44.5,62.5,56.7,53.4,51.3,52.1,44.7,67.1
1992:Q3,SomeCollege,20.1,20.5,21.6,21.9,18.5,22.2,16.1,20.7,19.4,23.1,23.6,22.7,17.5
1992:Q3,HS,19.7,19.7,21.3,22,13.7,23.9,18.3,16.2,18.8,20.1,19.3,24.6,11.8
1992:Q3,NoHS,8.1,7.7,8.9,9,3.5,9.5,3.1,6.3,8.4,5.5,5,7.9,3.6
1992:Q4,College,52.2,52,48.1,46.4,64.7,44.1,61.4,56.7,53.5,50.8,51.7,43.7,67.2
1992:Q4,SomeCollege,20.1,20.5,21.6,22.2,18.3,22.1,16.3,20.7,19.3,23.3,23.7,23.4,17
1992:Q4,HS,19.7,19.8,21.5,22.4,13.6,24.2,18.8,16.2,18.8,20.4,19.6,24.9,12.2
1992:Q4,NoHS,8,7.6,8.8,8.9,3.3,9.6,3.4,6.4,8.3,5.6,5,8.1,3.6
1993:Q1,College,51.9,51.7,47.5,45,64.6,43.7,60.5,56.7,53.6,50.4,51.3,43.1,67.6
1993:Q1,SomeCollege,20.1,20.6,21.6,22.8,18.5,22.1,16.6,20.6,19.3,23.5,23.8,24.1,16.4
1993:Q1,HS,20,20.1,22.2,22.5,13.7,24.5,19.3,16.2,18.8,20.5,19.9,24.8,12.3
1993:Q1,NoHS,8.1,7.7,8.8,9.7,3.2,9.7,3.6,6.5,8.3,5.5,5,8,3.6
1993:Q2,College,51.6,51.3,47.1,44.4,64.3,43.2,59.6,56.6,53.5,49.9,50.8,42.2,67.6
1993:Q2,SomeCollege,20.2,20.7,21.7,23.1,18.8,22.1,16.9,20.6,19.3,23.7,23.9,24.8,16
1993:Q2,HS,20.2,20.2,22.3,23,13.8,24.8,19.7,16.2,18.9,20.8,20.2,24.9,12.8
1993:Q2,NoHS,8.1,7.7,8.9,9.5,3.2,9.9,3.8,6.6,8.3,5.6,5,8.1,3.5
1993:Q3,College,51.3,51,46.7,43.8,64.1,42.7,58.6,56.5,53.3,49.2,50.2,41.2,68.1
1993:Q3,SomeCollege,20.3,20.8,21.9,23.4,19,22.1,17.2,20.5,19.3,23.9,24.1,25.5,15.6
1993:Q3,HS,20.3,20.4,22.5,23.5,13.8,25.2,20.2,16.2,19.1,21.2,20.7,25.2,12.8
1993:Q3,NoHS,8.1,7.8,9,9.2,3.1,10,4,6.7,8.3,5.6,5.1,8.2,3.5
1993:Q4,College,51.1,50.7,46.1,43,63.9,42.2,57.8,56.4,53.3,48.5,49.6,39.9,68.3
1993:Q4,SomeCollege,20.3,20.8,22,23.8,19.2,22.1,17.4,20.5,19.3,24.1,24.2,26,15.2
1993:Q4,HS,20.5,20.7,22.9,23.9,13.9,25.5,20.7,16.3,19.2,21.6,21.1,25.7,12.9
1993:Q4,NoHS,8.1,7.8,9,9.3,3,10.1,4.2,6.8,8.2,5.7,5.1,8.4,3.5
1994:Q1,College,50.5,50.1,45.4,42,63.1,41.7,56.9,56.3,53.4,47.9,49,39.2,68.2
1994:Q1,SomeCollege,20.4,21,22,24.2,19.7,22.2,17.5,20.5,19.3,24.3,24.3,26.7,14.9
1994:Q1,HS,20.8,21,23.4,24.1,14.1,25.9,21.2,16.3,19.2,22,21.6,25.7,13.4
1994:Q1,NoHS,8.2,7.9,9.1,9.7,3,10.3,4.4,6.9,8.1,5.8,5.2,8.4,3.5
1994:Q2,College,50,49.6,44.8,41.2,62.5,41.2,56.3,56.3,53.3,47.3,48.5,38.1,68
1994:Q2,SomeCollege,20.6,21.1,22.1,24.6,20.2,22.2,17.7,20.4,19.4,24.5,24.4,27.2,14.6
1994:Q2,HS,21.1,21.3,23.8,24.5,14.3,26.2,21.6,16.4,19.3,22.4,21.9,26.1,13.9
1994:Q2,NoHS,8.3,8,9.3,9.7,3,10.4,4.5,7,8,5.8,5.2,8.6,3.5
1994:Q3,College,49.7,49.3,44.3,40.8,62.1,40.8,55.6,56.2,53.2,46.6,48,37,67.8
1994:Q3,SomeCollege,20.6,21.2,22.3,24.8,20.5,22.1,17.9,20.3,19.4,24.7,24.5,27.6,14.3
1994:Q3,HS,21.3,21.5,24,25,14.4,26.6,21.9,16.4,19.4,22.8,22.3,26.6,14.5
1994:Q3,NoHS,8.3,8,9.4,9.4,3,10.5,4.6,7.1,8,5.9,5.2,8.7,3.4
1994:Q4,College,49.5,49,43.9,40.2,61.6,40.3,54.9,56.2,53.4,46,47.6,35.9,67.9
1994:Q4,SomeCollege,20.7,21.3,22.4,25.1,20.9,22.1,17.9,20.2,19.4,24.8,24.6,27.9,14.1
1994:Q4,HS,21.5,21.7,24.3,25.4,14.5,26.9,22.4,16.4,19.4,23.2,22.6,27.2,14.6
1994:Q4,NoHS,8.3,8,9.4,9.3,3,10.6,4.8,7.1,7.8,6,5.2,8.9,3.4
1995:Q1,College,49.3,48.8,43.4,39.6,61.6,40,54.4,56.3,53.3,45.5,47.2,35.2,67.6
1995:Q1,SomeCollege,20.7,21.3,22.5,25.4,20.9,22.1,18.2,20.1,19.3,25,24.7,28.5,13.8
1995:Q1,HS,21.6,21.9,24.6,25.7,14.5,27.3,22.6,16.4,19.6,23.5,23,27.3,15.2
1995:Q1,NoHS,8.3,8,9.4,9.3,2.9,10.7,4.8,7.2,7.8,6,5.2,8.9,3.4
1995:Q2,College,49.4,48.7,43.2,39.4,61.7,39.8,53.8,56.4,53.4,45,46.7,34.5,67.4
1995:Q2,SomeCollege,20.7,21.3,22.6,25.6,20.9,22,18.4,19.9,19.2,25.1,24.7,28.9,13.5
1995:Q2,HS,21.7,22,24.7,26.1,14.6,27.4,22.9,16.4,19.7,23.9,23.3,27.5,15.7
1995:Q2,NoHS,8.3,7.9,9.5,8.9,2.8,10.8,4.9,7.3,7.8,6,5.2,9,3.4
1995:Q3,College,49.6,48.9,43,39.1,61.9,39.7,53.5,56.5,53.4,44.6,46.5,33.8,67.5
1995:Q3,SomeCollege,20.7,21.3,22.8,25.8,20.8,21.9,18.6,19.7,19.1,25.1,24.7,29.2,13.4
1995:Q3,HS,21.6,22,24.8,26.5,14.6,27.6,23,16.4,19.7,24.2,23.6,27.9,15.7
1995:Q3,NoHS,8.1,7.8,9.4,8.6,2.7,10.8,4.9,7.4,7.7,6,5.2,9.1,3.4
1995:Q4,College,50.1,49.3,43.1,39.2,62.7,40.3,53.8,56.7,53.7,44.4,46.3,33.8,66
1995:Q4,SomeCollege,20.7,21.4,23,25.8,20.3,22.1,19.1,19.9,19.4,25.5,25.1,29.5,14
1995:Q4,HS,21.3,21.7,24.6,26.3,14.4,27.2,22.6,16.4,19.5,24.1,23.5,27.7,16.7
1995:Q4,NoHS,7.8,7.5,9.3,8.6,2.5,10.4,4.6,7,7.4,6,5.1,9,3.2
1996:Q1,College,50.5,49.7,43,39.4,63.3,41,54.2,57,53.9,44.6,46.3,34.3,66.9
1996:Q1,SomeCollege,20.7,21.5,23.2,25.8,20,22.2,19.4,20,19.5,25.9,25.5,30,14.3
1996:Q1,HS,21.2,21.6,24.6,26.2,14.3,26.9,22.1,16.4,19.4,23.7,23.3,27,15.6
1996:Q1,NoHS,7.5,7.3,9.2,8.6,2.4,9.9,4.3,6.6,7.1,5.8,5,8.7,3.1
1996:Q2,College,51,50.1,43.2,39.7,64,41.8,54.5,57.3,54.1,44.6,46.4,34.5,65.8
1996:Q2,SomeCollege,20.7,21.5,23.4,25.8,19.6,22.2,19.7,20.1,19.7,26.3,25.8,30.4,14.9
1996:Q2,HS,21,21.3,24.3,26.1,14.2,26.5,21.6,16.4,19.3,23.4,22.9,26.6,16.2
1996:Q2,NoHS,7.3,7,9.1,8.4,2.2,9.5,4.1,6.3,6.9,5.7,4.9,8.6,3
1996:Q3,College,51.5,50.5,43.5,40.1,64.5,42.6,55,57.6,54.3,44.7,46.6,34.7,65.2
1996:Q3,SomeCollege,20.7,21.6,23.6,25.7,19.4,22.3,20,20.1,19.8,26.6,26.1,30.6,15.3
1996:Q3,HS,20.8,21.1,24,25.9,14.1,26,21.1,16.4,19.2,23.1,22.6,26.3,16.6
1996:Q3,NoHS,7,6.8,8.9,8.3,2.1,9.1,3.9,5.9,6.7,5.6,4.8,8.4,2.9
1996:Q4,College,52.2,51.2,43.8,40.3,65.2,43.5,56,58,55,44.9,46.7,34.9,65.5
1996:Q4,SomeCollege,20.6,21.5,23.6,25.6,19,22.2,20.3,20.1,19.8,26.8,26.3,30.8,15.6
1996:Q4,HS,20.4,20.8,23.9,25.6,13.9,25.6,20.2,16.3,18.9,22.9,22.3,26,16.2
1996:Q4,NoHS,6.7,6.5,8.6,8.5,2,8.7,3.5,5.5,6.4,5.4,4.6,8.3,2.7
1997:Q1,College,52.7,51.6,44.1,40.6,65.7,44.4,56.4,58.4,55.1,45.2,47,35.4,64.8
1997:Q1,SomeCollege,20.5,21.5,23.7,25.5,18.7,22.2,20.4,20.2,19.7,27.1,26.6,31.3,16
1997:Q1,HS,20.3,20.6,23.7,25.4,13.8,25.1,19.8,16.3,18.9,22.4,22,25.2,16.5
1997:Q1,NoHS,6.5,6.3,8.4,8.5,1.8,8.3,3.4,5.2,6.3,5.3,4.5,8,2.7
1997:Q2,College,53.6,52.5,44.4,41.1,66.7,45.3,56.8,58.8,55.4,45.5,47.2,35.8,64.6
1997:Q2,SomeCollege,20.4,21.3,23.8,25.4,18,22.2,20.7,20.1,19.7,27.3,26.7,31.5,16.3
1997:Q2,HS,19.9,20.2,23.5,25.2,13.6,24.7,19.3,16.2,18.8,22.1,21.6,24.8,16.4
1997:Q2,NoHS,6.1,6,8.3,8.3,1.7,7.9,3.1,4.9,6.1,5.1,4.4,7.9,2.6
1997:Q3,College,54.4,53.2,44.8,41.6,67.5,46.1,57.3,59.2,55.8,45.9,47.6,36.2,65.7
1997:Q3,SomeCollege,20.2,21.2,23.9,25.2,17.5,22.1,21,20.1,19.7,27.4,26.9,31.7,16.4
1997:Q3,HS,19.6,19.9,23.1,25.1,13.4,24.2,18.8,16.1,18.6,21.7,21.3,24.4,15.5
1997:Q3,NoHS,5.8,5.7,8.1,8.1,1.6,7.5,2.9,4.5,5.9,5,4.3,7.7,2.4
1997:Q4,College,54.9,53.7,45.1,41.8,68,47.1,57.8,59.6,56.3,46.2,48,36.4,64.9
1997:Q4,SomeCollege,20.1,21.1,23.9,25.1,17.2,22,21,20.1,19.7,27.5,27,31.7,16.8
1997:Q4,HS,19.4,19.6,23.1,24.7,13.3,23.7,18.4,16.1,18.4,21.4,20.9,24.2,15.9
1997:Q4,NoHS,5.6,5.5,7.9,8.4,1.5,7.2,2.8,4.2,5.7,4.9,4.1,7.6,2.4
1998:Q1,College,55.8,54.6,45.4,42.3,68.9,47.9,58.3,60.1,56.8,46.7,48.4,36.9,64.8
1998:Q1,SomeCollege,19.9,20.9,24,24.9,16.7,21.9,21.2,20,19.6,27.7,27.1,32.1,16.9
1998:Q1,HS,19,19.2,22.9,24.5,13.1,23.3,18,16,18.1,20.9,20.5,23.6,15.9
1998:Q1,NoHS,5.3,5.2,7.7,8.3,1.4,6.8,2.5,4,5.5,4.7,4,7.4,2.4
1998:Q2,College,56.3,55,45.7,42.7,69.3,48.6,58.7,60.5,57.2,46.9,48.7,37.2,65
1998:Q2,SomeCollege,19.8,20.8,24,24.7,16.4,21.8,21.3,19.9,19.7,27.7,27.2,32.1,17.1
1998:Q2,HS,18.8,19.1,22.7,24.3,13,23.1,17.6,15.9,17.8,20.7,20.2,23.3,15.6
1998:Q2,NoHS,5.1,5.1,7.6,8.2,1.3,6.5,2.5,3.7,5.3,4.7,3.9,7.4,2.3
1998:Q3,College,56.5,55.2,46.2,43.5,69.4,49.3,59.1,60.9,58,47.2,49,37.5,64.5
1998:Q3,SomeCollege,19.8,20.9,24,24.4,16.4,21.6,21.1,19.8,19.6,27.8,27.3,32.1,17.3
1998:Q3,HS,18.7,19,22.3,24.3,12.9,22.8,17.3,15.9,17.4,20.4,19.9,23.1,16
1998:Q3,NoHS,5.1,5,7.4,7.8,1.3,6.2,2.5,3.5,5,4.6,3.9,7.3,2.2
1998:Q4,College,57.5,56.1,47,43.7,70.4,49.3,59.5,61.4,58.4,47.5,49.4,38,64.5
1998:Q4,SomeCollege,19.4,20.5,23.6,24.1,15.8,21.6,21.1,19.4,19.4,27.4,26.7,31.5,18.1
1998:Q4,HS,18.3,18.6,22.1,24.2,12.5,22.7,17.1,15.7,17.3,20.5,20,23.4,15.4
1998:Q4,NoHS,4.9,4.8,7.2,8,1.4,6.4,2.4,3.5,4.9,4.6,3.9,7.1,2.1
1999:Q1,College,57.8,56.5,47.8,44.2,70.9,49.3,59.9,62,58.6,48,49.7,38.5,64.7
1999:Q1,SomeCollege,19.2,20.3,23.3,23.8,15.5,21.6,20.9,18.9,19.4,26.9,26.2,31.1,18.9
1999:Q1,HS,18.1,18.4,21.8,24.2,12.1,22.6,16.9,15.5,17.2,20.5,20.1,23.4,14.5
1999:Q1,NoHS,4.9,4.8,7.1,7.7,1.5,6.5,2.4,3.5,4.8,4.6,4,7,1.9
1999:Q2,College,58.4,57,48.4,44.5,71.6,49.2,60.2,62.5,58.6,48.4,50.1,39,65.5
1999:Q2,SomeCollege,18.9,20,22.9,23.6,15.1,21.6,20.7,18.5,19.3,26.5,25.7,30.6,19.4
1999:Q2,HS,17.8,18.2,21.7,24.1,11.8,22.5,16.7,15.4,17.3,20.5,20.1,23.6,13.3
1999:Q2,NoHS,4.8,4.8,7,7.8,1.5,6.6,2.4,3.6,4.8,4.6,4.1,6.8,1.8
1999:Q3,College,58.6,57.2,49.1,45.1,72,49.2,60.6,62.9,58.9,48.8,50.5,39.4,65.8
1999:Q3,SomeCollege,18.8,19.8,22.5,23.2,15,21.6,20.4,18.2,19.2,26,25.2,30.1,20.2
1999:Q3,HS,17.7,18.1,21.4,24.2,11.4,22.4,16.5,15.3,17.2,20.6,20.2,23.9,12.4
1999:Q3,NoHS,4.9,4.9,6.9,7.5,1.6,6.7,2.5,3.6,4.7,4.6,4.1,6.7,1.6
1999:Q4,College,59.5,58.1,49.8,45.3,72.6,49.1,60.6,63.4,59.3,49.4,51.1,39.6,67.1
1999:Q4,SomeCollege,18.4,19.4,22.1,23,14.5,21.7,20.4,17.9,19,25.6,24.7,29.5,20.4
1999:Q4,HS,17.4,17.8,21.3,24.1,11.2,22.3,16.5,15.1,17,20.4,20.1,24.3,10.8
1999:Q4,NoHS,4.8,4.7,6.8,7.5,1.7,6.9,2.4,3.6,4.7,4.6,4.2,6.7,1.7
2000:Q1,College,59.8,58.5,50.3,45.8,73.1,49.1,60.9,63.9,59.3,50.1,51.6,39.9,68
2000:Q1,SomeCollege,18.2,19.2,21.8,22.7,14.2,21.7,20.3,17.5,19,25.2,24.3,29.2,20.7
2000:Q1,HS,17.2,17.6,21.1,24.1,11,22.2,16.4,15,17,20.2,19.9,24.4,9.6
2000:Q1,NoHS,4.8,4.8,6.8,7.4,1.7,7,2.5,3.6,4.7,4.6,4.2,6.5,1.7
2000:Q2,College,59.8,58.5,51.1,46.1,73.4,49.1,61.2,64.3,59.1,50.3,52.1,40.2,67.7
2000:Q2,SomeCollege,18.2,19.1,21.3,22.4,14.1,21.7,20,17.2,19.1,24.8,23.8,28.6,21.6
2000:Q2,HS,17.1,17.6,20.8,24.1,10.7,22.1,16.3,14.9,17.2,20.3,19.9,24.7,9.3
2000:Q2,NoHS,4.9,4.8,6.7,7.4,1.8,7.1,2.5,3.6,4.7,4.6,4.2,6.5,1.5
2000:Q3,College,60.1,58.8,51.8,46.7,73.8,49.1,61.4,64.6,59.3,50.6,52.5,40.3,68.1
2000:Q3,SomeCollege,18,18.9,21,22.1,13.9,21.7,19.9,17,19.1,24.4,23.4,28,22.2
2000:Q3,HS,17,17.4,20.5,24.2,10.4,22,16.1,14.8,17.1,20.4,19.8,25.2,8.4
2000:Q3,NoHS,4.9,4.9,6.7,7.1,1.9,7.3,2.6,3.6,4.6,4.6,4.3,6.4,1.3
2000:Q4,College,60.1,58.8,52.4,46.9,74.1,49.1,61.8,65,60.1,50.6,52.9,40.5,66.8
2000:Q4,SomeCollege,18,18.8,20.6,21.9,13.8,21.7,19.6,16.7,18.9,24.1,23,27.4,23.4
2000:Q4,HS,16.9,17.4,20.4,24.1,10.1,21.8,15.9,14.7,16.6,20.6,19.8,25.7,8.8
2000:Q4,NoHS,5,5,6.6,7.2,2,7.4,2.7,3.6,4.4,4.6,4.3,6.4,1
2001:Q1,College,60,58.7,53.1,47.2,74.4,49.1,62.1,65.4,60.1,50.9,53.2,41,66.3
2001:Q1,SomeCollege,17.9,18.8,20.1,21.7,13.8,21.7,19.3,16.4,18.9,23.8,22.6,27.1,24.9
2001:Q1,HS,16.9,17.4,20.2,24,9.7,21.7,15.8,14.5,16.6,20.6,19.8,25.7,8.2
2001:Q1,NoHS,5.2,5.1,6.6,7.2,2.1,7.5,2.9,3.7,4.4,4.6,4.4,6.3,0.6
2001:Q2,College,60.5,59.1,53.8,47.6,74.9,49.1,62.4,65.8,59.9,51.2,53.4,41.6,66.8
2001:Q2,SomeCollege,17.7,18.5,19.7,21.5,13.5,21.7,19.1,16.2,19,23.5,22.2,26.7,25.6
2001:Q2,HS,16.7,17.2,20,23.9,9.5,21.7,15.6,14.4,16.6,20.7,19.9,25.7,7.2
2001:Q2,NoHS,5.1,5.1,6.6,7,2.1,7.5,2.9,3.7,4.5,4.7,4.5,6.1,0.4
2001:Q3,College,60.4,59.1,54.4,48.1,75.2,49.1,62.7,66.2,60.9,51.9,54,41.9,68.4
2001:Q3,SomeCollege,17.7,18.5,19.4,21.3,13.5,21.7,18.8,16,18.8,23.1,21.9,26.3,24.8
2001:Q3,HS,16.7,17.2,19.7,23.8,9,21.6,15.4,14.2,16,20.3,19.7,25.8,6.1
2001:Q3,NoHS,5.2,5.1,6.5,6.8,2.3,7.5,3.1,3.7,4.3,4.6,4.4,6,0.7
2001:Q4,College,60.9,59.5,54.7,48.3,75.6,49.4,62.7,66.4,60.7,51.6,53.8,42.1,67.8
2001:Q4,SomeCollege,17.5,18.3,19.3,21.2,13.3,21.6,18.8,16,18.6,23.1,21.9,26.1,25.5
2001:Q4,HS,16.4,17.1,19.5,23.7,9,21.8,15.5,13.9,16.3,20.7,19.9,25.8,6.4
2001:Q4,NoHS,5.2,5.1,6.6,6.8,2.2,7.3,2.9,3.7,4.5,4.7,4.5,6,0.3
2002:Q1,College,61,59.7,54.9,48.4,75.9,49.8,63,66.5,60.6,52,54.2,42.2,68.5
2002:Q1,SomeCollege,17.4,18.3,19.2,21.2,13.1,21.4,18.7,16.2,18.4,23.1,21.9,26.1,24.8
2002:Q1,HS,16.4,17,19.3,23.5,8.8,21.9,15.5,13.7,16.4,20.4,19.5,25.7,6.5
2002:Q1,NoHS,5.2,5.1,6.6,6.9,2.1,7,2.8,3.6,4.6,4.6,4.4,5.9,0.2
2002:Q2,College,60.9,59.6,55.2,48.5,76.3,50.1,63.1,66.5,60.5,52.2,54.6,42.3,68.6
2002:Q2,SomeCollege,17.4,18.3,19.2,21.2,13.1,21.2,18.5,16.4,18.3,23.1,22,26.1,24.5
2002:Q2,HS,16.5,17.1,19.1,23.3,8.5,21.9,15.6,13.5,16.5,20.2,19.1,25.7,6.8
2002:Q2,NoHS,5.2,5.1,6.5,7,2.1,6.7,2.8,3.6,4.7,4.5,4.3,5.9,0
2002:Q3,College,60.6,59.3,55.5,48.8,76.7,50.5,63.1,66.6,60.5,52.4,54.7,42.5,68.8
2002:Q3,SomeCollege,17.5,18.4,19.2,21.1,13.1,21.1,18.3,16.6,18.2,23.1,22,26.1,24
2002:Q3,HS,16.6,17.1,18.8,23.3,8.1,22,15.8,13.2,16.5,20.1,19,25.6,7.2
2002:Q3,NoHS,5.3,5.2,6.5,6.8,2.1,6.5,2.8,3.5,4.8,4.5,4.3,5.9,-0
2002:Q4,College,61,59.6,55.8,49.1,77,50.8,63.1,66.8,60.6,52.5,54.9,42.7,69.6
2002:Q4,SomeCollege,17.4,18.3,19.3,21.1,12.9,20.9,18.4,16.7,18.1,23.1,22.1,26,23.3
2002:Q4,HS,16.4,17,18.5,23.2,8,22.1,15.9,12.9,16.5,20,18.8,25.5,7.4
2002:Q4,NoHS,5.2,5.1,6.5,6.6,2,6.2,2.7,3.5,4.8,4.4,4.2,5.8,-0.2
2003:Q1,College,60.9,59.6,55.9,49.2,77.4,51.2,63.1,66.9,60.6,52.9,55.1,43,70.7
2003:Q1,SomeCollege,17.4,18.3,19.3,21.1,12.9,20.8,18.3,16.9,17.9,23.1,22.1,26.1,22.1
2003:Q1,HS,16.4,17,18.3,23,7.7,22.1,16,12.7,16.6,19.7,18.6,25.2,7.4
2003:Q1,NoHS,5.2,5.1,6.5,6.7,2,5.9,2.6,3.5,4.9,4.3,4.2,5.7,-0.2
2003:Q2,College,61.5,60.2,56.1,49.3,77.7,51.5,63.1,66.9,61,53.4,55.2,43.2,73.5
2003:Q2,SomeCollege,17.3,18.2,19.3,21.2,12.7,20.6,18.5,17.1,17.6,23,22.2,26.1,19.9
2003:Q2,HS,16.2,16.7,18.1,22.8,7.8,22.2,16.1,12.6,16.3,19.4,18.5,25.1,6.2
2003:Q2,NoHS,5.1,4.9,6.5,6.7,1.9,5.7,2.4,3.4,5,4.3,4.1,5.6,0.3
2003:Q3,College,61.8,60.5,56.3,49.6,78,51.7,63,66.9,61,53.5,55.5,43.2,73.8
2003:Q3,SomeCollege,17.2,18.2,19.4,21.1,12.5,20.5,18.5,17.3,17.5,23,22.3,26.1,19.6
