Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1991:Q4,ageunder40,10.9,15.1,21.5,30.4,9.7,5.5,14,14.3,11.7,41.2,41.4,47.5,10.5
1992:Q1,age70plus,19.9,17.5,16,11.5,19.2,13.7,1,13.5,29.8,2.7,1.9,3.2,12.9
1992:Q1,age55to69,36.6,33.8,28,24,41,44.7,31,35.1,33.1,16,15.2,14.7,34.5
1992:Q1,age40to54,32.6,33.7,34.7,34,30.2,36.1,54,37.4,25.8,40.7,42.4,34.3,41.9
1992:Q1,ageunder40,10.8,15,21.4,30.5,9.6,5.4,13.9,14,11.3,40.6,40.5,47.9,10.7
1992:Q2,age70plus,19.9,17.6,16.2,11.8,18.6,13.9,0.9,13.7,30,2.9,2.1,3,13
1992:Q2,age55to69,36.5,33.6,28,23.8,41.4,44.3,30.8,35.1,32.6,16.1,15.1,14.9,35.3
1992:Q2,age40to54,32.8,33.9,34.6,33.9,30.5,36.5,54.4,37.6,26.1,41,43,34.1,41.1
1992:Q2,ageunder40,10.8,14.8,21.2,30.5,9.5,5.4,13.8,13.7,11.3,40,39.7,48,10.6
1992:Q3,age70plus,19.9,17.5,16,11.9,18.6,14,0.9,13.9,30,2.8,2.1,2.9,12.6
1992:Q3,age55to69,36.3,33.5,27.9,24,41.7,43.8,30.7,35.1,32.2,16.3,15.2,15.2,35.6
1992:Q3,age40to54,33.1,34.2,34.8,34.3,30.4,36.9,54.7,37.6,26.5,41.2,43.4,33.7,41.4
1992:Q3,ageunder40,10.7,14.7,21.3,29.8,9.4,5.3,13.8,13.4,11.3,39.7,39.3,48.1,10.5
1992:Q4,age70plus,20,17.6,15.9,12,19.9,14.1,1,13.9,29.8,2.8,2.2,2.8,12.1
1992:Q4,age55to69,36.2,33.5,27.7,24,40.8,43.8,30.8,35,32.1,16.2,15.2,14.8,36.3
1992:Q4,age40to54,33.2,34.4,35.2,34.3,30.1,36.7,54.2,38.2,26.7,41.6,43.7,34.2,41.3
1992:Q4,ageunder40,10.6,14.6,21.2,29.7,9.2,5.4,14,12.9,11.4,39.4,38.9,48.1,10.4
1993:Q1,age70plus,20.2,17.9,16.6,12.3,20.3,14.1,1.1,14.1,29.8,2.9,2.3,2.5,12.2
1993:Q1,age55to69,36.2,33.4,27.8,23.5,40.2,43.8,30.9,34.8,32.1,16,15.1,14,37.5
1993:Q1,age40to54,33,34.3,34.6,33.7,30.6,36.6,53.7,38.5,26.9,42,44.2,34.9,40.1
1993:Q1,ageunder40,10.5,14.4,20.9,30.5,8.9,5.5,14.3,12.6,11.2,39.1,38.4,48.6,10.2
1993:Q2,age70plus,20.2,17.8,16.5,12.4,20.5,14.1,1.2,14.4,29.7,2.8,2.4,2.3,11.8
1993:Q2,age55to69,36,33.3,27.7,23.6,39.7,43.8,30.8,34.6,31.9,15.9,15.1,13.5,38.1
1993:Q2,age40to54,33.3,34.5,35,33.8,31.2,36.5,53.5,38.8,27.1,42.4,44.5,35.4,40.2
1993:Q2,ageunder40,10.5,14.4,20.8,30.2,8.6,5.6,14.6,12.2,11.2,38.8,38,48.8,10
1993:Q3,age70plus,20.2,17.8,16.3,12.4,20.9,14.1,1.2,14.6,29.5,2.8,2.3,2.2,12.2
1993:Q3,age55to69,35.9,33.2,27.6,23.8,39.2,43.8,30.8,34.5,31.8,16,15.1,13.3,39.3
1993:Q3,age40to54,33.5,34.8,35.4,34,31.5,36.4,53.2,39.1,27.4,42.5,44.7,35.8,38.7
1993:Q3,ageunder40,10.3,14.2,20.7,29.8,8.4,5.7,14.8,11.8,11.2,38.6,37.8,48.7,9.7
1993:Q4,age70plus,20.3,17.9,16.3,12.6,21.4,14.1,1.3,14.9,29.5,2.9,2.4,2.2,12.4
1993:Q4,age55to69,35.8,33.1,27.6,23.7,38.6,43.7,30.6,34.3,31.9,16,15.1,13.1,40.3
1993:Q4,age40to54,33.7,34.9,35.5,34,31.8,36.3,53.1,39.4,27.8,42.8,45.1,36.3,37.8
1993:Q4,ageunder40,10.2,14.1,20.6,29.7,8.2,5.8,15,11.5,10.9,38.3,37.5,48.4,9.4
1994:Q1,age70plus,20.4,17.9,16.7,12.9,20.9,14.1,1.2,15.2,29.3,2.8,2.3,2,12
1994:Q1,age55to69,35.8,33,27.8,23.4,38.3,43.7,30.4,34.2,32,15.9,15,12.6,40.7
1994:Q1,age40to54,33.7,35,35.2,33.7,33,36.3,53.1,39.5,28,43.2,45.4,36.8,37.8
1994:Q1,ageunder40,10.1,14,20.3,30.1,7.9,5.9,15.3,11.2,10.7,38.1,37.2,48.7,9.4
1994:Q2,age70plus,20.4,17.9,16.7,13,20.6,14.1,1.2,15.5,29.1,2.8,2.5,2,11.7
1994:Q2,age55to69,35.8,33,27.8,23.4,37.9,43.7,30.2,34,32.3,15.8,15,12.3,41.2
1994:Q2,age40to54,33.9,35.3,35.3,33.6,34,36.2,53,39.6,28.3,43.5,45.8,37.3,37.7
1994:Q2,ageunder40,9.9,13.8,20.1,30,7.5,6,15.5,10.9,10.3,37.8,36.8,48.4,9.4
1994:Q3,age70plus,20.3,17.8,16.5,13.1,20.7,14.1,1.3,15.8,28.8,2.9,2.5,2,11.2
1994:Q3,age55to69,35.7,32.9,27.6,23.5,37.4,43.6,30.2,33.9,32.3,15.8,15,12.2,41.6
1994:Q3,age40to54,34.2,35.6,35.9,33.8,34.5,36.1,52.8,39.8,28.6,43.8,46.1,37.7,38
1994:Q3,ageunder40,9.8,13.7,20,29.6,7.3,6.1,15.7,10.5,10.3,37.6,36.4,48.1,9.3
1994:Q4,age70plus,20.3,17.8,16.5,13.1,20.5,14.1,1.2,16.1,28.6,3,2.6,2.2,11.6
1994:Q4,age55to69,35.7,32.9,27.5,23.5,37.1,43.6,29.9,33.7,32.8,15.8,14.9,12.2,42.3
1994:Q4,age40to54,34.4,35.8,36.1,33.9,35.4,36.1,53,40,28.8,44,46.5,38.1,36.9
1994:Q4,ageunder40,9.6,13.5,19.9,29.4,7,6.2,15.9,10.2,9.8,37.2,36,47.5,9.2
1995:Q1,age70plus,20.3,17.9,16.6,13.3,21.1,14.1,1.4,16.3,28.4,2.9,2.7,2,10.8
1995:Q1,age55to69,35.6,32.8,27.4,23.5,36.6,43.6,29.9,33.6,32.6,15.6,14.9,11.8,42.5
1995:Q1,age40to54,34.5,35.9,36.2,33.9,35.4,36,52.7,40.3,29.1,44.4,46.8,38.6,37.5
1995:Q1,ageunder40,9.6,13.5,19.8,29.3,6.9,6.2,16,9.8,10,37,35.6,47.6,9.2
1995:Q2,age70plus,20.3,17.8,16.2,13.2,21.6,14.2,1.5,16.5,28,2.9,2.6,2,10.5
1995:Q2,age55to69,35.5,32.7,27.1,23.8,36.2,43.6,30,33.5,32.5,15.7,14.9,11.7,42.7
1995:Q2,age40to54,34.8,36.2,36.9,34.3,35.4,35.9,52.4,40.5,29.3,44.7,47.1,38.9,37.6
1995:Q2,ageunder40,9.5,13.4,19.7,28.8,6.8,6.3,16,9.4,10.2,36.8,35.4,47.4,9.2
1995:Q3,age70plus,20.4,17.9,16.2,13.1,22.2,14.3,1.7,16.8,27.8,3,2.7,2.1,11
1995:Q3,age55to69,35.4,32.6,26.7,23.9,35.8,43.5,30.1,33.5,32.6,15.7,14.9,11.7,43.4
1995:Q3,age40to54,34.9,36.4,37.5,34.5,35.2,35.8,52.2,40.6,29.5,44.8,47.3,39.2,36.6
1995:Q3,ageunder40,9.3,13.2,19.7,28.4,6.8,6.4,16.1,9.1,10.1,36.5,35.1,47,9.1
1995:Q4,age70plus,20.4,17.9,16.3,13,22.3,14.6,1.6,16.4,27.9,3,2.6,2.3,10.9
1995:Q4,age55to69,35.5,32.7,26.7,24.1,36.1,43.6,30.2,33.3,32.8,15.9,15.1,12.4,41
1995:Q4,age40to54,34.8,36.2,37.4,34.7,34.7,35.6,52,40.6,29.5,44.7,47.3,38.9,38.5
1995:Q4,ageunder40,9.2,13.1,19.6,28.1,7,6.3,16.2,9.7,9.9,36.4,35,46.4,9.6
1996:Q1,age70plus,20.4,17.9,16.6,13,22,14.9,1.6,15.9,27.7,3,2.5,2.1,12.9
1996:Q1,age55to69,35.5,32.8,26.8,24.2,36.3,43.6,30.3,33.3,32.7,16.3,15.4,12.7,41.1
1996:Q1,age40to54,34.7,36.1,37.2,34.8,34.6,35.3,51.8,40.7,29.5,44.5,47.2,38.7,37.1
1996:Q1,ageunder40,9.3,13.2,19.5,27.9,7.2,6.2,16.3,10.2,10.1,36.2,34.9,46.5,8.8
1996:Q2,age70plus,20.3,17.9,16.6,12.8,21.7,15.2,1.5,15.4,27.6,3.1,2.6,2.2,13
1996:Q2,age55to69,35.7,32.9,26.8,24.5,36.5,43.7,30.3,33.2,33,16.4,15.6,13.2,39.2
1996:Q2,age40to54,34.7,36.1,37.3,35.2,34.4,35,51.8,40.7,29.5,44.5,47.1,38.4,38.4
1996:Q2,ageunder40,9.3,13.1,19.3,27.5,7.3,6.1,16.5,10.7,10,36,34.7,46.1,9.3
1996:Q3,age70plus,20.2,17.7,16.8,12.6,21.2,15.4,1.4,15,27.2,3.2,2.7,2.3,13.3
1996:Q3,age55to69,35.8,33,26.8,24.8,36.8,43.8,30.3,33.1,33.2,16.6,15.9,13.6,37.7
1996:Q3,age40to54,34.7,36.1,37.3,35.5,34.6,34.8,51.7,40.7,29.4,44.4,47,38.2,39.5
1996:Q3,ageunder40,9.3,13.1,19.2,27.1,7.4,6,16.6,11.2,10.2,35.8,34.4,45.8,9.5
1996:Q4,age70plus,20.2,17.8,17.3,12.6,21.1,15.7,1.7,14.8,27.1,3.3,2.7,2.4,14.2
1996:Q4,age55to69,35.8,33.1,26.8,24.9,37,44,30.3,33.1,33.4,16.8,16.1,14.1,37.2
1996:Q4,age40to54,34.5,35.9,36.9,35.4,34.4,34.5,51.4,40.4,29.3,44.3,47,38,39.6
1996:Q4,ageunder40,9.4,13.2,19.1,27.1,7.5,5.9,16.6,11.7,10.3,35.6,34.3,45.4,9
1997:Q1,age70plus,20.1,17.7,17.5,12.6,20.7,15.9,1.5,14.6,26.6,3.3,2.7,2.3,14.5
1997:Q1,age55to69,35.9,33.2,26.8,25.1,37.2,44.1,30.3,33.1,33.2,16.9,16.3,14.2,35.7
1997:Q1,age40to54,34.4,35.9,36.7,35.5,34.6,34.2,51.4,40,29.2,44.4,47,37.9,40.3
1997:Q1,ageunder40,9.6,13.3,19,26.8,7.6,5.8,16.8,12.3,11,35.3,34,45.5,9.5
1997:Q2,age70plus,20.1,17.8,17.6,12.3,21.5,16.2,1.8,14.3,26.5,3.4,2.8,2.3,15.2
1997:Q2,age55to69,36,33.3,26.8,25.4,37.2,44.2,30.8,33.1,33.2,17.1,16.5,14.6,34.8
1997:Q2,age40to54,34.3,35.7,36.8,35.9,33.5,33.9,50.9,39.9,29.2,44.3,47,37.8,40.4
1997:Q2,ageunder40,9.7,13.2,18.9,26.4,7.8,5.7,16.5,12.8,11,35.1,33.8,45.3,9.6
1997:Q3,age70plus,20.1,17.8,17.6,12.1,21.8,16.4,2,14,26.4,3.6,2.8,2.3,16.8
1997:Q3,age55to69,36,33.4,26.8,25.7,37.3,44.3,31.1,33.1,33.3,17.4,16.7,15,35.3
1997:Q3,age40to54,34.2,35.6,36.9,36.3,33,33.7,50.6,39.6,29.2,44.2,46.9,37.7,39.4
1997:Q3,ageunder40,9.7,13.2,18.8,25.9,7.9,5.6,16.4,13.2,11.1,34.9,33.6,45,8.5
1997:Q4,age70plus,20.1,17.8,18.1,12.1,21.5,16.7,1.8,14,26.1,3.7,3,2.5,16.7
1997:Q4,age55to69,36.2,33.5,26.9,25.7,37.5,44.4,30.9,33.1,33.5,17.5,16.8,15.3,33.6
1997:Q4,age40to54,33.9,35.4,36.4,36.2,33.1,33.4,50.7,39.1,29.1,44.2,47,37.6,40.4
1997:Q4,ageunder40,9.8,13.2,18.7,25.9,8,5.5,16.6,13.8,11.2,34.5,33.2,44.6,9.2
1998:Q1,age70plus,20.2,18,18.1,12,22.3,16.9,2,13.7,26.1,3.9,3.1,2.3,17.1
1998:Q1,age55to69,36.2,33.7,26.9,26,37.4,44.5,31.3,33.1,33.6,17.6,16.9,15.4,32.8
1998:Q1,age40to54,33.8,35.2,36.4,36.5,32.2,33.2,50.4,39.1,29.1,44.4,47.1,37.5,40.7
1998:Q1,ageunder40,9.8,13.1,18.5,25.6,8.1,5.4,16.3,14.1,11.2,34.2,32.9,44.7,9.3
1998:Q2,age70plus,20.2,18,18.3,11.9,22,17,1.9,13.5,26.2,3.9,3.2,2.4,17.9
1998:Q2,age55to69,36.3,33.8,27,26.2,37.5,44.6,31.4,33,33.8,17.8,17.1,15.8,32.4
1998:Q2,age40to54,33.8,35.2,36.3,36.7,32.3,33.1,50.4,38.9,29.2,44.3,47,37.4,40.7
1998:Q2,ageunder40,9.7,13,18.4,25.3,8.2,5.3,16.4,14.5,10.8,34,32.7,44.3,9
1998:Q3,age70plus,19.8,17.5,17.9,11.6,20.5,17,1.3,13.2,26.1,4,3.2,2.5,17.8
1998:Q3,age55to69,36.4,33.8,26.7,26.7,37.9,44.7,30.9,33,34.2,17.9,17.3,16.1,31
1998:Q3,age40to54,34.2,35.6,37.1,37.3,33.6,33,50.9,38.9,29,44.3,47,37.4,41.9
1998:Q3,ageunder40,9.7,13.1,18.3,24.4,8,5.3,16.9,14.9,10.8,33.8,32.5,44,9.2
1998:Q4,age70plus,20.2,18,18.3,11.8,22.2,16.6,2,13.4,25.9,3.9,3.2,2.6,17.7
1998:Q4,age55to69,36.3,33.8,26.8,26.3,37.4,44.4,31.7,33.5,33.9,17.8,17.3,16,31.2
1998:Q4,age40to54,34,35.4,36.7,37.2,32.2,33.8,50.5,39.1,29.2,44.5,47.1,37.7,41.9
1998:Q4,ageunder40,9.6,12.9,18.2,24.7,8.2,5.2,15.8,14.1,11,33.8,32.5,43.8,9.2
1999:Q1,age70plus,20.1,17.9,18.2,11.7,22.5,16.2,2.2,13.3,26.1,3.9,3.1,2.5,18.1
1999:Q1,age55to69,36.1,33.6,26.5,26.3,37.2,44.1,32,33.9,33.6,17.8,17.2,15.6,31.8
1999:Q1,age40to54,34.4,35.8,37.2,37.6,32.1,34.6,50.6,39.6,29.5,44.6,47.2,38,41.4
1999:Q1,ageunder40,9.3,12.7,18.1,24.3,8.3,5.2,15.2,13.2,10.8,33.7,32.5,43.8,8.7
1999:Q2,age70plus,20.3,18.1,18.3,11.9,23.3,15.8,2.5,13.7,26.2,3.9,3,2.5,19
1999:Q2,age55to69,36,33.5,26.5,26.1,36.9,43.8,32.3,34.3,33.3,17.9,17.2,15.4,33.1
1999:Q2,age40to54,34.5,35.9,37.3,37.7,31.5,35.3,50.7,39.4,29.7,44.6,47.3,38.3,39.5
1999:Q2,ageunder40,9.2,12.5,18,24.3,8.4,5.1,14.6,12.5,10.8,33.6,32.5,43.7,8.4
1999:Q3,age70plus,20.3,18,18.1,11.9,23,15.4,2.4,14.4,26.3,4,3,2.6,19.3
1999:Q3,age55to69,35.8,33.3,26.2,26,36.8,43.4,32.2,34.7,33,17.8,17.2,15.3,33.8
1999:Q3,age40to54,34.9,36.2,37.8,38.1,31.9,36.1,51.1,38.9,29.9,44.7,47.3,38.7,39.1
1999:Q3,ageunder40,9,12.5,17.9,24,8.4,5,14.3,12.1,10.8,33.5,32.4,43.5,7.8
1999:Q4,age70plus,20.6,18.4,18.3,12,24.4,15.1,2.7,14.6,26.3,4.3,3.2,2.7,20.8
1999:Q4,age55to69,35.7,33.2,26.1,25.8,36.4,43.1,32.7,35.1,32.6,17.9,17.1,15.1,35.8
1999:Q4,age40to54,34.7,36.1,37.8,38.2,30.7,36.8,51,38.9,30,44.8,47.6,39.1,36.2
1999:Q4,ageunder40,9,12.3,17.8,24,8.5,5,13.6,11.4,11.2,33.1,32.1,43.2,7.3
2000:Q1,age70plus,20.6,18.5,18.2,12.1,24.8,14.7,2.9,14.5,26.3,4.6,3.4,2.7,21.7
2000:Q1,age55to69,35.5,33.1,26.1,25.7,36.2,42.8,32.9,35.4,32.2,17.9,16.9,14.7,37.2
2000:Q1,age40to54,34.9,36.3,38.1,38.3,30.5,37.6,51.1,39.4,30.3,44.9,47.9,39.5,34.1
2000:Q1,ageunder40,9,12.1,17.7,23.8,8.5,4.9,13.1,10.7,11.3,32.6,31.7,43.1,7
2000:Q2,age70plus,20.5,18.3,18.2,12.3,24.6,14.3,2.8,15.1,26.2,4.5,3.4,2.8,21.4
2000:Q2,age55to69,35.4,33,26,25.6,36.1,42.6,32.9,35.8,32,17.7,16.9,14.5,36.9
2000:Q2,age40to54,35.2,36.6,38.2,38.5,30.8,38.3,51.4,38.9,30.6,45.2,48.1,39.8,35
2000:Q2,ageunder40,8.9,12.1,17.6,23.7,8.5,4.8,12.8,10.3,11.2,32.6,31.6,42.8,6.7
2000:Q3,age70plus,20.4,18.2,17.9,12.2,24.6,14,2.9,15.6,26.3,4.6,3.5,3,21.8
2000:Q3,age55to69,35.3,32.9,25.9,25.7,36.1,42.3,33.1,36.1,31.8,17.7,16.8,14.5,37.6
2000:Q3,age40to54,35.6,36.9,38.7,38.9,30.8,39,51.6,38.3,30.7,45.3,48.2,40.1,34.4
2000:Q3,ageunder40,8.7,12,17.5,23.3,8.5,4.8,12.5,10,11.1,32.4,31.5,42.4,6.2
2000:Q4,age70plus,20.3,18.1,18.1,12.4,23.9,13.6,2.7,15.8,26.6,4.5,3.5,3.2,20.5
2000:Q4,age55to69,35.3,32.8,26,25.5,36.1,42.1,33,36.4,31.8,17.4,16.9,14.5,36.1
2000:Q4,age40to54,35.8,37.2,38.6,38.8,31.5,39.7,51.9,38.2,30.7,45.6,48.2,40.3,37.1
2000:Q4,ageunder40,8.6,12,17.3,23.3,8.5,4.7,12.3,9.6,10.9,32.6,31.4,42,6.2
2001:Q1,age70plus,20.2,17.9,18.1,12.5,23.3,13.2,2.5,16,26.6,4.3,3.5,3.2,19.9
2001:Q1,age55to69,35.2,32.6,26.1,25.4,36.2,41.9,33,36.8,31.7,17.2,16.9,14.2,35.7
2001:Q1,age40to54,36.1,37.5,38.6,38.8,32.1,40.3,52.4,38.2,30.9,45.8,48.3,40.6,38.8
2001:Q1,ageunder40,8.5,12,17.2,23.3,8.4,4.6,12.1,9,10.9,32.6,31.4,42.1,5.6
2001:Q2,age70plus,20.4,18.1,18,12.5,23.9,13.4,2.6,16.3,26.6,4.2,3.3,3.2,20.3
2001:Q2,age55to69,35.2,32.6,26.1,25.4,36.1,41.5,33.3,37.1,31.5,17.4,17,14.2,36.5
2001:Q2,age40to54,36.1,37.5,38.8,39,31.5,40.6,52.4,37.9,31,45.7,48.1,40.7,38.1
2001:Q2,ageunder40,8.4,11.9,17.1,23.1,8.5,4.6,11.7,8.7,10.9,32.7,31.6,42,5.1
2001:Q3,age70plus,20.3,17.9,17.8,12.4,23,13.4,2.3,16.4,27,4.6,3.5,3.2,22
2001:Q3,age55to69,35.1,32.5,26.1,25.5,36.3,41.2,33.3,37.5,31.5,17.6,17,14,38.8
2001:Q3,age40to54,36.4,37.8,39.2,39.3,32.3,40.8,52.9,37.8,30.8,45.5,48.1,40.9,34
2001:Q3,ageunder40,8.2,11.8,16.9,22.8,8.4,4.5,11.5,8.3,10.7,32.3,31.3,41.9,5.2
2001:Q4,age70plus,20.5,18.1,17.8,12.9,23.5,14,2.6,16,27,4.1,3.1,3.6,20.9
2001:Q4,age55to69,35.4,32.8,26.5,25.6,36.3,41.8,33.9,37.3,31.6,17.6,17.3,14.6,37.8
2001:Q4,age40to54,36,37.4,38.9,38.8,32,39.9,52.3,38.4,30.8,45.5,47.9,40.4,36.7
2001:Q4,ageunder40,8,11.7,16.9,22.7,8.2,4.3,11.3,8.3,10.7,32.7,31.7,41.4,4.6
2002:Q1,age70plus,20.6,18.2,17.8,13.3,23.3,14.4,2.8,15.8,27.1,4.4,3.4,3.9,21.1
2002:Q1,age55to69,35.7,33,26.8,25.8,36.5,42.5,34.4,37,31.6,17.6,17.2,14.7,38.5
2002:Q1,age40to54,35.8,37.2,38.6,38.4,32.2,39,51.7,38.6,30.6,45.6,48.2,40.2,35.9
2002:Q1,ageunder40,8,11.6,16.8,22.6,8,4.1,11.1,8.6,10.7,32.4,31.3,41.3,4.5
2002:Q2,age70plus,20.6,18.2,17.8,13.7,22.5,14.9,2.7,15.7,27.4,4.4,3.5,4.3,20.7
2002:Q2,age55to69,36,33.2,27.1,25.9,36.8,43.1,34.9,36.7,31.9,17.6,17.2,15,38.8
2002:Q2,age40to54,35.5,37,38.3,37.8,32.9,38,51.5,38.7,30.4,45.7,48.3,39.8,36.5
2002:Q2,ageunder40,7.9,11.6,16.8,22.5,7.8,4,10.9,8.9,10.3,32.3,31,41,4.1
2002:Q3,age70plus,20.6,18,17.6,14,20.9,15.4,2.5,15.6,27.6,4.4,3.4,4.5,20.5
2002:Q3,age55to69,36.3,33.3,27.2,26.2,37.3,43.8,35.4,36.5,32,17.8,17.4,15.3,39
2002:Q3,age40to54,35.4,37.1,38.4,37.6,34.4,37,51.3,38.7,30.2,45.6,48.2,39.4,36.5
2002:Q3,ageunder40,7.7,11.7,16.8,22.1,7.4,3.8,10.8,9.2,10.2,32.3,31,40.7,4
2002:Q4,age70plus,20.6,18,17.4,14.3,21,15.8,2.8,15,27.9,4.4,3.4,4.8,20.6
2002:Q4,age55to69,36.6,33.6,27.5,26.6,37.5,44.5,36.2,36.4,32.3,18,17.5,15.7,40.1
2002:Q4,age40to54,35.2,36.9,38.4,37.4,34.3,36,50.5,39.5,30,45.4,48,39,35.6
2002:Q4,ageunder40,7.5,11.5,16.8,21.8,7.2,3.6,10.5,9.1,9.8,32.2,31,40.5,3.8
2003:Q1,age70plus,20.7,18,17.4,14.6,20.3,16.3,2.9,14.9,27.9,4.5,3.4,5,21.3
2003:Q1,age55to69,37,33.9,27.9,26.7,37.9,45.2,36.9,36.2,32.3,18.2,17.7,15.9,41.4
2003:Q1,age40to54,34.9,36.6,38,36.8,34.9,35.1,49.9,39.4,29.8,45.2,47.9,38.6,33.4
2003:Q1,ageunder40,7.5,11.5,16.8,21.8,6.9,3.4,10.3,9.5,10,32.1,31,40.5,3.8
2003:Q2,age70plus,20.9,18.3,17.3,15,21.2,16.7,3.3,15,28.3,4.8,3.4,5.2,23.8
2003:Q2,age55to69,37.3,34.2,28.2,27,38,45.9,37.5,36,32.3,18.8,17.8,16.3,44.8
2003:Q2,age40to54,34.4,36.1,37.7,36.4,34,34.1,49.1,39.2,29.4,44.6,47.8,38.2,27.1
2003:Q2,ageunder40,7.4,11.4,16.8,21.6,6.8,3.3,10.1,9.8,10,31.8,31,40.3,4.2
